Iteration	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er_trans[1]	er_trans[2]	er_trans[3]	er_trans[4]	pi[1]	pi[2]	pi[3]	pi[4]	TL
3700	-3547577	-3547603	26.69764	0.00213391	0.00188901	0.0204664	0.00471208	0.098801	0.0339973	0.0112622	0.088669	0.0510155	0.00837451	0.162352	0.00368706	0.00192605	0.0178027	0.64687	0.015112	0.00672195	0.027801	0.00597008	2.79848e-06	0.0131331	0.00951966	0.00523507	0.112722	0.0193953	0.00779659	0.00785287	0.00568334	0.00531809	0.271024	0	0.228234	0.230845	0	0.269897	0.271024	0.228234	0.230845	0.269897	0.283445	0.215714	0.216875	0.283966	1.396223
3710	-3547569	-3547596	26.74372	0.00216755	0.00184551	0.0208676	0.00463694	0.0991554	0.0336447	0.0116456	0.0880497	0.0506948	0.00841322	0.161835	0.00372358	0.00177171	0.0174071	0.643825	0.0151924	0.00672803	0.0278767	0.0059372	1.7548e-05	0.0129443	0.00967835	0.00497976	0.112333	0.019206	0.00777805	0.00797332	0.00590452	0.00538208	0.270598	0	0.229447	0.230482	0	0.269473	0.270598	0.229447	0.230482	0.269473	0.283445	0.215714	0.216875	0.283966	1.391615
3720	-3547573	-3547599	26.71906	0.00210048	0.00181297	0.0207483	0.00445229	0.0979727	0.0335819	0.0115512	0.0886084	0.050543	0.00830794	0.161234	0.00395619	0.00187581	0.0177275	0.646215	0.01582	0.00671783	0.0277158	0.00596533	2.23178e-05	0.0131649	0.0098394	0.004899	0.112535	0.0191604	0.00795753	0.0083652	0.00605093	0.00517862	0.27052	0	0.229381	0.228987	0	0.271112	0.27052	0.229381	0.228987	0.271112	0.283282	0.216165	0.21675	0.283803	1.39408
3730	-3547563	-3547590	26.70962	0.00225797	0.0019809	0.0209147	0.00447952	0.0987544	0.033713	0.0116732	0.0891116	0.0503329	0.00839465	0.161697	0.00373934	0.00179808	0.0174695	0.644655	0.0151734	0.00676404	0.0277701	0.00590622	1.39602e-05	0.0132516	0.00999038	0.00512681	0.113244	0.0196191	0.00768043	0.00827259	0.00592793	0.00531127	0.270648	0	0.22949	0.229095	0	0.270767	0.270648	0.22949	0.229095	0.270767	0.283343	0.216212	0.21658	0.283865	1.395024
3740	-3547564	-3547590	26.752	0.00218576	0.00188929	0.0209762	0.00461481	0.098564	0.0340529	0.0112641	0.0880722	0.0508513	0.00858579	0.161514	0.00369893	0.00188337	0.0175718	0.642967	0.0150918	0.00670598	0.0277873	0.00577279	1.70686e-06	0.0130118	0.0097718	0.00523812	0.111966	0.0194437	0.00767925	0.00813312	0.00612316	0.00536769	0.270333	0	0.229046	0.230169	0	0.270452	0.270333	0.229046	0.230169	0.270452	0.283343	0.216212	0.21658	0.283865	1.390786
3750	-3547568	-3547595	26.7379	0.00216616	0.00188785	0.0206375	0.00444995	0.099139	0.0340219	0.011341	0.0888631	0.0496631	0.00870209	0.161084	0.00379765	0.00178662	0.017608	0.643769	0.015786	0.00652376	0.0274527	0.00586681	2.4887e-06	0.0132471	0.00972994	0.004904	0.113121	0.0194437	0.00773955	0.00820965	0.00586592	0.00538616	0.271198	0	0.22897	0.228687	0	0.271144	0.271198	0.22897	0.228687	0.271144	0.283343	0.216212	0.21658	0.283865	1.392196
3760	-3547579	-3547606	26.71134	0.00212859	0.00181574	0.0208376	0.00440609	0.0979389	0.033645	0.0114687	0.0892841	0.0501814	0.00860608	0.161697	0.00385639	0.00181348	0.0178028	0.645611	0.0154018	0.00696954	0.0276513	0.00600633	5.08583e-06	0.0132335	0.00951107	0.00536578	0.112714	0.0197249	0.00726623	0.00842387	0.00589718	0.00558928	0.271198	0	0.22897	0.228687	0	0.271144	0.271198	0.22897	0.228687	0.271144	0.283307	0.216185	0.216679	0.283829	1.394852
3770	-3547568	-3547594	26.72056	0.00225031	0.00181324	0.0208733	0.00475352	0.0994533	0.0342839	0.0114096	0.0888397	0.0502773	0.008502	0.160987	0.00388089	0.00171564	0.0177507	0.644794	0.0156848	0.00661376	0.027883	0.00591243	4.66028e-06	0.012832	0.0095435	0.00524341	0.112465	0.0194165	0.00750277	0.00816372	0.00580868	0.00527123	0.271198	0	0.22897	0.228687	0	0.271144	0.271198	0.22897	0.228687	0.271144	0.283307	0.216185	0.216679	0.283829	1.39393
3780	-3547564	-3547591	26.72042	0.00200655	0.00185039	0.0210829	0.00457157	0.0984321	0.0338615	0.0115053	0.0888397	0.0498589	0.00845354	0.162146	0.00387539	0.00178203	0.0178678	0.645138	0.0153144	0.00671819	0.027925	0.00598423	3.57781e-06	0.0128809	0.00960499	0.00504593	0.112434	0.0193917	0.00780246	0.00815506	0.00608842	0.00532309	0.271198	0	0.22897	0.228687	0	0.271144	0.271198	0.22897	0.228687	0.271144	0.283305	0.216375	0.21687	0.283449	1.393944
3790	-3547570	-3547597	26.74382	0.00218251	0.00182861	0.0204509	0.00445019	0.0995293	0.0337242	0.011391	0.0882157	0.0506564	0.00851772	0.161831	0.00387539	0.00178115	0.0171943	0.643023	0.0154759	0.0066702	0.027801	0.00591794	1.30573e-05	0.0128847	0.00961349	0.005178	0.112985	0.0196935	0.00750229	0.0082175	0.0057911	0.00520862	0.270293	0	0.22979	0.229507	0	0.27041	0.270293	0.22979	0.229507	0.27041	0.283524	0.216542	0.216257	0.283677	1.391604
3800	-3547563	-3547589	26.73322	0.00228409	0.00183242	0.0211699	0.00466004	0.0985002	0.0340807	0.0113245	0.0889932	0.0502531	0.00834701	0.161045	0.00388057	0.00176486	0.0174028	0.643774	0.0154526	0.00669641	0.0276822	0.0058572	2.82055e-07	0.0129921	0.00956861	0.00508992	0.113199	0.0196657	0.00780132	0.00834311	0.00582434	0.00517915	0.270033	0	0.229872	0.229589	0	0.270506	0.270033	0.229872	0.229589	0.270506	0.283524	0.216542	0.216257	0.283677	1.392665
3810	-3547564	-3547591	26.72358	0.00223014	0.00182922	0.0207627	0.00461459	0.098883	0.0341419	0.0114757	0.0888642	0.0499494	0.0084442	0.16147	0.00375334	0.00196735	0.0175245	0.645129	0.0152737	0.00696163	0.0279485	0.00588026	8.86774e-06	0.0131696	0.00949848	0.00501742	0.112186	0.0194328	0.00777553	0.00825198	0.00594627	0.00523786	0.270057	0	0.229973	0.229439	0	0.270531	0.270057	0.229973	0.229439	0.270531	0.283403	0.216371	0.216085	0.284142	1.393628
3820	-3547571	-3547597	26.72621	0.00214914	0.00192222	0.0208038	0.00449176	0.0990568	0.034044	0.0112407	0.0880953	0.0500266	0.00853539	0.162117	0.00383703	0.00187698	0.0177552	0.644248	0.0153011	0.00704255	0.0276648	0.00594151	2.43831e-05	0.0134009	0.00963982	0.00494103	0.112521	0.0195329	0.00763183	0.00821303	0.0061603	0.00515033	0.270057	0	0.229973	0.229439	0	0.270531	0.270057	0.229973	0.229439	0.270531	0.283624	0.216539	0.216254	0.283583	1.393366
3830	-3547572	-3547598	26.73393	0.00216279	0.00183872	0.020913	0.00466582	0.0979936	0.0338265	0.0118256	0.0889298	0.0499666	0.00838178	0.162318	0.00377678	0.00185823	0.0175878	0.64309	0.0155216	0.00637272	0.0278193	0.00614102	3.00098e-05	0.0131109	0.00955965	0.00519051	0.113139	0.019536	0.007773	0.0079821	0.00590559	0.00537675	0.270057	0	0.229973	0.229439	0	0.270531	0.270057	0.229973	0.229439	0.270531	0.283398	0.216367	0.216877	0.283358	1.392593
3840	-3547566	-3547592	26.70174	0.0021986	0.00194351	0.020913	0.00457924	0.097783	0.033799	0.0113832	0.0888043	0.0507805	0.0086487	0.161657	0.0037604	0.00185774	0.0176817	0.646873	0.0152476	0.00681689	0.0276743	0.00612487	2.67974e-05	0.0131499	0.00968611	0.00491026	0.112878	0.01968	0.00766554	0.00806495	0.00598067	0.00524366	0.27024	0	0.230129	0.228917	0	0.270714	0.27024	0.230129	0.228917	0.270714	0.283693	0.215933	0.216937	0.283436	1.395812
3850	-3547567	-3547593	26.72641	0.00213875	0.00189295	0.0207446	0.0047189	0.0979278	0.0341324	0.0114119	0.0885879	0.0504741	0.00842309	0.161459	0.00375644	0.00192898	0.0171621	0.644685	0.0155039	0.00683715	0.0273832	0.00571656	1.9235e-05	0.0130735	0.00987981	0.00508402	0.11337	0.0195672	0.0076709	0.00835432	0.00603147	0.00541044	0.271157	0	0.229839	0.22863	0	0.270374	0.271157	0.229839	0.22863	0.270374	0.283639	0.215892	0.217087	0.283382	1.393345
3860	-3547564	-3547591	26.70585	0.00213875	0.0018503	0.021022	0.00465778	0.0979972	0.0337976	0.0113601	0.0888582	0.0506373	0.00846214	0.162234	0.00384972	0.00186442	0.0175445	0.645907	0.0151684	0.00676357	0.027834	0.00580278	7.15197e-06	0.0128967	0.00944768	0.00519849	0.113098	0.0194141	0.00763424	0.0084008	0.00611432	0.00543987	0.271383	0	0.229443	0.228576	0	0.270598	0.271383	0.229443	0.228576	0.270598	0.28369	0.21593	0.217126	0.283253	1.395401
3870	-3547568	-3547595	26.7	0.00218839	0.00189813	0.0210743	0.00449449	0.098852	0.0337976	0.0110485	0.0896094	0.0506388	0.00848032	0.161042	0.00388712	0.00180135	0.0177328	0.646021	0.0155118	0.00654749	0.0277942	0.00579737	1.85931e-05	0.0132021	0.00983452	0.00506325	0.112743	0.0193302	0.00790951	0.00833269	0.00584462	0.00549012	0.271908	0	0.229278	0.228411	0	0.270403	0.271908	0.229278	0.228411	0.270403	0.282486	0.216293	0.217491	0.283729	1.395987
3880	-3547569	-3547596	26.73099	0.00220973	0.0017982	0.0209714	0.00467159	0.0985723	0.0345796	0.0113904	0.0884589	0.0504107	0.0084705	0.161348	0.00393486	0.00176413	0.017201	0.644127	0.015443	0.00671759	0.0279617	0.00582019	3.48323e-05	0.0130354	0.00980837	0.00509704	0.113056	0.0188936	0.00771348	0.00806602	0.00610942	0.00522226	0.271941	0	0.229674	0.228438	0	0.269947	0.271941	0.229674	0.228438	0.269947	0.283342	0.216283	0.21666	0.283715	1.392887
3890	-3547570	-3547596	26.68489	0.00213931	0.00183723	0.0208924	0.00447762	0.0988219	0.0337476	0.0113988	0.0884589	0.0509973	0.00874977	0.162517	0.00380937	0.00179125	0.0171921	0.64696	0.0154899	0.00657675	0.0276434	0.00596281	1.46565e-06	0.0133442	0.00980837	0.0048423	0.113346	0.0193149	0.00780807	0.00833401	0.00590732	0.00532702	0.271782	0	0.22935	0.229079	0	0.269789	0.271782	0.22935	0.229079	0.269789	0.283531	0.21648	0.216086	0.283904	1.397498
3900	-3547561	-3547588	26.71288	0.00223331	0.00190953	0.0208732	0.00449602	0.098409	0.0337851	0.0115652	0.0885964	0.0504793	0.0085163	0.161689	0.00395934	0.00185248	0.0172966	0.646517	0.0153536	0.00684641	0.02788	0.00588249	3.56519e-05	0.0128717	0.00977367	0.00522793	0.112198	0.0193727	0.00746715	0.00827923	0.00597074	0.00536089	0.270855	0	0.228984	0.229368	0	0.270792	0.270855	0.228984	0.229368	0.270792	0.283531	0.21648	0.216086	0.283904	1.394698
3910	-3547568	-3547594	26.75342	0.00220428	0.00189306	0.0210184	0.00468441	0.0978561	0.0333143	0.0114881	0.0882867	0.0503725	0.00853434	0.160819	0.00381424	0.00189478	0.0173574	0.644952	0.0151781	0.00668208	0.0279208	0.00609467	6.88071e-05	0.0130368	0.00974304	0.00508116	0.111889	0.0195915	0.00757878	0.00806467	0.00596798	0.00525664	0.271755	0	0.228396	0.228986	0	0.270863	0.271755	0.228396	0.228986	0.270863	0.283762	0.21584	0.216262	0.284136	1.390644
3920	-3547565	-3547592	26.71584	0.00205357	0.00197391	0.0211445	0.00468425	0.0990809	0.0340786	0.0112442	0.0893637	0.0503525	0.0086048	0.161388	0.0038294	0.00178607	0.0174724	0.644698	0.0154221	0.00667173	0.0280895	0.00592087	2.01559e-05	0.0132208	0.00953195	0.00508116	0.112576	0.0192453	0.00779179	0.00818895	0.00572626	0.00516072	0.271145	0	0.228519	0.229209	0	0.271127	0.271145	0.228519	0.229209	0.271127	0.283522	0.216505	0.216079	0.283895	1.394402
3930	-3547570	-3547597	26.72952	0.00221989	0.00185262	0.0211239	0.00468388	0.0985558	0.0334996	0.0115902	0.088333	0.0504816	0.00851997	0.162276	0.00387272	0.00185506	0.0170556	0.644823	0.015381	0.00670402	0.0278812	0.00586372	8.73885e-06	0.0128427	0.00978466	0.00510424	0.111869	0.0195474	0.00802209	0.00828559	0.00569003	0.00530782	0.270273	0	0.229331	0.230141	0	0.270255	0.270273	0.229331	0.230141	0.270255	0.283522	0.216505	0.216079	0.283895	1.393034
3940	-3547564	-3547591	26.74412	0.002107	0.0018596	0.0208317	0.00476375	0.0982219	0.0342092	0.0112306	0.0892201	0.0505311	0.00857111	0.161035	0.0038389	0.00186546	0.0172122	0.643573	0.015431	0.00685758	0.0276736	0.00586372	5.90573e-07	0.0130152	0.00963404	0.00495855	0.11227	0.0195503	0.00762258	0.00843545	0.00601989	0.00517077	0.270432	0	0.22836	0.230384	0	0.270824	0.270432	0.22836	0.230384	0.270824	0.283557	0.216532	0.216105	0.283806	1.391574
3950	-3547579	-3547606	26.693	0.00215564	0.00176955	0.0213493	0.00462178	0.0979529	0.0340188	0.0111121	0.0895945	0.0507698	0.00855058	0.160623	0.00381301	0.00180981	0.017407	0.647866	0.0152285	0.00673782	0.0274048	0.00607015	1.97681e-06	0.0129616	0.00994639	0.00500737	0.112562	0.019505	0.00795783	0.00854955	0.0058839	0.00545488	0.27043	0	0.228359	0.230802	0	0.270409	0.27043	0.228359	0.230802	0.270409	0.283799	0.216355	0.216271	0.283575	1.396686
3960	-3547565	-3547591	26.72783	0.00216018	0.00190053	0.0208336	0.00488726	0.0984448	0.033649	0.011213	0.0885707	0.050457	0.00829878	0.16138	0.00372287	0.00193339	0.0175575	0.644494	0.0154865	0.00687196	0.0277961	0.00596197	7.20792e-06	0.0131754	0.00975163	0.00513155	0.112823	0.0192867	0.00782669	0.00827909	0.0060289	0.00527423	0.271367	0	0.22915	0.227911	0	0.271572	0.271367	0.22915	0.227911	0.271572	0.283851	0.216394	0.21631	0.283445	1.393203
3970	-3547569	-3547596	26.71581	0.00215727	0.00196638	0.0210302	0.00458718	0.0993695	0.0340929	0.011432	0.088587	0.0509489	0.00843478	0.160929	0.00384484	0.00185488	0.0175719	0.6451	0.0154289	0.00674894	0.028051	0.00586521	6.78003e-06	0.0128554	0.00954544	0.00511196	0.112452	0.0193123	0.00743056	0.00823484	0.00597633	0.00547975	0.269654	0	0.229688	0.228447	0	0.272211	0.269654	0.229688	0.228447	0.272211	0.283241	0.216306	0.216949	0.283503	1.394405
3980	-3547564	-3547591	26.71472	0.00219275	0.00191458	0.0209718	0.00449382	0.0985016	0.0340633	0.0113405	0.0892553	0.050057	0.00844725	0.160839	0.00384597	0.00177747	0.0178348	0.6466	0.0151512	0.0067811	0.0277054	0.00582164	8.65886e-06	0.0132423	0.00968036	0.00514625	0.112507	0.0193029	0.00768535	0.00810778	0.0060814	0.00515792	0.271572	0	0.229628	0.229393	0	0.269408	0.271572	0.229628	0.229393	0.269408	0.28313	0.216222	0.21668	0.283969	1.394514
3990	-3547571	-3547598	26.7234	0.00217889	0.00195276	0.0209838	0.00476761	0.0985976	0.0339193	0.0112244	0.0883799	0.0498712	0.00866831	0.161065	0.00392308	0.00190401	0.0175735	0.64528	0.0156157	0.00671573	0.0276203	0.00578728	2.62592e-05	0.0132304	0.00950548	0.00499622	0.113139	0.0195223	0.00788267	0.00826549	0.0059733	0.00507551	0.272634	0	0.229423	0.229207	0	0.268737	0.272634	0.229423	0.229207	0.268737	0.28313	0.216222	0.21668	0.283969	1.393646
4000	-3547573	-3547600	26.70043	0.00210465	0.00193158	0.0209683	0.00459105	0.0983861	0.0336895	0.0115481	0.0892368	0.0507311	0.00877941	0.162782	0.00368353	0.00178801	0.0172001	0.645775	0.0153281	0.006825	0.0279629	0.00592645	2.62592e-05	0.0128516	0.00963866	0.00494414	0.112182	0.0198229	0.00777273	0.0083924	0.00586092	0.00521405	0.270337	0	0.228794	0.2302	0	0.270668	0.270337	0.228794	0.2302	0.270668	0.28294	0.215973	0.216717	0.28437	1.395943
4010	-3547568	-3547594	26.71406	0.00214249	0.00188964	0.0211136	0.00481884	0.0987697	0.0337752	0.0113782	0.0890199	0.0507112	0.00852967	0.162565	0.0038139	0.00188692	0.0177364	0.644663	0.0151635	0.00641629	0.0273768	0.00587669	1.25121e-05	0.013208	0.00962759	0.00486963	0.112733	0.0193779	0.00773284	0.00808002	0.00601849	0.00527357	0.270705	0	0.229124	0.229114	0	0.271058	0.270705	0.229124	0.229114	0.271058	0.282946	0.215956	0.216721	0.284377	1.39458
4020	-3547563	-3547589	26.72045	0.00222075	0.00194765	0.0209165	0.00482552	0.0987843	0.03356	0.0114403	0.0881273	0.0505127	0.00849206	0.161195	0.00383083	0.00179044	0.0176119	0.645392	0.0155371	0.0066869	0.0278363	0.00595173	2.50829e-05	0.0130889	0.00958597	0.00511866	0.113364	0.0191064	0.00768817	0.00820673	0.00595176	0.00514571	0.271262	0	0.228949	0.228937	0	0.270851	0.271262	0.228949	0.228937	0.270851	0.282946	0.215956	0.216721	0.284377	1.393941
4030	-3547558	-3547584	26.74111	0.00220551	0.00185375	0.0207627	0.00455038	0.0982215	0.0339223	0.0113018	0.0888562	0.050513	0.00856141	0.161658	0.00380591	0.00182574	0.0175506	0.64369	0.0156032	0.00676699	0.0278887	0.00585311	9.7209e-06	0.0130287	0.00966216	0.00493122	0.112158	0.0194829	0.0076726	0.00829356	0.00591415	0.00533109	0.271076	0	0.228792	0.229684	0	0.270448	0.271076	0.228792	0.229684	0.270448	0.282946	0.215956	0.216721	0.284377	1.391876
4040	-3547565	-3547592	26.67703	0.00223083	0.00182807	0.020792	0.00457364	0.0983513	0.0339773	0.0115035	0.089372	0.050513	0.00847731	0.16159	0.00396858	0.00182574	0.0172085	0.648136	0.0153077	0.00672242	0.0277843	0.00586176	2.72821e-05	0.0132181	0.00983756	0.00516492	0.112899	0.0195522	0.00765975	0.00834586	0.00622286	0.00533109	0.271636	0	0.228699	0.229463	0	0.270202	0.271636	0.228699	0.229463	0.270202	0.283011	0.216005	0.21677	0.284214	1.398283
4050	-3547569	-3547595	26.72866	0.00223033	0.00190383	0.0206179	0.00460146	0.0983066	0.0339773	0.0116099	0.0884648	0.0502432	0.00820579	0.160067	0.00389932	0.0018314	0.0176608	0.646627	0.0153596	0.00657513	0.0277827	0.00576372	5.23608e-06	0.0132288	0.0100643	0.00513424	0.112579	0.0195607	0.00766562	0.00802869	0.00589171	0.00523455	0.270746	0	0.229847	0.228757	0	0.270651	0.270746	0.229847	0.228757	0.270651	0.283058	0.216417	0.217083	0.283442	1.39312
4060	-3547569	-3547596	26.72882	0.00225712	0.00184566	0.0209841	0.0045526	0.0991044	0.033643	0.0112242	0.0886257	0.0503558	0.00838097	0.16097	0.00396404	0.00187149	0.0175788	0.645763	0.0149549	0.00677685	0.0280842	0.00569145	3.64132e-06	0.0130366	0.00978208	0.00530793	0.111915	0.019411	0.00786186	0.00815332	0.00585278	0.00515279	0.27045	0	0.229595	0.22979	0	0.270165	0.27045	0.229595	0.22979	0.270165	0.283058	0.216633	0.216585	0.283724	1.393104
4070	-3547567	-3547594	26.70367	0.00219752	0.00191118	0.0208055	0.00460521	0.098623	0.0341276	0.0112705	0.0887371	0.0504575	0.00852282	0.161327	0.00396972	0.00182328	0.0177644	0.645198	0.015397	0.00661838	0.0276988	0.00589797	3.16073e-06	0.0132656	0.00972267	0.00521288	0.11293	0.0195853	0.00795657	0.00826545	0.00632725	0.00539823	0.271072	0	0.230124	0.228019	0	0.270786	0.271072	0.230124	0.228019	0.270786	0.282782	0.216422	0.217041	0.283755	1.395619
4080	-3547567	-3547594	26.7184	0.00227691	0.00185094	0.0208439	0.00448898	0.0982079	0.0337829	0.0117711	0.0884535	0.0507965	0.00840476	0.161079	0.00401648	0.00181406	0.0173443	0.645977	0.0151857	0.00675203	0.0279341	0.00586073	2.11395e-05	0.0129715	0.00965166	0.00500692	0.112675	0.0195607	0.00763424	0.00829633	0.00602342	0.00546481	0.271667	0	0.229225	0.228519	0	0.270589	0.271667	0.229225	0.228519	0.270589	0.282925	0.216532	0.217151	0.283392	1.394146
4090	-3547563	-3547590	26.70229	0.00215837	0.00187441	0.0209428	0.00472555	0.0989648	0.033993	0.0113706	0.0889642	0.0503968	0.0082307	0.161611	0.00390227	0.00181406	0.0176101	0.645541	0.0155311	0.00676112	0.0280032	0.00579125	6.92544e-06	0.0131213	0.00952216	0.00495509	0.113059	0.0194745	0.00767574	0.00840247	0.00596487	0.00538871	0.271667	0	0.229225	0.228519	0	0.270589	0.271667	0.229225	0.228519	0.270589	0.282925	0.216532	0.217151	0.283392	1.395757
4100	-3547570	-3547597	26.70159	0.00212696	0.00191277	0.0205223	0.00476153	0.0985606	0.0339702	0.0115344	0.088154	0.0508269	0.00836085	0.161533	0.0038831	0.00190576	0.017743	0.646541	0.0153858	0.006902	0.0280571	0.00596861	1.42467e-05	0.013154	0.00949102	0.00496201	0.113101	0.0192664	0.00799807	0.0080753	0.0058564	0.00525936	0.270938	0	0.229454	0.228748	0	0.27086	0.270938	0.229454	0.228748	0.27086	0.282595	0.216279	0.216897	0.28423	1.395827
4110	-3547573	-3547600	26.6967	0.00221558	0.00184431	0.0208669	0.00453294	0.0984452	0.0340364	0.0116894	0.0895069	0.0513367	0.00849659	0.160515	0.00385428	0.00187589	0.0178565	0.645478	0.0153214	0.00665599	0.0278918	0.00603135	1.42467e-05	0.0130641	0.00968299	0.00545191	0.113133	0.0195366	0.00771883	0.00809404	0.00592177	0.00524815	0.27093	0	0.228784	0.229308	0	0.270978	0.27093	0.228784	0.229308	0.270978	0.282768	0.216411	0.21703	0.283791	1.396316
4120	-3547566	-3547593	26.71503	0.00224786	0.00194669	0.0207467	0.00459091	0.0990125	0.0335381	0.0111442	0.0889551	0.0503978	0.00849793	0.161422	0.00388079	0.00191107	0.0177702	0.645602	0.0155821	0.00680575	0.0277657	0.00596648	2.2957e-06	0.013172	0.00981507	0.00541855	0.112257	0.0190428	0.0076085	0.00819392	0.00594382	0.00524584	0.271036	0	0.228873	0.229397	0	0.270694	0.271036	0.228873	0.229397	0.270694	0.283357	0.216234	0.216852	0.283558	1.394483
4130	-3547567	-3547594	26.71037	0.00216862	0.00190805	0.0210925	0.00474769	0.0987451	0.0343085	0.0114726	0.0890367	0.0504384	0.00837803	0.160976	0.00377283	0.00179421	0.0174136	0.645789	0.0154927	0.00685147	0.0275647	0.00588782	5.13173e-05	0.013272	0.00973067	0.00484515	0.112992	0.0193297	0.00746635	0.00827787	0.00597889	0.00516568	0.269861	0	0.229703	0.230085	0	0.27035	0.269861	0.229703	0.230085	0.27035	0.283387	0.216257	0.216875	0.283481	1.394949
4140	-3547568	-3547595	26.72913	0.00218268	0.00185219	0.0209333	0.00462009	0.0978364	0.0338023	0.0111479	0.0885589	0.0500618	0.00833964	0.16165	0.00388487	0.00184964	0.017509	0.6452	0.0156101	0.00651969	0.0277885	0.00588947	2.11703e-06	0.013169	0.00997968	0.0049719	0.113309	0.0192157	0.00762418	0.008283	0.00597889	0.00530339	0.271639	0	0.229226	0.229487	0	0.269647	0.271639	0.229226	0.229487	0.269647	0.283047	0.217198	0.216615	0.283141	1.393073
4150	-3547570	-3547596	26.74581	0.00218268	0.00194524	0.0209531	0.00468426	0.0986641	0.0337656	0.0114194	0.0888304	0.0501702	0.00855555	0.16122	0.00374657	0.00185304	0.0178594	0.642986	0.0153554	0.00666399	0.027853	0.00581168	2.01066e-06	0.0126662	0.00990181	0.00524473	0.112724	0.0195839	0.00755189	0.00827152	0.00588358	0.00505581	0.270063	0	0.228798	0.22893	0	0.272208	0.270063	0.228798	0.22893	0.272208	0.283047	0.217198	0.216615	0.283141	1.391405
4160	-3547569	-3547595	26.70529	0.00224323	0.00186346	0.0207543	0.00463516	0.0982154	0.0339981	0.0112019	0.0891776	0.0504484	0.0084989	0.160992	0.00389618	0.00189085	0.0173999	0.646763	0.015191	0.00670267	0.0283778	0.0061206	1.99904e-05	0.0130672	0.0095982	0.00513507	0.112544	0.0195168	0.0078057	0.00814391	0.00608461	0.00517118	0.269721	0	0.229358	0.228831	0	0.27209	0.269721	0.229358	0.228831	0.27209	0.282817	0.217007	0.216869	0.283307	1.395458
4170	-3547579	-3547605	26.73768	0.00217066	0.00192836	0.0206385	0.00475894	0.0980918	0.0336409	0.0111396	0.0886149	0.0500197	0.00835857	0.161517	0.00367812	0.00187883	0.0180116	0.643867	0.0152618	0.00674378	0.0280901	0.00590171	2.05646e-05	0.0131243	0.0100377	0.0050915	0.112796	0.0194546	0.00745909	0.00839037	0.00602464	0.00550771	0.27021	0	0.22962	0.228997	0	0.271173	0.27021	0.22962	0.228997	0.271173	0.282838	0.216611	0.216467	0.284084	1.392218
