Iteration	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er_trans[1]	er_trans[2]	er_trans[3]	er_trans[4]	pi[1]	pi[2]	pi[3]	pi[4]	TL
30910	-3547530	-3547556	26.69422	0.00222864	0.00189383	0.0211111	0.00458964	0.099818	0.0338923	0.0111864	0.088575	0.0502159	0.00842482	0.161387	0.00382397	0.00184089	0.0174354	0.647176	0.0157475	0.0130214	0.00546582	0.00528143	0.00815055	0.027188	0.112465	0.00779649	0.00588983	0.00683347	0.0189328	0.00928439	0.00689561	1.18026e-05	0.270592	0	0.229699	0.228387	0	0.271323	0.270592	0.229699	0.228387	0.271323	0.282506	0.216647	0.217189	0.283657	1.396564
30920	-3547532	-3547559	26.74882	0.0021081	0.00183947	0.0210284	0.00440651	0.0994784	0.0337319	0.0112894	0.0883603	0.0502159	0.00865788	0.162042	0.00383508	0.00188383	0.0174954	0.644429	0.0157449	0.0134718	0.00513456	0.00525351	0.00811096	0.0271849	0.111307	0.00763783	0.00582791	0.00671234	0.0183437	0.00896707	0.00660384	2.17471e-06	0.271234	0	0.230148	0.228929	0	0.26969	0.271234	0.230148	0.228929	0.26969	0.282611	0.216728	0.21727	0.283392	1.391105
30930	-3547534	-3547561	26.74501	0.00209535	0.00187822	0.0210899	0.00459868	0.100447	0.0337655	0.0115746	0.0883769	0.0503689	0.00859199	0.161638	0.00383486	0.0017094	0.0176048	0.642966	0.0155026	0.0129285	0.00530581	0.00511182	0.00821738	0.0272838	0.112605	0.00761139	0.00595714	0.00666969	0.0183842	0.00857539	0.00678727	4.33048e-06	0.27055	0	0.229795	0.228578	0	0.271077	0.27055	0.229795	0.228578	0.271077	0.283144	0.216043	0.216583	0.28423	1.391485
30940	-3547526	-3547553	26.71211	0.00222963	0.00186585	0.0208596	0.00465269	0.0985563	0.0341227	0.0112258	0.0888858	0.0506013	0.00861893	0.161472	0.00402756	0.00183123	0.0176177	0.646744	0.0156331	0.0130223	0.0053703	0.0053802	0.00825527	0.0272137	0.111931	0.00755834	0.00601613	0.00661608	0.0186546	0.0089972	0.00678727	2.82016e-05	0.27055	0	0.229795	0.228578	0	0.271077	0.27055	0.229795	0.228578	0.271077	0.283524	0.216332	0.216592	0.283553	1.394776
30950	-3547524	-3547551	26.73214	0.00223675	0.00174242	0.0209555	0.00439591	0.0994021	0.0342198	0.0112464	0.0887799	0.0504922	0.00846903	0.16131	0.00391474	0.00188712	0.0176353	0.644739	0.015513	0.0130258	0.00531551	0.00516081	0.00827641	0.0270941	0.112371	0.00755834	0.00588509	0.0065973	0.0184473	0.0091016	0.00698267	1.61887e-05	0.270887	0	0.228781	0.228918	0	0.271414	0.270887	0.228781	0.228918	0.271414	0.283524	0.216332	0.216592	0.283553	1.392772
30960	-3547526	-3547553	26.72598	0.00207994	0.00189346	0.0211075	0.00458537	0.0987401	0.0334071	0.0114788	0.0884248	0.0501745	0.00827386	0.161959	0.0038548	0.00178658	0.0175809	0.645921	0.0154939	0.013153	0.00538768	0.00544499	0.0081477	0.0273453	0.112365	0.00780573	0.00599954	0.00670102	0.0182839	0.00894415	0.00703951	7.77135e-06	0.271112	0	0.228971	0.229108	0	0.270809	0.271112	0.228971	0.229108	0.270809	0.283619	0.216178	0.216853	0.283351	1.393388
30970	-3547525	-3547552	26.72374	0.00211089	0.00195711	0.0206076	0.00459196	0.099512	0.0342024	0.0115321	0.0887785	0.0508034	0.00838627	0.162363	0.00371244	0.00184359	0.0172993	0.644315	0.0155264	0.013071	0.00528383	0.00510241	0.00816774	0.0272872	0.112666	0.00759047	0.00584813	0.0069123	0.0183817	0.00896469	0.0067943	4.70866e-07	0.271112	0	0.228971	0.229108	0	0.270809	0.271112	0.228971	0.229108	0.270809	0.283401	0.216012	0.216686	0.283902	1.393612
30980	-3547527	-3547554	26.69636	0.00206706	0.00190187	0.0210038	0.00439141	0.100096	0.0338055	0.0112927	0.0883061	0.0504231	0.0083629	0.1613	0.00380422	0.00186584	0.0177099	0.646905	0.0152052	0.0135141	0.00543105	0.00542482	0.00830671	0.0273614	0.113275	0.00770406	0.00592305	0.00668906	0.0184328	0.00892371	0.00691754	5.938e-06	0.271113	0	0.228972	0.22931	0	0.270605	0.271113	0.228972	0.22931	0.270605	0.283401	0.216012	0.216686	0.283902	1.39635
30990	-3547526	-3547553	26.70328	0.00217184	0.00193842	0.0208194	0.00456147	0.0998721	0.0341184	0.0114175	0.0887494	0.0501128	0.00858824	0.162788	0.00383423	0.00173368	0.0173146	0.646592	0.0154733	0.0132221	0.00558183	0.00532911	0.00821238	0.0270798	0.111632	0.00760068	0.00607867	0.00665528	0.0187882	0.00858984	0.00678916	1.45579e-05	0.27087	0	0.229048	0.229386	0	0.270695	0.27087	0.229048	0.229386	0.270695	0.282678	0.216738	0.216684	0.2839	1.395659
31000	-3547533	-3547560	26.72833	0.00214503	0.00199924	0.0211834	0.0044025	0.0997414	0.0335602	0.0113701	0.08837	0.0511463	0.00843776	0.161937	0.00371341	0.00189423	0.017293	0.645085	0.0155561	0.0130664	0.00530617	0.00544541	0.00813955	0.0272273	0.111817	0.00758362	0.00589446	0.00663844	0.0186028	0.00864365	0.00690757	4.52453e-05	0.271578	0	0.229647	0.228523	0	0.270251	0.271578	0.229647	0.228523	0.270251	0.282554	0.216461	0.217209	0.283776	1.393153
31010	-3547528	-3547554	26.70259	0.00226115	0.00192144	0.0211565	0.00450905	0.0991961	0.0341467	0.0113495	0.0887097	0.0506304	0.00841667	0.161641	0.00376434	0.00190494	0.0173003	0.647073	0.0152283	0.0131533	0.00571877	0.00530042	0.00838801	0.0274246	0.11209	0.00764779	0.00593798	0.00672858	0.0184682	0.0090291	0.00658532	4.52453e-05	0.271602	0	0.229667	0.229601	0	0.26913	0.271602	0.229667	0.229601	0.26913	0.282554	0.216461	0.217209	0.283776	1.395727
31020	-3547528	-3547554	26.73283	0.00224974	0.00191078	0.0210666	0.00455483	0.0995709	0.0341255	0.0115915	0.0889604	0.0503273	0.00863798	0.162154	0.00385013	0.00178391	0.0173137	0.643348	0.015221	0.0132897	0.0054809	0.00533082	0.00819722	0.0272603	0.111807	0.00757252	0.00600442	0.00695844	0.0181685	0.00912917	0.00682598	1.28085e-05	0.269763	0	0.229098	0.229281	0	0.271858	0.269763	0.229098	0.229281	0.271858	0.283825	0.216639	0.2157	0.283836	1.392703
31030	-3547533	-3547560	26.72203	0.0021913	0.00184501	0.0206302	0.00425719	0.0991744	0.0335344	0.0113667	0.089015	0.050939	0.00837507	0.162315	0.00382557	0.00182711	0.0180021	0.646338	0.0155063	0.0129749	0.00560674	0.00536213	0.00793706	0.0270861	0.111255	0.00765467	0.00598178	0.00668374	0.0186276	0.00881599	0.0066514	3.52135e-06	0.269788	0	0.22912	0.229363	0	0.271729	0.269788	0.22912	0.229363	0.271729	0.283344	0.216694	0.216157	0.283805	1.393783
31040	-3547523	-3547550	26.69237	0.00221034	0.00185262	0.0208962	0.00445803	0.0993444	0.0337315	0.0111695	0.0885523	0.0505676	0.0085393	0.162468	0.00386422	0.00192648	0.0175738	0.647428	0.0155144	0.0133844	0.0054121	0.00531042	0.00812434	0.0270995	0.112417	0.00784038	0.00595884	0.00663485	0.0189012	0.00873074	0.0068135	2.62306e-05	0.270019	0	0.229315	0.229559	0	0.271107	0.270019	0.229315	0.229559	0.271107	0.283344	0.216694	0.216157	0.283805	1.39675
31050	-3547532	-3547559	26.6769	0.00222853	0.00190444	0.0206317	0.00442374	0.10045	0.0333912	0.0114351	0.0893907	0.0506388	0.0087376	0.162664	0.0039266	0.00174898	0.0173943	0.647263	0.0153849	0.0130793	0.00564501	0.00531686	0.00831752	0.027061	0.112557	0.00794713	0.00594162	0.00672684	0.0182863	0.00903364	0.00675578	1.53266e-05	0.269633	0	0.229862	0.229754	0	0.270751	0.269633	0.229862	0.229754	0.270751	0.283231	0.216447	0.21684	0.283481	1.398297
31060	-3547528	-3547554	26.69798	0.00218681	0.00184403	0.0212486	0.00464954	0.100385	0.0339737	0.011439	0.0887994	0.0500847	0.00869367	0.162142	0.0039266	0.00177822	0.0173588	0.644981	0.015485	0.0131494	0.00539849	0.0054326	0.00823604	0.0274398	0.112554	0.00766408	0.00592036	0.0066366	0.0189146	0.00909194	0.0067664	8.41816e-06	0.272083	0	0.228943	0.229306	0	0.269668	0.272083	0.228943	0.229306	0.269668	0.283289	0.216491	0.216884	0.283335	1.396188
31070	-3547532	-3547559	26.74132	0.00217162	0.00184789	0.0206702	0.00452551	0.0989618	0.0337784	0.011304	0.0896847	0.0500807	0.00858483	0.161748	0.00373591	0.00197752	0.0175804	0.645146	0.0150688	0.0130723	0.00553683	0.00523695	0.00829675	0.0268642	0.111741	0.00764257	0.00583637	0.00671003	0.0184081	0.00891511	0.00666467	6.21546e-05	0.271389	0	0.228359	0.228721	0	0.27153	0.271389	0.228359	0.228721	0.27153	0.28325	0.216598	0.216855	0.283297	1.391854
31080	-3547527	-3547554	26.7024	0.00213817	0.00187655	0.0210254	0.00442691	0.0993492	0.0341445	0.0112468	0.0886999	0.0499707	0.00867148	0.161748	0.00392749	0.00188596	0.0175339	0.647128	0.0153519	0.0130168	0.00556776	0.00509577	0.00857039	0.0273892	0.112421	0.00780658	0.00579269	0.00671003	0.0185699	0.00896887	0.0066927	1.89495e-05	0.27134	0	0.2285	0.22868	0	0.271481	0.27134	0.2285	0.22868	0.271481	0.283308	0.216439	0.216899	0.283354	1.395746
31090	-3547534	-3547561	26.6823	0.00212121	0.00178498	0.0209591	0.00436003	0.0995503	0.0344158	0.0114547	0.0885638	0.0505093	0.00855594	0.162769	0.00381144	0.00173564	0.0177102	0.646736	0.0152122	0.0133919	0.00542678	0.00534924	0.00825627	0.0273631	0.113229	0.00741593	0.00585917	0.00678461	0.0186006	0.00902248	0.00679589	1.09089e-05	0.270735	0	0.230159	0.22817	0	0.270937	0.270735	0.230159	0.22817	0.270937	0.283713	0.216748	0.217209	0.28233	1.397756
31100	-3547526	-3547553	26.69893	0.00215628	0.00187514	0.0207569	0.00460063	0.0990057	0.0338849	0.0113864	0.0885023	0.0506566	0.00849563	0.16309	0.00391805	0.00186155	0.0175048	0.646847	0.0154978	0.013154	0.00548381	0.00527208	0.00819803	0.0272477	0.111934	0.00755001	0.0059314	0.00675989	0.0185185	0.00903598	0.00695868	9.56279e-06	0.270655	0	0.230091	0.228102	0	0.271151	0.270655	0.230091	0.228102	0.271151	0.28371	0.216746	0.217217	0.282327	1.396093
31110	-3547528	-3547555	26.70633	0.00208538	0.00184219	0.0208165	0.00465855	0.0985816	0.0338565	0.0115254	0.0893115	0.0501803	0.00846059	0.161847	0.00400529	0.00182883	0.0176347	0.64694	0.0154883	0.013082	0.00537105	0.00529578	0.00810366	0.0273107	0.11231	0.00776288	0.00596734	0.0066131	0.0188592	0.00881549	0.00679744	3.00047e-06	0.270634	0	0.229648	0.228467	0	0.271252	0.270634	0.229648	0.228467	0.271252	0.282894	0.215907	0.216592	0.284606	1.395354
31120	-3547527	-3547554	26.72929	0.00217525	0.00184831	0.0208878	0.00447402	0.09976	0.0339764	0.0114643	0.0890662	0.0501927	0.00867282	0.160838	0.00383258	0.00181151	0.0174605	0.644313	0.0156149	0.0131309	0.00545474	0.00532524	0.00821272	0.0275211	0.112414	0.00771278	0.00605694	0.00660086	0.0185426	0.00870518	0.00694669	4.54446e-05	0.270278	0	0.229346	0.22989	0	0.270486	0.270278	0.229346	0.22989	0.270486	0.282322	0.216453	0.216897	0.284327	1.393057
31130	-3547529	-3547556	26.70296	0.00218944	0.00186894	0.0210726	0.00434936	0.0997401	0.0340742	0.0114624	0.0891829	0.0499869	0.00846945	0.162046	0.00396684	0.00179029	0.0176471	0.645599	0.0153836	0.0133376	0.00544445	0.00526429	0.00807996	0.0273772	0.112987	0.00772644	0.00565116	0.00682184	0.0184586	0.00884067	0.00687164	9.07333e-07	0.271701	0	0.228856	0.229534	0	0.269908	0.271701	0.228856	0.229534	0.269908	0.281981	0.216472	0.217563	0.283984	1.39569
31140	-3547530	-3547557	26.69724	0.00213498	0.00189862	0.0210726	0.00433841	0.0991541	0.0341123	0.011284	0.0894089	0.0498448	0.00867484	0.162046	0.00386839	0.00179191	0.0173424	0.647559	0.0152561	0.0130863	0.0053709	0.00526046	0.00835924	0.0273154	0.111983	0.00788037	0.00576562	0.00699038	0.0187375	0.00897179	0.00673732	1.72216e-05	0.271388	0	0.229745	0.229269	0	0.269597	0.271388	0.229745	0.229269	0.269597	0.282318	0.21673	0.216629	0.284323	1.396262
31150	-3547529	-3547556	26.69923	0.00207608	0.00173128	0.0208979	0.00443931	0.0997621	0.0340291	0.0114676	0.0887998	0.0504305	0.00823942	0.162461	0.00372939	0.0018719	0.0173417	0.647175	0.0151771	0.0129871	0.00543805	0.00536195	0.00809163	0.0276234	0.112342	0.00763957	0.00602091	0.00689002	0.0184463	0.0088092	0.00678309	7.83851e-07	0.271349	0	0.229712	0.228841	0	0.270098	0.271349	0.229712	0.228841	0.270098	0.283247	0.215662	0.217342	0.28375	1.396063
31160	-3547534	-3547561	26.72088	0.00207482	0.00187789	0.0211376	0.00450233	0.0985952	0.0338946	0.0110741	0.0892543	0.0500098	0.00864493	0.162312	0.0037379	0.00187085	0.0175365	0.64663	0.0153391	0.0133078	0.00529827	0.00521312	0.00827545	0.0273818	0.111389	0.00745022	0.00606016	0.00649078	0.0186798	0.00895767	0.00689468	8.606e-06	0.272088	0	0.229151	0.228759	0	0.270002	0.272088	0.229151	0.228759	0.270002	0.282783	0.215802	0.217482	0.283933	1.393898
31170	-3547531	-3547558	26.72467	0.00220233	0.00191025	0.0210307	0.00440606	0.0987195	0.0336054	0.0115661	0.0891038	0.0506888	0.00856818	0.161934	0.00386528	0.00187517	0.0171517	0.64663	0.01503	0.0126657	0.00557259	0.00531375	0.00825333	0.0271702	0.112071	0.00768391	0.00587948	0.00641852	0.0183389	0.00904443	0.0068104	9.60029e-06	0.271557	0	0.228717	0.230235	0	0.269491	0.271557	0.228717	0.230235	0.269491	0.283011	0.216024	0.21674	0.284225	1.393519
31180	-3547528	-3547555	26.69043	0.00214313	0.00188293	0.0211688	0.00432647	0.0990669	0.0337438	0.0116971	0.0882693	0.0505567	0.00862062	0.162234	0.00391967	0.00181359	0.0177234	0.64748	0.0153413	0.013133	0.00550317	0.00523081	0.0082317	0.0273423	0.112926	0.00776274	0.00589325	0.00671899	0.0185404	0.00894447	0.00672295	5.89612e-06	0.26967	0	0.228845	0.229876	0	0.271609	0.26967	0.228845	0.229876	0.271609	0.284456	0.215588	0.216303	0.283652	1.396943
31190	-3547532	-3547558	26.70821	0.00231433	0.00180395	0.0210488	0.00461254	0.0994319	0.0339953	0.0112709	0.0883765	0.0510593	0.00840103	0.162078	0.003815	0.00173519	0.0174695	0.647368	0.0155361	0.0130869	0.00551291	0.00506337	0.00818773	0.0273124	0.111586	0.00784543	0.00579218	0.00660212	0.0183233	0.00894683	0.00656801	2.21125e-05	0.269788	0	0.22862	0.229864	0	0.271728	0.269788	0.22862	0.229864	0.271728	0.283354	0.216994	0.216172	0.28348	1.395166
31200	-3547528	-3547555	26.70929	0.0021686	0.00197199	0.0210946	0.00456118	0.0992766	0.0339786	0.0112124	0.0882672	0.0505741	0.00847843	0.161547	0.00389533	0.00181093	0.0174817	0.646617	0.0155693	0.0134134	0.00537746	0.00520438	0.00832225	0.0272355	0.11253	0.00770032	0.00579422	0.00687489	0.0182182	0.00892465	0.00695384	3.52041e-06	0.271005	0	0.229	0.227816	0	0.272179	0.271005	0.229	0.227816	0.272179	0.283354	0.216994	0.216172	0.28348	1.395057
31210	-3547534	-3547561	26.70023	0.00210298	0.0018144	0.0213962	0.0044552	0.0998125	0.0340182	0.011177	0.088623	0.0499019	0.00837448	0.162673	0.0038332	0.00200936	0.0174664	0.645349	0.0156256	0.0131172	0.00527979	0.00527544	0.00828712	0.0276743	0.112602	0.00766945	0.00591773	0.00674695	0.0188203	0.00922481	0.00670135	1.44524e-05	0.2707	0	0.230022	0.228833	0	0.270445	0.2707	0.230022	0.228833	0.270445	0.283354	0.216994	0.216172	0.28348	1.395963
31220	-3547527	-3547554	26.66545	0.00217865	0.00184664	0.0210441	0.0044552	0.0997502	0.0337675	0.011496	0.0890845	0.0507842	0.00857137	0.16195	0.00371073	0.00188192	0.017542	0.650396	0.015469	0.0129745	0.00541408	0.00522831	0.00829121	0.027012	0.112128	0.00757937	0.00601863	0.00682868	0.0182991	0.00874892	0.00698093	9.20593e-06	0.270517	0	0.23008	0.228891	0	0.270513	0.270517	0.23008	0.228891	0.270513	0.282969	0.216468	0.216566	0.283997	1.399441
31230	-3547530	-3547557	26.68156	0.0022263	0.0018389	0.0208173	0.00443626	0.0988378	0.0340004	0.0114886	0.0891829	0.0505828	0.008458	0.162535	0.00371073	0.00189966	0.0175433	0.647986	0.0158087	0.0132717	0.00515263	0.00524219	0.008075	0.0279677	0.111784	0.00779122	0.00602191	0.00663189	0.0186891	0.00898499	0.00684248	2.22343e-05	0.270517	0	0.23008	0.228891	0	0.270513	0.270517	0.23008	0.228891	0.270513	0.282977	0.216498	0.216973	0.283552	1.39783
31240	-3547529	-3547556	26.73192	0.00210468	0.00188752	0.0210209	0.00446156	0.0990268	0.034275	0.0110602	0.0884546	0.0506968	0.00833518	0.162855	0.00386336	0.00175875	0.0175277	0.643152	0.0151403	0.0130451	0.00524658	0.00529174	0.008317	0.027385	0.112608	0.00786858	0.0059962	0.00687059	0.0186377	0.00895586	0.00695082	3.69216e-07	0.270434	0	0.229921	0.228821	0	0.270824	0.270434	0.229921	0.228821	0.270824	0.282977	0.216498	0.216973	0.283552	1.392794
31250	-3547524	-3547550	26.68879	0.0022475	0.00192929	0.0206556	0.00443966	0.0993695	0.03364	0.0116619	0.0888812	0.0501342	0.00848294	0.163085	0.0038868	0.00181163	0.0172948	0.647628	0.0155915	0.0132394	0.00527913	0.00532711	0.00808822	0.0274561	0.11207	0.00770091	0.00609496	0.00661113	0.0187166	0.00901987	0.00676449	9.44761e-07	0.270549	0	0.229888	0.228783	0	0.27078	0.270549	0.229888	0.228783	0.27078	0.282977	0.216498	0.216973	0.283552	1.397107
31260	-3547527	-3547553	26.74146	0.00219135	0.00180502	0.020908	0.00436964	0.0993955	0.0337322	0.0112181	0.0890712	0.0506282	0.00866058	0.161098	0.00387511	0.0018206	0.0173748	0.644548	0.0153895	0.013023	0.0056439	0.00535596	0.00831575	0.0274722	0.111934	0.00759207	0.00586724	0.0067082	0.0181508	0.00895536	0.00669873	3.75626e-05	0.270549	0	0.229888	0.228783	0	0.27078	0.270549	0.229888	0.228783	0.27078	0.282784	0.217272	0.216246	0.283699	1.391841
31270	-3547531	-3547557	26.72803	0.00211666	0.00194284	0.0206992	0.00454441	0.0991213	0.0343519	0.0113692	0.0887046	0.0500878	0.00857503	0.161592	0.00387511	0.00175969	0.017774	0.645769	0.0149438	0.0130816	0.00552705	0.00525473	0.00807632	0.027185	0.11236	0.0075319	0.00595484	0.00682304	0.0182919	0.00890672	0.0069628	1.42639e-06	0.271164	0	0.229694	0.22859	0	0.270552	0.271164	0.229694	0.22859	0.270552	0.283456	0.217068	0.216043	0.283433	1.393183
31280	-3547531	-3547557	26.72413	0.00215391	0.00181685	0.020775	0.00451058	0.0994639	0.0341428	0.0112282	0.08906	0.0501458	0.00845938	0.160935	0.00375559	0.00179395	0.0173628	0.647112	0.015267	0.0130145	0.00541273	0.00518017	0.00801371	0.0268949	0.112789	0.00764455	0.00573212	0.0066152	0.0186919	0.00883802	0.00670986	5.26008e-05	0.271195	0	0.228985	0.229359	0	0.270461	0.271195	0.228985	0.229359	0.270461	0.283517	0.216901	0.216089	0.283493	1.393573
31290	-3547536	-3547563	26.71082	0.00207443	0.00177962	0.0206743	0.00447286	0.0994461	0.0337507	0.0112512	0.0886856	0.0501933	0.00836914	0.161333	0.00390593	0.00184743	0.0174217	0.648183	0.0154973	0.0127134	0.00552952	0.00517263	0.0080555	0.0277455	0.111636	0.00766661	0.00589089	0.00672112	0.0186428	0.00921891	0.00697311	5.26008e-05	0.271532	0	0.22927	0.228385	0	0.270813	0.271532	0.22927	0.228385	0.270813	0.283101	0.216469	0.217501	0.282929	1.394904
31300	-3547528	-3547554	26.74473	0.0021976	0.0019095	0.0207808	0.00428522	0.0990417	0.033822	0.0114917	0.0885881	0.0500778	0.00839874	0.1622	0.0037824	0.00182695	0.0174187	0.644287	0.01537	0.01334	0.00552952	0.00548898	0.00821355	0.0272129	0.111723	0.00771099	0.00575948	0.00684589	0.0186619	0.00875796	0.00678047	1.0409e-05	0.271517	0	0.229257	0.228429	0	0.270797	0.271517	0.229257	0.228429	0.270797	0.283101	0.216469	0.217501	0.282929	1.391514
31310	-3547531	-3547557	26.72123	0.00224262	0.00186014	0.0206686	0.00438982	0.100065	0.0335753	0.0117351	0.089266	0.0498937	0.00858235	0.162288	0.00380651	0.00192852	0.0177119	0.64454	0.0156313	0.0128138	0.00550881	0.00527951	0.00810693	0.0272215	0.112162	0.00762199	0.00584566	0.00672203	0.0186012	0.00884587	0.00691642	3.39733e-05	0.271443	0	0.229194	0.228639	0	0.270724	0.271443	0.229194	0.228639	0.270724	0.283071	0.216446	0.217477	0.283007	1.393863
31320	-3547535	-3547561	26.73447	0.00216844	0.0018848	0.0208014	0.00422441	0.0990825	0.0334465	0.0114587	0.0883366	0.0503579	0.00835772	0.162535	0.00391806	0.00189356	0.0177867	0.644917	0.0152834	0.0134662	0.00542194	0.00539687	0.00824497	0.0275793	0.111387	0.00742677	0.00583048	0.0067691	0.018429	0.00908569	0.00703507	1.45185e-05	0.271392	0	0.229763	0.22839	0	0.270455	0.271392	0.229763	0.22839	0.270455	0.283464	0.216746	0.21639	0.2834	1.392539
31330	-3547539	-3547565	26.70763	0.00224355	0.0017552	0.0207655	0.00454127	0.0990465	0.034122	0.0111848	0.0885204	0.050386	0.0084702	0.162554	0.00365588	0.00171119	0.0178244	0.644917	0.0153726	0.0130885	0.00562639	0.00544928	0.00828265	0.0276642	0.112802	0.00758107	0.0060651	0.00694529	0.0187455	0.00913323	0.00675121	1.89759e-05	0.270645	0	0.229131	0.22971	0	0.270514	0.270645	0.229131	0.22971	0.270514	0.283215	0.216556	0.217078	0.283151	1.395223
31340	-3547530	-3547557	26.71206	0.00219262	0.00181083	0.0210428	0.00448385	0.0999369	0.0340994	0.0110265	0.0891159	0.050731	0.00827366	0.162053	0.00384289	0.00172561	0.0172641	0.644862	0.0155483	0.0130456	0.00548782	0.00519649	0.00830559	0.0273694	0.1123	0.00771419	0.00591276	0.00696267	0.0184762	0.00919489	0.00675449	5.04252e-05	0.270645	0	0.229131	0.22971	0	0.270514	0.270645	0.229131	0.22971	0.270514	0.283197	0.216753	0.216641	0.283408	1.39478
31350	-3547528	-3547554	26.73305	0.00222552	0.00188653	0.0210266	0.00443441	0.100059	0.0337757	0.0112904	0.0890503	0.0504079	0.00839184	0.161614	0.00379925	0.00186651	0.0176553	0.643432	0.0154869	0.0132593	0.00552648	0.00534204	0.00823211	0.0278409	0.111647	0.00783634	0.00595863	0.00656726	0.0184486	0.0090895	0.00648567	4.58164e-05	0.270284	0	0.230159	0.229404	0	0.270153	0.270284	0.230159	0.229404	0.270153	0.283197	0.216753	0.216641	0.283408	1.392681
31360	-3547526	-3547553	26.70661	0.00214006	0.00185009	0.0212135	0.00437027	0.099847	0.0344006	0.0115614	0.0890242	0.0501814	0.00847527	0.161864	0.00396158	0.00174901	0.0176183	0.644719	0.0153289	0.0130905	0.00545357	0.0053218	0.00831195	0.0274259	0.112398	0.00769954	0.00594833	0.00661551	0.0186908	0.00913427	0.00692269	7.29168e-06	0.270768	0	0.230007	0.229252	0	0.269974	0.270768	0.230007	0.229252	0.269974	0.283206	0.216946	0.216834	0.283014	1.395325
31370	-3547536	-3547562	26.69856	0.00227673	0.00179415	0.0209944	0.00450324	0.099847	0.0342562	0.0113946	0.0879642	0.0505921	0.00869998	0.162836	0.00366943	0.00192658	0.0177493	0.645876	0.0155176	0.0130374	0.00557186	0.00513036	0.00845116	0.0271013	0.112651	0.00762828	0.00604166	0.00655611	0.0184056	0.00877266	0.00684924	3.58628e-05	0.270575	0	0.229439	0.229089	0	0.270898	0.270575	0.229439	0.229089	0.270898	0.283564	0.215907	0.217107	0.283422	1.396131
31380	-3547529	-3547556	26.71339	0.00213079	0.00182188	0.0209007	0.00442254	0.0994463	0.0339558	0.0113671	0.0882209	0.0502629	0.00835464	0.161785	0.00394893	0.0018904	0.0176827	0.646059	0.0153329	0.0131574	0.00527958	0.00522833	0.00814108	0.0271	0.113207	0.0074908	0.00582791	0.006647	0.0188186	0.00927296	0.00688516	9.04995e-06	0.2717	0	0.229748	0.228431	0	0.270121	0.2717	0.229748	0.228431	0.270121	0.283358	0.215923	0.217124	0.283595	1.394647
