Iteration	Replicate_ID	Posterior	Likelihood	Prior	birth	clock_morpho	clock_nuclear	death	diversification	divtime_dirus	divtime_jackals	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er_transv[1]	er_transv[2]	er_transv[3]	er_transv[4]	F[1]	F[2]	F[3]	F[4]	F[5]	F[6]	F[7]	F[8]	F[9]	F[10]	F[11]	F[12]	F[13]	pi[1]	pi[2]	pi[3]	pi[4]	pi_scale	psi	root_time	t[1]	t[2]	t[3]	t[4]	t[5]	t[6]	t[7]	t[8]	t[9]	t[10]	t[11]	t[12]	t[13]	turnover
1653	1	-2603037	-2602106	-930.6143	0.3572324	3.334331	0.05291927	0.004127606	0.3531048	1.551755	1.551755	0.272132	0	0.229306	0.226522	0	0.272039	0.272132	0.229306	0.226522	0.272039	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283588	0.216812	0.216294	0.283305	0.559195	0.2532547	25.26794	1.42034	0.684186	4.96229	7.7316	4.52891	0.340123	1.43425	2.24029	0.486901	1.14808	3.0832	0.713345	22.7129	0.0115544
1654	0	-2603059	-2602107	-951.6497	0.4079823	2.574168	0.04179307	0.03438322	0.3735991	1.968034	1.968034	0.272478	0	0.229188	0.226667	0	0.271666	0.272478	0.229188	0.226667	0.271666	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283077	0.216226	0.216726	0.283971	0.7181202	0.2398779	17.73294	0.348939	9.30851	5.17765	2.74137	0.57961	1.18456	1.27473	0.965648	0.171652	1.94388	2.77014	0.308019	12.1787	0.08427624
1655	1	-2603037	-2602108	-929.4985	0.2783017	2.849118	0.05299817	0.1325284	0.1457733	1.548371	1.548371	0.270834	0	0.229826	0.226905	0	0.272434	0.270834	0.229826	0.226905	0.272434	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283358	0.216776	0.216606	0.283259	0.5680102	0.5105368	16.8933	2.97537	0.925874	5.77866	4.44107	2.22027	0.476467	0.864539	2.07051	2.34975	1.37354	4.16433	2.12566	9.09958	0.4762041
1656	0	-2603072	-2602105	-967.8995	0.2749449	3.143757	0.04203424	0.0254026	0.2495423	1.954167	1.954167	0.271414	0	0.229677	0.226899	0	0.27201	0.271414	0.229677	0.226899	0.27201	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283214	0.216722	0.216509	0.283555	0.7528196	0.2332532	27.69636	0.267972	8.83129	5.2193	2.99756	1.17458	4.47576	0.744666	1.58786	0.205517	2.05828	3.79908	3.64842	22.7412	0.09239158
1657	1	-2603042	-2602109	-933.4785	0.5773679	2.964495	0.05324593	0.3815349	0.195833	1.541972	1.541972	0.27274	0	0.230439	0.224386	0	0.272435	0.27274	0.230439	0.224386	0.272435	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283002	0.216849	0.217484	0.282665	0.5406085	0.2335763	27.291	5.06568	1.9065	6.6798	5.77529	2.39028	0.928966	1.23871	2.10737	1.18847	0.762153	4.0154	1.26175	14.1018	0.6608177
1658	0	-2603063	-2602104	-958.8163	0.382782	3.737476	0.04186799	0.08936697	0.2934151	1.95628	1.95628	0.273019	0	0.229231	0.226421	0	0.271329	0.273019	0.229231	0.226421	0.271329	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283428	0.21633	0.216714	0.283527	0.5882892	0.2180533	24.30364	0.18067	2.50711	8.81898	3.54391	2.16471	0.786709	0.857513	1.36763	1.35246	0.506159	1.8731	2.97666	15.2049	0.233467
1659	1	-2603036	-2602105	-930.1597	0.4239256	2.200064	0.05330074	0.1286841	0.2952416	1.547695	1.547695	0.271705	0	0.229711	0.226439	0	0.272145	0.271705	0.229711	0.226439	0.272145	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283698	0.216299	0.217038	0.282965	0.5631046	0.4478897	19.15707	2.84945	0.115978	7.45016	5.36107	4.86988	0.26452	1.24075	1.49173	2.34523	0.729322	2.06025	0.34941	17.4759	0.3035534
1660	0	-2603062	-2602103	-958.5074	0.4710565	2.88867	0.04189442	0.1044599	0.3665966	1.958038	1.958038	0.271977	0	0.229872	0.226387	0	0.271764	0.271977	0.229872	0.226387	0.271764	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283222	0.216779	0.216249	0.283749	0.6575315	0.155674	23.58981	0.139397	2.63985	8.84871	3.41996	1.10472	0.229268	0.8602	1.66048	0.839872	2.38476	2.06683	1.5066	18.3297	0.2217567
1661	1	-2603050	-2602111	-939.2581	0.286804	7.993574	0.05305167	0.01039925	0.2764047	1.549168	1.549168	0.272923	0	0.229158	0.225796	0	0.272123	0.272923	0.229158	0.225796	0.272123	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28288	0.217065	0.216162	0.283892	0.6030682	0.1987411	25.69676	5.38445	0.289952	5.58318	3.00195	0.470796	0.207088	1.35102	0.899777	1.64177	0.918737	3.02838	2.60979	22.2578	0.03625909
1662	0	-2603075	-2602110	-964.8161	0.4401269	1.985667	0.04186563	0.01561952	0.4245074	1.951473	1.951473	0.270335	0	0.228914	0.228498	0	0.272253	0.270335	0.228914	0.228498	0.272253	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283317	0.216191	0.216952	0.28354	0.7425234	0.115942	26.51913	3.39848	4.52592	8.29388	3.68952	2.61918	4.03562	0.713254	0.812269	1.87951	1.76157	2.34781	0.370229	22.9749	0.03548866
1663	1	-2603036	-2602106	-929.9948	0.4912959	3.140979	0.0526747	0.02392729	0.4673686	1.559898	1.559898	0.272143	0	0.2297	0.226608	0	0.271549	0.272143	0.2297	0.226608	0.271549	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282999	0.217152	0.216978	0.282871	0.6064748	0.336308	21.0282	0.593502	0.762507	6.5657	3.14716	2.11038	1.58118	0.354483	2.47339	0.661466	1.8686	3.5921	3.74456	20.9144	0.0487024
1664	0	-2603063	-2602101	-962.2085	0.550809	1.527069	0.04170081	0.03639564	0.5144134	1.963231	1.963231	0.271501	0	0.229093	0.226975	0	0.27243	0.271501	0.229093	0.226975	0.27243	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283563	0.216294	0.216357	0.283786	0.6441182	0.1290273	19.21132	7.86173	6.84573	7.26655	5.37823	2.59147	0.547878	0.694867	1.41508	0.129999	2.11269	3.89752	1.8728	10.5867	0.06607669
1665	1	-2603033	-2602106	-926.9835	0.3072722	3.234842	0.05267125	0.01281221	0.29446	1.55967	1.55967	0.272626	0	0.228751	0.226341	0	0.272282	0.272626	0.228751	0.226341	0.272282	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282842	0.216316	0.217354	0.283487	0.5460795	0.2888458	27.93419	1.13386	0.661752	7.2751	2.86006	4.69194	2.15536	0.547295	0.87284	0.185389	1.92591	4.1967	4.39683	22.6596	0.0416966
1666	0	-2603066	-2602109	-956.6686	0.3503299	3.73893	0.04204498	0.00922873	0.3411012	1.961875	1.961875	0.27339	0	0.229067	0.226506	0	0.271036	0.27339	0.229067	0.226506	0.271036	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282385	0.216175	0.216918	0.284522	0.5589224	0.3531152	28.50139	0.128558	5.81062	6.76925	4.75103	1.07062	4.01564	1.52073	1.52069	0.609165	2.86565	3.56737	0.604068	22.1426	0.02634297
1667	1	-2603034	-2602106	-927.3235	0.4691271	2.593629	0.05274824	0.02456386	0.4445633	1.55855	1.55855	0.272409	0	0.229441	0.225485	0	0.272665	0.272409	0.229441	0.225485	0.272665	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282388	0.216092	0.217456	0.284063	0.74719	0.4206462	29.16413	2.61532	1.24673	5.59369	7.35204	2.52991	4.24991	0.860414	1.2661	0.139964	1.42459	3.82848	1.1146	15.8869	0.05236078
1668	0	-2603059	-2602109	-949.9677	0.5990805	2.204596	0.04199852	0.09139039	0.5076901	1.938549	1.938549	0.273052	0	0.229409	0.225591	0	0.271948	0.273052	0.229409	0.225591	0.271948	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283133	0.216427	0.216381	0.284059	0.7222094	0.2033661	26.54471	0.336935	7.85615	8.16481	8.58101	0.905502	1.73185	0.898016	0.833505	0.0687001	3.15175	3.00614	1.48069	13.1715	0.1525511
1669	1	-2603026	-2602104	-922.2857	0.2950581	1.866814	0.05252447	0.08801979	0.2070383	1.561476	1.561476	0.271216	0	0.229494	0.227047	0	0.272243	0.271216	0.229494	0.227047	0.272243	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282868	0.216191	0.216886	0.284055	0.5694599	0.4326545	23.12244	1.49106	3.84932	6.92937	3.27981	3.04439	0.667516	1.13358	1.16679	0.142432	1.24127	2.61618	0.372486	9.28981	0.2983134
1670	0	-2603060	-2602107	-952.9098	0.6784446	2.981294	0.04180361	0.04198477	0.6364599	1.970347	1.970347	0.271042	0	0.229791	0.227469	0	0.271697	0.271042	0.229791	0.227469	0.271697	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283791	0.216916	0.216476	0.282817	0.663533	0.4234488	15.5785	3.79525	7.69957	7.3842	8.95159	0.0156053	1.82485	0.610647	1.44645	0.552353	1.94608	4.71965	1.2139	11.3504	0.06188385
1671	1	-2603039	-2602103	-935.5576	0.5079283	8.324878	0.05264675	0.06214006	0.4457883	1.559831	1.559831	0.272442	0	0.229346	0.226329	0	0.271883	0.272442	0.229346	0.226329	0.271883	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283345	0.216097	0.217133	0.283426	0.6746563	0.3653334	28.53981	0.405622	1.49897	5.52837	5.67439	3.29008	0.989529	0.593833	1.28357	0.205179	0.806808	4.39164	0.566859	16.7112	0.1223402
1672	0	-2603061	-2602105	-956.8014	0.3581412	3.547954	0.04190737	0.06362949	0.2945117	1.960187	1.960187	0.271689	0	0.228621	0.226812	0	0.272878	0.271689	0.228621	0.226812	0.272878	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283691	0.216102	0.217189	0.283018	0.6308951	0.1935367	23.6757	8.94833	8.58468	5.62255	3.60752	0.282535	1.04433	1.15649	1.75907	0.138154	0.588466	4.6822	1.3283	11.9008	0.177666
1673	1	-2603034	-2602106	-927.9487	0.6846135	3.572666	0.05239716	0.154141	0.5304725	1.560911	1.560911	0.271123	0	0.230204	0.225896	0	0.272776	0.271123	0.230204	0.225896	0.272776	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282773	0.217111	0.216392	0.283723	0.5721056	0.2520342	13.96402	0.750266	3.10282	6.70761	6.13604	4.67709	4.20408	0.899758	1.89938	0.333719	0.821704	2.4735	1.23591	12.0636	0.2251504
1674	0	-2603055	-2602103	-951.6496	0.4511432	1.697736	0.04172843	0.03260217	0.418541	1.967777	1.967777	0.271647	0	0.22999	0.226224	0	0.272139	0.271647	0.22999	0.226224	0.272139	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282792	0.216776	0.216225	0.284207	0.6036611	0.2596372	21.59621	7.07388	5.72264	9.62369	4.08756	2.77894	0.480457	0.725907	0.997249	0.0770869	0.928272	2.35256	1.06185	12.1657	0.07226568
1675	1	-2603030	-2602104	-926.5834	0.4340288	2.432327	0.05222232	0.1159217	0.318107	1.573391	1.573391	0.270571	0	0.23002	0.227346	0	0.272062	0.270571	0.23002	0.227346	0.272062	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283297	0.216534	0.216878	0.283291	0.5445685	0.2259691	28.8547	0.354964	1.94646	6.93288	6.45647	3.54937	1.28093	0.667253	1.41154	0.307334	0.463399	2.63783	2.88361	10.9183	0.267083
1676	0	-2603074	-2602106	-968.8138	0.4092921	3.754111	0.04186536	0.06129202	0.348	1.960247	1.960247	0.272438	0	0.228713	0.226986	0	0.271864	0.272438	0.228713	0.226986	0.271864	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283367	0.217005	0.216263	0.283366	0.6976174	0.1869388	26.76379	5.35181	8.86299	7.69487	3.64371	0.417457	2.56609	0.984234	2.15969	1.14708	1.4343	4.29392	0.237537	23.0107	0.1497513
1677	1	-2603040	-2602105	-934.4398	0.5879962	4.10281	0.05244148	0.2421707	0.3458255	1.560903	1.560903	0.271425	0	0.23028	0.226171	0	0.272125	0.271425	0.23028	0.226171	0.272125	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283274	0.216029	0.217136	0.283562	0.5204523	0.2981357	27.24815	0.823694	0.935268	6.12022	2.89543	5.16441	4.80113	1.00284	1.36553	1.917	0.278699	3.74344	2.66859	15.2762	0.4118575
1678	0	-2603059	-2602107	-951.8408	0.5299374	1.401585	0.04157722	0.003357462	0.52658	1.972794	1.972794	0.270867	0	0.229691	0.226403	0	0.273039	0.270867	0.229691	0.226403	0.273039	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283587	0.217109	0.217002	0.282301	0.7143921	0.3665907	22.03398	7.10013	3.81581	9.53524	1.99599	1.68687	0.210313	1.54417	1.34246	0.781687	1.90683	4.00498	1.06025	11.1932	0.006335581
1679	1	-2603045	-2602107	-938.6738	0.3624657	2.84904	0.05254708	0.3555449	0.006920748	1.56365	1.56365	0.27278	0	0.228549	0.226452	0	0.272219	0.27278	0.228549	0.226452	0.272219	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283535	0.216771	0.216517	0.283177	0.6416593	0.4998657	27.91039	0.511789	0.819877	7.65566	5.5478	4.96372	1.41818	1.5353	1.61544	0.470656	1.84951	4.17123	3.45899	21.04	0.9809065
1680	0	-2603066	-2602103	-963.0084	0.525814	4.498174	0.04161936	0.1299981	0.3958159	1.981473	1.981473	0.272358	0	0.230061	0.226305	0	0.271276	0.272358	0.230061	0.226305	0.271276	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283055	0.216331	0.21692	0.283694	0.7995795	0.1973171	29.1681	1.21795	5.4171	8.56331	1.88714	1.55348	2.62802	0.458949	1.47694	0.811339	1.95296	3.03125	1.75323	22.9211	0.2472322
1681	1	-2603028	-2602110	-917.5701	0.3353978	2.096009	0.05236723	0.002490969	0.3329068	1.561941	1.561941	0.271165	0	0.229878	0.225155	0	0.273802	0.271165	0.229878	0.225155	0.273802	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283812	0.216358	0.216289	0.283541	0.6329826	0.3709935	12.22466	0.259921	0.111383	5.09796	7.11076	1.41506	0.892049	0.831362	2.27921	0.16234	0.430641	3.711	0.602126	11.24	0.007426909
1682	0	-2603058	-2602103	-955.2876	0.2890034	3.126236	0.04161551	0.02947912	0.2595243	1.977167	1.977167	0.272443	0	0.228865	0.226536	0	0.272155	0.272443	0.228865	0.226536	0.272155	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283799	0.216153	0.216337	0.28371	0.6863323	0.350933	27.84988	0.289464	7.94525	6.84886	1.89224	1.60454	3.10621	0.423901	1.4277	0.775828	0.705622	4.08295	1.81598	18.1998	0.1020027
1683	1	-2603031	-2602103	-928.4148	0.4798678	3.303174	0.05242237	0.03649549	0.4433723	1.562802	1.562802	0.272199	0	0.228947	0.225949	0	0.272906	0.272199	0.228947	0.225949	0.272906	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283785	0.216187	0.21646	0.283569	0.5903247	0.2384609	23.69489	4.74845	2.32437	7.17271	2.36494	0.738783	1.10688	0.32289	1.9728	0.0706496	2.48091	4.43723	0.191551	19.3461	0.07605323
1684	0	-2603066	-2602109	-957.1801	0.2881334	3.557464	0.04136981	0.0004309575	0.2877024	1.982137	1.982137	0.272348	0	0.229058	0.227062	0	0.271531	0.272348	0.229058	0.227062	0.271531	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283499	0.216174	0.216527	0.2838	0.7101383	0.2429709	27.15665	0.957685	5.45661	5.61764	1.8821	2.87351	3.73363	1.56787	2.27508	0.901955	2.58796	2.85689	1.29186	17.2797	0.001495688
1685	1	-2603031	-2602103	-927.638	0.4141931	4.24678	0.05231902	0.1344393	0.2797538	1.563028	1.563028	0.271933	0	0.229267	0.226733	0	0.272067	0.271933	0.229267	0.226733	0.272067	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28328	0.216488	0.216761	0.283471	0.6150037	0.3941902	29.3739	6.13835	3.95146	5.7687	4.53443	4.13802	0.40393	1.58695	2.58616	0.235664	0.766218	3.27577	0.126165	15.2826	0.3245811
1686	0	-2603063	-2602106	-957.5271	0.4414483	2.052169	0.0413668	0.1009779	0.3404703	1.976264	1.976264	0.272129	0	0.229298	0.22756	0	0.271014	0.272129	0.229298	0.22756	0.271014	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282508	0.216669	0.217279	0.283544	0.6858101	0.3359554	25.31957	0.500459	8.68212	7.89309	5.35546	3.35862	0.577602	1.38896	1.0713	0.920842	0.337577	4.87753	4.04979	18.6259	0.2287424
1687	1	-2603042	-2602109	-932.9543	0.6603496	4.334576	0.05240828	0.004056778	0.6562928	1.570316	1.570316	0.272405	0	0.228474	0.227051	0	0.272069	0.272405	0.228474	0.227051	0.272069	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282167	0.216328	0.217115	0.28439	0.5669861	0.1478543	18.82101	6.16528	2.24436	6.93685	2.35126	0.0441795	1.69301	0.766015	0.871271	1.30503	0.557554	3.95964	0.322345	16.2526	0.006143379
1688	0	-2603075	-2602111	-964.4239	0.4512762	1.925951	0.04161137	0.06606121	0.385215	1.965423	1.965423	0.271652	0	0.228733	0.226299	0	0.273316	0.271652	0.228733	0.226299	0.273316	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2838	0.216917	0.21658	0.282703	0.5502009	0.1450102	27.00886	1.47139	7.16085	9.49717	1.87419	1.02864	0.678812	0.97947	0.914185	1.02556	1.06405	2.31109	3.39011	22.8967	0.1463875
1689	1	-2603026	-2602105	-920.6909	0.3624057	3.896555	0.05246448	0.09232725	0.2700784	1.56471	1.56471	0.27222	0	0.227956	0.22759	0	0.272234	0.27222	0.227956	0.22759	0.272234	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283147	0.216252	0.216269	0.284332	0.5546571	0.3809012	14.6474	4.76335	0.538848	7.7015	3.37437	0.185911	0.501197	1.50189	1.34468	0.0273701	0.728035	3.39538	0.752463	8.99937	0.2547621
1690	0	-2603080	-2602116	-964.0054	0.4709	1.902849	0.0414675	0.2401396	0.2307605	1.976621	1.976621	0.271452	0	0.229783	0.224853	0	0.273912	0.271452	0.229783	0.224853	0.273912	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283948	0.217485	0.216001	0.282565	0.6886197	0.1533415	29.67965	3.01179	2.4845	6.1819	1.84666	1.79433	0.612543	1.56873	1.93916	0.10023	0.702929	3.18756	5.15881	22.1265	0.5099587
1691	1	-2603028	-2602106	-921.6706	0.4716028	3.107431	0.05269303	0.02863171	0.4429711	1.564698	1.564698	0.27227	0	0.229958	0.225515	0	0.272256	0.27227	0.229958	0.225515	0.272256	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282966	0.216925	0.216305	0.283804	0.6270457	0.2475939	27.98226	0.243958	0.323096	5.62935	4.04335	0.095579	1.92941	1.20312	1.14195	0.950264	0.985215	4.6636	0.270477	17.2101	0.06071149
1692	0	-2603073	-2602107	-966.049	0.5685182	2.634149	0.04158827	0.2172701	0.3512481	1.974466	1.974466	0.272408	0	0.229083	0.226095	0	0.272413	0.272408	0.229083	0.226095	0.272413	0	0	0	0	0	0	0	0	0	0	0	0	0	0.284001	0.216737	0.217122	0.28214	0.6394055	0.1300722	23.86638	7.68163	8.00495	7.80236	2.3514	0.185071	1.31896	1.18586	2.04196	0.859679	2.49205	3.79077	1.93175	18.1162	0.3821691
1693	1	-2603039	-2602107	-931.7781	0.4116013	4.738217	0.05250701	0.04265557	0.3689457	1.56708	1.56708	0.271933	0	0.230086	0.225547	0	0.272434	0.271933	0.230086	0.225547	0.272434	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283342	0.216072	0.217678	0.282908	0.5960782	0.1515898	28.43401	0.113512	0.640053	5.14127	7.56523	2.51505	3.95059	0.367942	1.96947	0.0285988	1.43045	2.70921	0.62387	22.9334	0.1036332
1694	0	-2603068	-2602104	-964.1324	0.2892456	1.837995	0.04166295	0.02681506	0.2624305	1.962418	1.962418	0.271705	0	0.228488	0.226542	0	0.273265	0.271705	0.228488	0.226542	0.273265	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283595	0.21675	0.216341	0.283315	0.8386592	0.189613	24.94174	7.13917	3.16603	8.15943	9.10452	1.84092	0.904616	0.537955	2.43561	2.11982	1.7662	3.33883	2.83364	22.2941	0.09270689
1695	1	-2603034	-2602103	-930.5987	0.505559	2.623422	0.05243433	0.03122882	0.4743302	1.56177	1.56177	0.272166	0	0.230082	0.225185	0	0.272567	0.272166	0.230082	0.225185	0.272567	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282708	0.216834	0.217191	0.283266	0.6035527	0.2579127	23.29481	0.237628	1.90252	5.45337	3.56334	4.08697	0.329611	0.940064	1.09286	2.56271	0.929742	2.75832	0.0899446	21.2498	0.06177088
1696	0	-2603062	-2602106	-956.0882	0.3356681	2.162774	0.04160377	0.02181636	0.3138518	1.962418	1.962418	0.272291	0	0.229272	0.225646	0	0.272791	0.272291	0.229272	0.225646	0.272791	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283151	0.216653	0.215964	0.284232	0.6809838	0.2368959	25.27257	6.42186	2.2818	8.99383	8.86373	0.513808	1.46995	1.28626	1.65063	1.22354	0.635515	4.67076	1.88643	20.6005	0.06499383
1697	1	-2603021	-2602103	-918.5647	0.7147681	3.767895	0.05252288	0.05692538	0.6578427	1.567768	1.567768	0.273182	0	0.229269	0.225625	0	0.271923	0.273182	0.229269	0.225625	0.271923	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282868	0.216655	0.216824	0.283652	0.5685618	0.4996263	23.16355	0.122734	0.0130463	6.84352	2.78259	0.602806	0.681491	1.00377	1.22026	2.39602	0.39808	3.41993	0.200522	11.0908	0.07964175
1698	0	-2603062	-2602104	-958.6588	0.4039756	2.073106	0.04159499	0.1426481	0.2613276	1.968817	1.968817	0.271022	0	0.229937	0.226329	0	0.272712	0.271022	0.229937	0.226329	0.272712	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283726	0.216808	0.215862	0.283604	0.5698806	0.1984328	24.79258	5.22566	7.55955	8.56083	2.91973	0.849901	0.140349	0.789123	1.00778	1.14953	1.13261	2.03061	0.334745	19.477	0.3531106
1699	1	-2603036	-2602104	-931.8473	0.3874947	3.345889	0.05257313	0.1267564	0.2607384	1.567313	1.567313	0.27123	0	0.228506	0.22698	0	0.273284	0.27123	0.228506	0.22698	0.273284	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283505	0.216378	0.216073	0.284044	0.7396109	0.2047252	26.773	1.33995	0.267763	5.07753	3.24883	4.89006	0.370893	1.20901	1.22513	0.972019	0.709817	2.09439	1.01815	22.8268	0.3271177
1700	0	-2603054	-2602106	-947.8154	0.3522458	1.621207	0.04173785	0.01699897	0.3352468	1.968527	1.968527	0.270943	0	0.229622	0.227205	0	0.27223	0.270943	0.229622	0.227205	0.27223	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283431	0.216934	0.216099	0.283536	0.628187	0.2450428	26.01038	5.98165	5.47128	7.66793	3.62749	1.35172	4.68502	0.365586	1.43756	1.65671	0.377676	2.46732	0.473893	13.4627	0.04825883
1701	1	-2603036	-2602104	-931.8571	0.5295246	4.108965	0.05241268	0.05571448	0.4738101	1.562723	1.562723	0.27279	0	0.228866	0.226642	0	0.271702	0.27279	0.228866	0.226642	0.271702	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283008	0.215787	0.217295	0.283909	0.6148749	0.1304568	27.77037	0.393667	0.355197	7.53385	4.64113	0.150181	3.1416	1.05964	0.848423	1.03335	1.7211	3.19597	1.29964	20.6096	0.105216
1702	0	-2603068	-2602108	-960.0084	0.3046993	1.126284	0.04144222	0.03056587	0.2741334	1.980722	1.980722	0.273717	0	0.229979	0.22645	0	0.269854	0.273717	0.229979	0.22645	0.269854	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28314	0.215577	0.217032	0.28425	0.4872634	0.2749256	28.65927	6.55969	4.43098	6.77494	2.3684	0.702943	3.89059	1.55134	0.811094	0.445341	0.772167	2.89854	3.68644	20.8889	0.1003149
1703	1	-2603034	-2602111	-923.4122	0.909714	3.56991	0.05239696	0.09698528	0.8127287	1.570188	1.570188	0.273166	0	0.229321	0.225635	0	0.271879	0.273166	0.229321	0.225635	0.271879	0	0	0	0	0	0	0	0	0	0	0	0	0	0.284003	0.21622	0.215742	0.284035	0.6404362	0.5088595	12.82486	1.83481	1.68668	6.77278	4.05171	0.151251	3.27646	1.1912	0.863821	0.589619	0.566137	4.80491	0.430518	8.45779	0.1066107
1704	0	-2603074	-2602110	-964.2653	0.3602308	2.794471	0.04123716	0.04147608	0.3187548	1.989691	1.989691	0.273109	0	0.228527	0.226165	0	0.272198	0.273109	0.228527	0.226165	0.272198	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283906	0.216925	0.215706	0.283464	0.5412162	0.4250903	26.96199	8.76444	2.95202	9.88533	4.28489	1.17697	2.64163	0.996967	0.789483	1.16076	2.56401	3.36766	0.752238	18.4983	0.1151375
1705	1	-2603024	-2602104	-920.8584	0.5444606	3.795414	0.05250756	0.04788674	0.4965739	1.571246	1.571246	0.272467	0	0.230104	0.225296	0	0.272133	0.272467	0.230104	0.225296	0.272133	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282984	0.216092	0.217053	0.283871	0.6094441	0.3246127	12.45119	4.8196	0.0555515	5.97559	3.59949	4.47797	1.3142	0.878395	1.10515	1.32464	0.683877	2.62981	0.807058	10.6363	0.08795263
1706	0	-2603069	-2602106	-962.3587	0.3101948	1.797222	0.04117269	0.06284812	0.2473467	1.983757	1.983757	0.272162	0	0.229059	0.227057	0	0.271722	0.272162	0.229059	0.227057	0.271722	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283247	0.215784	0.217326	0.283642	0.6980824	0.200271	26.56169	5.88537	5.61603	5.66623	2.92326	1.83084	0.0117564	0.426164	1.09853	0.608233	0.0571603	4.03688	3.10999	15.1587	0.2026086
1707	1	-2603034	-2602105	-929.6969	0.6004274	2.87788	0.05252366	0.2658058	0.3346216	1.551704	1.551704	0.271945	0	0.229137	0.226957	0	0.27196	0.271945	0.229137	0.226957	0.27196	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28304	0.216787	0.217084	0.283089	0.5691211	0.2325461	25.50522	6.88051	0.023832	5.41182	4.81233	2.61665	0.872955	1.26677	1.17467	0.40803	0.503847	3.42955	0.157003	18.568	0.4426942
1708	0	-2603062	-2602103	-958.5162	0.4288421	3.389492	0.0412079	0.04862364	0.3802185	1.989071	1.989071	0.271996	0	0.230187	0.225636	0	0.272182	0.271996	0.230187	0.225636	0.272182	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283256	0.216703	0.21697	0.283071	0.7408068	0.1347277	22.63887	0.809924	0.874073	9.64328	4.63954	0.785511	0.598755	0.621998	2.23946	0.315088	0.541967	4.07885	2.356	13.4318	0.1133835
1709	1	-2603047	-2602107	-940.394	0.2691258	4.846295	0.05285988	0.003794203	0.2653316	1.551704	1.551704	0.271241	0	0.22957	0.22601	0	0.273179	0.271241	0.22957	0.22601	0.273179	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283458	0.216648	0.21568	0.284213	0.50376	0.1750268	29.41601	1.67717	1.54123	6.32797	4.70873	0.886356	4.02262	0.330448	0.912461	0.208063	0.596871	4.52527	4.13853	22.9351	0.01409825
