Iteration	Posterior	Likelihood	Prior	birth	clock_morpho	clock_nuclear	death	diversification	divtime_dirus	divtime_jackals	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er_transv[1]	er_transv[2]	er_transv[3]	er_transv[4]	F[1]	F[2]	F[3]	F[4]	F[5]	F[6]	F[7]	F[8]	F[9]	F[10]	F[11]	F[12]	F[13]	pi[1]	pi[2]	pi[3]	pi[4]	pi_scale	psi	root_time	t[1]	t[2]	t[3]	t[4]	t[5]	t[6]	t[7]	t[8]	t[9]	t[10]	t[11]	t[12]	t[13]	turnover
55100	-2603026	-2602108	-917.6988	0.5208619	2.72788	0.05668553	0.03069395	0.4901679	1.449988	1.449988	0.272578	0	0.23077	0.225096	0	0.271556	0.272578	0.23077	0.225096	0.271556	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283349	0.216769	0.216937	0.282945	0.5867442	0.2930429	22.83312	4.84828	5.83499	5.32893	6.80491	0.133897	2.93936	0.890738	1.01609	0.94009	0.429164	3.39425	0.197612	9.13679	0.05892915
55200	-2603041	-2602108	-932.6555	0.4081352	4.321957	0.05660358	0.03902297	0.3691122	1.450379	1.450379	0.271309	0	0.229281	0.226581	0	0.272828	0.271309	0.229281	0.226581	0.272828	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283739	0.216606	0.21612	0.283536	0.5134338	0.2663803	28.66844	3.79894	0.722231	5.71342	2.42421	0.169941	0.51946	0.895333	1.13284	0.961776	1.10619	2.42732	0.0616775	23.0201	0.09561287
55300	-2603030	-2602108	-922.5465	0.6660617	2.416972	0.05633294	0.01777798	0.6482837	1.452093	1.452093	0.272862	0	0.228228	0.227258	0	0.271651	0.272862	0.228228	0.227258	0.271651	0	0	0	0	0	0	0	0	0	0	0	0	0	0.284281	0.215928	0.216026	0.283765	0.6957053	0.5163872	26.34958	4.2277	1.96034	5.20611	2.2386	2.85717	0.508556	0.652176	1.34375	1.6836	2.5575	3.65145	4.79841	7.63172	0.02669119
55400	-2603033	-2602105	-927.7912	0.3705439	5.136217	0.05647849	0.01050875	0.3600352	1.460121	1.460121	0.270778	0	0.230072	0.226073	0	0.273077	0.270778	0.230072	0.226073	0.273077	0	0	0	0	0	0	0	0	0	0	0	0	0	0.284025	0.216697	0.216457	0.282821	0.5718423	0.4203551	21.49234	1.19625	3.99056	6.11281	2.93422	0.507658	0.698242	1.4934	0.899319	1.74014	3.19338	1.86866	4.63123	19.318	0.02836033
55500	-2603023	-2602108	-915.3469	0.4080975	3.243118	0.05622066	0.0493833	0.3587142	1.46654	1.46654	0.271576	0	0.229736	0.227766	0	0.270922	0.271576	0.229736	0.227766	0.270922	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28323	0.216155	0.216567	0.284049	0.5078796	0.3974897	19.58465	0.500639	4.61705	6.2907	3.05196	0.160053	3.83066	1.25943	1.88008	0.151926	2.91277	3.59368	4.08373	10.0939	0.1210086
55600	-2603015	-2602106	-909.8229	0.5178878	2.660832	0.05640576	0.1083142	0.4095736	1.450264	1.450264	0.272577	0	0.228685	0.226977	0	0.271762	0.272577	0.228685	0.226977	0.271762	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282771	0.216825	0.216861	0.283544	0.5586412	0.3841909	17.34927	0.161754	6.69527	4.98154	6.63995	0.866903	3.47977	0.497497	1.65832	0.0939677	2.61859	2.10641	4.82041	8.66537	0.2091461
55700	-2603016	-2602106	-909.8929	0.334132	2.506692	0.05619136	0.0005157815	0.3336162	1.461862	1.461862	0.272452	0	0.229914	0.225999	0	0.271635	0.272452	0.229914	0.225999	0.271635	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282694	0.216484	0.216404	0.284418	0.7507274	0.4496806	29.91789	0.434766	6.369	5.05895	2.17289	1.17682	1.19691	0.644972	0.963775	0.21944	3.101	2.02693	4.92767	10.6242	0.001543646
55800	-2603023	-2602104	-918.9716	0.4963232	3.069331	0.05614685	0.03409621	0.462227	1.457222	1.457222	0.271971	0	0.229641	0.225984	0	0.272404	0.271971	0.229641	0.225984	0.272404	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283482	0.216418	0.216764	0.283336	0.6794659	0.2300323	20.41671	0.424846	4.71851	5.89206	4.8742	1.10738	1.07182	0.698686	0.849861	0.0761368	1.0973	4.08731	0.663159	17.4396	0.0686976
55900	-2603028	-2602103	-925.4513	0.2431304	2.532174	0.05617568	0.05425861	0.1888718	1.457464	1.457464	0.272288	0	0.229824	0.226818	0	0.271069	0.272288	0.229824	0.226818	0.271069	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282948	0.216428	0.217152	0.283472	0.6038354	0.3903561	25.73867	0.201588	4.44039	5.37184	1.95444	1.79234	3.07994	0.409077	0.82114	0.0772248	0.687142	4.02229	0.547706	22.9948	0.2231667
56000	-2603045	-2602115	-930.0379	0.3704937	2.876083	0.05619404	0.03937839	0.3311153	1.473344	1.473344	0.27033	0	0.228362	0.228188	0	0.27312	0.27033	0.228362	0.228188	0.27312	0	0	0	0	0	0	0	0	0	0	0	0	0	0.284804	0.216613	0.215625	0.282957	0.6576648	0.2649727	25.79554	1.56049	0.431349	6.31089	6.64765	3.32492	3.15696	0.578064	1.21918	0.125213	0.857175	2.29026	4.46354	22.9964	0.1062863
56100	-2603045	-2602105	-939.1968	0.298249	6.177915	0.05617887	0.1037398	0.1945091	1.454441	1.454441	0.271834	0	0.230422	0.224899	0	0.272845	0.271834	0.230422	0.224899	0.272845	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282933	0.216908	0.217168	0.282991	0.5929745	0.2013743	25.73035	8.45022	4.42809	8.12697	4.20969	1.00809	1.07763	0.594328	2.08009	0.0251306	0.720207	3.26353	2.60868	22.815	0.3478296
56200	-2603042	-2602105	-936.8888	0.3679344	3.947872	0.05580969	0.003185079	0.3647493	1.473436	1.473436	0.271406	0	0.230222	0.225734	0	0.272638	0.271406	0.230222	0.225734	0.272638	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28318	0.216873	0.217237	0.28271	0.5871829	0.3463243	20.5127	5.91492	8.10392	8.30718	4.00732	0.217969	0.187526	1.60692	2.40673	1.55274	0.343463	3.03521	1.18421	20.1609	0.00865665
56300	-2603043	-2602106	-936.2635	0.2597482	4.095073	0.05601273	0.02164525	0.2381029	1.462999	1.462999	0.271171	0	0.230237	0.225813	0	0.272779	0.271171	0.230237	0.225813	0.272779	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282697	0.217412	0.216409	0.283482	0.6468903	0.1644241	24.2423	2.96929	7.16396	5.39572	2.52369	4.61326	0.736829	1.75464	1.79414	0.186104	2.37396	4.04322	0.69848	22.9401	0.08333168
56400	-2603045	-2602109	-935.9748	0.3615668	3.63499	0.05629659	0.05571272	0.3058541	1.464275	1.464275	0.273212	0	0.228425	0.226061	0	0.272302	0.273212	0.228425	0.226061	0.272302	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28294	0.216568	0.216595	0.283897	0.6172346	0.2033767	26.15952	1.55193	2.7514	8.49384	4.04818	2.44641	0.472313	1.37351	2.31297	1.33198	2.1029	3.28735	4.06589	16.8338	0.1540869
56500	-2603039	-2602107	-932.3344	0.4448868	6.444571	0.05646193	0.08616565	0.3587211	1.454647	1.454647	0.271403	0	0.228851	0.226939	0	0.272808	0.271403	0.228851	0.226939	0.272808	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283452	0.21583	0.217216	0.283502	0.5000229	0.2385074	28.76399	5.1016	7.50588	6.69806	2.8371	1.63221	0.234825	0.626727	1.05842	1.54574	0.600752	4.01076	0.867334	20.0383	0.1936799
56600	-2603034	-2602105	-929.0893	0.3779683	4.012804	0.05631863	0.01356777	0.3644006	1.4557	1.4557	0.271919	0	0.228675	0.225838	0	0.273568	0.271919	0.228675	0.225838	0.273568	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283607	0.216457	0.215971	0.283966	0.7922091	0.4408493	23.13758	2.5406	10.1935	5.06175	2.70592	0.223417	1.14986	0.56357	1.08768	0.985674	0.557958	2.54444	1.47901	10.9333	0.03589657
56700	-2603030	-2602105	-924.1377	0.4910193	2.881149	0.05628821	0.1069328	0.3840865	1.46158	1.46158	0.272503	0	0.228916	0.225568	0	0.273013	0.272503	0.228916	0.225568	0.273013	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283765	0.216187	0.21709	0.282958	0.5437832	0.3502396	18.65172	7.0374	7.85784	5.53671	5.37854	1.19931	3.58071	0.437674	1.08579	0.111192	0.804476	3.9227	4.08519	11.5704	0.2177772
56800	-2603048	-2602106	-941.8051	0.3157937	5.940877	0.05622597	0.02639068	0.289403	1.459645	1.459645	0.271978	0	0.229025	0.226807	0	0.272189	0.271978	0.229025	0.226807	0.272189	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283781	0.216075	0.216969	0.283175	0.6160676	0.1723817	22.21716	5.87774	2.18385	8.08651	5.5505	0.28695	4.4035	0.787429	0.818718	0.0271505	1.00165	1.8975	5.21826	22.1036	0.08356937
56900	-2603028	-2602102	-926.6224	0.4881597	4.007702	0.05603713	0.002187534	0.4859722	1.468061	1.468061	0.271882	0	0.22917	0.226369	0	0.27258	0.271882	0.22917	0.226369	0.27258	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282792	0.216702	0.216655	0.283852	0.6541216	0.1496618	18.37766	6.43853	1.55899	6.8547	3.77359	0.518133	1.20665	1.35244	1.18881	0.0505947	0.902958	3.21596	0.89234	11.758	0.004481186
57000	-2603026	-2602105	-921.1104	0.5508545	4.732637	0.05609366	0.0714524	0.4794021	1.46464	1.46464	0.271854	0	0.229344	0.22686	0	0.271942	0.271854	0.229344	0.22686	0.271942	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283121	0.216597	0.216393	0.28389	0.6378095	0.2732688	13.84311	0.148311	0.701886	6.6414	3.64587	0.115244	1.85485	1.41924	1.5083	0.0307859	1.06904	1.86461	3.23268	12.5608	0.1297119
57100	-2603030	-2602108	-922.5191	0.3777871	4.45355	0.05606297	0.1533369	0.2244502	1.471375	1.471375	0.273288	0	0.229534	0.225855	0	0.271323	0.273288	0.229534	0.225855	0.271323	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282724	0.216662	0.217044	0.28357	0.6430908	0.3234543	28.74354	0.0988419	0.984762	6.42792	5.29474	0.0499272	0.255602	1.41229	1.57889	1.03128	0.585868	4.29016	0.210466	10.7251	0.4058817
57200	-2603029	-2602107	-922.0402	0.3639526	3.970465	0.05619612	0.006966358	0.3569862	1.4594	1.4594	0.271731	0	0.229578	0.22655	0	0.272141	0.271731	0.229578	0.22655	0.272141	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2833	0.216583	0.217106	0.283011	0.6377664	0.1871778	19.70878	0.0936962	7.53743	7.05636	7.36838	0.102759	3.06845	0.870832	2.09609	0.0500203	0.707651	4.56707	0.664481	18.5078	0.01914084
57300	-2603039	-2602111	-928.5355	0.5175561	5.404241	0.05610648	0.1348872	0.3826689	1.460939	1.460939	0.270922	0	0.228476	0.226617	0	0.273986	0.270922	0.228476	0.226617	0.273986	0	0	0	0	0	0	0	0	0	0	0	0	0	0.284185	0.21663	0.216122	0.283063	0.5058671	0.4539037	14.14907	0.510081	9.74344	6.93406	7.9263	0.230077	1.33159	0.715917	2.47733	0.138725	2.31936	2.63794	5.26678	12.5959	0.2606233
57400	-2603018	-2602104	-914.8244	0.4781867	3.213121	0.0559778	0.0225675	0.4556192	1.463531	1.463531	0.271763	0	0.229222	0.225868	0	0.273147	0.271763	0.229222	0.225868	0.273147	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283139	0.217027	0.216435	0.2834	0.5890089	0.2698366	21.23259	0.691833	8.2132	5.16453	7.69639	0.366821	0.735873	0.537522	1.95639	0.146004	1.19604	2.43629	1.37275	9.34583	0.0471939
57500	-2603034	-2602108	-925.9093	0.4715355	3.6471	0.05575304	0.1532316	0.3183039	1.46851	1.46851	0.270504	0	0.230419	0.22721	0	0.271867	0.270504	0.230419	0.22721	0.271867	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28265	0.217116	0.21727	0.282964	0.6048376	0.3182493	21.94203	4.61743	8.06296	5.2613	7.43248	1.20546	3.75981	1.33388	1.46102	1.61919	1.78975	3.4317	0.969268	15.3022	0.3249631
57600	-2603038	-2602103	-935.3026	0.2361812	2.334012	0.05521554	2.397414e-05	0.2361573	1.486199	1.486199	0.27217	0	0.23049	0.225332	0	0.272007	0.27217	0.23049	0.225332	0.272007	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28333	0.216706	0.217061	0.282903	0.5122894	0.2283901	23.62178	3.12243	9.14734	6.61348	8.01352	2.04699	0.032316	0.974405	1.46636	0.454526	2.24634	4.38307	0.564175	22.4213	0.0001015074
57700	-2603039	-2602107	-931.2263	0.4611867	4.744444	0.05536968	0.02258584	0.4386009	1.486199	1.486199	0.270889	0	0.22973	0.226019	0	0.273362	0.270889	0.22973	0.226019	0.273362	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282666	0.216704	0.216433	0.284197	0.5130767	0.315451	29.86358	0.820363	9.0853	5.72175	8.67733	1.67153	3.29724	0.441408	1.17083	0.0824899	0.205732	4.50894	0.0552178	22.1343	0.04897331
57800	-2603043	-2602112	-931.356	0.4989377	2.199042	0.05523035	0.1221174	0.3768204	1.484697	1.484697	0.274238	0	0.228406	0.22467	0	0.272686	0.274238	0.228406	0.22467	0.272686	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282692	0.21625	0.217525	0.283533	0.6415542	0.3097627	20.15036	0.844842	10.2891	6.80548	9.04387	3.90494	3.22246	0.313359	1.10217	1.91961	0.632257	2.69978	0.359295	16.7855	0.2447548
57900	-2603031	-2602104	-927.1079	0.558546	4.30247	0.05512284	0.002591192	0.5559548	1.490483	1.490483	0.272591	0	0.229256	0.22696	0	0.271192	0.272591	0.229256	0.22696	0.271192	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282733	0.216785	0.216435	0.284046	0.5408675	0.1148991	29.81409	0.0964488	9.80638	6.1034	8.17887	4.71402	2.54112	0.860478	0.805142	2.33144	1.78078	3.19205	0.571641	11.3805	0.004639173
58000	-2603029	-2602104	-924.9221	0.6083276	3.155833	0.05511854	0.01973725	0.5885903	1.488205	1.488205	0.271257	0	0.22912	0.22783	0	0.271793	0.271257	0.22912	0.22783	0.271793	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283639	0.216489	0.216512	0.283359	0.5847229	0.3865182	23.12274	0.180904	9.23598	5.10446	7.5362	1.20457	2.39354	0.460092	2.11008	0.111215	0.445575	4.2041	1.81441	15.2403	0.0324451
58100	-2603020	-2602103	-916.7048	0.5557966	2.85071	0.05533691	0.004944939	0.5508517	1.482075	1.482075	0.271965	0	0.229002	0.227166	0	0.271867	0.271965	0.229002	0.227166	0.271867	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283371	0.216443	0.216934	0.283252	0.5556964	0.3916591	12.64455	0.656992	9.66929	4.94665	8.31097	3.16698	0.39841	0.582225	2.1775	0.109558	2.58024	1.87989	2.83075	11.1673	0.008897029
58200	-2603022	-2602103	-919.3807	0.7313757	3.291031	0.05516134	0.02274169	0.708634	1.488092	1.488092	0.271262	0	0.228962	0.227396	0	0.27238	0.271262	0.228962	0.227396	0.27238	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283571	0.216381	0.216676	0.283371	0.5085165	0.3904692	16.48843	1.1906	9.07821	6.71671	9.17124	0.167233	2.99051	1.44625	1.2577	0.109558	1.93265	4.25808	2.07653	14.0702	0.0310944
58300	-2603030	-2602107	-922.7502	0.4034181	2.249415	0.05515389	0.09444966	0.3089685	1.485596	1.485596	0.272169	0	0.230131	0.226754	0	0.270946	0.272169	0.230131	0.226754	0.270946	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283668	0.215407	0.217456	0.283468	0.6226826	0.209949	22.02109	0.89543	9.15418	6.28474	7.74814	2.12079	2.08346	1.06014	0.837458	0.116361	1.51472	3.09422	0.040046	13.0824	0.2341235
58400	-2603027	-2602105	-921.8274	0.5481989	2.125406	0.055198	0.03066684	0.5175321	1.479229	1.479229	0.271259	0	0.229243	0.227431	0	0.272067	0.271259	0.229243	0.227431	0.272067	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28377	0.215827	0.216621	0.283782	0.6757761	0.2448852	28.10782	0.530882	10.2588	6.75886	9.91545	0.530727	1.54299	0.962469	1.85316	0.136352	1.29966	2.88334	2.62844	12.0688	0.05594108
58500	-2603035	-2602108	-926.9809	0.3319516	2.060911	0.05558436	0.0523703	0.2795813	1.481757	1.481757	0.272464	0	0.228188	0.227711	0	0.271636	0.272464	0.228188	0.227711	0.271636	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283914	0.216293	0.216352	0.283442	0.5753044	0.2528554	28.31235	0.394937	9.60675	6.97379	7.53884	1.09713	1.11077	0.45986	1.26048	0.095898	0.191511	4.65685	2.88559	22.3662	0.1577649
58600	-2603039	-2602108	-931.4359	0.2293247	2.902837	0.05506404	0.04789746	0.1814272	1.487951	1.487951	0.273513	0	0.228633	0.22615	0	0.271704	0.273513	0.228633	0.22615	0.271704	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283199	0.216578	0.217198	0.283024	0.6711215	0.2583458	26.09484	4.81875	9.23519	5.03258	8.30783	3.70688	4.7298	0.728871	1.59007	0.108393	0.323983	2.77312	4.83075	22.9551	0.2088631
58700	-2603039	-2602112	-926.4974	0.4933982	5.544713	0.05569773	0.1971159	0.2962822	1.479238	1.479238	0.269385	0	0.230338	0.226366	0	0.27391	0.269385	0.230338	0.226366	0.27391	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283396	0.217646	0.216443	0.282515	0.4786608	0.2585405	15.76617	0.0817577	9.12033	5.77903	8.90948	0.598706	1.68663	0.960895	0.864281	0.0315431	0.979511	2.77631	4.26274	13.5397	0.3995068
58800	-2603016	-2602104	-911.3094	0.3325013	1.825629	0.05557266	0.009743769	0.3227576	1.470693	1.470693	0.271985	0	0.229228	0.22672	0	0.272067	0.271985	0.229228	0.22672	0.272067	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283745	0.216452	0.217082	0.282721	0.5012789	0.4238015	29.9092	0.285486	9.93063	5.07644	7.90776	0.981617	4.12458	0.645313	0.963411	0.0846606	2.09792	4.49316	2.53804	11.6201	0.02930445
58900	-2603036	-2602109	-926.5283	0.3699314	2.929021	0.0551979	0.2170372	0.1528941	1.472597	1.472597	0.270292	0	0.230169	0.226836	0	0.272704	0.270292	0.230169	0.226836	0.272704	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282981	0.216606	0.216913	0.2835	0.6803847	0.236936	27.26336	0.213621	8.26044	4.91469	7.7596	0.904178	2.14411	1.05479	0.935547	0.083172	0.415083	3.13811	1.82375	20.1124	0.5866959
59000	-2603037	-2602108	-928.9515	0.3995824	3.257262	0.05579255	0.01998027	0.3796021	1.473383	1.473383	0.271473	0	0.230423	0.225904	0	0.272199	0.271473	0.230423	0.225904	0.272199	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283431	0.217001	0.216414	0.283154	0.4611975	0.2661656	26.6786	6.3762	8.61666	4.91479	7.9587	0.704555	4.73868	1.10233	0.903684	0.0870471	1.94706	4.61365	1.07644	21.6342	0.05000288
59100	-2603023	-2602106	-916.9844	0.4627377	4.664272	0.05531861	0.01181474	0.4509229	1.473383	1.473383	0.272371	0	0.229021	0.225803	0	0.272805	0.272371	0.229021	0.225803	0.272805	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283623	0.216604	0.216466	0.283307	0.5150481	0.5820863	25.90782	3.19456	10.2824	5.71546	9.98942	0.438259	0.136859	1.14953	1.00162	0.032359	1.12671	2.94487	2.02412	11.7589	0.02553227
59200	-2603030	-2602105	-924.8523	0.3322206	2.80821	0.05548993	0.01815873	0.3140619	1.478484	1.478484	0.272256	0	0.23038	0.225566	0	0.271798	0.272256	0.23038	0.225566	0.271798	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282929	0.216481	0.217159	0.283432	0.7306112	0.1987824	24.36745	6.51435	7.63862	6.51921	2.68281	0.580226	0.793791	0.412746	1.39405	0.0810522	0.155251	3.20991	0.131611	23.0144	0.05465866
59300	-2603028	-2602103	-925.3914	0.4018998	4.088592	0.05549358	0.01493984	0.3869599	1.479547	1.479547	0.271837	0	0.22936	0.226794	0	0.272008	0.271837	0.22936	0.226794	0.272008	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283067	0.216259	0.21649	0.284184	0.6099667	0.2230753	18.47035	6.14511	9.73507	6.9752	3.19126	3.60957	0.971036	1.05082	2.02016	0.104236	0.546241	1.90803	0.531875	17.2413	0.03717306
59400	-2603026	-2602103	-922.7607	0.286765	2.269426	0.05585384	0.1625661	0.1241989	1.466348	1.466348	0.272706	0	0.229886	0.225745	0	0.271663	0.272706	0.229886	0.225745	0.271663	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282901	0.216361	0.217069	0.28367	0.6003715	0.5164944	27.84818	4.93263	8.08467	6.13148	2.43815	5.30214	3.66016	1.25274	1.92007	0.120918	0.548439	2.3668	1.83741	15.6835	0.5668966
59500	-2603027	-2602102	-925.2639	0.1457627	2.926966	0.05599967	0.03891115	0.1068515	1.465734	1.465734	0.271728	0	0.229286	0.225923	0	0.273062	0.271728	0.229286	0.225923	0.273062	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283163	0.216959	0.216737	0.283141	0.5268995	0.4439844	26.56064	3.62804	8.47079	5.22624	2.44859	2.70887	4.19075	1.52757	1.61425	0.294421	0.272479	2.70364	4.80522	16.6358	0.2669486
59600	-2603033	-2602103	-930.0496	0.4840275	4.309598	0.05629908	0.3160776	0.1679498	1.456487	1.456487	0.27244	0	0.22949	0.225868	0	0.272202	0.27244	0.22949	0.225868	0.272202	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283102	0.217028	0.216689	0.283181	0.5373177	0.4299678	28.33977	4.43704	9.95925	5.23224	6.138	4.87106	3.27674	0.789351	0.872901	1.77908	0.71732	3.84678	3.21259	19.4278	0.6530159
59700	-2603038	-2602106	-932.6018	0.2908989	3.792923	0.05578218	0.04590587	0.244993	1.474846	1.474846	0.271254	0	0.229487	0.227317	0	0.271943	0.271254	0.229487	0.227317	0.271943	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283741	0.216471	0.217053	0.282735	0.621499	0.1976125	23.32047	5.89242	7.39335	6.91708	4.8644	2.07575	1.42087	0.594791	1.34444	1.31642	0.50097	2.7493	2.76579	19.419	0.1578069
59800	-2603036	-2602110	-926.072	0.402961	3.05015	0.05614022	0.1238635	0.2790975	1.473483	1.473483	0.272916	0	0.228413	0.226808	0	0.271863	0.272916	0.228413	0.226808	0.271863	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283425	0.216912	0.21596	0.283703	0.4276513	0.2890938	18.5798	1.01364	10.0367	5.36411	2.73933	1.32487	2.15083	1.24061	1.74833	2.33634	0.0783875	4.57051	5.23499	13.0027	0.3073834
59900	-2603032	-2602106	-925.9607	0.4260201	4.816694	0.05611768	0.05630909	0.369711	1.461319	1.461319	0.272822	0	0.229032	0.226257	0	0.271888	0.272822	0.229032	0.226257	0.271888	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283397	0.216239	0.216335	0.284029	0.6394319	0.2782355	19.61206	0.491556	7.95446	5.10283	3.24385	0.69979	1.00314	1.25781	0.857285	1.47125	0.394048	2.60847	1.91456	11.6554	0.1321747
60000	-2603046	-2602105	-940.9999	0.4622345	4.788371	0.05600665	0.08386208	0.3783724	1.46197	1.46197	0.272266	0	0.228976	0.226448	0	0.27231	0.272266	0.228976	0.226448	0.27231	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282982	0.216122	0.217373	0.283523	0.7322973	0.2117848	27.72134	2.54656	9.80385	5.63799	2.38654	4.53259	1.36184	1.41785	2.44447	0.34624	0.291447	1.88527	0.122126	23.0114	0.1814276
60100	-2603035	-2602111	-923.8085	0.3682559	3.710588	0.05566674	0.00378406	0.3644718	1.475993	1.475993	0.271685	0	0.229203	0.227233	0	0.271879	0.271685	0.229203	0.227233	0.271879	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283566	0.216734	0.216444	0.283256	0.557671	0.2720058	23.36655	4.18252	8.17896	5.41365	6.06199	2.70593	0.621385	0.425261	0.846369	0.747681	1.82435	3.53188	1.11634	16.4808	0.01027563
60200	-2603033	-2602108	-924.2084	0.6060186	3.141251	0.05565536	0.1252075	0.4808111	1.480612	1.480612	0.273378	0	0.22835	0.226907	0	0.271365	0.273378	0.22835	0.226907	0.271365	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283033	0.215674	0.217414	0.28388	0.5616974	0.3311833	20.94783	7.29664	8.52395	4.9504	3.68918	1.18135	1.92247	0.618902	1.84992	0.917775	1.57878	3.12654	0.536299	13.9375	0.2066067
60300	-2603033	-2602110	-922.8141	0.5596178	5.112394	0.05558864	0.07798908	0.4816288	1.473558	1.473558	0.271185	0	0.229702	0.227275	0	0.271837	0.271185	0.229702	0.227275	0.271837	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283996	0.215771	0.216405	0.283828	0.5904954	0.2397476	20.66507	0.322381	8.95953	7.08531	4.10907	0.304297	1.56407	1.30979	2.10164	0.0831269	0.941269	3.81638	2.68873	16.4813	0.1393613
60400	-2603031	-2602105	-925.7519	0.2840434	2.320826	0.05561821	0.03607672	0.2479667	1.478249	1.478249	0.27156	0	0.22944	0.227101	0	0.271899	0.27156	0.22944	0.227101	0.271899	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283959	0.216114	0.216441	0.283486	0.4665811	0.5338028	22.08044	2.87912	10.2871	6.844	5.55743	0.270425	3.46612	1.10523	1.655	0.0887484	1.78568	2.39228	1.01313	18.6838	0.1270113
60500	-2603021	-2602103	-917.7305	0.2550589	2.052163	0.05554165	0.02845356	0.2266054	1.474424	1.474424	0.270618	0	0.229601	0.226476	0	0.273305	0.270618	0.229601	0.226476	0.273305	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283918	0.216103	0.216409	0.28357	0.4633463	0.534278	18.10219	2.6928	9.98442	7.12681	3.82667	3.2297	3.02367	1.1935	1.42503	0.0887484	0.797977	2.12612	0.474959	11.8088	0.1115568
60600	-2603032	-2602105	-926.6316	0.2301226	3.448761	0.05524378	0.06029739	0.1698252	1.485073	1.485073	0.271092	0	0.23007	0.225387	0	0.273452	0.271092	0.23007	0.225387	0.273452	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282597	0.217538	0.217022	0.282843	0.6145584	0.4658534	20.89671	5.42202	0.931728	7.13403	3.48649	0.246743	0.834916	0.905568	1.27737	0.121275	0.62463	2.60013	0.66868	17.2413	0.2620229
60700	-2603026	-2602101	-925.2818	0.391808	3.633916	0.0555115	0.1714463	0.2203617	1.475483	1.475483	0.27192	0	0.229414	0.226753	0	0.271913	0.27192	0.229414	0.226753	0.271913	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283175	0.216699	0.216326	0.283801	0.5927781	0.3255838	20.82255	1.34954	5.52184	5.372	6.87572	0.179469	0.620075	1.34188	1.87337	0.0628697	2.54209	3.08236	0.3364	17.0886	0.4375774
60800	-2603024	-2602104	-920.5607	0.5955305	3.301645	0.05536295	0.03528648	0.5602441	1.483596	1.483596	0.270736	0	0.229153	0.226666	0	0.273446	0.270736	0.229153	0.226666	0.273446	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283438	0.216726	0.216774	0.283062	0.6356224	0.5264622	18.66605	1.77656	0.14501	6.52845	3.70876	0.690507	0.392038	1.77688	1.22258	0.0496281	3.13635	3.48827	0.73758	10.2258	0.05925218
