Iteration	Posterior	Likelihood	Prior	birth	clock_morpho	clock_nuclear	death	diversification	divtime_dirus	divtime_jackals	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er_transv[1]	er_transv[2]	er_transv[3]	er_transv[4]	F[1]	F[2]	F[3]	F[4]	F[5]	F[6]	F[7]	F[8]	F[9]	F[10]	F[11]	F[12]	F[13]	pi[1]	pi[2]	pi[3]	pi[4]	pi_scale	psi	root_time	t[1]	t[2]	t[3]	t[4]	t[5]	t[6]	t[7]	t[8]	t[9]	t[10]	t[11]	t[12]	t[13]	turnover
52400	-2603061	-2602109	-951.6451	0.3373426	2.385182	0.0442295	0.02296484	0.3143777	1.857133	1.857133	0.271857	0	0.228178	0.226881	0	0.273084	0.271857	0.228178	0.226881	0.273084	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282975	0.216725	0.216941	0.28336	0.5642653	0.392049	26.01698	8.53067	4.48849	6.11286	5.1329	4.79021	0.984114	0.83498	1.44897	1.1444	1.38162	2.58698	0.491891	16.9054	0.06807574
52500	-2603062	-2602105	-957.2768	0.4946158	2.537498	0.04457025	0.1029634	0.3916524	1.842613	1.842613	0.271289	0	0.229586	0.225946	0	0.273179	0.271289	0.229586	0.225946	0.273179	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282324	0.21721	0.216973	0.283494	0.7333547	0.2178388	16.47221	6.79871	9.14198	8.97794	8.31709	4.92196	3.59088	0.32907	1.55196	2.26019	0.524876	3.46928	0.700721	12.2643	0.2081685
52600	-2603066	-2602106	-960.186	0.6129692	1.678668	0.04465816	0.1104266	0.5025426	1.83762	1.83762	0.27262	0	0.229504	0.225383	0	0.272492	0.27262	0.229504	0.225383	0.272492	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282907	0.217097	0.217105	0.282891	0.839822	0.1706326	23.45757	2.32825	6.66668	7.71093	3.80911	2.84236	0.659758	1.11427	1.34773	0.189963	0.570498	2.14656	0.657437	16.4582	0.1801503
52700	-2603058	-2602104	-954.5536	0.2082734	1.637019	0.0446856	0.04790724	0.1603662	1.839454	1.839454	0.271725	0	0.230211	0.225948	0	0.272116	0.271725	0.230211	0.225948	0.272116	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282972	0.216703	0.217435	0.28289	0.7349744	0.2449329	29.33074	4.4533	3.64114	6.87779	7.52704	0.587746	0.957378	1.04419	1.10702	0.180778	2.45809	3.77052	1.00812	22.8749	0.2300209
52800	-2603068	-2602104	-963.8084	0.7742517	3.499113	0.04460671	0.1435525	0.6306992	1.839454	1.839454	0.271776	0	0.228532	0.226987	0	0.272705	0.271776	0.228532	0.226987	0.272705	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283037	0.216859	0.21701	0.283094	0.6401	0.2712072	22.22321	7.43766	1.48606	6.59431	8.80919	4.66006	0.63247	1.6838	2.04136	0.671275	0.0718945	1.80122	5.207	12.7348	0.185408
52900	-2603066	-2602105	-961.1456	0.3698657	3.915971	0.04464187	0.02444843	0.3454173	1.828222	1.828222	0.272045	0	0.229512	0.226511	0	0.271932	0.272045	0.229512	0.226511	0.271932	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283584	0.216347	0.217133	0.282936	0.8061786	0.3335792	29.001	5.01062	0.138233	8.03076	4.97642	4.48992	3.58248	1.08069	2.46721	0.390648	2.79212	3.55588	1.71674	22.6241	0.06610083
53000	-2603062	-2602104	-958.1293	0.4968208	6.349049	0.04470477	0.05378116	0.4430396	1.833995	1.833995	0.270695	0	0.229303	0.226683	0	0.273318	0.270695	0.229303	0.226683	0.273318	0	0	0	0	0	0	0	0	0	0	0	0	0	0.284148	0.216726	0.215929	0.283197	0.6219433	0.2034886	28.63368	6.41896	0.455857	8.55967	9.20314	2.43531	4.134	1.09203	2.43047	1.08085	0.929205	4.50995	1.04255	10.393	0.1082506
53100	-2603072	-2602107	-965.214	0.3890113	3.990241	0.04458389	0.3079712	0.0810401	1.839328	1.839328	0.272544	0	0.229038	0.22696	0	0.271458	0.272544	0.229038	0.22696	0.271458	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283063	0.21709	0.21638	0.283467	0.6047866	0.2109419	28.0966	5.571	0.887954	4.9555	8.3639	1.5704	4.62722	0.325018	1.11147	0.190753	2.21917	3.36175	1.59638	22.9775	0.7916767
53200	-2603056	-2602106	-949.1344	0.5307895	3.477445	0.04460648	0.0892349	0.4415546	1.840941	1.840941	0.271334	0	0.227801	0.227761	0	0.273105	0.271334	0.227801	0.227761	0.273105	0	0	0	0	0	0	0	0	0	0	0	0	0	0.284096	0.216199	0.216392	0.283312	0.6764163	0.4259632	11.45926	1.47902	1.29313	8.88399	6.3043	1.82321	4.48539	0.744134	1.30057	0.430056	0.574508	2.81592	0.547753	9.84986	0.1681173
53300	-2603065	-2602109	-956.2042	0.1664768	2.972465	0.04509634	0.02751415	0.1389627	1.821259	1.821259	0.27132	0	0.228523	0.227364	0	0.272793	0.27132	0.228523	0.227364	0.272793	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28285	0.216085	0.217509	0.283556	0.7427024	0.458465	23.61477	0.756843	1.10696	7.96739	8.81611	3.63833	4.27066	1.60947	1.10584	1.03563	1.48991	4.46832	1.68334	15.4736	0.1652731
53400	-2603060	-2602107	-952.5556	0.3313966	4.076019	0.04495973	0.002293712	0.3291029	1.821661	1.821661	0.273012	0	0.229205	0.225165	0	0.272618	0.273012	0.229205	0.225165	0.272618	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28325	0.215584	0.216678	0.284487	0.5950977	0.3223752	28.60055	0.247837	8.87796	7.47374	4.575	1.40276	4.37068	1.51004	1.45104	0.444809	1.99393	2.2174	0.720567	14.8465	0.006921352
53500	-2603062	-2602105	-957.5951	0.2944481	2.849854	0.04497842	0.09755711	0.196891	1.826733	1.826733	0.272458	0	0.22887	0.226023	0	0.272649	0.272458	0.22887	0.226023	0.272649	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2842	0.216568	0.21615	0.283082	0.6379905	0.3211141	25.8781	5.07863	3.50966	7.67448	2.84984	0.668867	0.38118	1.16157	2.09365	1.47019	2.40163	4.60323	0.897042	14.8312	0.3313219
53600	-2603051	-2602105	-945.9215	0.4779482	2.42117	0.04520384	0.0007308645	0.4772173	1.807468	1.807468	0.271588	0	0.230062	0.226084	0	0.272266	0.271588	0.230062	0.226084	0.272266	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283175	0.216859	0.216623	0.283343	0.6902064	0.2668771	25.9604	5.8717	2.88785	8.47598	2.77889	5.30355	1.34	1.5224	2.26298	0.897667	3.09876	2.15943	0.954905	11.255	0.001529171
53700	-2603062	-2602108	-953.8944	0.397618	2.74486	0.04523263	0.1344366	0.2631814	1.812485	1.812485	0.272249	0	0.227878	0.227096	0	0.272777	0.272249	0.227878	0.227096	0.272777	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282323	0.216704	0.216713	0.28426	0.6416407	0.2256492	29.32342	6.40191	3.08371	8.27988	4.0827	0.29879	0.521185	1.18046	2.13406	0.086147	2.6659	4.54859	0.678961	18.7225	0.338105
53800	-2603062	-2602102	-959.8906	0.3144793	2.510159	0.0453539	0.01485695	0.2996224	1.815925	1.815925	0.270987	0	0.229801	0.226236	0	0.272976	0.270987	0.229801	0.226236	0.272976	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283645	0.216793	0.216338	0.283224	0.6313467	0.204072	29.50343	4.86802	5.8712	9.03872	4.70726	1.11402	4.00408	1.14303	1.08238	1.04208	3.09958	3.64089	5.10701	16.715	0.047243
53900	-2603067	-2602105	-962.3662	0.3229473	2.718529	0.0451184	0.08815529	0.234792	1.815925	1.815925	0.273323	0	0.229547	0.225359	0	0.271771	0.273323	0.229547	0.225359	0.271771	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282659	0.215971	0.216912	0.284458	0.6621743	0.214083	25.50819	1.4353	4.10463	5.30609	6.47336	1.74425	0.165708	0.632068	1.65622	2.22195	2.99157	4.35455	1.97821	13.6495	0.2729711
54000	-2603070	-2602103	-967.0321	0.3777029	2.625996	0.04518183	0.1325794	0.2451235	1.815925	1.815925	0.273323	0	0.228731	0.225645	0	0.272301	0.273323	0.228731	0.225645	0.272301	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2829	0.216054	0.216952	0.284094	0.6380419	0.0957983	17.70802	1.45144	7.82278	9.1389	6.64813	4.32716	0.799474	0.767419	1.34214	2.08502	2.85839	4.74313	0.527588	17.5857	0.3510151
54100	-2603071	-2602104	-966.9089	0.3474304	2.137611	0.0451958	0.1667588	0.1806716	1.808954	1.808954	0.271487	0	0.228478	0.227526	0	0.272508	0.271487	0.228478	0.227526	0.272508	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283314	0.216367	0.216447	0.283871	0.646648	0.3378328	29.4079	0.963938	6.62481	6.2131	2.01231	1.84857	1.06365	1.53706	1.18899	2.02103	2.01381	2.80496	2.62215	22.204	0.4799776
54200	-2603065	-2602105	-960.4582	0.6633876	1.657848	0.04534852	0.09323655	0.5701511	1.808954	1.808954	0.272671	0	0.229689	0.226703	0	0.270938	0.272671	0.229689	0.226703	0.270938	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282811	0.216306	0.217727	0.283155	0.536976	0.2007175	23.53358	3.92453	7.42696	6.66229	2.88213	2.42698	1.18777	0.600823	1.93117	1.0758	0.0645694	2.06032	3.13786	13.5482	0.1405461
54300	-2603064	-2602105	-958.7614	0.5750409	3.566049	0.04528032	0.05344384	0.521597	1.818059	1.818059	0.271942	0	0.229344	0.226913	0	0.271801	0.271942	0.229344	0.226913	0.271801	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283128	0.215742	0.217154	0.283975	0.6657968	0.2702456	26.11596	1.83981	4.12156	6.42561	4.07282	1.49671	0.819544	0.355653	1.14799	0.0250528	1.44087	3.27111	1.41348	16.8008	0.09293921
54400	-2603079	-2602108	-970.5879	0.4490436	3.239338	0.04525039	0.1174466	0.331597	1.818426	1.818426	0.271211	0	0.229579	0.226015	0	0.273195	0.271211	0.229579	0.226015	0.273195	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282854	0.216904	0.21654	0.283702	0.6102879	0.09962565	26.72832	0.576328	4.87251	7.8187	3.4355	1.52805	1.32939	1.17333	1.42486	1.66079	2.09495	4.89677	0.4144	22.9866	0.2615484
54500	-2603066	-2602103	-962.726	0.5213876	5.073251	0.04549109	0.1820006	0.339387	1.806688	1.806688	0.271134	0	0.229545	0.226126	0	0.273195	0.271134	0.229545	0.226126	0.273195	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283233	0.216187	0.217068	0.283511	0.6885648	0.1842995	16.49638	0.179427	6.65903	7.2409	4.69708	2.79934	0.511445	1.23887	1.71087	2.07877	1.51289	2.55499	4.92109	16.0511	0.3490697
54600	-2603061	-2602102	-958.7694	0.5467166	3.345039	0.0454629	0.09530244	0.4514142	1.806538	1.806538	0.271704	0	0.229396	0.226938	0	0.271962	0.271704	0.229396	0.226938	0.271962	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283301	0.215974	0.216715	0.28401	0.7229824	0.3036331	25.54117	0.186923	8.67892	4.91347	5.69286	0.739238	0.72067	0.352309	1.81448	1.69653	0.518463	3.06298	0.34873	11.6882	0.1743178
54700	-2603068	-2602105	-962.9437	0.4966603	2.399042	0.04544484	0.02573332	0.470927	1.804555	1.804555	0.272186	0	0.229975	0.224224	0	0.273615	0.272186	0.229975	0.224224	0.273615	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282943	0.216966	0.216901	0.28319	0.7374338	0.2280299	23.91646	0.701986	1.01719	8.58713	3.24869	0.246617	4.14235	1.09329	2.07773	0.559541	1.88441	3.71536	2.72454	16.8588	0.05181272
54800	-2603072	-2602104	-967.1589	0.3796193	1.629991	0.0453692	0.2107616	0.1688577	1.806732	1.806732	0.2727	0	0.229908	0.225877	0	0.271516	0.2727	0.229908	0.225877	0.271516	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283086	0.216372	0.216469	0.284074	0.6025063	0.20924	27.52826	4.29855	6.18214	7.52155	5.54604	3.40887	3.49791	0.97878	1.69066	1.71662	2.79319	2.24286	1.6057	22.8456	0.5551921
54900	-2603067	-2602104	-962.751	0.3263629	4.787442	0.04506633	0.06113022	0.2652327	1.825309	1.825309	0.270715	0	0.229758	0.22665	0	0.272877	0.270715	0.229758	0.22665	0.272877	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283173	0.21695	0.216305	0.283571	0.5240967	0.2120625	25.39336	8.25818	5.53099	5.69201	3.19914	3.4136	1.23176	1.63671	2.02799	2.20647	0.941628	2.35754	0.491818	17.2141	0.1873075
55000	-2603069	-2602105	-964.494	0.4837627	2.414014	0.04499293	0.1902253	0.2935374	1.817978	1.817978	0.271668	0	0.228557	0.226311	0	0.273463	0.271668	0.228557	0.226311	0.273463	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283726	0.216325	0.216095	0.283854	0.7082009	0.1898616	29.14726	3.56154	7.21862	7.4937	6.15496	5.0951	0.893792	1.07595	2.54786	0.313522	0.730497	2.58476	2.64759	22.9845	0.3932203
55100	-2603063	-2602107	-956.3247	0.5414301	1.305863	0.04489526	0.06302828	0.4784018	1.818399	1.818399	0.271441	0	0.229308	0.226003	0	0.273247	0.271441	0.229308	0.226003	0.273247	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283437	0.21626	0.216411	0.283892	0.749756	0.2133687	18.91684	5.86791	8.83197	7.31536	4.82695	3.03095	0.559735	0.465564	2.34799	0.804281	1.81227	3.97485	5.2133	11.586	0.1164108
55200	-2603067	-2602107	-959.8961	0.5367978	2.897503	0.04494008	0.03472626	0.5020716	1.830361	1.830361	0.271428	0	0.228797	0.226723	0	0.273052	0.271428	0.228797	0.226723	0.273052	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283836	0.216193	0.216177	0.283794	0.6508708	0.1728732	21.85054	7.43374	2.81005	6.40639	8.9732	1.58348	0.839201	1.77313	0.838308	1.72226	1.42362	4.82004	1.36272	21.5121	0.0646915
55300	-2603050	-2602102	-947.2881	0.3022806	1.960846	0.0450302	0.03591881	0.2663618	1.826119	1.826119	0.272071	0	0.229193	0.226516	0	0.27222	0.272071	0.229193	0.226516	0.27222	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283796	0.216225	0.216554	0.283425	0.6424343	0.2854144	29.88982	5.11525	5.35157	5.83073	8.63253	0.738243	1.73008	1.44757	1.10604	0.251585	2.90429	3.05289	3.66448	14.9434	0.1188261
55400	-2603054	-2602102	-951.5131	0.3204237	2.448854	0.04475108	0.09316869	0.227255	1.836961	1.836961	0.271796	0	0.229287	0.227186	0	0.271732	0.271796	0.229287	0.227186	0.271732	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283967	0.21625	0.21666	0.283122	0.6010026	0.4367443	19.8975	1.39164	5.43554	8.87247	7.25552	2.55263	1.49896	1.25232	0.916141	0.144812	1.12505	2.39637	1.61211	10.7857	0.2907671
55500	-2603061	-2602107	-953.7176	0.4467063	3.072965	0.04494545	0.01543758	0.4312688	1.820685	1.820685	0.273229	0	0.228686	0.225656	0	0.272429	0.273229	0.228686	0.225656	0.272429	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282847	0.216268	0.217442	0.283443	0.7081602	0.2411969	22.85703	0.325346	3.86228	9.06987	4.8917	4.2616	0.80384	1.28105	1.68417	0.299996	0.36232	3.0275	2.63107	18.4958	0.03455867
55600	-2603055	-2602105	-950.3603	0.4787352	2.649492	0.04475856	0.05504224	0.4236929	1.827823	1.827823	0.272301	0	0.228823	0.226822	0	0.272054	0.272301	0.228823	0.226822	0.272054	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28353	0.21595	0.216657	0.283863	0.6730048	0.7291816	19.36293	4.47689	3.66427	6.6127	8.29181	5.31902	0.534447	1.36765	1.05898	0.360791	0.435255	2.48513	2.89637	10.6657	0.1149743
55700	-2603059	-2602102	-957.3193	0.4110216	2.568027	0.04472721	0.1440486	0.2669731	1.839696	1.839696	0.272435	0	0.228454	0.226662	0	0.27245	0.272435	0.228454	0.226662	0.27245	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283255	0.21632	0.216456	0.283969	0.6949524	0.3561603	22.25923	7.14264	1.37833	6.78211	8.56425	3.43304	1.22119	0.525403	1.58119	1.78339	0.697895	4.69357	0.480916	21.3029	0.3504647
55800	-2603052	-2602103	-948.6247	0.4383988	3.992285	0.04479517	0.06281597	0.3755828	1.834336	1.834336	0.272919	0	0.228843	0.226193	0	0.272045	0.272919	0.228843	0.226193	0.272045	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283412	0.216156	0.216516	0.283916	0.6528007	0.284349	22.64846	5.90995	0.935637	4.99521	6.41964	4.40508	0.596479	0.592755	2.13035	1.29614	0.733289	2.7216	0.45973	13.1918	0.143285
55900	-2603060	-2602104	-956.224	0.2692741	7.073849	0.0446818	0.06294001	0.2063341	1.833661	1.833661	0.271301	0	0.228678	0.227416	0	0.272605	0.271301	0.228678	0.227416	0.272605	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283756	0.216141	0.216784	0.283319	0.6233139	0.4048923	17.42751	3.63571	0.566476	7.2211	7.68602	2.99885	1.69151	0.5144	1.18898	1.6669	2.77781	2.81371	0.149913	14.601	0.2337395
56000	-2603051	-2602104	-946.8058	0.5046978	2.851486	0.04480037	0.03423325	0.4704646	1.833316	1.833316	0.272353	0	0.2296	0.225368	0	0.272679	0.272353	0.2296	0.225368	0.272679	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28335	0.217281	0.216576	0.282792	0.6944922	0.4409719	24.71439	0.416245	0.741051	6.42815	7.97073	2.26914	0.869783	0.316687	1.5936	2.03191	0.511407	4.861	0.557442	9.95338	0.06782921
56100	-2603073	-2602112	-961.3406	0.352483	3.608711	0.04484124	0.05586905	0.2966139	1.840979	1.840979	0.271623	0	0.229369	0.226468	0	0.272541	0.271623	0.229369	0.226468	0.272541	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282827	0.215493	0.217327	0.284354	0.627849	0.2934165	22.85977	6.72359	5.16579	5.15933	8.91471	4.55162	3.3579	0.646235	0.816498	1.42054	0.593294	1.89295	1.29391	22.4933	0.1585014
56200	-2603051	-2602104	-946.8118	0.443067	2.866626	0.04458781	0.1169692	0.3260979	1.840556	1.840556	0.272128	0	0.230027	0.225904	0	0.271941	0.272128	0.230027	0.225904	0.271941	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283051	0.216236	0.217292	0.283421	0.6880029	0.2935639	24.46227	8.89827	7.2632	7.05113	2.47176	5.27864	3.41063	0.879932	1.58814	1.64595	0.223893	3.27302	1.32549	10.5967	0.2639988
56300	-2603058	-2602103	-954.3078	0.2820248	2.648591	0.04451128	0.008089146	0.2739357	1.841606	1.841606	0.271947	0	0.228954	0.225899	0	0.2732	0.271947	0.228954	0.225899	0.2732	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283325	0.216709	0.216392	0.283574	0.7325905	0.2435838	26.03062	2.96262	6.67096	7.71517	8.69226	3.94632	2.20379	1.19689	1.52023	0.794861	0.311255	2.37015	0.573818	22.9799	0.02868239
56400	-2603052	-2602104	-947.8839	0.3857247	2.373851	0.04452571	0.008329977	0.3773948	1.841901	1.841901	0.271514	0	0.229597	0.225869	0	0.273019	0.271514	0.229597	0.225869	0.273019	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282555	0.21737	0.216658	0.283418	0.6391563	0.2202253	27.91502	6.0647	5.873	9.08171	4.37046	3.44484	3.91782	1.18832	1.80885	0.454078	2.91932	4.26046	3.85682	12.4611	0.02159565
56500	-2603064	-2602104	-959.3732	0.2389465	3.377615	0.04439251	0.001491654	0.2374548	1.841168	1.841168	0.27316	0	0.230301	0.224816	0	0.271723	0.27316	0.230301	0.224816	0.271723	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283202	0.216092	0.217025	0.283682	0.6559568	0.2776526	19.93889	0.4456	5.42948	5.37339	4.67106	0.449772	1.10642	1.47979	1.22351	0.339251	1.99047	4.23268	3.37016	17.3906	0.006242629
56600	-2603058	-2602104	-953.5805	0.3370612	2.044995	0.04435013	0.004471363	0.3325898	1.852391	1.852391	0.272381	0	0.228765	0.225853	0	0.273001	0.272381	0.228765	0.225853	0.273001	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283367	0.216254	0.216916	0.283462	0.6763596	0.3013083	26.51048	0.664465	3.51198	6.74486	8.62405	1.02213	4.46291	0.552423	1.53906	0.250566	0.978661	4.50175	2.40514	15.2727	0.01326573
56700	-2603061	-2602105	-956.3049	0.4148384	3.186751	0.04442471	0.00635688	0.4084815	1.853622	1.853622	0.271603	0	0.228827	0.226401	0	0.273169	0.271603	0.228827	0.226401	0.273169	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283962	0.216316	0.216987	0.282734	0.6300621	0.2857469	15.83193	8.50828	1.8293	7.38957	3.27085	2.33689	3.54816	1.50669	2.07354	0.48335	1.51327	4.68177	4.45538	13.4931	0.01532375
56800	-2603062	-2602105	-956.7132	0.34904	1.796566	0.04431298	0.1726251	0.1764149	1.848934	1.848934	0.271062	0	0.230275	0.225611	0	0.273052	0.271062	0.230275	0.225611	0.273052	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283701	0.216601	0.216299	0.283398	0.6824166	0.2206911	27.50203	7.68147	3.92801	8.31922	4.9904	1.19438	2.05494	1.24663	1.04554	0.787644	0.961369	3.07227	5.26901	18.5275	0.4945711
56900	-2603058	-2602105	-953.281	0.3472673	2.174726	0.04433183	0.01855248	0.3287149	1.845195	1.845195	0.270742	0	0.229206	0.22806	0	0.271993	0.270742	0.229206	0.22806	0.271993	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283098	0.216906	0.216219	0.283778	0.5878482	0.2354445	25.39687	5.03647	2.43636	8.07757	4.38503	3.76434	2.64899	1.07582	1.49212	0.157809	0.312658	3.94043	2.44262	15.7683	0.05342419
57000	-2603063	-2602102	-960.8596	0.4755388	1.34545	0.044226	0.02043633	0.4551024	1.853951	1.853951	0.271208	0	0.229832	0.225727	0	0.273233	0.271208	0.229832	0.225727	0.273233	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283344	0.216798	0.216402	0.283456	0.7060912	0.2085542	26.25208	6.70716	1.04762	6.81578	1.98907	3.10783	2.58352	0.331278	1.7765	1.21012	0.649564	2.2583	2.85794	22.1982	0.04297512
57100	-2603065	-2602108	-956.6565	0.4007422	3.503899	0.04414944	0.01783903	0.3829032	1.852731	1.852731	0.272673	0	0.229618	0.226186	0	0.271524	0.272673	0.229618	0.226186	0.271524	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282951	0.216197	0.217014	0.283838	0.6514203	0.2416465	29.34575	7.76684	0.811621	5.10851	3.75019	0.941005	0.997778	0.31334	2.07683	0.619965	0.736007	2.11452	4.43756	16.6647	0.04451497
57200	-2603058	-2602108	-950.567	0.4667866	2.448109	0.04409229	0.02558784	0.4411988	1.852399	1.852399	0.271527	0	0.230182	0.225306	0	0.272985	0.271527	0.230182	0.225306	0.272985	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283425	0.216499	0.216314	0.283762	0.6730837	0.265305	19.76621	7.00754	0.393382	7.10319	2.90394	0.772885	4.27261	0.433492	2.32418	0.163436	0.199567	4.52658	2.66705	13.7443	0.054817
57300	-2603060	-2602107	-953.4682	0.4230955	3.351028	0.04398366	0.03080504	0.3922905	1.86173	1.86173	0.27264	0	0.228396	0.226511	0	0.272454	0.27264	0.228396	0.226511	0.272454	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282683	0.216858	0.216541	0.283917	0.7340343	0.4138627	16.77972	0.928592	1.31661	8.98187	2.18361	1.4028	4.81622	1.42378	0.871604	1.05842	1.21574	2.54569	2.06481	16.7609	0.07280871
57400	-2603054	-2602107	-947.7057	0.4420386	2.149658	0.04399528	0.001197979	0.4408406	1.854227	1.854227	0.272047	0	0.228709	0.22542	0	0.273823	0.272047	0.228709	0.22542	0.273823	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283701	0.216617	0.216648	0.283034	0.6622248	0.3127121	24.32753	5.79403	0.623024	4.9721	3.35518	1.09011	2.08871	1.12748	0.798233	0.322652	1.03642	4.49218	1.83971	15.9296	0.002710124
57500	-2603061	-2602108	-952.4032	0.7874239	2.956558	0.04377543	0.1583243	0.6290996	1.875375	1.875375	0.271935	0	0.229646	0.225604	0	0.272814	0.271935	0.229646	0.225604	0.272814	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283671	0.216781	0.215695	0.283853	0.5834525	0.4628987	13.21294	3.79476	0.587307	7.05621	8.74367	1.2171	0.721256	1.37411	0.861368	0.506962	2.68852	3.30487	1.03953	9.50374	0.2010662
57600	-2603058	-2602107	-950.6287	0.3916492	3.189548	0.04387261	0.006991537	0.3846576	1.877147	1.877147	0.272636	0	0.229234	0.227335	0	0.270794	0.272636	0.229234	0.227335	0.270794	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283176	0.21656	0.216611	0.283653	0.7300626	0.3306384	22.08659	7.14801	0.735151	9.27072	2.46916	1.32942	1.04399	0.895968	1.77387	0.386825	2.24666	3.58197	1.18044	15.7325	0.01785153
57700	-2603065	-2602109	-956.2687	0.3617921	3.306396	0.04377493	0.09783303	0.2639591	1.882342	1.882342	0.271396	0	0.230215	0.22634	0	0.272049	0.271396	0.230215	0.22634	0.272049	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283914	0.216901	0.216923	0.282262	0.650989	0.25513	26.91464	8.73744	3.70468	5.30989	2.67124	2.25211	0.280967	0.783178	0.84087	0.116625	0.329623	3.34353	3.16784	22.8083	0.2704123
57800	-2603066	-2602105	-961.5157	0.3596057	1.69262	0.04370999	0.02853298	0.3310727	1.883274	1.883274	0.27075	0	0.230034	0.226905	0	0.272311	0.27075	0.230034	0.226905	0.272311	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2834	0.217047	0.216785	0.282768	0.5558448	0.2843725	29.48126	1.80536	9.37579	6.28154	2.52521	1.1189	0.159062	0.433538	1.57818	1.35764	1.91781	3.88217	0.502365	22.6268	0.07934519
57900	-2603061	-2602102	-958.7142	0.3749907	1.600654	0.04397651	0.02205557	0.3529352	1.866148	1.866148	0.272076	0	0.230135	0.224892	0	0.272898	0.272076	0.230135	0.224892	0.272898	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282726	0.216855	0.216916	0.283503	0.6538321	0.1846288	28.43722	8.23201	8.88397	6.06065	4.41995	3.32261	1.6222	1.15793	1.58088	2.47178	0.864667	2.92008	0.323557	22.9268	0.0588163
58000	-2603058	-2602105	-953.1073	0.3411667	2.253179	0.04389416	0.009262689	0.331904	1.868035	1.868035	0.273122	0	0.228782	0.226355	0	0.271741	0.273122	0.228782	0.226355	0.271741	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283806	0.21596	0.216877	0.283357	0.7839503	0.3167339	25.89777	9.0249	5.10527	7.40076	6.97355	3.82909	2.60858	0.529549	0.794143	2.42896	0.392022	3.52277	3.52939	13.5968	0.02715004
58100	-2603066	-2602104	-962.8235	0.279631	1.421988	0.04351272	0.05986065	0.2197704	1.885191	1.885191	0.271259	0	0.228866	0.228269	0	0.271605	0.271259	0.228866	0.228269	0.271605	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283417	0.21626	0.216398	0.283925	0.5973776	0.2069066	19.16566	5.513	1.15067	7.75012	8.33247	2.82961	4.26323	1.03709	1.50455	0.602908	0.288705	4.19175	5.07908	17.3166	0.2140701
