
RevBayes version (1.1.1)
Build from development (rapture-649-g20534c) on Sun Apr 11 23:30:45 CDT 2021

Visit the website www.RevBayes.com for more information about RevBayes.

RevBayes is free software released under the GPL license, version 3. Type 'license()' for details.

To quit RevBayes type 'quit()' or 'q()'.


> source("scripts/combined_evidence_fbd_clean.Rev")
   Processing file "scripts/combined_evidence_fbd_clean.Rev"
   Successfully read one character matrix from file 'data/nuclear.nex'
   Successfully read one character matrix from file 'data/morpho_clean.nex'
   NOTE: setNumStatesPartition() partitions by the maximum observed state, not the total number of observed states.
   Could not compute lnProb for node fbd_tree.
   (Canis_edwardii[&index=23]:24.865707,((((((Canis_me...

   Drawing new initial states ...
   Could not compute lnProb for node fbd_tree.
   ((Canis_latrans[&index=23]:0.187010,Canis_mosbachen...

   Drawing new initial states ...
   Could not compute lnProb for node fbd_tree.
   ((((Canis_adustus[&index=23]:2.156601,Canis_edwardi...

   Drawing new initial states ...

   Running MCMC simulation
   This simulation runs 2 independent replicates.
   The simulator uses 30 different moves in a random move schedule with 73 moves per iteration

Iter        |      Posterior   |     Likelihood   |          Prior   |   divtime_di..   |   divtime_ja..   |      root_time   |    elapsed   |        ETA   |
34500       |   -2.60306e+06   |    -2.6021e+06   |       -958.079   |       1.935941   |       1.935941   |       27.37509   |   02:29:32   |   04:43:53   |
34600       |   -2.60306e+06   |    -2.6021e+06   |        -960.33   |       1.939655   |       1.939655   |       27.91361   |   02:29:57   |   04:43:25   |
34700       |   -2.60306e+06   |    -2.6021e+06   |       -955.157   |       1.936026   |       1.936026   |       20.16956   |   02:30:22   |   04:42:58   |
34800       |   -2.60307e+06   |    -2.6021e+06   |       -965.964   |       1.932831   |       1.932831   |       24.36359   |   02:30:48   |   04:42:32   |
34900       |   -2.60308e+06   |   -2.60211e+06   |       -974.347   |       1.949957   |       1.949957   |       29.01268   |   02:31:15   |   04:42:07   |
35000       |   -2.60308e+06   |   -2.60211e+06   |       -965.616   |       1.948347   |       1.948347   |       24.31395   |   02:31:41   |   04:41:41   |
35100       |   -2.60306e+06   |    -2.6021e+06   |       -958.391   |       1.958906   |       1.958906   |       16.60152   |   02:32:07   |   04:41:15   |
35200       |   -2.60306e+06   |   -2.60211e+06   |       -957.816   |       1.956644   |       1.956644   |       26.61464   |   02:32:32   |   04:40:48   |
35300       |   -2.60305e+06   |    -2.6021e+06   |       -950.133   |       1.966092   |       1.966092   |        22.7106   |   02:32:58   |   04:40:22   |
35400       |   -2.60305e+06   |    -2.6021e+06   |       -947.161   |        1.96019   |        1.96019   |       20.55745   |   02:33:23   |   04:39:54   |
35500       |   -2.60305e+06   |    -2.6021e+06   |        -949.31   |       1.956521   |       1.956521   |       18.38523   |   02:33:49   |   04:39:28   |
35600       |   -2.60306e+06   |    -2.6021e+06   |       -951.559   |       1.958676   |       1.958676   |       19.53929   |   02:34:14   |   04:39:00   |
35700       |   -2.60306e+06   |    -2.6021e+06   |       -952.912   |       1.956131   |       1.956131   |       14.59163   |   02:34:40   |   04:38:34   |
35800       |   -2.60308e+06   |   -2.60211e+06   |       -970.059   |        1.95575   |        1.95575   |       26.03038   |   02:35:06   |   04:38:08   |
35900       |   -2.60306e+06   |    -2.6021e+06   |        -958.31   |       1.956489   |       1.956489   |       29.86419   |   02:35:32   |   04:37:42   |


Iter        |      Posterior   |     Likelihood   |          Prior   |   divtime_di..   |   divtime_ja..   |      root_time   |    elapsed   |        ETA   |
-------------------------------------------------------------------------------------------------------------------------------------------------------------
36000       |   -2.60307e+06   |   -2.60211e+06   |       -961.478   |       1.951359   |       1.951359   |       20.56786   |   02:35:59   |   04:37:18   |
36100       |   -2.60307e+06   |    -2.6021e+06   |       -961.299   |       1.945715   |       1.945715   |       28.20165   |   02:36:24   |   04:36:50   |
36200       |   -2.60307e+06   |   -2.60211e+06   |        -960.91   |       1.941491   |       1.941491   |       21.36189   |   02:36:49   |   04:36:22   |
36300       |   -2.60307e+06   |   -2.60211e+06   |       -966.819   |       1.945802   |       1.945802   |       29.67338   |   02:37:15   |   04:35:56   |
36400       |   -2.60306e+06   |    -2.6021e+06   |       -958.538   |       1.938884   |       1.938884   |       29.81803   |   02:37:40   |   04:35:29   |
36500       |   -2.60307e+06   |   -2.60211e+06   |       -956.484   |       1.949318   |       1.949318   |        27.2233   |   02:38:06   |   04:35:03   |
36600       |   -2.60306e+06   |   -2.60211e+06   |       -956.083   |       1.941302   |       1.941302   |       28.97677   |   02:38:32   |   04:34:37   |
36700       |   -2.60306e+06   |   -2.60211e+06   |       -950.441   |       1.924624   |       1.924624   |        27.1703   |   02:38:57   |   04:34:09   |
36800       |   -2.60307e+06   |    -2.6021e+06   |       -963.106   |       1.924624   |       1.924624   |       27.71612   |   02:39:22   |   04:33:41   |
36900       |   -2.60307e+06   |   -2.60211e+06   |       -959.411   |        1.91499   |        1.91499   |       27.37494   |   02:39:48   |   04:33:15   |
37000       |   -2.60306e+06   |   -2.60211e+06   |       -950.497   |       1.915047   |       1.915047   |          19.01   |   02:40:13   |   04:32:48   |
37100       |   -2.60307e+06   |   -2.60211e+06   |       -960.648   |       1.915848   |       1.915848   |       27.54107   |   02:40:38   |   04:32:20   |
37200       |   -2.60306e+06   |    -2.6021e+06   |       -953.449   |       1.910674   |       1.910674   |       26.19699   |   02:41:04   |   04:31:54   |
37300       |   -2.60307e+06   |   -2.60211e+06   |        -960.53   |       1.912358   |       1.912358   |       27.98452   |   02:41:29   |   04:31:26   |
37400       |   -2.60306e+06   |   -2.60211e+06   |       -953.319   |       1.907377   |       1.907377   |       22.94354   |   02:41:56   |   04:31:02   |
37500       |   -2.60306e+06   |    -2.6021e+06   |       -960.524   |       1.909106   |       1.909106   |       24.22674   |   02:42:21   |   04:30:35   |
37600       |   -2.60307e+06   |   -2.60211e+06   |       -960.103   |       1.897791   |       1.897791   |       29.36596   |   02:42:47   |   04:30:09   |
37700       |   -2.60307e+06   |   -2.60211e+06   |       -961.887   |       1.899461   |       1.899461   |       23.36722   |   02:43:13   |   04:29:43   |
37800       |   -2.60306e+06   |    -2.6021e+06   |       -957.232   |       1.900569   |       1.900569   |        22.8557   |   02:43:39   |   04:29:17   |
37900       |   -2.60305e+06   |    -2.6021e+06   |       -948.529   |       1.908282   |       1.908282   |       27.13065   |   02:44:04   |   04:28:49   |


Iter        |      Posterior   |     Likelihood   |          Prior   |   divtime_di..   |   divtime_ja..   |      root_time   |    elapsed   |        ETA   |
-------------------------------------------------------------------------------------------------------------------------------------------------------------
38000       |   -2.60306e+06   |    -2.6021e+06   |       -953.878   |       1.919056   |       1.919056   |       24.43135   |   02:44:31   |   04:28:25   |
38100       |   -2.60306e+06   |   -2.60211e+06   |       -956.366   |       1.907307   |       1.907307   |       23.00302   |   02:44:57   |   04:27:59   |
38200       |   -2.60306e+06   |    -2.6021e+06   |       -958.291   |       1.915388   |       1.915388   |       25.69801   |   02:45:23   |   04:27:33   |
38300       |   -2.60306e+06   |    -2.6021e+06   |           -958   |       1.914744   |       1.914744   |       24.55564   |   02:45:49   |   04:27:07   |
38400       |   -2.60306e+06   |   -2.60211e+06   |       -953.558   |       1.918423   |       1.918423   |       19.43613   |   02:46:15   |   04:26:41   |
38500       |   -2.60305e+06   |   -2.60211e+06   |       -949.865   |       1.931263   |       1.931263   |       12.99033   |   02:46:40   |   04:26:14   |
38600       |   -2.60306e+06   |   -2.60211e+06   |       -948.302   |       1.931263   |       1.931263   |       18.22895   |   02:47:05   |   04:25:46   |
38700       |   -2.60306e+06   |    -2.6021e+06   |       -958.034   |       1.937654   |       1.937654   |       25.18484   |   02:47:31   |   04:25:20   |
38800       |   -2.60306e+06   |    -2.6021e+06   |       -959.954   |       1.939433   |       1.939433   |       22.10411   |   02:47:56   |   04:24:53   |
38900       |   -2.60307e+06   |   -2.60211e+06   |       -962.239   |       1.943688   |       1.943688   |       22.24059   |   02:48:22   |   04:24:27   |
39000       |   -2.60306e+06   |    -2.6021e+06   |       -954.254   |       1.957122   |       1.957122   |       26.37349   |   02:48:47   |   04:23:59   |
39100       |   -2.60306e+06   |    -2.6021e+06   |       -954.264   |       1.954069   |       1.954069   |       27.94615   |   02:49:13   |   04:23:33   |
39200       |   -2.60307e+06   |   -2.60211e+06   |       -960.203   |       1.946427   |       1.946427   |       28.04855   |   02:49:39   |   04:23:07   |
39300       |   -2.60307e+06   |   -2.60211e+06   |       -960.146   |        1.94376   |        1.94376   |       28.42695   |   02:50:06   |   04:22:43   |
39400       |   -2.60307e+06   |    -2.6021e+06   |       -967.603   |        1.95764   |        1.95764   |       22.22129   |   02:50:31   |   04:22:16   |
39500       |   -2.60306e+06   |    -2.6021e+06   |       -959.095   |       1.950199   |       1.950199   |       28.80304   |   02:50:57   |   04:21:50   |
39600       |   -2.60306e+06   |    -2.6021e+06   |       -955.841   |       1.963884   |       1.963884   |       26.86096   |   02:51:22   |   04:21:22   |
39700       |   -2.60306e+06   |   -2.60211e+06   |       -955.161   |       1.954015   |       1.954015   |       28.55264   |   02:51:48   |   04:20:56   |
39800       |   -2.60306e+06   |    -2.6021e+06   |       -961.821   |       1.956914   |       1.956914   |        25.6344   |   02:52:13   |   04:20:29   |
39900       |   -2.60307e+06   |   -2.60211e+06   |       -963.885   |       1.949628   |       1.949628   |       26.87233   |   02:52:39   |   04:20:03   |


Iter        |      Posterior   |     Likelihood   |          Prior   |   divtime_di..   |   divtime_ja..   |      root_time   |    elapsed   |        ETA   |
-------------------------------------------------------------------------------------------------------------------------------------------------------------
40000       |   -2.60307e+06   |   -2.60211e+06   |       -957.975   |        1.95321   |        1.95321   |       19.07917   |   02:53:04   |   04:19:36   |
40100       |   -2.60307e+06   |   -2.60211e+06   |        -960.14   |       1.940068   |       1.940068   |       21.78217   |   02:53:30   |   04:19:10   |
40200       |   -2.60307e+06   |   -2.60211e+06   |       -955.177   |       1.951221   |       1.951221   |       22.98261   |   02:53:55   |   04:18:42   |
40300       |   -2.60305e+06   |    -2.6021e+06   |       -948.158   |       1.946657   |       1.946657   |       29.51276   |   02:54:20   |   04:18:15   |
40400       |   -2.60307e+06   |   -2.60211e+06   |         -958.3   |       1.946168   |       1.946168   |       26.99226   |   02:54:45   |   04:17:47   |
40500       |   -2.60306e+06   |    -2.6021e+06   |       -957.694   |       1.941216   |       1.941216   |       22.61135   |   02:55:11   |   04:17:22   |
40600       |   -2.60306e+06   |    -2.6021e+06   |       -954.129   |       1.928657   |       1.928657   |       29.65682   |   02:55:37   |   04:16:56   |
40700       |   -2.60306e+06   |    -2.6021e+06   |       -957.047   |       1.935159   |       1.935159   |       24.35163   |   02:56:04   |   04:16:31   |
40800       |   -2.60306e+06   |    -2.6021e+06   |       -957.274   |       1.934287   |       1.934287   |        24.8039   |   02:56:30   |   04:16:05   |
40900       |   -2.60307e+06   |   -2.60211e+06   |       -959.981   |       1.934714   |       1.934714   |       23.96885   |   02:56:56   |   04:15:39   |
41000       |   -2.60305e+06   |    -2.6021e+06   |       -945.996   |       1.949808   |       1.949808   |       22.65126   |   02:57:22   |   04:15:14   |
41100       |   -2.60306e+06   |    -2.6021e+06   |       -953.845   |       1.931908   |       1.931908   |       21.20465   |   02:57:47   |   04:14:46   |
41200       |   -2.60306e+06   |    -2.6021e+06   |       -962.596   |       1.931908   |       1.931908   |       15.77792   |   02:58:14   |   04:14:22   |
41300       |   -2.60307e+06   |   -2.60211e+06   |       -962.774   |       1.931189   |       1.931189   |       29.07104   |   02:58:40   |   04:13:56   |
41400       |   -2.60307e+06   |   -2.60211e+06   |       -967.523   |       1.931189   |       1.931189   |       21.40042   |   02:59:06   |   04:13:30   |
41500       |   -2.60306e+06   |    -2.6021e+06   |       -961.898   |        1.92839   |        1.92839   |       28.31389   |   02:59:33   |   04:13:06   |
41600       |   -2.60306e+06   |    -2.6021e+06   |       -960.091   |       1.934297   |       1.934297   |       23.41027   |   03:00:00   |   04:12:41   |
41700       |   -2.60306e+06   |   -2.60211e+06   |       -956.505   |       1.925869   |       1.925869   |        16.8547   |   03:00:27   |   04:12:17   |
41800       |   -2.60307e+06   |   -2.60211e+06   |       -960.828   |        1.92672   |        1.92672   |       26.79527   |   03:00:53   |   04:11:51   |
41900       |   -2.60307e+06   |   -2.60211e+06   |       -960.287   |       1.918454   |       1.918454   |       28.71121   |   03:01:18   |   04:11:23   |


Iter        |      Posterior   |     Likelihood   |          Prior   |   divtime_di..   |   divtime_ja..   |      root_time   |    elapsed   |        ETA   |
-------------------------------------------------------------------------------------------------------------------------------------------------------------
42000       |   -2.60306e+06   |    -2.6021e+06   |       -955.364   |       1.919204   |       1.919204   |       21.48667   |   03:01:44   |   04:10:57   |
42100       |   -2.60306e+06   |    -2.6021e+06   |        -960.95   |       1.921375   |       1.921375   |       16.02887   |   03:02:09   |   04:10:30   |
42200       |   -2.60307e+06   |    -2.6021e+06   |       -962.829   |       1.927591   |       1.927591   |       23.90658   |   03:02:35   |   04:10:04   |
42300       |   -2.60306e+06   |   -2.60211e+06   |       -958.919   |       1.919619   |       1.919619   |       26.57064   |   03:03:00   |   04:09:37   |
42400       |   -2.60307e+06   |   -2.60211e+06   |       -962.187   |       1.918284   |       1.918284   |       28.38332   |   03:03:26   |   04:09:11   |
42500       |   -2.60306e+06   |   -2.60211e+06   |       -957.889   |        1.90654   |        1.90654   |       27.08163   |   03:03:52   |   04:08:45   |
42600       |   -2.60307e+06   |   -2.60211e+06   |         -962.7   |       1.904902   |       1.904902   |        27.2126   |   03:04:17   |   04:08:18   |
42700       |   -2.60307e+06   |   -2.60211e+06   |        -965.69   |        1.90746   |        1.90746   |       27.62031   |   03:04:44   |   04:07:53   |
42800       |   -2.60307e+06   |    -2.6021e+06   |        -963.37   |       1.912715   |       1.912715   |       24.43573   |   03:05:10   |   04:07:27   |
42900       |   -2.60307e+06   |    -2.6021e+06   |       -961.836   |       1.912507   |       1.912507   |       29.88043   |   03:05:36   |   04:07:02   |
43000       |   -2.60306e+06   |    -2.6021e+06   |       -954.249   |       1.913928   |       1.913928   |       28.35342   |   03:06:01   |   04:06:34   |
43100       |   -2.60306e+06   |    -2.6021e+06   |       -957.573   |       1.910038   |       1.910038   |       26.38701   |   03:06:26   |   04:06:07   |
43200       |   -2.60307e+06   |   -2.60211e+06   |       -957.943   |       1.906623   |       1.906623   |       25.89641   |   03:06:52   |   04:05:41   |
43300       |   -2.60307e+06   |   -2.60211e+06   |       -960.723   |       1.918219   |       1.918219   |       24.50205   |   03:07:17   |   04:05:14   |
43400       |   -2.60307e+06   |   -2.60211e+06   |       -959.204   |       1.908253   |       1.908253   |       23.34123   |   03:07:43   |   04:04:48   |
43500       |   -2.60307e+06   |   -2.60211e+06   |        -962.05   |        1.91449   |        1.91449   |       25.44183   |   03:08:09   |   04:04:22   |
43600       |   -2.60306e+06   |   -2.60211e+06   |        -951.92   |        1.91038   |        1.91038   |       23.90773   |   03:08:35   |   04:03:56   |
43700       |   -2.60306e+06   |    -2.6021e+06   |       -953.918   |        1.91638   |        1.91638   |       27.62936   |   03:09:01   |   04:03:30   |
43800       |   -2.60306e+06   |    -2.6021e+06   |       -953.765   |        1.92414   |        1.92414   |        25.3482   |   03:09:26   |   04:03:03   |
43900       |   -2.60307e+06   |    -2.6021e+06   |       -963.575   |       1.916427   |       1.916427   |        22.7517   |   03:09:51   |   04:02:36   |


Iter        |      Posterior   |     Likelihood   |          Prior   |   divtime_di..   |   divtime_ja..   |      root_time   |    elapsed   |        ETA   |
-------------------------------------------------------------------------------------------------------------------------------------------------------------
44000       |   -2.60306e+06   |   -2.60211e+06   |        -952.88   |        1.90224   |        1.90224   |       23.09787   |   03:10:17   |   04:02:10   |
44100       |   -2.60306e+06   |    -2.6021e+06   |        -960.21   |       1.915358   |       1.915358   |       14.07852   |   03:10:42   |   04:01:43   |
44200       |   -2.60307e+06   |   -2.60211e+06   |       -960.229   |       1.916746   |       1.916746   |       23.82228   |   03:11:08   |   04:01:17   |
44300       |   -2.60306e+06   |   -2.60211e+06   |       -954.963   |       1.916746   |       1.916746   |       20.92045   |   03:11:33   |   04:00:50   |
44400       |   -2.60307e+06   |   -2.60211e+06   |       -966.118   |       1.924812   |       1.924812   |         28.724   |   03:12:00   |   04:00:25   |
44500       |   -2.60307e+06   |   -2.60211e+06   |       -964.439   |       1.916732   |       1.916732   |       26.94342   |   03:12:25   |   03:59:58   |
44600       |   -2.60307e+06   |   -2.60211e+06   |       -958.977   |       1.921225   |       1.921225   |       23.93897   |   03:12:50   |   03:59:31   |
44700       |   -2.60307e+06   |   -2.60211e+06   |       -963.812   |       1.915696   |       1.915696   |       29.66052   |   03:13:16   |   03:59:05   |
44800       |   -2.60307e+06   |   -2.60211e+06   |       -960.357   |       1.917892   |       1.917892   |       21.59661   |   03:13:42   |   03:58:39   |
44900       |   -2.60306e+06   |    -2.6021e+06   |       -957.643   |       1.922999   |       1.922999   |       22.31735   |   03:14:08   |   03:58:14   |
45000       |   -2.60306e+06   |    -2.6021e+06   |       -953.968   |       1.924146   |       1.924146   |       19.79477   |   03:14:34   |   03:57:48   |
45100       |   -2.60306e+06   |    -2.6021e+06   |       -956.813   |       1.916483   |       1.916483   |       27.42205   |   03:15:00   |   03:57:22   |
45200       |   -2.60307e+06   |   -2.60211e+06   |       -960.405   |       1.913052   |       1.913052   |       24.44104   |   03:15:26   |   03:56:56   |
45300       |   -2.60306e+06   |    -2.6021e+06   |       -952.862   |       1.913929   |       1.913929   |       24.46859   |   03:15:51   |   03:56:29   |
45400       |   -2.60307e+06   |   -2.60211e+06   |       -960.099   |        1.91967   |        1.91967   |       27.08848   |   03:16:17   |   03:56:03   |
45500       |   -2.60307e+06   |   -2.60211e+06   |       -960.878   |       1.931745   |       1.931745   |       28.84258   |   03:16:44   |   03:55:38   |
45600       |   -2.60306e+06   |    -2.6021e+06   |       -960.465   |       1.932556   |       1.932556   |        22.2926   |   03:17:09   |   03:55:11   |
45700       |   -2.60306e+06   |    -2.6021e+06   |       -954.821   |       1.928394   |       1.928394   |       20.66319   |   03:17:35   |   03:54:45   |
45800       |   -2.60306e+06   |    -2.6021e+06   |       -955.631   |       1.930033   |       1.930033   |       25.39528   |   03:18:01   |   03:54:20   |
45900       |   -2.60306e+06   |   -2.60211e+06   |       -949.776   |       1.927152   |       1.927152   |       23.15312   |   03:18:27   |   03:53:54   |


Iter        |      Posterior   |     Likelihood   |          Prior   |   divtime_di..   |   divtime_ja..   |      root_time   |    elapsed   |        ETA   |
-------------------------------------------------------------------------------------------------------------------------------------------------------------
46000       |   -2.60307e+06   |   -2.60211e+06   |       -956.937   |       1.929385   |       1.929385   |       29.26277   |   03:18:52   |   03:53:27   |
46100       |   -2.60307e+06   |   -2.60211e+06   |       -961.381   |       1.932192   |       1.932192   |       15.20217   |   03:19:17   |   03:53:00   |
46200       |   -2.60307e+06   |   -2.60211e+06   |       -960.848   |       1.921882   |       1.921882   |       22.03725   |   03:19:43   |   03:52:34   |
46300       |   -2.60306e+06   |    -2.6021e+06   |       -960.369   |       1.925825   |       1.925825   |       11.83149   |   03:20:08   |   03:52:07   |
46400       |   -2.60306e+06   |   -2.60211e+06   |       -953.893   |       1.931357   |       1.931357   |       17.35652   |   03:20:34   |   03:51:41   |
46500       |   -2.60306e+06   |    -2.6021e+06   |       -956.575   |       1.929617   |       1.929617   |       28.91988   |   03:21:01   |   03:51:16   |
46600       |   -2.60306e+06   |    -2.6021e+06   |       -956.788   |       1.928029   |       1.928029   |       23.71641   |   03:21:26   |   03:50:49   |
46700       |   -2.60306e+06   |   -2.60211e+06   |       -953.195   |       1.906684   |       1.906684   |       21.17389   |   03:21:52   |   03:50:23   |
46800       |   -2.60307e+06   |   -2.60211e+06   |       -960.675   |       1.906663   |       1.906663   |       25.34584   |   03:22:18   |   03:49:57   |
46900       |   -2.60306e+06   |   -2.60211e+06   |       -955.906   |       1.906663   |       1.906663   |       24.89826   |   03:22:43   |   03:49:30   |
47000       |   -2.60306e+06   |   -2.60211e+06   |       -955.451   |        1.90031   |        1.90031   |       19.43118   |   03:23:09   |   03:49:05   |
47100       |   -2.60307e+06   |   -2.60211e+06   |       -963.175   |       1.904898   |       1.904898   |       22.74334   |   03:23:35   |   03:48:39   |
47200       |   -2.60307e+06   |   -2.60211e+06   |       -957.115   |       1.898175   |       1.898175   |       17.62936   |   03:24:00   |   03:48:12   |
47300       |   -2.60307e+06   |   -2.60211e+06   |       -959.165   |       1.899694   |       1.899694   |       23.38352   |   03:24:26   |   03:47:46   |
47400       |   -2.60307e+06   |    -2.6021e+06   |       -963.614   |       1.890366   |       1.890366   |       27.52505   |   03:24:51   |   03:47:19   |
47500       |   -2.60306e+06   |    -2.6021e+06   |       -960.543   |       1.884412   |       1.884412   |       23.97695   |   03:25:17   |   03:46:53   |
47600       |   -2.60306e+06   |   -2.60211e+06   |       -958.532   |       1.885799   |       1.885799   |       18.09814   |   03:25:42   |   03:46:26   |
47700       |   -2.60306e+06   |   -2.60211e+06   |       -948.548   |       1.885799   |       1.885799   |       17.01989   |   03:26:08   |   03:46:00   |
47800       |   -2.60306e+06   |    -2.6021e+06   |       -955.154   |       1.879363   |       1.879363   |       16.94528   |   03:26:33   |   03:45:33   |
47900       |   -2.60307e+06   |   -2.60211e+06   |       -961.316   |        1.87826   |        1.87826   |       22.59449   |   03:26:58   |   03:45:06   |


Iter        |      Posterior   |     Likelihood   |          Prior   |   divtime_di..   |   divtime_ja..   |      root_time   |    elapsed   |        ETA   |
-------------------------------------------------------------------------------------------------------------------------------------------------------------
48000       |   -2.60307e+06   |   -2.60211e+06   |       -960.375   |       1.879319   |       1.879319   |       21.54943   |   03:27:24   |   03:44:41   |
48100       |   -2.60307e+06   |    -2.6021e+06   |       -966.442   |       1.880522   |       1.880522   |        23.7143   |   03:27:50   |   03:44:15   |
48200       |   -2.60306e+06   |   -2.60211e+06   |       -950.582   |        1.87857   |        1.87857   |       15.75694   |   03:28:17   |   03:43:50   |
48300       |   -2.60305e+06   |   -2.60211e+06   |        -948.84   |        1.88659   |        1.88659   |       22.56891   |   03:28:43   |   03:43:24   |
48400       |   -2.60306e+06   |    -2.6021e+06   |        -961.38   |       1.897511   |       1.897511   |       20.98731   |   03:29:08   |   03:42:57   |
48500       |   -2.60307e+06   |   -2.60211e+06   |       -961.843   |        1.89848   |        1.89848   |       29.92025   |   03:29:34   |   03:42:31   |
48600       |   -2.60307e+06   |   -2.60211e+06   |       -960.075   |       1.903969   |       1.903969   |       24.42019   |   03:30:00   |   03:42:05   |
48700       |   -2.60307e+06   |   -2.60211e+06   |       -957.474   |       1.883819   |       1.883819   |       24.33897   |   03:30:25   |   03:41:39   |
48800       |   -2.60307e+06   |   -2.60211e+06   |       -963.189   |       1.879968   |       1.879968   |       29.84717   |   03:30:51   |   03:41:13   |
48900       |   -2.60307e+06   |   -2.60211e+06   |        -956.61   |       1.878316   |       1.878316   |       17.78779   |   03:31:17   |   03:40:47   |
49000       |   -2.60307e+06   |   -2.60211e+06   |       -959.779   |       1.864357   |       1.864357   |       24.95162   |   03:31:43   |   03:40:21   |
49100       |   -2.60306e+06   |   -2.60211e+06   |       -956.824   |       1.866173   |       1.866173   |       16.81204   |   03:32:09   |   03:39:55   |
49200       |   -2.60307e+06   |    -2.6021e+06   |       -963.994   |       1.879941   |       1.879941   |       27.80085   |   03:32:36   |   03:39:30   |
49300       |   -2.60307e+06   |   -2.60211e+06   |        -957.65   |       1.874739   |       1.874739   |       22.99655   |   03:33:02   |   03:39:04   |
49400       |   -2.60307e+06   |    -2.6021e+06   |       -960.178   |       1.863647   |       1.863647   |       27.02425   |   03:33:29   |   03:38:40   |
49500       |   -2.60305e+06   |    -2.6021e+06   |       -952.103   |        1.86646   |        1.86646   |       26.53541   |   03:33:55   |   03:38:14   |
49600       |   -2.60308e+06   |   -2.60211e+06   |       -964.902   |       1.850413   |       1.850413   |       24.51709   |   03:34:22   |   03:37:49   |
49700       |   -2.60306e+06   |    -2.6021e+06   |       -956.752   |       1.847086   |       1.847086   |       24.42164   |   03:34:49   |   03:37:24   |
49800       |   -2.60307e+06   |   -2.60211e+06   |       -958.275   |       1.848772   |       1.848772   |        23.8033   |   03:35:15   |   03:36:58   |
49900       |   -2.60306e+06   |    -2.6021e+06   |       -955.048   |       1.853182   |       1.853182   |       22.45994   |   03:35:41   |   03:36:32   |


Iter        |      Posterior   |     Likelihood   |          Prior   |   divtime_di..   |   divtime_ja..   |      root_time   |    elapsed   |        ETA   |
-------------------------------------------------------------------------------------------------------------------------------------------------------------
50000       |   -2.60307e+06   |   -2.60211e+06   |       -963.766   |       1.853515   |       1.853515   |       25.51915   |   03:36:07   |   03:36:07   |
50100       |   -2.60307e+06   |    -2.6021e+06   |       -960.857   |       1.836996   |       1.836996   |       26.62286   |   03:36:33   |   03:35:41   |
50200       |   -2.60307e+06   |   -2.60211e+06   |       -961.073   |       1.842286   |       1.842286   |       22.53114   |   03:36:59   |   03:35:15   |
50300       |   -2.60307e+06   |   -2.60211e+06   |       -959.011   |        1.83577   |        1.83577   |        22.3933   |   03:37:25   |   03:34:49   |
50400       |   -2.60307e+06   |    -2.6021e+06   |       -964.277   |       1.837015   |       1.837015   |       21.35964   |   03:37:51   |   03:34:23   |
50500       |   -2.60306e+06   |    -2.6021e+06   |       -960.489   |       1.835347   |       1.835347   |       25.91458   |   03:38:17   |   03:33:57   |
50600       |   -2.60306e+06   |   -2.60211e+06   |       -957.626   |       1.830322   |       1.830322   |       25.43857   |   03:38:42   |   03:33:30   |
50700       |   -2.60306e+06   |    -2.6021e+06   |       -953.786   |       1.834542   |       1.834542   |       29.15776   |   03:39:08   |   03:33:04   |
50800       |   -2.60306e+06   |   -2.60211e+06   |       -954.553   |       1.828144   |       1.828144   |       27.61536   |   03:39:34   |   03:32:39   |
50900       |   -2.60305e+06   |    -2.6021e+06   |       -949.877   |       1.827418   |       1.827418   |       24.13227   |   03:39:59   |   03:32:12   |
51000       |   -2.60307e+06   |   -2.60211e+06   |       -956.325   |       1.841851   |       1.841851   |       20.68273   |   03:40:25   |   03:31:46   |
51100       |   -2.60306e+06   |    -2.6021e+06   |       -955.897   |         1.8378   |         1.8378   |       24.04937   |   03:40:52   |   03:31:21   |
51200       |   -2.60306e+06   |   -2.60211e+06   |       -954.042   |       1.824482   |       1.824482   |       20.74227   |   03:41:17   |   03:30:54   |
51300       |   -2.60306e+06   |   -2.60211e+06   |       -953.125   |       1.821208   |       1.821208   |       29.38556   |   03:41:42   |   03:30:27   |
51400       |   -2.60306e+06   |   -2.60211e+06   |       -954.562   |       1.855528   |       1.855528   |       17.02929   |   03:42:08   |   03:30:01   |
51500       |   -2.60306e+06   |   -2.60211e+06   |       -954.938   |       1.848034   |       1.848034   |       29.56801   |   03:42:33   |   03:29:35   |
51600       |   -2.60306e+06   |    -2.6021e+06   |       -956.767   |       1.856741   |       1.856741   |       27.24776   |   03:42:58   |   03:29:08   |
51700       |   -2.60306e+06   |    -2.6021e+06   |       -956.629   |       1.844582   |       1.844582   |       23.77933   |   03:43:24   |   03:28:42   |
51800       |   -2.60306e+06   |   -2.60211e+06   |       -956.382   |       1.845818   |       1.845818   |       15.12446   |   03:43:50   |   03:28:16   |
51900       |   -2.60306e+06   |    -2.6021e+06   |       -959.639   |       1.851856   |       1.851856   |       24.72907   |   03:44:15   |   03:27:49   |


Iter        |      Posterior   |     Likelihood   |          Prior   |   divtime_di..   |   divtime_ja..   |      root_time   |    elapsed   |        ETA   |
-------------------------------------------------------------------------------------------------------------------------------------------------------------
52000       |   -2.60306e+06   |    -2.6021e+06   |       -957.426   |        1.85064   |        1.85064   |       29.72226   |   03:44:41   |   03:27:24   |
