Iteration	Posterior	Likelihood	Prior	alpha	alpha_indicator	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er_trans[1]	er_trans[2]	er_trans[3]	er_trans[4]	kappa	pi[1]	pi[2]	pi[3]	pi[4]	Q_indicator	site_rates[1]	site_rates[2]	site_rates[3]	site_rates[4]	TL
36760	-3548821	-3548843	22.14122	1e+08	0	0.00227954	0.00183512	0.0207863	0.00451423	0.0994022	0.0284602	0.0111911	0.0893074	0.0507927	0.00842629	0.163164	0.00375291	0.00197908	0.0173581	0.643363	0.0155482	0.0090614	0.00664867	0.0270633	0.0131657	0.00511864	0.00704884	0.00539838	1.67364e-06	0.112771	0.00703094	0.00634323	0.0241005	0.00864348	0.271326	0	0.229667	0.229516	0	0.269492	0.271326	0.229667	0.229516	0.269492	2.270488	0.28309	0.216453	0.21706	0.283398	5	0.999873	0.999968	1.00003	1.00013	1.394557
36770	-3548832	-3548837	4.782667	5.615572e+07	1	0.00226692	0.0018112	0.0207863	0.00444835	0.0994125	0.0285182	0.0111994	0.0890495	0.0507927	0.00856333	0.162238	0.00381921	0.00179438	0.0175745	0.647549	0.0158741	0.00913699	0.00678209	0.0276705	0.0130668	0.00520363	0.00703863	0.00523986	1.67364e-06	0.112771	0.00677903	0.00612803	0.023796	0.00864348	0.270973	0	0.229368	0.229218	0	0.270441	0.270973	0.229368	0.229218	0.270441	1.174364	0.283171	0.216514	0.216836	0.283479	5	0.99983	0.999957	1.00004	1.00017	1.397957
36780	-3548826	-3548831	4.595753	6493009	1	0.0021229	0.00188908	0.0207923	0.00444835	0.099514	0.0285182	0.0114722	0.0885189	0.0500778	0.00861011	0.161954	0.00376402	0.00170662	0.0175745	0.645267	0.0156479	0.00915612	0.00678209	0.0275101	0.0130048	0.00516304	0.00703863	0.00550777	1.38448e-06	0.1121	0.00677903	0.00626867	0.0236199	0.0088466	0.270973	0	0.229368	0.229218	0	0.270441	0.270973	0.229368	0.229218	0.270441	1.404277	0.283193	0.216454	0.216852	0.283501	5	0.999501	0.999873	1.00013	1.0005	1.393657
36790	-3548828	-3548852	23.57382	1e+08	0	0.00229179	0.00189042	0.0207051	0.00453991	0.0992082	0.028194	0.0114962	0.0888783	0.0497869	0.00879342	0.162172	0.00387764	0.0017366	0.0169502	0.645267	0.0151264	0.00877136	0.00692078	0.0275101	0.0131136	0.00524645	0.00727766	0.00568771	5.88774e-05	0.113026	0.0064474	0.00627615	0.0237854	0.00886625	0.270612	0	0.229755	0.228913	0	0.27072	0.270612	0.229755	0.228913	0.27072	0.8444359	0.283193	0.216454	0.216852	0.283501	5	0.999873	0.999968	1.00003	1.00013	1.393902
36800	-3548841	-3548845	3.931817	8.032449e+07	1	0.00224735	0.00191576	0.0206685	0.00434731	0.0990721	0.0283854	0.0111279	0.0887369	0.0497615	0.00889686	0.161615	0.00386284	0.00173988	0.0175388	0.643039	0.0155955	0.00926543	0.0066021	0.0274971	0.0130749	0.00508289	0.00715544	0.00553081	4.1882e-05	0.112984	0.00691256	0.00627615	0.0237905	0.00881567	0.270612	0	0.229755	0.228913	0	0.27072	0.270612	0.229755	0.228913	0.27072	2.088971	0.283193	0.216454	0.216852	0.283501	5	0.999858	0.999964	1.00004	1.00014	1.391581
36810	-3548835	-3548841	5.8044	4.784408e+07	1	0.00220044	0.00184518	0.0211859	0.00461123	0.100741	0.0280494	0.0114751	0.0884033	0.0502251	0.00872511	0.161615	0.00384417	0.00173988	0.0172571	0.647594	0.0155955	0.00898642	0.00678354	0.0272872	0.0131497	0.00507096	0.00703844	0.00533964	1.2216e-05	0.11265	0.00665369	0.00634624	0.0235912	0.00883505	0.270612	0	0.229755	0.228913	0	0.27072	0.270612	0.229755	0.228913	0.27072	0.1636719	0.283283	0.216523	0.216602	0.283592	5	0.999816	0.999953	1.00005	1.00018	1.396852
36820	-3548837	-3548843	5.771738	6.679476e+07	1	0.00221368	0.00184518	0.0207502	0.00461123	0.100001	0.0279879	0.0114179	0.0887833	0.0506327	0.00859381	0.161076	0.00384386	0.00184309	0.0174461	0.645542	0.0155955	0.0095194	0.00671094	0.0272872	0.0132486	0.00499171	0.00705931	0.00546338	1.04733e-05	0.111912	0.00675854	0.00641535	0.0239535	0.00889096	0.271209	0	0.228311	0.228427	0	0.272053	0.271209	0.228311	0.228427	0.272053	0.2208129	0.283388	0.216319	0.216645	0.283648	5	0.999844	0.999961	1.00004	1.00016	1.394405
36830	-3548836	-3548842	5.515163	1.643306e+07	1	0.00212967	0.00187117	0.0212549	0.00463936	0.0993346	0.0283353	0.0115241	0.0883093	0.0503657	0.00859126	0.161461	0.00376758	0.00178422	0.0175856	0.645542	0.0157136	0.00947634	0.00671094	0.0273103	0.0130315	0.00507252	0.00708981	0.00544546	4.76299e-05	0.112347	0.00686129	0.00628696	0.0237643	0.00884304	0.27173	0	0.22875	0.228866	0	0.270655	0.27173	0.22875	0.228866	0.270655	0.4764675	0.283388	0.216319	0.216645	0.283648	5	0.999686	0.99992	1.00008	1.00031	1.394497
36840	-3548814	-3548838	24.11441	1e+08	0	0.00216336	0.00185133	0.0209144	0.00442065	0.0992095	0.0284781	0.0111081	0.0891268	0.0505161	0.00859299	0.162349	0.00368805	0.00174562	0.0172412	0.645944	0.0154527	0.00947634	0.00694708	0.0274972	0.0130156	0.00519181	0.00712052	0.00552065	3.23121e-06	0.112399	0.00686129	0.00628696	0.0236203	0.00885429	0.271694	0	0.228761	0.228877	0	0.270668	0.271694	0.228761	0.228877	0.270668	0.2869032	0.283388	0.216319	0.216645	0.283648	5	0.999873	0.999968	1.00003	1.00013	1.395596
36850	-3548843	-3548847	4.581511	4.397708e+07	1	0.00222285	0.00184362	0.0201719	0.00452791	0.100376	0.0279695	0.0110796	0.0886133	0.0501326	0.00866625	0.162349	0.00391967	0.00190719	0.01757	0.646281	0.0154527	0.00948187	0.00659595	0.0274955	0.0129859	0.00521896	0.00683604	0.00549294	9.67103e-06	0.112331	0.0067921	0.00617681	0.0239262	0.00881282	0.271401	0	0.229595	0.22863	0	0.270375	0.271401	0.229595	0.22863	0.270375	1.402701	0.283388	0.216319	0.216645	0.283648	5	0.999808	0.999951	1.00005	1.00019	1.395238
36860	-3548822	-3548846	24.21874	1e+08	0	0.00222285	0.00190392	0.0206291	0.00465455	0.0998579	0.028197	0.0110796	0.0882855	0.0505776	0.00851639	0.1625	0.00390024	0.00191819	0.0174578	0.645376	0.0155415	0.00948187	0.006711	0.0271514	0.0129712	0.00514995	0.00715882	0.00549294	9.67103e-06	0.112634	0.0067921	0.00613003	0.0237913	0.00879544	0.271643	0	0.228908	0.228834	0	0.270616	0.271643	0.228908	0.228834	0.270616	0.1896619	0.282879	0.21593	0.218052	0.283139	5	0.999873	0.999968	1.00003	1.00013	1.394888
36870	-3548834	-3548838	4.017201	3.240436e+07	1	0.00223734	0.00185655	0.0209044	0.00464461	0.0997803	0.0283649	0.0113793	0.0891259	0.0500376	0.0084766	0.162132	0.00378635	0.00182396	0.0175157	0.645419	0.0155565	0.00907655	0.0067976	0.0270994	0.0128719	0.00522154	0.00715882	0.00564619	9.67103e-06	0.112051	0.0067921	0.00622361	0.0237913	0.00871323	0.272257	0	0.229425	0.22896	0	0.269357	0.272257	0.229425	0.22896	0.269357	1.974457	0.282879	0.21593	0.218052	0.283139	5	0.999777	0.999943	1.00006	1.00022	1.394494
36880	-3548823	-3548845	22.24388	1e+08	0	0.00227397	0.00181609	0.0209268	0.00459243	0.100108	0.0284633	0.0113793	0.0887725	0.0500508	0.0087915	0.161911	0.00393608	0.00177267	0.0173706	0.645115	0.0153519	0.00901394	0.00661434	0.0276545	0.0129411	0.00507896	0.00708432	0.00571741	1.02408e-05	0.112586	0.00686593	0.00617586	0.0241612	0.00875316	0.272257	0	0.229425	0.22896	0	0.269357	0.272257	0.229425	0.22896	0.269357	2.160513	0.282197	0.21541	0.217526	0.284867	5	0.999873	0.999968	1.00003	1.00013	1.395288
36890	-3548840	-3548842	2.695485	3.365708e+07	1	0.0022477	0.0019043	0.0209758	0.00459243	0.0993594	0.028269	0.0113793	0.0889532	0.0506676	0.00871197	0.163204	0.00365068	0.0019221	0.0174178	0.645115	0.0153641	0.00896961	0.00690401	0.0274316	0.0129411	0.00523684	0.00712021	0.00550052	4.6077e-06	0.112586	0.00686593	0.00622878	0.0238088	0.00869081	0.272775	0	0.229262	0.228797	0	0.269166	0.272775	0.229262	0.228797	0.269166	3.280873	0.282628	0.215281	0.217396	0.284696	5	0.999781	0.999944	1.00006	1.00022	1.396024
36900	-3548841	-3548846	5.037768	6.071109e+07	1	0.00219646	0.00178834	0.0207067	0.00456537	0.0993527	0.0284248	0.0112096	0.0889532	0.0501105	0.00831394	0.161833	0.0036493	0.00197447	0.0178429	0.646951	0.0155462	0.00894124	0.00662988	0.027435	0.0129411	0.00510539	0.0070646	0.00552012	1.93335e-05	0.112586	0.00668794	0.00622878	0.0237156	0.00873231	0.272784	0	0.22927	0.228772	0	0.269175	0.272784	0.22927	0.228772	0.269175	0.9485681	0.282628	0.215281	0.217396	0.284696	5	0.999837	0.999959	1.00004	1.00016	1.395026
36910	-3548821	-3548845	23.90548	1e+08	0	0.00219192	0.00180774	0.020605	0.00453095	0.0996775	0.0288005	0.0114626	0.0887257	0.05067	0.00851576	0.16258	0.0038821	0.00175702	0.017258	0.646379	0.0154499	0.00872003	0.00681463	0.0276035	0.0129337	0.00519863	0.00731151	0.00552012	3.94718e-06	0.11341	0.00681752	0.00640025	0.0237804	0.00872662	0.272784	0	0.22927	0.228772	0	0.269175	0.272784	0.22927	0.228772	0.269175	0.4764568	0.282628	0.215281	0.217396	0.284696	5	0.999873	0.999968	1.00003	1.00013	1.397534
36920	-3548843	-3548848	5.116477	7.010673e+07	1	0.00214919	0.00195171	0.0210719	0.00435653	0.0998524	0.0275097	0.0112685	0.0890084	0.0508827	0.00858314	0.16182	0.0038877	0.00176766	0.017186	0.644629	0.0152051	0.0090629	0.00679515	0.0275791	0.0130096	0.00518216	0.00715676	0.00556568	2.93796e-06	0.111966	0.00693281	0.00634533	0.0237804	0.00896408	0.272695	0	0.229562	0.228656	0	0.269087	0.272695	0.229562	0.228656	0.269087	0.8853917	0.282224	0.216402	0.217085	0.284289	5	0.999848	0.999961	1.00004	1.00015	1.393473
36930	-3548815	-3548839	23.684	1e+08	0	0.00227444	0.00184621	0.0207051	0.00435653	0.0994392	0.028084	0.0112921	0.0885394	0.0508827	0.00858314	0.162705	0.00386133	0.00184311	0.0176525	0.645407	0.0153375	0.00924641	0.00670224	0.0275791	0.0130096	0.00521092	0.00690797	0.00548853	1.5124e-05	0.111928	0.00693281	0.00628305	0.0235284	0.00901385	0.2722	0	0.229145	0.22824	0	0.270415	0.2722	0.229145	0.22824	0.270415	0.7267228	0.283385	0.216052	0.216734	0.283829	5	0.999873	0.999968	1.00003	1.00013	1.394656
36940	-3548838	-3548842	4.179688	8.548285e+07	1	0.00217175	0.0018808	0.0203624	0.00452506	0.0989459	0.0279945	0.0111619	0.0885394	0.0504599	0.00858314	0.161894	0.00385728	0.00184311	0.0175029	0.645314	0.0154051	0.00929257	0.0068057	0.0274545	0.013113	0.00516135	0.00690797	0.00552867	3.55823e-06	0.111928	0.00652434	0.00631487	0.0235284	0.00901385	0.2722	0	0.229145	0.22824	0	0.270415	0.2722	0.229145	0.22824	0.270415	1.836735	0.283059	0.215803	0.216484	0.284654	5	0.999862	0.999965	1.00004	1.00014	1.392017
36950	-3548816	-3548840	24.29725	1e+08	0	0.00217292	0.00188995	0.0203645	0.00452506	0.0998267	0.0281824	0.0111355	0.0891088	0.050579	0.00843017	0.161894	0.00385446	0.00184912	0.0174602	0.646685	0.0154983	0.00929257	0.00645407	0.0274138	0.0127621	0.00527728	0.00726222	0.00552867	1.32181e-06	0.112481	0.00687273	0.00631487	0.0240707	0.00875702	0.271633	0	0.229324	0.228418	0	0.270625	0.271633	0.229324	0.228418	0.270625	0.1005926	0.282812	0.216487	0.216295	0.284406	5	0.999873	0.999968	1.00003	1.00013	1.395944
36960	-3548815	-3548838	22.53244	1e+08	0	0.00227701	0.00189314	0.0207341	0.00446864	0.100381	0.0282592	0.0115066	0.0890785	0.050058	0.00850167	0.162729	0.00390004	0.00182489	0.0175528	0.646894	0.015427	0.00917267	0.00677189	0.0271532	0.0130202	0.00528522	0.00719987	0.00552867	1.18419e-05	0.112665	0.0067867	0.00599322	0.0238426	0.00877183	0.271492	0	0.229204	0.228299	0	0.271004	0.271492	0.229204	0.228299	0.271004	1.847948	0.282812	0.216487	0.216295	0.284406	5	0.999873	0.999968	1.00003	1.00013	1.397689
36970	-3548823	-3548847	24.11624	1e+08	0	0.00212651	0.00182315	0.0209113	0.00469416	0.0983292	0.0284221	0.0113087	0.0890785	0.0504541	0.00850167	0.161709	0.00366159	0.00178597	0.0173419	0.645021	0.015427	0.00923299	0.00667805	0.027544	0.0131235	0.00522675	0.00705357	0.00552867	9.89643e-06	0.112665	0.00650514	0.00596506	0.0237165	0.00872188	0.271492	0	0.229204	0.228299	0	0.271004	0.271492	0.229204	0.228299	0.271004	0.3153793	0.282812	0.216487	0.216295	0.284406	5	0.999873	0.999968	1.00003	1.00013	1.392566
36980	-3548841	-3548846	5.987412	1.075058e+07	1	0.00223861	0.00182315	0.0206072	0.00458059	0.0983292	0.0281521	0.0113843	0.0889658	0.050048	0.00863032	0.16194	0.00380418	0.00178597	0.0174847	0.647973	0.0154397	0.00891446	0.00680682	0.0271849	0.0127877	0.00523157	0.00705357	0.00565509	7.69762e-06	0.112518	0.00651436	0.00592917	0.0235434	0.0091148	0.271593	0	0.228724	0.228578	0	0.271105	0.271593	0.228724	0.228578	0.271105	0.004696258	0.282812	0.216487	0.216295	0.284406	5	0.999612	0.999901	1.0001	1.00039	1.394449
36990	-3548822	-3548845	23.49028	1e+08	0	0.00219135	0.00185479	0.0209427	0.00456894	0.0996623	0.0283487	0.011198	0.0898311	0.0508713	0.0087516	0.162179	0.00390672	0.00177438	0.0172145	0.648161	0.0153777	0.00897583	0.00678785	0.0273781	0.0129537	0.00507373	0.00698189	0.00526979	7.69762e-06	0.113011	0.00667961	0.00601474	0.023702	0.00902823	0.271593	0	0.228724	0.228578	0	0.271105	0.271593	0.228724	0.228578	0.271105	0.8800142	0.282834	0.216426	0.216312	0.284428	5	0.999873	0.999968	1.00003	1.00013	1.398699
37000	-3548812	-3548837	24.42368	1e+08	0	0.00211496	0.0018725	0.0206951	0.00450525	0.0994205	0.0285418	0.0115031	0.0887341	0.0499346	0.00862962	0.162095	0.0038849	0.0018834	0.0174203	0.644907	0.0156791	0.00913007	0.00701538	0.0270255	0.0131955	0.00502004	0.00716795	0.00544064	7.69762e-06	0.111667	0.0068509	0.0060187	0.0239691	0.00894648	0.271206	0	0.228398	0.229676	0	0.270719	0.271206	0.228398	0.229676	0.270719	0.0008379454	0.282949	0.216391	0.216277	0.284383	5	0.999873	0.999968	1.00003	1.00013	1.393276
37010	-3548832	-3548838	5.493648	1.711234e+07	1	0.00217249	0.00185812	0.0206951	0.00455729	0.0994205	0.0283839	0.0112577	0.0892243	0.0502877	0.0086233	0.161246	0.0038849	0.00187497	0.0176511	0.64416	0.0159724	0.00896671	0.00668527	0.0270255	0.0131206	0.00523412	0.00717145	0.00544441	5.39109e-06	0.112619	0.0068509	0.00625639	0.0239522	0.00865514	0.271206	0	0.228398	0.229676	0	0.270719	0.271206	0.228398	0.229676	0.270719	0.510375	0.282949	0.216391	0.216277	0.284383	5	0.999693	0.999922	1.00008	1.00031	1.393257
37020	-3548835	-3548840	5.506871	7.36092e+07	1	0.00228765	0.00180843	0.0206951	0.00453317	0.0992168	0.0284032	0.0112577	0.0885782	0.0506501	0.00855695	0.161705	0.00374699	0.00192096	0.0175957	0.646808	0.015996	0.00896671	0.00700282	0.027561	0.0130066	0.00504173	0.00717181	0.00561146	4.30553e-06	0.111808	0.00684386	0.00606875	0.0237705	0.00880339	0.271908	0	0.228178	0.229455	0	0.270459	0.271908	0.228178	0.229455	0.270459	0.4755161	0.282974	0.216321	0.216297	0.284408	5	0.999852	0.999962	1.00004	1.00015	1.395421
37030	-3548840	-3548846	5.419982	1.580068e+07	1	0.00218206	0.0019339	0.0209806	0.00444681	0.0990449	0.0281263	0.0110449	0.0885782	0.0505613	0.00855695	0.162365	0.00381024	0.00178864	0.0172127	0.64598	0.0158386	0.00915312	0.00672259	0.0267291	0.0130999	0.00504173	0.00717181	0.00547634	4.81723e-05	0.111773	0.00663884	0.00638311	0.0240826	0.00884472	0.271843	0	0.228123	0.229639	0	0.270394	0.271843	0.228123	0.229639	0.270394	0.5804506	0.283709	0.216099	0.216075	0.284117	5	0.99968	0.999918	1.00008	1.00032	1.393616
37040	-3548843	-3548848	4.499604	4362394	1	0.00218206	0.00177791	0.0206223	0.00444681	0.0994965	0.0286245	0.0113222	0.0886843	0.0505357	0.00855695	0.162365	0.00384358	0.00187144	0.0170469	0.646703	0.0158454	0.00911678	0.00693272	0.0267291	0.0133678	0.00519964	0.0070208	0.00537649	2.83033e-06	0.111174	0.0067362	0.00621132	0.0239656	0.00841085	0.271568	0	0.228907	0.229407	0	0.270119	0.271568	0.228907	0.229407	0.270119	1.495299	0.283709	0.216099	0.216075	0.284117	5	0.999391	0.999844	1.00016	1.00061	1.394169
37050	-3548819	-3548843	23.62975	1e+08	0	0.00218206	0.00177209	0.0208226	0.00448811	0.0994225	0.0285047	0.0111535	0.088415	0.0505357	0.00845366	0.161982	0.00384358	0.00187144	0.0173316	0.644611	0.0158454	0.00891763	0.00696568	0.0267291	0.0131	0.00536212	0.00714901	0.00564009	1.18538e-05	0.111918	0.00679685	0.00630942	0.0239656	0.0089262	0.270933	0	0.229547	0.228595	0	0.270926	0.270933	0.229547	0.228595	0.270926	0.7972678	0.283486	0.216714	0.215906	0.283894	5	0.999873	0.999968	1.00003	1.00013	1.393026
37060	-3548822	-3548846	23.78077	1e+08	0	0.00229711	0.0018949	0.0205802	0.00460658	0.0992143	0.0285047	0.0111325	0.0879956	0.0501542	0.00833858	0.162349	0.00407417	0.00182084	0.0176191	0.645533	0.0153944	0.00884054	0.00696024	0.0273944	0.0133079	0.00531984	0.00714092	0.00545197	1.18538e-05	0.112323	0.00669524	0.00632116	0.0241532	0.00877463	0.270933	0	0.229547	0.228595	0	0.270926	0.270933	0.229547	0.228595	0.270926	0.634471	0.283486	0.216714	0.215906	0.283894	5	0.999873	0.999968	1.00003	1.00013	1.394204
37070	-3548832	-3548837	4.951197	4774546	1	0.00221259	0.00184674	0.0205455	0.00460658	0.0995588	0.0282577	0.0114921	0.0890658	0.0501455	0.00833858	0.162108	0.00383713	0.00180936	0.0171635	0.647599	0.0152159	0.00907935	0.00676903	0.0273944	0.0131867	0.00520596	0.00728606	0.0054535	1.08528e-05	0.112118	0.00690793	0.00616735	0.0238058	0.00877463	0.270933	0	0.229547	0.228595	0	0.270926	0.270933	0.229547	0.228595	0.270926	1.025776	0.28289	0.216258	0.217554	0.283298	5	0.999418	0.999851	1.00015	1.00058	1.395962
37080	-3548836	-3548840	4.417944	6.249648e+07	1	0.0022079	0.00183672	0.0202295	0.0044998	0.0999236	0.0283946	0.0112578	0.0884161	0.050181	0.00866135	0.162552	0.00389112	0.00182734	0.0174405	0.646734	0.0155171	0.00915188	0.00692241	0.0272846	0.0130099	0.00521567	0.00720778	0.00545895	1.81683e-06	0.111318	0.00698157	0.00609639	0.0241523	0.00878959	0.271927	0	0.229234	0.228283	0	0.270556	0.271927	0.229234	0.228283	0.270556	1.567034	0.28289	0.216258	0.217554	0.283298	5	0.999839	0.999959	1.00004	1.00016	1.395162
37090	-3548832	-3548837	5.304863	6.212787e+07	1	0.0022466	0.00182502	0.0209231	0.00444114	0.0994185	0.0284463	0.0112578	0.0884161	0.050181	0.00862203	0.162898	0.00395948	0.00188312	0.0175655	0.646161	0.0155495	0.00922738	0.00691664	0.0274127	0.0127975	0.00504743	0.00696289	0.00558389	2.22469e-06	0.11248	0.00680792	0.00620106	0.0238849	0.00901113	0.271927	0	0.229234	0.228283	0	0.270556	0.271927	0.229234	0.228283	0.270556	0.6704395	0.28289	0.216258	0.217554	0.283298	5	0.999839	0.999959	1.00004	1.00016	1.396129
37100	-3548815	-3548839	24.00162	1e+08	0	0.00215581	0.00200718	0.02085	0.00445143	0.0994185	0.028453	0.0111069	0.0893086	0.0502459	0.00852906	0.162272	0.00375973	0.0019376	0.0175388	0.644644	0.0156275	0.00891575	0.00691664	0.0272796	0.0127975	0.0051959	0.0070537	0.00558389	1.124e-05	0.11248	0.00671942	0.00608768	0.0238943	0.00896792	0.271927	0	0.229234	0.228283	0	0.270556	0.271927	0.229234	0.228283	0.270556	0.4135587	0.28289	0.216258	0.217554	0.283298	5	0.999873	0.999968	1.00003	1.00013	1.394209
37110	-3548815	-3548839	24.34794	1e+08	0	0.00224819	0.00188514	0.0206242	0.00472327	0.0991004	0.0284273	0.0114995	0.0893404	0.0502192	0.00842211	0.162741	0.00383959	0.00188545	0.0175058	0.644908	0.0156695	0.00891575	0.00680836	0.0269354	0.0130118	0.00521265	0.00708292	0.00548983	2.05313e-07	0.112336	0.00671674	0.0061684	0.0237334	0.00896792	0.271925	0	0.229234	0.228283	0	0.270557	0.271925	0.229234	0.228283	0.270557	0.06514272	0.282348	0.215843	0.217137	0.284672	5	0.999873	0.999968	1.00003	1.00013	1.394419
37120	-3548823	-3548843	19.79915	1e+08	0	0.00224819	0.00185242	0.0208492	0.00471036	0.100438	0.0285799	0.0114177	0.0882297	0.0499271	0.00862335	0.162171	0.00379424	0.00183296	0.0171329	0.644908	0.0156695	0.00912954	0.00666199	0.0270185	0.0127717	0.00521265	0.00696653	0.00558474	9.83752e-07	0.112693	0.0069859	0.0062504	0.0237061	0.00888888	0.272494	0	0.229039	0.228761	0	0.269707	0.272494	0.229039	0.228761	0.269707	4.615578	0.282348	0.215843	0.217137	0.284672	5	0.999873	0.999968	1.00003	1.00013	1.394255
37130	-3548849	-3548853	3.340837	7.757786e+07	1	0.00227485	0.00185242	0.0208492	0.00441468	0.100438	0.0285117	0.0112889	0.0888379	0.0501806	0.0087125	0.161909	0.00379118	0.00183296	0.017245	0.645057	0.0156748	0.00872075	0.00687699	0.0271845	0.012598	0.00494338	0.00720344	0.00530695	3.12112e-05	0.112657	0.00693565	0.00631886	0.0237061	0.00849301	0.272494	0	0.229039	0.228761	0	0.269707	0.272494	0.229039	0.228761	0.269707	2.657299	0.28232	0.215822	0.217115	0.284744	5	0.999856	0.999963	1.00004	1.00014	1.393846
37140	-3548843	-3548849	5.954325	6.624924e+07	1	0.00216912	0.00187886	0.0208361	0.00441468	0.0996029	0.0285117	0.0113506	0.0884089	0.0505212	0.00866118	0.161909	0.00379118	0.00186749	0.0173437	0.648524	0.0155808	0.00869973	0.00677277	0.02711	0.0125914	0.00494787	0.00702133	0.00536966	3.12112e-05	0.113385	0.00681963	0.0062634	0.0237061	0.00865611	0.272494	0	0.229039	0.228761	0	0.269707	0.272494	0.229039	0.228761	0.269707	0.01480603	0.2825	0.215767	0.21706	0.284672	5	0.999844	0.99996	1.00004	1.00016	1.396747
37150	-3548821	-3548845	23.70587	1e+08	0	0.00220262	0.00176587	0.020627	0.00467097	0.0990691	0.0285117	0.011097	0.0885477	0.0505212	0.0085563	0.161619	0.00390216	0.00186749	0.0176712	0.646245	0.0155656	0.00922863	0.00669689	0.0277608	0.013022	0.00526576	0.00714806	0.00536966	3.12112e-05	0.112691	0.00671409	0.0062601	0.0233925	0.00865611	0.272364	0	0.229405	0.228652	0	0.269579	0.272364	0.229405	0.228652	0.269579	0.7046507	0.282766	0.215677	0.217005	0.284553	5	0.999873	0.999968	1.00003	1.00013	1.394676
37160	-3548840	-3548844	3.442795	7.967475e+07	1	0.00225557	0.001876	0.0208867	0.00434651	0.0994182	0.0283209	0.0115704	0.0892743	0.0497563	0.00834088	0.162621	0.00396415	0.00187374	0.0176712	0.645394	0.0155042	0.00921982	0.00656544	0.0277608	0.013022	0.00514785	0.0071024	0.00543831	3.42006e-06	0.112415	0.0070123	0.00637432	0.0238678	0.00885074	0.270488	0	0.229811	0.229645	0	0.270056	0.270488	0.229811	0.229645	0.270056	2.535251	0.282766	0.215677	0.217005	0.284553	5	0.999858	0.999963	1.00004	1.00014	1.395855
37170	-3548821	-3548844	23.46987	1e+08	0	0.00222436	0.00187508	0.0207506	0.00436059	0.098977	0.0280236	0.0110724	0.0887286	0.0502585	0.00854503	0.161926	0.00391845	0.00171509	0.0172051	0.646871	0.0152135	0.00923477	0.00686226	0.0275928	0.0132224	0.00525541	0.00726407	0.00545586	1.85011e-05	0.112157	0.00680218	0.00648905	0.0239939	0.00854771	0.271375	0	0.229532	0.229366	0	0.269728	0.271375	0.229532	0.229366	0.269728	0.9417913	0.282686	0.215898	0.216944	0.284473	5	0.999873	0.999968	1.00003	1.00013	1.394561
37180	-3548837	-3548842	5.053977	9.734924e+07	1	0.00220685	0.00188108	0.0207506	0.00436059	0.0998926	0.0283078	0.0112906	0.0882838	0.0501508	0.00854503	0.162032	0.00391845	0.00171509	0.017452	0.645637	0.015372	0.00902212	0.00697756	0.0273315	0.0132871	0.00514075	0.00726779	0.00526668	9.29752e-07	0.112978	0.00688946	0.00639365	0.0240375	0.0088428	0.27271	0	0.229301	0.228532	0	0.269457	0.27271	0.229301	0.228532	0.269457	0.9302971	0.282686	0.215898	0.216944	0.284473	5	0.999871	0.999967	1.00003	1.00013	1.395232
