Iteration	Posterior	Likelihood	Prior	alpha	alpha_indicator	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er_trans[1]	er_trans[2]	er_trans[3]	er_trans[4]	kappa	pi[1]	pi[2]	pi[3]	pi[4]	Q_indicator	site_rates[1]	site_rates[2]	site_rates[3]	site_rates[4]	TL
29400	-3547572	-3547596	24.0407	1e+08	0	0.00214763	0.00190777	0.0213729	0.00468541	0.0983881	0.0339623	0.0110982	0.0888212	0.0503435	0.00832649	0.162308	0.00395936	0.00186607	0.0175892	0.644209	0.0154555	0.0197098	0.113234	0.0130616	6.20884e-06	0.00845582	0.00535705	0.00987801	0.0272335	0.00777552	0.00583411	0.00497508	0.0068167	0.00588237	0.271376	0	0.228483	0.228732	0	0.271409	0.271376	0.228483	0.228732	0.271409	0.3699696	0.283565	0.21589	0.216618	0.283927	5	0.999873	0.999968	1.00003	1.00013	1.39466
29410	-3547589	-3547591	2.21133	9.818684e+07	1	0.00212545	0.00186972	0.021326	0.00456023	0.0987379	0.0342206	0.0113103	0.0881283	0.0502432	0.00834808	0.161117	0.00387546	0.00190634	0.0173258	0.644209	0.0153626	0.019144	0.113234	0.01293	2.48554e-06	0.00834626	0.00537045	0.00994028	0.0277925	0.00766101	0.00583411	0.0052003	0.00659381	0.00598192	0.271022	0	0.229488	0.228434	0	0.271055	0.271022	0.229488	0.228434	0.271055	3.798296	0.283565	0.21589	0.216618	0.283927	5	0.999872	0.999967	1.00003	1.00013	1.392697
29420	-3547584	-3547589	5.639765	2.40561e+07	1	0.00221779	0.00185473	0.02096	0.00476273	0.0984294	0.0340238	0.0115631	0.0883606	0.0503346	0.00860724	0.162117	0.00388586	0.00188499	0.0174908	0.643786	0.0153818	0.0193447	0.112113	0.0130939	2.99781e-05	0.00810653	0.00528063	0.00998974	0.0277368	0.00766101	0.00580288	0.00505392	0.00673536	0.00584356	0.270851	0	0.229976	0.228289	0	0.270884	0.270851	0.229976	0.228289	0.270884	0.3723122	0.282898	0.216057	0.2169	0.284146	5	0.999741	0.999934	1.00007	1.00026	1.392452
29430	-3547569	-3547594	24.38791	1e+08	0	0.00215267	0.00191547	0.020721	0.00457803	0.0986955	0.0336896	0.0116271	0.0882594	0.050563	0.00860724	0.160838	0.00374965	0.00173277	0.0177145	0.644982	0.0152249	0.0197303	0.113017	0.013044	4.17713e-06	0.00835316	0.00528275	0.0098677	0.0278596	0.00766101	0.00603117	0.00493175	0.00676379	0.00606721	0.270851	0	0.229976	0.228289	0	0.270884	0.270851	0.229976	0.228289	0.270884	0.03271345	0.282897	0.21611	0.216965	0.284028	5	0.999873	0.999968	1.00003	1.00013	1.393665
29440	-3547586	-3547592	5.583333	9.212416e+07	1	0.00218838	0.00182691	0.0207679	0.00476317	0.0983162	0.0340746	0.0116762	0.0885981	0.050563	0.00843575	0.161432	0.0037581	0.00185993	0.0176229	0.643574	0.0156371	0.0194779	0.113118	0.0130163	1.18131e-05	0.00810333	0.00528275	0.00959616	0.0280388	0.00765882	0.00603117	0.00526462	0.00673291	0.00585305	0.270388	0	0.229583	0.229609	0	0.270421	0.270388	0.229583	0.229609	0.270421	0.4204666	0.283283	0.216405	0.217261	0.283051	5	0.999868	0.999966	1.00003	1.00013	1.39328
29450	-3547570	-3547593	22.71033	1e+08	0	0.00215415	0.00175924	0.0207679	0.00452975	0.0983162	0.0346108	0.011455	0.0888671	0.0505586	0.00851894	0.16166	0.00381342	0.00189233	0.0176229	0.647322	0.015703	0.0193315	0.112532	0.0130163	2.00791e-06	0.00815938	0.00515109	0.00973416	0.0279038	0.00761428	0.00593076	0.00497334	0.00657876	0.0060783	0.270308	0	0.22981	0.229541	0	0.270341	0.270308	0.22981	0.229541	0.270341	1.681382	0.283132	0.21629	0.217146	0.283432	5	0.999873	0.999968	1.00003	1.00013	1.396557
29460	-3547590	-3547595	5.644315	7.26876e+07	1	0.00214225	0.00190006	0.0212343	0.00446709	0.0984413	0.0339074	0.0113635	0.0896258	0.0505251	0.00848501	0.161631	0.00383686	0.00189233	0.0176229	0.644084	0.0154363	0.0196274	0.112219	0.0133366	2.36587e-05	0.00803136	0.00521207	0.00975515	0.0279483	0.007654	0.00595804	0.00520639	0.00673873	0.00614022	0.270057	0	0.23055	0.229328	0	0.270065	0.270057	0.23055	0.229328	0.270065	0.3478138	0.283132	0.21629	0.217146	0.283432	5	0.999851	0.999962	1.00004	1.00015	1.394447
29470	-3547585	-3547591	5.658957	3.053815e+07	1	0.00220467	0.00191297	0.0208283	0.00446851	0.0985557	0.0342636	0.0113104	0.0893765	0.05005	0.00848501	0.162043	0.00386408	0.0017958	0.0176229	0.644707	0.015372	0.0196274	0.112219	0.0129915	8.53787e-07	0.00836273	0.0052367	0.00981044	0.0283044	0.00782236	0.00586306	0.00524631	0.00683924	0.00603612	0.270818	0	0.228382	0.229974	0	0.270826	0.270818	0.228382	0.229974	0.270826	0.3254256	0.283244	0.216376	0.216836	0.283545	5	0.99977	0.999941	1.00006	1.00023	1.395221
29480	-3547586	-3547591	5.442627	3.419782e+07	1	0.00224991	0.00188524	0.020737	0.00465293	0.0985557	0.0338459	0.011313	0.0883487	0.0499046	0.00841222	0.161395	0.00387367	0.00190842	0.0174751	0.645125	0.015372	0.0192444	0.111609	0.0131852	2.74367e-06	0.00843867	0.0052367	0.0098101	0.0274883	0.00782236	0.00581106	0.00519061	0.0067978	0.00603612	0.270181	0	0.23018	0.229433	0	0.270206	0.270181	0.23018	0.229433	0.270206	0.5766897	0.283223	0.216359	0.216894	0.283523	5	0.999783	0.999945	1.00005	1.00022	1.391728
29490	-3547588	-3547594	5.92759	9.51653e+07	1	0.00217349	0.00187892	0.0208289	0.00460946	0.0984215	0.0340332	0.011313	0.0890563	0.0504436	0.00872299	0.160682	0.003978	0.00190605	0.0176289	0.643405	0.015372	0.0191727	0.111609	0.0130366	1.73501e-05	0.00802588	0.00527055	0.00953163	0.0276344	0.00761232	0.00591139	0.00520205	0.00678453	0.0058542	0.269828	0	0.229879	0.229133	0	0.271159	0.269828	0.229879	0.229133	0.271159	0.107842	0.283482	0.216557	0.216179	0.283782	5	0.99987	0.999967	1.00003	1.00013	1.390116
29500	-3547590	-3547595	5.109372	6.80982e+07	1	0.00213082	0.00194051	0.0208289	0.00460946	0.0978062	0.0339986	0.0117028	0.0898627	0.0503683	0.00867815	0.161126	0.00370254	0.00196031	0.0176355	0.64497	0.0155936	0.019387	0.112517	0.0130387	1.73501e-05	0.00820883	0.00527055	0.00984883	0.0279062	0.0076789	0.00584197	0.0051052	0.00681869	0.0060041	0.269828	0	0.229879	0.229133	0	0.271159	0.269828	0.229879	0.229133	0.271159	0.8816504	0.283482	0.216557	0.216179	0.283782	5	0.999846	0.999961	1.00004	1.00015	1.394557
29510	-3547590	-3547596	5.751075	1537327	1	0.00213613	0.00185209	0.0208365	0.00459193	0.0977569	0.0337902	0.0117028	0.0884106	0.0502525	0.00828223	0.162467	0.00383497	0.00196031	0.0177038	0.64497	0.0153031	0.0195937	0.113076	0.0130387	2.92571e-05	0.0081777	0.00539135	0.00955622	0.0275564	0.00775936	0.00602234	0.00500236	0.00676354	0.00583243	0.26992	0	0.228905	0.229924	0	0.271251	0.26992	0.228905	0.229924	0.271251	0.2490205	0.283482	0.216557	0.216179	0.283782	5	0.998975	0.999738	1.00026	1.00103	1.39365
29520	-3547590	-3547596	5.977374	7640749	1	0.00225484	0.00179873	0.0209096	0.00469179	0.0979707	0.0335825	0.0116277	0.0884106	0.0509674	0.0086108	0.161206	0.00379013	0.00193225	0.0174627	0.643536	0.0153965	0.0196055	0.11224	0.0130387	2.01391e-06	0.00829676	0.00518806	0.00938232	0.0275564	0.00751633	0.00574779	0.00513396	0.00676354	0.00583243	0.269713	0	0.229497	0.229748	0	0.271043	0.269713	0.229497	0.229748	0.271043	0.05470027	0.283337	0.216446	0.21658	0.283637	5	0.99954	0.999882	1.00012	1.00046	1.390452
29530	-3547590	-3547593	2.655741	4.599444e+07	1	0.00216728	0.00191699	0.0211426	0.00469179	0.097797	0.033901	0.0116051	0.0889014	0.050097	0.0084503	0.162615	0.00383584	0.00183722	0.0173116	0.645418	0.0154432	0.0193355	0.112739	0.0131628	1.22278e-05	0.00834322	0.00520995	0.00941718	0.0278175	0.00802017	0.00584872	0.00513396	0.00670121	0.00606052	0.269852	0	0.229615	0.229867	0	0.270666	0.269852	0.229615	0.229867	0.270666	3.331525	0.283337	0.216446	0.21658	0.283637	5	0.999813	0.999952	1.00005	1.00019	1.394933
29540	-3547584	-3547590	5.925532	2.672746e+07	1	0.0021819	0.00191699	0.0210493	0.00469179	0.0983467	0.0339514	0.0112042	0.0881619	0.0504788	0.00845729	0.161316	0.00388416	0.00183722	0.0172767	0.646857	0.0151064	0.0196632	0.112736	0.0131628	2.51342e-05	0.00834322	0.00517186	0.00984605	0.0278175	0.00793795	0.00586004	0.00503965	0.00668172	0.0058112	0.269852	0	0.229615	0.229867	0	0.270666	0.269852	0.229615	0.229867	0.270666	0.06292168	0.283337	0.216446	0.21658	0.283637	5	0.999754	0.999937	1.00006	1.00025	1.394814
29550	-3547585	-3547591	5.633733	9.157464e+07	1	0.00211331	0.00185298	0.0210493	0.00469179	0.0983467	0.0342112	0.0112042	0.0888476	0.0504788	0.00845729	0.161278	0.00363608	0.00183582	0.017496	0.644892	0.0153884	0.0196127	0.112937	0.0133121	1.93838e-05	0.0080871	0.00549048	0.00968698	0.0279142	0.0075982	0.00586004	0.00525199	0.00668172	0.00599517	0.27066	0	0.228896	0.229826	0	0.270617	0.27066	0.228896	0.229826	0.270617	0.3605954	0.283337	0.216446	0.21658	0.283637	5	0.999867	0.999967	1.00003	1.00013	1.394227
29560	-3547571	-3547595	24.19339	1e+08	0	0.00212863	0.00181419	0.0209299	0.00441996	0.0990071	0.0343754	0.0114914	0.0892884	0.0503984	0.00834936	0.161278	0.00363608	0.00177964	0.017496	0.645105	0.0154298	0.0194593	0.112907	0.0127496	3.14033e-06	0.00843616	0.00544776	0.00992127	0.0276971	0.0075982	0.00589029	0.00517497	0.00668172	0.0057845	0.270985	0	0.22917	0.228904	0	0.270941	0.270985	0.22917	0.228904	0.270941	0.2171054	0.283337	0.216446	0.21658	0.283637	5	0.999873	0.999968	1.00003	1.00013	1.394678
29570	-3547588	-3547594	5.885812	4290885	1	0.00212863	0.00181419	0.0208749	0.00476845	0.0990071	0.0337533	0.0113071	0.0891352	0.0503337	0.00859142	0.162013	0.00370522	0.00178408	0.0172679	0.643641	0.0149605	0.0192424	0.112598	0.0130924	3.35408e-05	0.00838337	0.00529856	0.0097478	0.0276971	0.00765254	0.00589029	0.00517497	0.00672343	0.00583416	0.270985	0	0.22917	0.228904	0	0.270941	0.270985	0.22917	0.228904	0.270941	0.1262498	0.283609	0.216654	0.215827	0.28391	5	0.999386	0.999843	1.00016	1.00061	1.392453
29580	-3547570	-3547592	21.89794	1e+08	0	0.00213911	0.00189806	0.0206842	0.00477539	0.0995541	0.0340492	0.0113341	0.0889955	0.0503653	0.0083626	0.162234	0.00386429	0.00188624	0.0172785	0.643995	0.0153007	0.0197409	0.112598	0.0129055	1.91501e-06	0.00803412	0.00529856	0.00981278	0.0275416	0.00766577	0.00585608	0.00505101	0.00672343	0.00583416	0.270985	0	0.22917	0.228904	0	0.270941	0.270985	0.22917	0.228904	0.270941	2.521529	0.283609	0.216654	0.215827	0.28391	5	0.999873	0.999968	1.00003	1.00013	1.393781
29590	-3547573	-3547593	20.24124	1e+08	0	0.00218489	0.00187401	0.0206842	0.00466254	0.0991527	0.0341023	0.0116217	0.0884445	0.0507532	0.00836473	0.162341	0.00381222	0.00191922	0.0174389	0.643131	0.015565	0.0196969	0.113135	0.0129055	1.32835e-06	0.00803412	0.00523061	0.00981278	0.0275547	0.00766577	0.00577757	0.00505101	0.00669331	0.0060986	0.271498	0	0.229008	0.228743	0	0.27075	0.271498	0.229008	0.228743	0.27075	4.178946	0.28376	0.216238	0.215941	0.284061	5	0.999873	0.999968	1.00003	1.00013	1.393709
29600	-3547569	-3547592	23.11674	1e+08	0	0.00213415	0.00192717	0.0209914	0.00442855	0.0985552	0.033581	0.0111985	0.0893908	0.0507689	0.00852655	0.162341	0.00382273	0.00181958	0.0174389	0.642858	0.0157451	0.0194234	0.112272	0.0130419	7.75145e-06	0.00820401	0.00520475	0.00986497	0.0278158	0.00774391	0.00591194	0.00522683	0.00669331	0.00592527	0.270841	0	0.228639	0.229286	0	0.271235	0.270841	0.228639	0.229286	0.271235	1.311908	0.282936	0.216486	0.21619	0.284388	5	0.999873	0.999968	1.00003	1.00013	1.392863
29610	-3547592	-3547597	4.511631	8999300	1	0.00218847	0.00188268	0.0210077	0.00461807	0.0990391	0.033581	0.0113621	0.0888692	0.0507689	0.00863956	0.162872	0.00393636	0.00193731	0.01715	0.642906	0.0151082	0.0191592	0.113397	0.0130291	4.69081e-07	0.00841096	0.0052911	0.00979108	0.0277709	0.00756657	0.00584669	0.00511096	0.00660666	0.00592527	0.270523	0	0.228738	0.229386	0	0.271353	0.270523	0.228738	0.229386	0.271353	1.487245	0.282936	0.216486	0.21619	0.284388	5	0.999576	0.999892	1.00011	1.00042	1.393772
29620	-3547593	-3547599	5.263278	7.740989e+07	1	0.00216051	0.00188561	0.0212218	0.00473877	0.0975932	0.0338465	0.0111653	0.0890626	0.0506439	0.00831214	0.161709	0.00383366	0.00184711	0.0175684	0.642892	0.0151739	0.0196302	0.112744	0.0133087	1.0351e-05	0.00837076	0.0053452	0.00973507	0.0280639	0.00779215	0.00603455	0.00519416	0.00639086	0.00587074	0.270523	0	0.228738	0.229386	0	0.271353	0.270523	0.228738	0.229386	0.271353	0.7518684	0.282828	0.216786	0.216107	0.284279	5	0.999856	0.999964	1.00004	1.00014	1.392145
29630	-3547593	-3547598	5.066099	2.57368e+07	1	0.00210245	0.00188156	0.0210194	0.00464796	0.0985881	0.0338465	0.011387	0.0885942	0.0510644	0.00838438	0.162038	0.00383366	0.00190506	0.0173226	0.643426	0.0154521	0.0193822	0.111501	0.01289	5.0669e-05	0.00794653	0.00515874	0.00991464	0.0278052	0.00779215	0.00590653	0.00519416	0.00653972	0.00620391	0.270596	0	0.2288	0.229448	0	0.271156	0.270596	0.2288	0.229448	0.271156	0.9527017	0.283967	0.216441	0.215764	0.283828	5	0.999749	0.999936	1.00006	1.00025	1.39178
29640	-3547569	-3547593	23.41773	1e+08	0	0.00221269	0.00200485	0.0207275	0.0046624	0.0986919	0.033548	0.0112285	0.0883574	0.0507843	0.00854204	0.160975	0.0037787	0.00178237	0.0176072	0.645056	0.0154521	0.0193939	0.112918	0.0127273	3.79964e-06	0.00832394	0.00532642	0.00991464	0.0278157	0.00747168	0.00586897	0.00521096	0.00671526	0.00599066	0.270596	0	0.2288	0.229448	0	0.271156	0.270596	0.2288	0.229448	0.271156	1.008624	0.283944	0.216424	0.215826	0.283805	5	0.999873	0.999968	1.00003	1.00013	1.393093
29650	-3547574	-3547597	22.91172	1e+08	0	0.00204828	0.00182714	0.0207225	0.00468049	0.0986919	0.0334209	0.011716	0.0881643	0.0508534	0.0082258	0.161988	0.00383692	0.00175652	0.0173676	0.645056	0.0152356	0.0192924	0.112062	0.0131296	1.17993e-05	0.00816906	0.00531787	0.00943921	0.0280832	0.00762329	0.00586897	0.00509632	0.00671526	0.00597626	0.270754	0	0.228934	0.229582	0	0.270729	0.270754	0.228934	0.229582	0.270729	1.521798	0.284028	0.216188	0.215896	0.283888	5	0.999873	0.999968	1.00003	1.00013	1.392376
29660	-3547590	-3547595	5.345224	3.848742e+07	1	0.00212635	0.0019124	0.0210726	0.00456983	0.0990614	0.0334209	0.01191	0.0882503	0.0500896	0.00829282	0.161034	0.00384208	0.0017306	0.0174905	0.645056	0.0152777	0.0192924	0.112528	0.0129141	1.17993e-05	0.0082505	0.00539769	0.00962349	0.0281075	0.00761633	0.00602724	0.00509632	0.00671526	0.00597626	0.270725	0	0.228943	0.229592	0	0.27074	0.270725	0.228943	0.229592	0.27074	0.6644366	0.283697	0.21628	0.216581	0.283441	5	0.999795	0.999948	1.00005	1.0002	1.392694
29670	-3547595	-3547599	4.649485	3.297471e+07	1	0.0021677	0.00184591	0.0207263	0.00461319	0.0986572	0.0335255	0.0116435	0.0884736	0.0501038	0.00840908	0.161788	0.00365754	0.00192099	0.0174929	0.643277	0.0156177	0.0194364	0.112308	0.013488	1.17993e-05	0.00801615	0.00533006	0.00927298	0.0276139	0.00796778	0.0060019	0.0050513	0.00676452	0.00608359	0.270725	0	0.228943	0.229592	0	0.27074	0.270725	0.228943	0.229592	0.27074	1.374451	0.283876	0.215787	0.216718	0.28362	5	0.999779	0.999944	1.00006	1.00022	1.391266
29680	-3547574	-3547597	22.86468	1e+08	0	0.00225139	0.00182721	0.021054	0.00479124	0.0986572	0.0338884	0.0117697	0.0884366	0.0503755	0.00856696	0.161857	0.00365754	0.00188046	0.0176431	0.645791	0.0153452	0.0196856	0.112676	0.012847	6.43618e-05	0.00804007	0.00526528	0.00939521	0.0281219	0.00777791	0.00598395	0.00510945	0.00660894	0.00605146	0.270725	0	0.228943	0.229592	0	0.27074	0.270725	0.228943	0.229592	0.27074	1.538407	0.283919	0.215819	0.2166	0.283662	5	0.999873	0.999968	1.00003	1.00013	1.395419
29690	-3547572	-3547597	24.32486	1e+08	0	0.00213125	0.00184251	0.0208065	0.00463735	0.0983802	0.0338884	0.0118062	0.087912	0.0503755	0.00865274	0.161763	0.00381885	0.00175465	0.0175928	0.643999	0.0155715	0.0198269	0.111492	0.0130745	2.16172e-06	0.0080044	0.0054385	0.00954015	0.0276505	0.00770943	0.00600736	0.00517978	0.00662396	0.00577624	0.270725	0	0.228943	0.229592	0	0.27074	0.270725	0.228943	0.229592	0.27074	0.1198322	0.283287	0.21601	0.216791	0.283913	5	0.999873	0.999968	1.00003	1.00013	1.391259
29700	-3547570	-3547593	22.87714	1e+08	0	0.00211915	0.00185105	0.0212395	0.00476503	0.0982544	0.0335966	0.0115525	0.0884753	0.0508202	0.00838411	0.161763	0.00387656	0.00170898	0.0173107	0.645631	0.0154321	0.0194267	0.111652	0.0130618	1.65498e-05	0.00811598	0.00523922	0.00957102	0.0276611	0.00774836	0.00587245	0.00521859	0.00681183	0.00585868	0.270907	0	0.228501	0.22967	0	0.270922	0.270907	0.228501	0.22967	0.270922	1.549788	0.28316	0.215916	0.216696	0.284228	5	0.999873	0.999968	1.00003	1.00013	1.393035
29710	-3547568	-3547592	23.94363	1e+08	0	0.00212391	0.00189429	0.0212713	0.00454855	0.0978916	0.0335966	0.0115318	0.0890447	0.0505776	0.00845924	0.161137	0.00390057	0.00174671	0.0177751	0.645074	0.0152433	0.0194529	0.112672	0.0130479	1.65498e-05	0.00815517	0.00523922	0.00967532	0.0279789	0.0077732	0.00571529	0.00501331	0.00661874	0.00591464	0.270907	0	0.228501	0.22967	0	0.270922	0.270907	0.228501	0.22967	0.270922	0.4827497	0.283241	0.215978	0.217083	0.283698	5	0.999873	0.999968	1.00003	1.00013	1.39309
29720	-3547585	-3547590	4.687229	2.927589e+07	1	0.00212391	0.00188761	0.0212713	0.00449312	0.0987266	0.0337583	0.0111294	0.0890463	0.050364	0.00860401	0.161442	0.00378175	0.00184749	0.0176595	0.644441	0.0155507	0.0193981	0.112225	0.0131294	5.66466e-06	0.00815517	0.00534131	0.0100339	0.0279789	0.00753989	0.00587473	0.00492352	0.00668732	0.0059996	0.270907	0	0.228501	0.22967	0	0.270922	0.270907	0.228501	0.22967	0.270922	1.315171	0.283567	0.216226	0.216182	0.284024	5	0.999765	0.99994	1.00006	1.00023	1.39342
29730	-3547565	-3547589	24.23319	1e+08	0	0.00215939	0.00190938	0.0208084	0.00467405	0.0983304	0.0336812	0.0113419	0.0887136	0.0503676	0.00840389	0.162046	0.00389649	0.00181766	0.0174576	0.644441	0.0151934	0.0196678	0.11283	0.0131294	2.15696e-07	0.00831174	0.00539538	0.0100339	0.0280425	0.00773256	0.00603082	0.00512965	0.00650598	0.00602116	0.271373	0	0.228355	0.229523	0	0.270749	0.271373	0.228355	0.229523	0.270749	0.1833488	0.283567	0.216226	0.216182	0.284024	5	0.999873	0.999968	1.00003	1.00013	1.394073
29740	-3547576	-3547599	22.85834	1e+08	0	0.00215939	0.00211013	0.0207017	0.00477412	0.0981356	0.0342489	0.0112629	0.0884863	0.0500729	0.00846524	0.161099	0.00386105	0.00177629	0.0175054	0.644181	0.0157268	0.0192921	0.11283	0.0132113	2.11177e-05	0.00833057	0.0051575	0.00954323	0.0280425	0.0076133	0.00603082	0.00495843	0.00670841	0.00602116	0.270738	0	0.228939	0.228986	0	0.271337	0.270738	0.228939	0.228986	0.271337	1.575662	0.283567	0.216226	0.216182	0.284024	5	0.999873	0.999968	1.00003	1.00013	1.392327
29750	-3547582	-3547587	5.507755	9.193621e+07	1	0.00215439	0.00191526	0.0209408	0.0047351	0.0984775	0.0342489	0.0112157	0.0890144	0.0504626	0.00846336	0.161321	0.00384577	0.00180689	0.0174061	0.645446	0.0155766	0.0192473	0.112483	0.0131052	2.11177e-05	0.00833204	0.00530982	0.00969011	0.0274658	0.00779736	0.00603375	0.00497163	0.00660637	0.00602116	0.270763	0	0.22896	0.228913	0	0.271363	0.270763	0.22896	0.228913	0.271363	0.4876956	0.28359	0.216244	0.2162	0.283967	5	0.999867	0.999966	1.00003	1.00013	1.394115
29760	-3547576	-3547599	22.53697	1e+08	0	0.0022681	0.00186196	0.0209758	0.00484199	0.0983298	0.0342057	0.0111634	0.0891308	0.0504626	0.00867272	0.161897	0.00373057	0.00185552	0.017846	0.646026	0.0157291	0.0193322	0.113022	0.0130064	9.50631e-06	0.00827629	0.00521969	0.00988338	0.0280181	0.0078685	0.00612031	0.00526417	0.00673459	0.0057917	0.270763	0	0.22896	0.228913	0	0.271363	0.270763	0.22896	0.228913	0.271363	1.844862	0.282798	0.216462	0.216418	0.284323	5	0.999873	0.999968	1.00003	1.00013	1.397544
29770	-3547565	-3547588	22.80896	1e+08	0	0.00220546	0.00189206	0.0208414	0.00473204	0.0982891	0.0334628	0.0112517	0.0891308	0.0502804	0.0084026	0.161467	0.00373057	0.00179754	0.0175836	0.644207	0.0154704	0.0195942	0.112277	0.0130041	1.34619e-05	0.00825714	0.00521969	0.00987426	0.0278435	0.00777529	0.00590156	0.00508807	0.00666729	0.0060901	0.270763	0	0.22896	0.228913	0	0.271363	0.270763	0.22896	0.228913	0.271363	1.624817	0.282798	0.216462	0.216418	0.284323	5	0.999873	0.999968	1.00003	1.00013	1.39235
29780	-3547583	-3547607	23.48061	1e+08	0	0.00220546	0.00198609	0.0212287	0.00473204	0.0994984	0.0341391	0.0112654	0.0881067	0.0508914	0.00853158	0.160321	0.00378097	0.00194121	0.0172044	0.645384	0.0151948	0.0195364	0.112205	0.0131245	3.17608e-05	0.00813203	0.00525348	0.00957643	0.028049	0.00777529	0.00558757	0.00480609	0.0065232	0.00593608	0.270325	0	0.228938	0.229401	0	0.271336	0.270325	0.228938	0.229401	0.271336	0.9471953	0.282856	0.2163	0.216462	0.284381	5	0.999873	0.999968	1.00003	1.00013	1.392947
29790	-3547564	-3547588	23.97492	1e+08	0	0.00208105	0.00198609	0.020735	0.00452885	0.0990577	0.0340303	0.0112654	0.0886249	0.0502605	0.00853158	0.161566	0.00392771	0.00185915	0.0174687	0.645267	0.0152584	0.0193353	0.112616	0.0131245	3.17608e-05	0.00832491	0.00517868	0.00968737	0.0276946	0.00772015	0.00596371	0.00515346	0.00674143	0.00594001	0.270429	0	0.229045	0.229085	0	0.271441	0.270429	0.229045	0.229085	0.271441	0.4427557	0.282856	0.2163	0.216462	0.284381	5	0.999873	0.999968	1.00003	1.00013	1.39396
29800	-3547583	-3547589	5.366145	9.506027e+07	1	0.00215778	0.00188677	0.0210585	0.00473024	0.0987434	0.0337658	0.0113948	0.0894378	0.0501444	0.00853158	0.162207	0.00388321	0.00182169	0.017405	0.646519	0.0156131	0.0192902	0.112352	0.0131245	3.30009e-05	0.00834035	0.00527995	0.00947166	0.0279347	0.00772015	0.0057108	0.0051727	0.00671374	0.0059087	0.270429	0	0.229045	0.229085	0	0.271441	0.270429	0.229045	0.229085	0.271441	0.606921	0.283019	0.216424	0.216586	0.283971	5	0.99987	0.999966	1.00003	1.00013	1.396353
29810	-3547590	-3547596	5.553837	3408874	1	0.00223333	0.00188677	0.0209917	0.00472399	0.0984112	0.0339497	0.0112783	0.0887837	0.0504803	0.00871587	0.160827	0.00394659	0.00185059	0.0170372	0.64332	0.0153558	0.0193775	0.113686	0.0131765	3.30009e-05	0.00823655	0.00523728	0.00971329	0.0277479	0.00801152	0.00594572	0.00489617	0.00646777	0.00600516	0.270429	0	0.229045	0.229085	0	0.271441	0.270429	0.229045	0.229085	0.271441	0.4594907	0.283148	0.216523	0.216228	0.284101	5	0.999312	0.999824	1.00018	1.00069	1.392327
29820	-3547569	-3547593	23.53086	1e+08	0	0.00217895	0.00194086	0.0208056	0.00468033	0.0979075	0.0339497	0.011274	0.0878791	0.0502929	0.00853781	0.161176	0.00368866	0.00185059	0.0175593	0.647224	0.0153558	0.0195069	0.113554	0.0131765	6.21032e-06	0.00804769	0.00533112	0.00980933	0.027718	0.0079737	0.00580715	0.0051146	0.00688867	0.00591107	0.270953	0	0.229489	0.229529	0	0.270028	0.270953	0.229489	0.229529	0.270028	0.8749549	0.283148	0.216523	0.216228	0.284101	5	0.999873	0.999968	1.00003	1.00013	1.395146
