Iteration	Posterior	Likelihood	Prior	birth	clock_morpho[1]	clock_morpho[2]	clock_morpho[3]	clock_nuclear	death	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er_scale[1]	er_scale[2]	er_scale[3]	er_transv[1]	er_transv[2]	er_transv[3]	er_transv[4]	F[1]	F[2]	F[3]	F[4]	F[5]	F[6]	F[7]	F[8]	F[9]	F[10]	F[11]	F[12]	F[13]	F[14]	F[15]	F[16]	F[17]	F[18]	F[19]	F[20]	F[21]	F[22]	F[23]	F[24]	F[25]	F[26]	F[27]	F[28]	F[29]	F[30]	F[31]	F[32]	F[33]	F[34]	F[35]	F[36]	F[37]	F[38]	F[39]	F[40]	F[41]	F[42]	F[43]	F[44]	F[45]	F[46]	F[47]	F[48]	F[49]	F[50]	F[51]	F[52]	F[53]	F[54]	F[55]	F[56]	F[57]	F[58]	F[59]	F[60]	F[61]	F[62]	F[63]	F[64]	F[65]	F[66]	F[67]	F[68]	F[69]	F[70]	F[71]	F[72]	F[73]	F[74]	F[75]	F[76]	F[77]	F[78]	F[79]	F[80]	F[81]	F[82]	F[83]	F[84]	F[85]	F[86]	F[87]	F[88]	F[89]	F[90]	F[91]	F[92]	F[93]	F[94]	F[95]	F[96]	F[97]	F[98]	F[99]	F[100]	F[101]	F[102]	F[103]	F[104]	pi[1]	pi[2]	pi[3]	pi[4]	pi_scale[1]	pi_scale[2]	pi_scale[3]	psi	root_time	t[1]	t[2]	t[3]	t[4]	t[5]	t[6]	t[7]	t[8]	t[9]	t[10]	t[11]	t[12]	t[13]	t[14]	t[15]	t[16]	t[17]	t[18]	t[19]	t[20]	t[21]	t[22]	t[23]	t[24]	t[25]	t[26]	t[27]	t[28]	t[29]	t[30]	t[31]	t[32]	t[33]	t[34]	t[35]	t[36]	t[37]	t[38]	t[39]	t[40]	t[41]	t[42]	t[43]	t[44]	t[45]	t[46]	t[47]	t[48]	t[49]	t[50]	t[51]	t[52]	t[53]	t[54]	t[55]	t[56]	t[57]	t[58]	t[59]	t[60]	t[61]	t[62]	t[63]	t[64]	t[65]	t[66]	t[67]	t[68]	t[69]	t[70]	t[71]	t[72]	t[73]	t[74]	t[75]	t[76]	t[77]	t[78]	t[79]	t[80]	t[81]	t[82]	t[83]	t[84]	t[85]	t[86]	t[87]	t[88]	t[89]	t[90]	t[91]	t[92]	t[93]	t[94]	t[95]	t[96]	t[97]	t[98]	t[99]	t[100]	t[101]	t[102]	t[103]	t[104]	turnover
28100	-2611010	-2602113	-8896.684	0.3296461	3.5914	9.79287	5.82364	0.01402105	0.02372765	0.3059184	0.269643	0	0.229911	0.227773	0	0.272672	1.60828	3.72224	0.842405	0.269643	0.229911	0.227773	0.272672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.284153	0.216623	0.216155	0.283069	0.30597	1.26502	4.85478	0.4619353	29.64039	14.6799	8.66933	3.99632	1.12354	3.09667	3.30701	2.33839	3.35225	3.67502	2.24171	2.61059	1.17173	3.47338	2.82039	2.99561	2.71536	2.20012	1.9558	2.35929	1.12555	1.5972	2.47314	0.969354	1.99729	0.782341	2.21677	1.29046	0.745653	2.27072	1.51093	1.51909	1.0875	0.761989	0.473511	0.105381	0.036088	0.0146623	0.0222584	0.197991	0.0206164	0.112629	0.205894	0.0482123	0.233457	0.374407	0.281641	0.0127746	0.124906	0.0406684	1.73116	0.394887	0.234817	0.320729	0.136316	0.161939	0.495288	0.68663	0.648079	0.224145	0.630201	1.54961	0.494935	0.735295	0.591459	1.5793	3.45279	2.67121	3.16882	3.14055	2.78514	2.44873	0.498747	1.31458	1.28439	1.71579	0.978935	1.02873	1.57299	2.19644	1.39862	0.389593	2.41134	0.214186	0.388245	1.27956	1.40329	2.53777	1.43801	1.09621	0.947024	1.31081	1.8044	2.67296	3.16608	2.48178	0.535289	1.21146	2.75164	2.17628	2.75714	3.08754	0.412558	8.8935	8.48038	0.07197917
28200	-2610982	-2602109	-8872.53	0.4313152	3.43222	6.32099	4.74865	0.01404599	0.02254903	0.4087662	0.271217	0	0.229017	0.227575	0	0.272191	0.682912	15.1071	4.44503	0.271217	0.229017	0.227575	0.272191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282963	0.21683	0.21669	0.283517	0.338564	1.06226	3.68795	0.4553255	29.72975	10.7695	10.118	3.99632	1.12354	3.09667	3.30701	3.62427	3.67594	3.37406	2.24171	2.61059	1.63647	3.47338	2.85746	2.99561	2.71536	2.20012	1.7599	2.47849	1.12555	1.49271	2.47314	1.12586	2.08232	0.757954	2.01494	1.29046	1.62924	2.01555	1.51049	1.69131	0.664208	0.163462	0.473511	0.105381	0.036088	0.0375993	0.0222584	0.0721134	0.118444	0.112629	0.2389	0.0690567	0.233457	0.374407	0.181133	0.0127746	0.124906	0.0406684	1.73116	0.394887	0.234817	0.223604	0.136316	0.485103	0.526807	0.59159	0.378468	0.224145	0.434836	1.35224	0.309042	0.735295	0.591459	1.75595	3.45988	2.89491	3.16882	3.17949	2.00156	2.06933	0.522673	1.09101	1.28439	1.71579	0.978935	1.02124	0.22677	2.19644	1.98035	0.389593	2.32923	0.608137	1.79721	1.58081	0.915164	2.50199	1.35211	1.18676	0.947024	1.02942	1.44523	2.59886	3.18063	2.07238	0.546753	0.784579	2.75164	3.03219	2.72042	3.31076	0.597409	8.58407	8.48038	0.0522797
28300	-2610998	-2602111	-8886.709	0.4136216	4.47186	8.83297	6.31978	0.01402337	0.07511286	0.3385087	0.27142	0	0.229097	0.227077	0	0.272406	1.67502	6.41332	11.1873	0.27142	0.229097	0.227077	0.272406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283696	0.215955	0.21675	0.2836	0.326026	1.1826	6.66569	0.4182152	29.83075	14.5873	10.2298	4.07473	1.48123	1.81029	3.30701	3.46087	3.53607	3.2371	2.32872	2.61059	2.91826	4.01586	2.65783	2.72262	3.07975	1.87228	2.09762	2.47849	1.12555	0.983008	1.75955	1.40702	2.08232	0.256847	1.64957	1.59222	0.502189	2.5267	1.51049	1.69131	0.669073	0.602749	0.536678	0.105381	0.0831221	0.0836386	0.0222584	0.102055	0.0254045	0.112629	0.2389	0.0690567	0.0627524	0.374407	0.181133	0.0127746	0.123805	0.0690965	1.63373	0.263518	0.472512	0.223604	0.136316	0.207544	0.139245	0.753304	0.378468	0.26882	0.434836	1.35224	0.675003	0.750961	0.705577	1.69141	3.45465	2.85743	3.16882	2.76471	2.86527	2.1101	1.8722	1.09101	1.28439	1.71579	1.04389	1.10638	0.288407	2.00938	1.65009	0.389593	2.32923	1.38357	1.75815	1.14946	0.814825	2.50199	0.839955	1.10521	1.33183	1.91806	1.44523	2.59886	3.18063	2.03746	0.682297	0.784579	3.05992	2.955	2.8583	3.27177	0.631671	5.91721	8.54843	0.181598
28400	-2611001	-2602114	-8886.547	0.5119735	2.64523	10.481	4.5834	0.01401163	0.004533703	0.5074398	0.270114	0	0.230396	0.227093	0	0.272397	0.343063	11.9866	5.27592	0.270114	0.230396	0.227093	0.272397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282383	0.217732	0.216464	0.283421	0.292586	1.18483	5.87681	0.5189718	29.50979	14.5445	9.55438	5.44982	0.62253	1.81029	3.30701	3.46087	4.88855	3.31187	2.32872	2.61059	1.47035	4.80243	2.65783	2.74126	2.88595	0.306715	1.25631	2.47849	1.12555	2.23414	2.38465	1.46337	2.08232	1.02436	0.636955	1.59222	1.29589	2.56368	0.471606	1.79661	0.506816	0.602749	0.478816	0.105381	0.055138	0.0836386	0.0222584	0.173948	0.0254045	0.112629	0.160536	0.0690567	0.0627524	0.706794	0.0643576	0.0127746	0.077403	0.0690965	1.31151	0.113334	0.520934	0.15126	0.0996597	0.207544	0.355844	0.753304	0.36567	0.157409	0.434836	0.325835	0.332913	0.313967	0.849248	1.69141	3.2225	3.05337	3.38153	2.91878	3.37342	2.00423	1.88548	1.61801	1.28439	1.71579	0.886483	1.10638	0.525367	1.92548	1.52154	0.684557	2.01781	1.60109	1.59171	1.40077	2.2994	2.50199	0.944825	1.40017	1.15107	1.91223	1.44523	2.59886	2.75845	2.05204	0.648171	1.09551	3.49072	2.955	3.3899	3.13431	0.631671	5.91721	8.54843	0.008855346
28500	-2610985	-2602107	-8878.306	0.4445895	3.83209	7.06214	5.25859	0.01403335	0.02501794	0.4195716	0.272313	0	0.229164	0.225234	0	0.273289	0.826872	8.50168	6.38409	0.272313	0.229164	0.225234	0.273289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283391	0.216833	0.216207	0.283568	0.309419	1.1191	3.43404	0.4625891	29.89295	19.7475	8.69523	5.62427	0.634542	1.81163	2.73242	3.89173	4.80155	3.31187	2.32872	2.61059	1.47035	3.48071	2.62665	2.74126	2.88595	0.506997	1.25631	2.47849	1.07214	1.71145	1.2168	1.64823	2.3381	1.8391	1.8574	1.78621	1.12116	2.56368	0.433249	1.12241	0.506816	0.401081	0.494983	0.105381	0.055138	0.0836386	0.0222584	0.173948	0.0254045	0.112629	0.160536	0.0216513	0.0658049	0.273032	0.0643576	0.105029	0.077403	0.0690965	0.97186	0.113334	0.681642	0.296405	0.126772	0.249302	0.397395	0.561267	0.36567	0.143773	0.434836	0.325835	0.383184	1.07358	0.821473	1.69141	3.01568	2.66571	2.9073	3.34825	1.31915	2.0324	2.15857	0.550182	1.28439	1.71579	0.886483	1.12392	0.525367	1.92548	1.67003	0.566179	2.35462	1.53373	0.624709	1.11172	1.50521	2.50199	1.43672	1.15361	1.31068	1.36288	1.14131	3.18957	2.66494	2.50303	0.58625	1.16336	3.49072	2.00651	3.3899	2.98425	1.30703	7.28492	8.54843	0.056272
28600	-2610983	-2602109	-8873.731	0.3733837	2.82014	10.6159	6.07979	0.01403923	0.01338675	0.3599969	0.271718	0	0.229927	0.226513	0	0.271842	0.089289	3.3762	1.48682	0.271718	0.229927	0.226513	0.271842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283516	0.216905	0.216076	0.283503	0.319121	1.08534	4.25912	0.5126434	29.78947	16.8531	8.66295	3.53396	0.634542	1.81163	2.83898	4.29775	4.34153	3.41694	2.32872	2.62521	0.833104	3.48071	2.62665	2.26697	2.88595	0.506997	1.25631	1.95161	1.14613	2.39857	1.2168	1.64823	2.33663	1.8391	2.15042	1.78621	1.4848	2.18749	0.433249	1.06864	0.506816	0.281235	0.370271	0.105381	0.111303	0.0603468	0.0222584	0.173948	0.0254045	0.112629	0.0705416	0.0216513	0.215308	0.273032	0.0643576	0.105029	0.077403	0.0690965	0.97186	0.113334	0.681642	0.296405	0.1112	0.72416	0.432372	0.314355	0.527849	0.110096	0.348476	0.370725	0.567158	0.710063	0.380526	1.84338	2.72202	2.64188	2.9073	3.34825	1.31915	2.0324	1.941	0.37008	1.26837	1.15444	0.865861	1.34306	0.254045	2.10874	1.67003	0.977873	2.35462	1.38642	1.88447	1.38488	1.99815	2.50199	1.43672	2.1516	1.0737	1.12038	0.586393	2.96698	2.67752	2.1698	0.872952	1.16336	3.49072	2.00651	3.163	2.98425	1.49737	5.86846	8.1737	0.03585253
28700	-2610986	-2602106	-8880.661	0.3683267	4.87227	10.6568	5.35429	0.01403881	0.01841028	0.3499164	0.27172	0	0.229165	0.226883	0	0.272231	1.01583	2.74265	1.47251	0.27172	0.229165	0.226883	0.272231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283245	0.216306	0.216923	0.283526	0.322164	0.972768	5.87235	0.461061	29.85194	14.3426	8.66295	3.08833	0.372251	1.80938	2.99933	3.80613	2.18088	3.13569	2.18677	2.62521	1.14163	1.97694	2.79042	0.775583	2.88595	0.598665	2.5352	1.95161	1.14613	2.27024	1.0911	1.74073	2.13584	1.8391	1.5758	1.47673	1.4848	1.89938	0.668547	0.974121	1.58261	0.37482	0.370271	0.041044	0.0911618	0.0856285	0.0222584	0.173948	0.121744	0.115484	0.187782	0.0216513	0.215308	0.298449	0.216815	0.105029	0.077403	0.0892717	0.837329	0.560477	0.687502	0.467723	0.1112	0.711431	0.167605	0.314355	0.527199	0.110096	0.618901	0.99589	0.624136	0.710063	1.14842	1.84338	3.2734	2.64188	3.58907	3.38962	2.0543	2.0324	1.66382	1.24831	1.26837	1.15444	1.05812	1.52738	0.254045	2.06729	1.67003	0.915779	2.35462	1.01043	0.610205	1.38246	1.99815	2.57127	0.693224	2.20602	0.966958	0.949869	0.198927	2.67071	2.67752	2.1698	0.802306	1.16336	3.9619	1.91256	4.4643	3.02236	1.77877	7.23643	8.1737	0.04998355
28800	-2611012	-2602106	-8905.492	0.2921492	3.50913	7.80518	4.33794	0.01410158	0.005101836	0.2870474	0.272195	0	0.230043	0.225584	0	0.272179	1.75801	13.3701	1.28218	0.272195	0.230043	0.225584	0.272179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282863	0.216441	0.216689	0.284007	0.33347	1.044	5.01449	0.4029046	29.27391	14.3426	8.66295	5.12664	0.372251	1.85763	2.84957	2.47557	3.09822	3.38558	2.75627	3.80143	1.30741	1.97697	2.76839	1.66847	2.87649	0.564474	1.8773	1.95161	1.14613	2.22362	1.6884	1.6287	0.800036	1.8391	1.99599	2.56477	1.02577	2.07861	0.668547	1.16959	1.58261	0.261869	0.735247	0.041044	0.0911618	0.0856285	0.0222584	0.173948	0.0960848	0.115484	0.187782	0.0216513	0.215308	0.298449	0.216815	0.105029	0.077403	0.0892717	0.275904	0.503394	0.687502	0.57259	0.0201052	0.407017	0.0926991	0.376358	0.362997	0.110096	0.389562	0.983795	0.678939	0.757281	1.6501	2.33754	3.21205	2.66854	3.09549	2.7383	2.19647	2.05683	2.66016	1.36267	1.39331	0.904696	1.05812	1.12491	0.254045	2.06729	1.33375	1.22594	2.35462	0.708892	1.72741	1.63968	1.99815	2.4164	0.742739	1.80005	1.214	0.949869	1.5295	2.64363	2.62436	1.98517	1.08073	0.909512	3.06949	3.45394	4.33815	2.89262	0.611204	8.21731	8.72091	0.01746312
28900	-2610995	-2602112	-8883.284	0.3483763	3.43949	7.70961	5.75342	0.01408889	0.008457177	0.3399192	0.27112	0	0.229732	0.226972	0	0.272176	1.97839	0.815008	0.394778	0.27112	0.229732	0.226972	0.272176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283024	0.217215	0.216679	0.283083	0.328574	1.00834	4.01456	0.4542161	29.65403	14.3426	8.66295	3.13647	0.372251	1.85763	2.62291	2.47557	2.47425	2.73191	2.89185	4.36518	1.64132	2.16465	2.76839	0.713333	2.79573	2.24786	0.911628	1.92473	0.900347	2.22362	1.7236	0.902568	0.800036	1.8391	0.840455	2.58137	0.770874	0.820599	1.10106	1.16959	1.20625	0.261869	0.191638	0.041044	0.0911618	0.0877083	0.0222584	0.258469	0.118489	0.115484	0.15603	0.0216513	0.298603	0.410084	0.275465	0.105029	0.077403	0.0892717	0.750978	0.624784	0.687502	0.237543	0.0201052	0.366413	0.454034	0.376358	0.362997	0.110096	0.772334	0.803853	0.678939	1.20823	1.24561	1.60133	2.79356	2.66854	3.09549	3.26919	2.19647	2.02023	2.87146	0.489967	1.39331	1.25215	1.05812	1.12491	0.254045	2.50352	1.33375	2.2079	2.35462	0.593714	1.72741	1.6925	1.98695	2.2147	0.304858	2.18546	2.21676	0.248141	1.5295	2.64363	2.62436	1.98517	0.912871	0.713489	2.59316	3.52878	4.27903	2.89262	0.499551	7.74169	8.72091	0.02427598
29000	-2611022	-2602110	-8911.912	0.3068918	3.17263	9.29072	7.45457	0.01414961	0.0007192821	0.3061725	0.271895	0	0.230063	0.225588	0	0.272454	2.38714	4.52942	4.47794	0.271895	0.230063	0.225588	0.272454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.28369	0.216572	0.216129	0.28361	0.338848	1.08182	4.37109	0.3589798	29.29123	6.98584	8.66295	3.0837	0.840798	1.95493	2.62681	2.41326	2.49176	3.68761	2.89612	3.91132	1.14509	1.42384	2.92561	0.68596	2.79573	1.32516	1.7648	2.58059	0.995597	2.06998	0.943547	0.902568	0.78336	1.92224	0.439238	1.42851	1.27786	2.0501	1.10106	1.34779	0.57358	0.298056	0.573508	0.041044	0.047094	0.0516431	0.0222584	0.258469	0.0352949	0.115484	0.15603	0.0216513	0.298603	0.545698	0.275465	0.0199078	0.077403	0.0892717	0.864463	0.43929	0.687502	0.247224	0.0210632	0.158225	0.589667	0.376358	0.362997	0.110096	0.250236	1.79017	1.58689	1.27011	1.39245	0.8242	2.84843	2.66854	3.09549	3.26919	2.20308	2.02023	2.88774	0.0337605	1.69048	1.13167	0.43203	1.12491	0.254045	2.50352	2.43537	2.51642	1.91324	0.593714	1.29705	1.63599	1.75564	2.08565	0.818901	2.48062	2.22528	0.248141	0.857878	2.74275	3.05231	1.98354	0.912871	0.713489	2.59316	3.45194	3.57432	2.89262	0.499551	6.63566	7.65893	0.002343765
29100	-2611033	-2602108	-8924.669	0.3628126	2.50935	9.832	9.22295	0.01414933	0.007191482	0.3556211	0.271708	0	0.228931	0.226514	0	0.272846	0.612018	5.11729	1.61837	0.271708	0.228931	0.226514	0.272846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283154	0.216787	0.216797	0.283262	0.322761	1.02951	3.73695	0.4215214	29.2223	8.90247	8.17895	3.0837	1.1287	1.95493	2.62681	2.44807	2.29784	3.69287	2.89612	3.70852	1.6691	1.53736	2.92561	1.14138	2.79573	1.32516	1.08537	2.47053	0.995597	2.06998	0.943547	0.902568	0.78336	1.96077	1.86097	1.40493	1.27786	0.942627	0.433188	0.879932	0.57358	0.298056	0.573508	0.041044	0.047094	0.0516431	0.0222584	0.0183652	0.0352949	0.0237457	0.15603	0.0523145	0.298603	0.443573	0.275465	0.0647316	0.077403	0.0892717	1.05014	0.447185	0.0945118	0.341582	0.0210632	0.158225	0.593727	0.376358	0.20773	0.414924	0.250236	0.548467	0.517824	0.857813	0.747813	0.8242	2.87841	2.70732	3.50742	3.25994	2.20308	2.08985	2.61478	0.0337605	1.56877	1.13167	0.423237	1.12491	0.472576	2.50352	2.43537	2.08992	1.91324	0.345627	0.457635	1.14556	2.16916	2.08565	0.58792	2.12415	2.41649	0.351758	1.97455	2.756	3.05231	2.28512	0.912871	0.713489	2.59316	3.8172	3.57432	2.91676	1.96302	6.96111	8.01707	0.01982148
29200	-2611034	-2602111	-8922.959	0.3363423	2.82753	11.0151	7.47993	0.01406158	0.01624214	0.3201001	0.271036	0	0.229118	0.227616	0	0.27223	0.51214	1.89869	19.7841	0.271036	0.229118	0.227616	0.27223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283034	0.216846	0.216964	0.283156	0.323323	0.98291	6.23728	0.3824704	29.7797	10.5184	7.45694	3.01054	1.1287	1.89371	2.67961	2.44807	2.39775	3.03152	2.89612	4.01582	2.8621	1.0679	3.10241	1.14138	2.79573	1.32516	1.56906	2.47053	0.937958	0.411775	1.02494	0.902568	0.796207	1.96077	1.08248	1.40493	0.502097	0.942627	0.807327	1.24559	1.00418	0.525437	0.442638	0.0851494	0.047094	0.0516431	0.110423	0.208571	0.0352949	0.0237457	0.15603	0.0457104	0.298603	0.443573	0.275465	0.0647316	0.077403	0.0892717	0.636459	0.507291	0.0549686	0.275113	0.0210632	0.158225	0.593727	0.69019	0.20773	0.151932	0.586014	0.548467	0.48598	0.857813	0.30868	1.85116	2.6493	2.70732	2.99733	3.25994	1.95811	2.08985	2.61478	1.37501	1.63794	1.13167	0.147202	1.12491	0.91941	1.98565	2.40425	1.88831	1.91324	1.43965	0.420834	1.14556	1.41314	2.08565	1.31282	2.11631	2.07021	1.58121	0.912484	2.756	3.01647	2.33595	0.912871	0.630176	2.59316	3.8172	3.03741	2.91676	2.43884	6.94834	8.39744	0.04829052
29300	-2611036	-2602111	-8924.784	0.3051882	5.0297	7.97675	5.70853	0.01404097	0.001758499	0.3034297	0.273593	0	0.228635	0.225425	0	0.272347	0.383527	3.92211	11.1273	0.273593	0.228635	0.225425	0.272347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283311	0.216576	0.216443	0.28367	0.327231	1.10225	10.6199	0.44498	29.39915	22.6512	8.02209	5.21986	1.31681	2.16172	2.67961	3.34595	2.4647	3.07102	3.07332	4.07223	2.41772	1.46095	3.10241	0.828593	2.79573	1.32516	0.556769	2.268	1.01858	0.411775	1.03048	1.76586	0.796207	1.96077	0.32157	1.9491	0.502097	1.19447	0.504518	1.34632	1.65132	0.446739	0.661278	0.0623491	0.0380952	0.0516431	0.110423	0.208571	0.116278	0.0980147	0.15603	0.0457104	0.216645	0.727687	0.275465	0.0647316	0.077403	0.0643616	0.978549	0.492769	0.0761905	0.617785	0.148029	0.158225	0.340527	0.341973	0.17625	0.151932	0.586014	0.474682	0.48598	0.32253	0.30868	1.85116	2.6493	3.51264	2.79799	3.1806	1.37146	2.08985	2.18019	0.698564	0.555051	1.43765	1.73476	1.30883	1.04888	1.98565	2.31367	1.88831	1.91324	1.20385	1.18959	1.50984	1.41314	2.40378	1.61211	2.5425	1.48753	0.557896	0.393953	2.76041	3.01647	1.91009	0.139897	0.630176	2.81093	3.1178	2.93925	3.33979	2.48586	6.94834	6.77165	0.005762013
29400	-2611024	-2602109	-8915.049	0.3384306	2.95125	11.6621	5.87024	0.01405394	0.003359578	0.335071	0.272328	0	0.22945	0.227127	0	0.271095	1.46833	5.89637	3.99433	0.272328	0.22945	0.227127	0.271095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282891	0.216189	0.216907	0.284013	0.337587	1.03481	5.06877	0.3761655	29.93319	13.3093	8.21501	5.56791	1.37292	2.15743	2.81425	3.30798	0.917546	2.82281	2.9806	3.82344	2.41772	1.70897	3.148	1.42693	2.79573	0.755055	0.309942	2.268	0.779425	0.411775	1.1831	2.26466	0.796207	1.97979	0.57317	2.2364	0.533044	1.22921	0.916234	1.34632	1.43803	0.446739	0.677504	0.0623491	0.0132384	0.0516431	0.110423	0.0758051	0.116278	0.0980147	0.022872	0.0511155	0.253804	0.358924	0.298221	0.0647316	0.077403	0.119536	0.978549	0.492769	0.0761905	0.208925	0.148029	0.418087	0.340527	0.296425	0.214767	0.285938	0.586014	0.445654	1.62944	0.527371	0.12872	1.85116	2.6296	3.16376	2.67241	3.55591	1.35616	2.08985	1.02913	0.614331	1.57807	1.24002	1.73476	1.30883	1.04456	2.30752	2.31367	2.57174	2.52497	1.20385	0.443027	1.90523	1.22095	2.3182	1.64362	1.86685	1.48753	1.50873	0.841478	2.85743	3.01647	1.80035	0.139897	2.98882	3.20619	3.3538	3.07628	3.55426	2.50136	7.98178	7.9549	0.009926932
