Iteration	Posterior	Likelihood	Prior	birth	clock_morpho[1]	clock_morpho[2]	clock_morpho[3]	clock_nuclear	death	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er_scale[1]	er_scale[2]	er_scale[3]	er_transv[1]	er_transv[2]	er_transv[3]	er_transv[4]	F[1]	F[2]	F[3]	F[4]	F[5]	F[6]	F[7]	F[8]	F[9]	F[10]	F[11]	F[12]	F[13]	F[14]	F[15]	F[16]	F[17]	F[18]	F[19]	F[20]	F[21]	F[22]	F[23]	F[24]	F[25]	F[26]	F[27]	F[28]	F[29]	F[30]	F[31]	F[32]	F[33]	F[34]	F[35]	F[36]	F[37]	F[38]	F[39]	F[40]	F[41]	F[42]	F[43]	F[44]	F[45]	F[46]	F[47]	F[48]	F[49]	F[50]	F[51]	F[52]	F[53]	F[54]	F[55]	F[56]	F[57]	F[58]	F[59]	F[60]	F[61]	F[62]	F[63]	F[64]	F[65]	F[66]	F[67]	F[68]	F[69]	F[70]	F[71]	F[72]	F[73]	F[74]	F[75]	F[76]	F[77]	F[78]	F[79]	F[80]	F[81]	F[82]	F[83]	F[84]	F[85]	F[86]	F[87]	F[88]	F[89]	F[90]	F[91]	F[92]	F[93]	F[94]	F[95]	F[96]	F[97]	F[98]	F[99]	F[100]	F[101]	F[102]	F[103]	F[104]	pi[1]	pi[2]	pi[3]	pi[4]	pi_scale[1]	pi_scale[2]	pi_scale[3]	psi	root_time	t[1]	t[2]	t[3]	t[4]	t[5]	t[6]	t[7]	t[8]	t[9]	t[10]	t[11]	t[12]	t[13]	t[14]	t[15]	t[16]	t[17]	t[18]	t[19]	t[20]	t[21]	t[22]	t[23]	t[24]	t[25]	t[26]	t[27]	t[28]	t[29]	t[30]	t[31]	t[32]	t[33]	t[34]	t[35]	t[36]	t[37]	t[38]	t[39]	t[40]	t[41]	t[42]	t[43]	t[44]	t[45]	t[46]	t[47]	t[48]	t[49]	t[50]	t[51]	t[52]	t[53]	t[54]	t[55]	t[56]	t[57]	t[58]	t[59]	t[60]	t[61]	t[62]	t[63]	t[64]	t[65]	t[66]	t[67]	t[68]	t[69]	t[70]	t[71]	t[72]	t[73]	t[74]	t[75]	t[76]	t[77]	t[78]	t[79]	t[80]	t[81]	t[82]	t[83]	t[84]	t[85]	t[86]	t[87]	t[88]	t[89]	t[90]	t[91]	t[92]	t[93]	t[94]	t[95]	t[96]	t[97]	t[98]	t[99]	t[100]	t[101]	t[102]	t[103]	t[104]	turnover
29000	-2612349	-2602112	-10237.1	1.030471	12.9576	13.2046	1.45696	0.2445493	0.06152479	0.9689458	0.271883	0	0.229621	0.227199	0	0.271296	1.65762	1.42466	0.705755	0.271883	0.229621	0.227199	0.271296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282622	0.216815	0.21707	0.283493	9.29934	0.723674	0.308168	1.827144	17.58522	6.49256	7.0112	11.6026	0.831461	2.89059	3.50032	4.09134	1.95513	3.56605	4.24431	4.74669	0.915741	1.59864	3.1379	0.522171	2.63542	0.886052	1.90951	2.20751	2.01207	1.17287	1.39956	2.05698	2.02481	0.737897	1.26154	0.862543	1.30749	2.28612	1.29694	1.00532	0.321104	0.227266	0.194423	0.0522346	0.0310013	0.0791627	0.0632987	0.279612	0.0212158	0.0561723	0.170565	0.0596528	0.153105	0.644434	0.14238	0.0620131	0.0632993	0.0344626	1.53937	0.418997	0.264339	0.776639	0.172202	0.139648	0.150485	0.396184	0.502193	0.0992041	0.724683	0.369151	0.699748	0.852797	0.580965	1.85019	3.2462	2.81592	2.72068	3.14626	1.38566	1.95405	0.278052	1.15421	0.926049	1.69615	1.24712	1.28085	2.32779	1.96261	1.77879	2.15568	1.91414	1.40122	0.881117	2.02328	2.28283	2.03135	1.4538	2.0219	1.68195	1.43131	1.00411	3.03976	2.60423	3.92477	0.956117	0.23576	2.76807	3.88237	3.39288	2.59471	0.130525	6.30564	8.54971	0.05970553
29100	-2612332	-2602111	-10220.91	0.8973857	12.2722	17.324	1.28584	0.2428064	0.03909969	0.858286	0.272004	0	0.22997	0.22532	0	0.272706	0.881347	1.13451	11.5828	0.272004	0.22997	0.22532	0.272706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282535	0.216737	0.217135	0.283593	6.91839	0.628494	0.179202	1.586243	23.20333	6.49256	6.8281	11.5166	0.831461	2.95049	3.19191	4.10824	2.05475	3.56605	4.24431	5.22914	0.375254	1.24655	3.1379	0.522171	2.80449	1.00698	1.90951	2.20751	1.96948	0.931348	1.83093	2.32408	2.02481	0.737897	1.46953	0.862543	1.79989	2.28612	1.24933	0.973452	0.503497	0.174308	0.194423	0.0522346	0.0310013	0.0791627	0.0632987	0.279612	0.0221807	0.0561723	0.186043	0.0812608	0.233643	0.601589	0.136971	0.0389532	0.0632993	0.0344626	1.51741	0.418997	0.277384	0.776639	0.176384	0.244497	0.518433	0.396184	0.502193	0.0826214	0.766161	0.621213	0.67942	1.00914	0.594827	1.85019	3.25829	2.81592	2.72068	3.08576	1.28417	1.86787	0.0273719	1.09635	0.896191	1.77625	1.27468	1.16081	2.32779	1.96261	1.77879	2.21239	1.91414	1.40122	0.734277	2.02328	2.28283	2.11571	1.4538	2.0219	1.72496	1.02833	0.889433	3.03976	2.60423	4.39327	1.15364	0.0851682	2.76807	3.72081	3.45035	2.59471	0.24231	6.28671	7.44272	0.04357067
29200	-2612333	-2602109	-10224.43	0.7369629	13.1547	16.3209	1.53109	0.243604	0.0965412	0.6404217	0.272192	0	0.229296	0.226641	0	0.271871	0.716162	4.51432	0.406423	0.272192	0.229296	0.226641	0.271871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282977	0.216277	0.21706	0.283686	7.29891	0.694945	0.232144	1.954494	25.65737	6.16748	6.73304	11.593	1.27855	2.94004	3.13107	4.059	2.19283	3.64966	4.33361	5.22914	0.375254	1.24655	3.11237	0.522171	2.80449	0.367528	1.90951	2.50223	1.96948	0.931348	1.83093	2.32408	2.04029	1.09207	1.63393	0.862543	1.79989	2.30293	1.16111	1.12121	0.503497	0.392252	0.418643	0.0522346	0.0310013	0.0791627	0.0632987	0.279612	0.0286535	0.0561723	0.186043	0.0812608	0.233643	0.451599	0.136971	0.0333089	0.0632993	0.037299	1.51741	0.418997	0.0488542	0.729886	0.176384	0.354363	0.518433	0.430899	0.502193	0.121994	0.766161	0.621213	0.67942	0.875395	0.594827	1.69451	3.25829	2.81592	2.72068	3.08576	1.56248	1.9209	0.101289	0.965268	0.700631	1.75927	1.27468	0.979855	2.25565	1.99484	1.93429	2.21239	1.87591	1.47148	0.821113	2.01614	2.28283	2.11571	1.4538	2.25959	1.54653	0.616548	1.42586	3.03976	2.60423	4.39327	1.15364	0.247419	2.76807	3.79944	3.30769	2.70534	0.74147	5.58626	7.43621	0.1309987
29300	-2612328	-2602110	-10217.84	0.8653204	12.9673	14.3184	1.30172	0.2432733	0.09983594	0.7654845	0.270813	0	0.229663	0.226349	0	0.273174	0.957123	3.2927	0.354324	0.270813	0.229663	0.226349	0.273174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283151	0.216851	0.217002	0.282996	5.69392	0.707571	0.258498	1.813509	21.89052	6.16748	6.96634	11.5453	1.27855	2.97546	3.13107	3.60489	2.19283	3.68241	4.33361	4.9751	0.52412	1.27602	2.97908	0.404161	2.80449	0.790417	1.87898	2.50223	1.96268	0.508475	1.81407	2.32408	2.04029	1.09498	1.60404	0.817631	1.74419	2.22089	1.16111	1.02673	0.480703	0.228616	0.361317	0.0522346	0.0310013	0.0791627	0.0632987	0.279612	0.0286535	0.0561723	0.225234	0.0812608	0.13521	0.180821	0.134358	0.048426	0.0615758	0.0320287	1.44606	0.0839632	0.205551	0.729886	0.176384	0.214	0.518433	0.447823	0.602902	0.121994	0.766161	0.386483	0.91541	0.421758	0.594827	1.69451	3.18725	2.81592	2.72068	2.9829	1.36695	1.89777	0.103963	0.869907	0.573225	1.74296	1.27468	0.979855	2.23875	1.96813	2.08164	2.2304	1.92855	1.47148	0.991392	1.66297	2.29052	2.11571	1.4538	2.05223	1.67929	0.928336	1.28407	3.03976	2.58891	4.32679	1.12317	0.412696	2.63716	3.95	3.45796	2.74498	0.105618	5.81258	7.43621	0.1153745
29400	-2612309	-2602113	-10196.21	0.7128822	14.273	15.9485	1.45325	0.2421653	0.1842087	0.5286735	0.273033	0	0.229595	0.226105	0	0.271267	0.107526	1.52926	2.14808	0.273033	0.229595	0.226105	0.271267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283216	0.217031	0.217182	0.282571	8.57768	0.68031	0.22316	1.771093	20.07019	6.16748	6.74895	11.5244	1.33926	2.97546	3.13107	3.60181	2.38932	3.71053	3.8904	4.91116	0.514525	1.05691	3.07467	0.816643	2.92012	0.790417	1.87898	2.57349	1.96268	0.508475	1.81407	2.54518	2.04029	1.37331	1.2293	1.07871	1.70362	2.22089	1.18691	1.35488	0.708649	0.228616	0.381586	0.0522346	0.0310013	0.0791627	0.0632987	0.295002	0.0294288	0.0561723	0.222374	0.0552319	0.132967	0.555648	0.134358	0.0219346	0.0615758	0.0334397	1.2666	0.110519	0.245062	0.729886	0.24569	0.379658	0.518433	0.447823	0.388976	0.121994	0.58171	0.664191	0.91541	0.421758	0.325076	1.69451	3.06151	2.81592	2.72068	3.31915	1.46597	1.93414	0.173702	0.853314	0.755617	1.32372	1.09024	1.17182	2.46875	2.05896	1.78615	2.29506	1.92855	1.03892	0.915326	1.66297	2.2835	2.11571	1.4538	2.07965	1.55641	0.924273	1.31151	2.75787	2.58891	4.07812	1.19933	0.256781	2.63716	4.09199	3.52104	2.75232	0.466684	6.14884	7.75169	0.2584
29500	-2612347	-2602110	-10236.66	0.9331599	13.5506	14.3133	1.38466	0.2424712	0.03375983	0.8994	0.271279	0	0.230429	0.226478	0	0.271813	2.15105	1.72966	0.395509	0.271279	0.230429	0.226478	0.271813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283326	0.216434	0.217341	0.282899	6.43793	0.779097	0.277335	1.615869	27.75648	6.54906	6.50412	11.6074	1.33926	2.97546	3.18442	3.75618	2.42023	3.70802	3.97552	4.44621	1.10244	1.04813	3.12976	0.533156	3.01063	0.917963	1.89094	2.48079	1.96268	0.508475	1.54831	2.54518	2.04029	0.793334	1.2293	1.07871	0.81483	2.22089	1.34069	1.35488	0.581568	0.258427	0.381586	0.0522346	0.0326939	0.0791627	0.0632732	0.295002	0.0294288	0.0561723	0.222374	0.0443647	0.132967	0.691459	0.176938	0.023055	0.0648291	0.0434393	1.35528	0.100816	0.177943	0.729886	0.219092	0.25028	0.518433	0.405511	0.519062	0.333566	0.580763	0.660617	0.91541	0.421758	0.325076	1.54674	3.06151	2.81592	2.70976	3.22097	1.19162	1.93414	0.173702	0.853314	0.756992	1.1935	1.1558	1.17182	2.50552	2.15748	2.00042	2.29506	1.87482	0.849958	0.723888	1.66297	2.32524	2.34847	1.46857	1.9468	1.43608	0.924273	1.91047	2.8128	2.58891	4.68696	0.969939	0.0753186	2.63716	3.9047	3.71424	2.74187	0.179474	6.09012	9.76542	0.03617797
29600	-2612336	-2602112	-10223.74	0.7214724	13.8864	15.9819	1.47563	0.2420148	0.02764861	0.6938237	0.271007	0	0.231025	0.225262	0	0.272706	0.831678	0.974881	0.35316	0.271007	0.231025	0.225262	0.272706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283064	0.217036	0.217072	0.282828	7.47238	0.7548	0.245712	1.803359	18.46181	6.54906	6.49702	11.5981	0.986029	2.99956	2.84278	3.97757	2.3641	3.70802	4.56743	4.57856	1.52137	1.38442	3.07364	0.658092	2.84091	0.757443	1.87552	2.29415	1.99894	0.508475	1.60133	2.50437	2.04029	0.862082	1.68819	1.07871	0.81483	2.45973	1.34069	1.34346	0.589716	0.141343	0.389457	0.0522346	0.0264283	0.0585437	0.0632732	0.295002	0.0294288	0.0561723	0.217421	0.0976869	0.152462	0.501199	0.176938	0.05221	0.0772372	0.0305793	1.70643	0.0763762	0.245719	0.729886	0.0973933	0.173642	0.581905	0.432168	0.285876	0.187099	0.424821	0.753707	0.901591	0.42006	0.318492	1.54674	3.14968	2.81592	2.70976	3.09704	1.14606	1.86235	0.405794	0.853314	0.752186	1.1935	1.14416	1.74132	2.50552	2.15748	2.00042	2.29506	1.85634	0.864894	0.723888	2.03119	2.32524	2.31729	1.4894	2.01798	1.43608	0.934228	1.59004	2.95478	2.79362	4.87835	0.77528	0.925467	2.63716	3.89266	3.71424	2.59926	0.237122	5.668	7.9536	0.03832248
29700	-2612345	-2602109	-10236.56	0.7837544	12.4129	14.4109	1.77643	0.242545	0.1150416	0.6687127	0.27159	0	0.230011	0.225611	0	0.272788	0.799901	2.06068	1.00078	0.27159	0.230011	0.225611	0.272788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283138	0.217041	0.216604	0.283218	8.0633	0.642784	0.196485	1.634095	21.02793	6.54906	7.33263	11.4341	0.593734	2.99956	2.76753	3.91619	2.37884	3.70802	4.18916	4.17694	0.567341	1.38442	3.06471	0.658092	2.97686	1.00067	1.9481	2.29415	1.99894	1.06695	1.31434	2.50437	2.0774	0.862082	1.64332	1.17927	1.02259	2.43913	1.25015	1.31254	0.58989	0.133451	0.419229	0.0522346	0.0286193	0.0728718	0.0455231	0.295002	0.0141776	0.0565446	0.249202	0.103433	0.128768	0.513144	0.176251	0.0364612	0.0840471	0.0401573	1.79562	0.0763762	0.443378	0.729886	0.0973933	0.147542	0.581905	0.497518	0.285876	0.167279	0.39184	1.73812	0.992055	0.893821	0.288993	1.66856	3.33925	2.81592	2.7661	3.31036	1.14606	1.85655	0.0239002	0.917235	0.752186	0.886814	1.17303	1.74132	2.50552	2.03555	1.57482	2.27883	1.85634	0.742016	0.820949	2.03119	2.32524	2.32616	1.4894	1.93424	1.43608	1.01063	1.2846	2.98406	2.79362	4.8445	0.492623	0.149908	2.84218	3.89266	3.64997	2.62767	0.731994	5.49023	8.45981	0.1467828
29800	-2612341	-2602108	-10232.8	0.8752477	14.0727	14.0511	1.37786	0.2427804	0.0870745	0.7881732	0.27201	0	0.229796	0.22725	0	0.270944	0.890917	2.9565	0.174337	0.27201	0.229796	0.22725	0.270944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282924	0.216008	0.216928	0.28414	6.83594	0.725767	0.214046	1.792488	23.79436	6.54906	7.41478	11.3405	0.391987	3.02213	2.94911	3.89388	2.1962	3.63751	4.49196	4.32513	0.772808	1.41932	3.10313	0.658092	2.99033	0.939133	1.96753	2.29415	2.02964	1.232	1.41356	2.50437	1.66053	0.862082	1.64332	0.90579	1.19256	2.47207	1.25015	1.56074	0.688478	0.133451	0.407271	0.0522346	0.0286193	0.0776442	0.0433541	0.295002	0.0143893	0.0565446	0.210829	0.078069	0.128768	0.67582	0.13992	0.0124147	0.0788243	0.0401573	1.79562	0.0763762	0.403912	0.755821	0.279121	0.221285	0.596024	0.501126	0.257156	0.0862836	0.44654	0.953662	1.27353	0.703646	0.538403	1.98645	3.26364	2.81592	2.75591	3.55715	1.26947	1.89087	0.445745	0.815371	0.752186	1.25813	1.17303	1.65958	2.50552	2.03555	1.84262	2.27883	1.85634	0.853805	0.764205	1.96287	2.32524	2.44221	1.36095	1.91649	1.39106	1.30502	1.2846	2.96089	2.66692	4.76696	0.742238	0.224559	2.86561	3.71063	3.67778	2.64792	1.58615	6.85085	9.54993	0.09948555
29900	-2612344	-2602109	-10235.61	0.7395181	12.9558	17.5358	1.34902	0.2427486	0.02862179	0.7108963	0.271798	0	0.229256	0.225797	0	0.273149	0.291954	0.691295	0.672687	0.271798	0.229256	0.225797	0.273149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.284362	0.216561	0.216186	0.282891	7.61136	0.602392	0.26117	1.465357	29.94501	6.54906	7.61223	11.5678	0.487067	2.91976	2.94911	3.42553	2.1962	3.87838	4.53373	4.56775	0.535212	1.41932	3.10313	0.63136	2.99033	0.868392	2.25888	2.29415	2.02964	1.2461	1.30298	2.50437	1.66543	0.375737	1.64332	0.897204	1.19256	2.47207	1.25015	1.63063	0.975754	0.265819	0.484621	0.0522346	0.0286193	0.124997	0.0433541	0.295002	0.0143893	0.0360558	0.237666	0.078069	0.107561	0.615309	0.163397	0.0310466	0.0788243	0.0401573	1.704	0.167423	0.44204	0.755821	0.237496	0.221285	0.595788	0.545134	0.222129	0.0830385	0.44654	1.055	1.2339	1.00619	0.425476	2.0165	3.25375	2.81592	2.67155	3.20793	1.26947	1.89087	0.577567	0.815371	0.712985	1.09723	1.11111	0.916411	2.49601	2.03555	1.08805	2.27883	1.85634	1.09518	0.764205	1.96287	2.32524	2.24846	1.36095	1.91649	1.42237	1.30502	1.64102	2.97987	2.76008	4.60051	0.786025	0.385966	2.88337	4.16364	3.64327	2.64849	1.21269	6.83881	9.45887	0.0387033
30000	-2612357	-2602110	-10246.66	1.001879	13.3084	14.3648	1.34744	0.243248	0.1161067	0.8857728	0.271769	0	0.228844	0.22602	0	0.273367	2.83319	3.23473	0.146276	0.271769	0.228844	0.22602	0.273367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283022	0.216999	0.216304	0.283675	6.60822	0.662649	0.454107	1.631539	27.9706	7.64972	7.4098	11.2443	0.487067	2.91976	2.80406	3.62106	2.1962	3.87838	3.94545	4.74611	0.305488	1.41932	3.10313	0.646549	3.10137	0.660539	2.18798	2.17514	2.00771	1.2461	1.30298	2.40989	1.35408	0.517731	1.58115	0.955586	0.981735	2.47207	1.25015	1.76495	0.975754	0.716243	0.573591	0.0522346	0.0286193	0.0961029	0.0433541	0.273506	0.0143893	0.0360558	0.111282	0.0865019	0.114036	0.447844	0.163397	0.0310466	0.0788243	0.0401573	1.73608	0.129536	0.506568	0.755821	0.293091	0.185636	0.595788	0.545134	0.406984	0.087194	0.44654	0.99895	1.73198	1.00619	0.407754	1.95469	3.2047	2.81592	2.76877	3.25179	0.91132	1.89087	0.534994	0.818776	0.712985	0.734531	1.11111	0.916411	2.49601	2.03555	1.36939	1.98541	1.92363	0.866335	0.764205	1.97697	2.4271	2.32255	1.46323	2.05722	1.30976	1.1182	1.2529	2.93644	2.8064	4.62237	0.682845	0.385966	2.73513	4.16364	3.83847	2.64849	1.6498	6.83881	9.45887	0.1158889
30100	-2612334	-2602111	-10222.99	0.5524166	13.9858	14.9145	1.14642	0.2421974	0.07407897	0.4783376	0.272524	0	0.229219	0.225843	0	0.272413	0.984115	1.91549	0.259353	0.272524	0.229219	0.225843	0.272413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283305	0.216775	0.217162	0.282758	7.34551	0.626528	0.172164	1.353515	29.41887	7.64972	6.88363	11.5841	0.50843	3.02882	2.80406	3.6251	2.04297	4.07651	4.39887	4.54803	1.06494	1.41932	3.10313	0.569517	3.10137	0.914517	2.20912	2.08966	1.92811	1.2461	1.1803	2.50689	1.30103	0.537385	1.58115	1.02202	0.964431	2.32278	1.04549	1.76495	1.77502	0.716243	0.577523	0.0522346	0.0286193	0.0731481	0.0584693	0.273506	0.0140259	0.0416693	0.239647	0.0865019	0.178801	0.221285	0.172654	0.0310466	0.0840598	0.0401573	1.76184	0.213668	0.506568	0.737456	0.0177124	0.185636	0.569767	0.49971	0.341676	0.296947	0.44654	1.18372	1.73198	0.978514	0.613408	2.09246	3.23029	2.81592	2.75837	3.23071	1.12787	1.87778	0.52701	0.765348	0.693744	0.667248	1.18268	1.27304	2.43867	2.03555	1.36939	1.7356	1.86328	0.813336	0.700387	1.82182	2.23372	2.17799	1.33182	2.05925	1.57111	1.1182	1.25841	2.69206	2.8064	4.56813	1.16083	0.168571	2.73513	4.40416	4.02838	2.64849	0.0619076	5.15685	9.25284	0.1340998
30200	-2612343	-2602112	-10231.45	0.6948926	12.7551	14.2925	1.17544	0.2424018	0.02723377	0.6676588	0.27155	0	0.228687	0.227545	0	0.272217	0.288832	1.39409	2.48091	0.27155	0.228687	0.227545	0.272217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282979	0.216243	0.21654	0.284239	7.27842	0.65801	0.27384	1.511893	20.84738	7.64972	6.97536	11.6056	0.525104	3.02882	2.92769	3.6251	2.07587	3.96687	4.36275	4.54803	0.928553	1.41932	3.08687	1.03127	2.882	0.914517	2.03762	2.30683	1.87773	1.57758	1.1803	2.50689	1.30103	0.537385	1.60844	1.38159	0.964431	2.34116	1.02532	1.47141	1.20933	0.716243	0.649959	0.0522346	0.0286193	0.0731481	0.0692241	0.273506	0.0140259	0.0416693	0.247086	0.105669	0.178801	0.533438	0.172654	0.0391553	0.0840598	0.0401573	1.76184	0.200151	0.151232	0.737456	0.0280813	0.185636	0.583441	0.49971	0.341676	0.0132147	0.44654	1.48238	1.73198	0.978514	0.471143	2.06294	3.23029	2.94591	2.75837	3.26976	1.12787	1.90988	0.696644	0.826649	0.693744	0.669274	1.10801	0.827336	2.507	2.03555	1.32872	1.98467	1.93053	0.919055	0.700387	1.60824	2.15399	2.12872	1.12596	2.07689	1.57111	1.1182	1.1668	2.69206	2.79424	4.49505	1.12456	0.391507	2.8812	4.25316	4.02794	2.6719	0.2582	6.39081	9.32073	0.03919133
30300	-2612356	-2602113	-10243.92	0.7944706	12.2688	13.7426	1.20702	0.2418603	0.1478455	0.6466252	0.27145	0	0.228474	0.226551	0	0.273525	0.370842	0.762951	1.4669	0.27145	0.228474	0.226551	0.273525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.283469	0.217063	0.215973	0.283495	8.03504	0.668435	0.37845	1.835797	22.28541	7.84002	6.97536	11.6056	0.525104	3.13733	2.78279	3.60995	2.07587	3.96687	3.82359	4.7682	0.693004	1.49675	3.04433	0.830203	2.76889	1.34963	2.20448	2.46814	1.81986	1.26337	1.08147	2.31015	1.30103	0.537385	1.40071	1.38159	1.06595	2.34116	1.03387	1.55488	1.22077	0.399039	0.649959	0.0522346	0.0286193	0.0738317	0.0692241	0.273506	0.0140259	0.0527644	0.214055	0.105669	0.149581	0.218094	0.145635	0.0425407	0.0840598	0.0445203	1.76184	0.200151	0.240244	0.737456	0.0496491	0.44969	0.583441	0.525806	0.188702	0.0159095	0.596068	1.48238	1.77048	0.978514	0.471143	1.79655	3.23029	2.61068	2.75837	3.23783	0.81229	2.17974	1.87461	0.858525	0.693744	0.697274	1.09766	0.820112	2.507	2.03555	1.351	2.02699	1.83522	0.919055	0.700387	1.81634	2.11527	2.15057	1.12596	2.07689	1.69577	0.779711	1.40288	2.63228	2.85478	4.49505	1.09875	0.253042	3.07671	4.23699	3.69232	2.68167	0.277782	5.52448	9.82182	0.1860931
