Iteration	Posterior	Likelihood	Prior	alpha	alpha_indicator	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	kappa	p_inv	p_inv_indicator	pi[1]	pi[2]	pi[3]	pi[4]	Q_indicator	site_rates[1]	site_rates[2]	site_rates[3]	site_rates[4]	sub_rate	sub_rate_vec[1]	sub_rate_vec[2]	sub_rate_vec[3]	sub_rate_vec[4]	sub_rate_vec[5]	TL
16620	-nan	-nan	-nan	2.286138e+07	1	0.016458	0.0165875	0.00490593	0.136701	0.00267232	0.1251	0.0537815	0.151739	0.977287	0.00426901	0.0104546	0.00456534	0.00601705	0.0384633	0.00610928	0.0199678	0.00349275	0.389573	0.173296	0.109745	0.00583826	0.248965	0.0725835	8.742938e-06	-nan	1	0.282088	0.217974	0.217968	0.28197	4	0.999734	0.999932	1.00007	1.00027	0.7532385	0.00845935	0.0200237	0.938979	0.00120481	0.753238	1.578571
16630	-nan	-nan	-nan	2.286138e+07	1	0.016458	0.0165875	0.00490593	0.136701	0.00267232	0.1251	0.0537815	0.151739	0.977287	0.00426901	0.0104546	0.00456534	0.00601705	0.0384633	0.00610928	0.0199678	0.00349275	0.389573	0.173296	0.109745	0.00583826	0.248965	0.0725835	8.742938e-06	-nan	1	0.282088	0.217974	0.217968	0.28197	4	0.999734	0.999932	1.00007	1.00027	0.7532385	0.0992713	0.227044	0.298113	0.0386408	0.753238	1.578571
16640	-nan	-nan	-nan	2.286138e+07	1	0.016458	0.0165875	0.00490593	0.136701	0.00267232	0.1251	0.0537815	0.151739	0.977287	0.00426901	0.0104546	0.00456534	0.00601705	0.0384633	0.00610928	0.0199678	0.00349275	0.389573	0.173296	0.109745	0.00583826	0.248965	0.0725835	8.742938e-06	-nan	1	0.282088	0.217974	0.217968	0.28197	4	0.999734	0.999932	1.00007	1.00027	0.7532385	0.0426147	0.00445466	0.565138	0.0137744	0.753238	1.578571
16650	-nan	-nan	-nan	2.286138e+07	1	0.016458	0.0165875	0.00490593	0.136701	0.00267232	0.1251	0.0537815	0.151739	0.977287	0.00426901	0.0104546	0.00456534	0.00601705	0.0384633	0.00610928	0.0199678	0.00349275	0.389573	0.173296	0.109745	0.00583826	0.248965	0.0725835	8.742938e-06	-nan	1	0.282088	0.217974	0.217968	0.28197	4	0.999734	0.999932	1.00007	1.00027	0.7532385	0.00102242	0.23857	0.00171756	0.972412	0.753238	1.578571
16660	-nan	-nan	-nan	2.286138e+07	1	0.016458	0.0165875	0.00490593	0.136701	0.00267232	0.1251	0.0537815	0.151739	0.977287	0.00426901	0.0104546	0.00456534	0.00601705	0.0384633	0.00610928	0.0199678	0.00349275	0.389573	0.173296	0.109745	0.00583826	0.248965	0.0725835	8.742938e-06	-nan	1	0.282088	0.217974	0.217968	0.28197	4	0.999734	0.999932	1.00007	1.00027	0.7532385	0.00515242	0.00595172	0.0356922	0.0684327	0.753238	1.578571
16670	-nan	-nan	-nan	2.286138e+07	1	0.016458	0.0165875	0.00490593	0.136701	0.00267232	0.1251	0.0537815	0.151739	0.977287	0.00426901	0.0104546	0.00456534	0.00601705	0.0384633	0.00610928	0.0199678	0.00349275	0.389573	0.173296	0.109745	0.00583826	0.248965	0.0725835	8.742938e-06	-nan	1	0.282088	0.217974	0.217968	0.28197	4	0.999734	0.999932	1.00007	1.00027	0.7532385	0.0969668	0.0466154	0.00326762	0.0498903	0.753238	1.578571
16680	-nan	-nan	-nan	2.286138e+07	1	0.016458	0.0165875	0.00490593	0.136701	0.00267232	0.1251	0.0537815	0.151739	0.977287	0.00426901	0.0104546	0.00456534	0.00601705	0.0384633	0.00610928	0.0199678	0.00349275	0.389573	0.173296	0.109745	0.00583826	0.248965	0.0725835	8.742938e-06	-nan	1	0.282088	0.217974	0.217968	0.28197	4	0.999734	0.999932	1.00007	1.00027	0.7532385	0.00967159	0.0992167	0.0130141	0.013459	0.753238	1.578571
16690	-nan	-nan	-nan	2.286138e+07	1	0.016458	0.0165875	0.00490593	0.136701	0.00267232	0.1251	0.0537815	0.151739	0.977287	0.00426901	0.0104546	0.00456534	0.00601705	0.0384633	0.00610928	0.0199678	0.00349275	0.389573	0.173296	0.109745	0.00583826	0.248965	0.0725835	8.742938e-06	-nan	1	0.282088	0.217974	0.217968	0.28197	4	0.999734	0.999932	1.00007	1.00027	0.7532385	0.00148116	0.00154713	0.0532156	0.0558107	0.753238	1.578571
16700	-nan	-nan	-nan	2.286138e+07	1	0.016458	0.0165875	0.00490593	0.136701	0.00267232	0.1251	0.0537815	0.151739	0.977287	0.00426901	0.0104546	0.00456534	0.00601705	0.0384633	0.00610928	0.0199678	0.00349275	0.389573	0.173296	0.109745	0.00583826	0.248965	0.0725835	8.742938e-06	-nan	1	0.282088	0.217974	0.217968	0.28197	4	0.999734	0.999932	1.00007	1.00027	0.7532385	0.0584023	0.0173637	0.00249108	0.00342984	0.753238	1.578571
16710	-nan	-nan	-nan	2.286138e+07	1	0.016458	0.0165875	0.00490593	0.136701	0.00267232	0.1251	0.0537815	0.151739	0.977287	0.00426901	0.0104546	0.00456534	0.00601705	0.0384633	0.00610928	0.0199678	0.00349275	0.389573	0.173296	0.109745	0.00583826	0.248965	0.0725835	8.742938e-06	-nan	1	0.282088	0.217974	0.217968	0.28197	4	0.999734	0.999932	1.00007	1.00027	0.7532385	0.00808976	0.00179954	0.00104108	0.723803	0.753238	1.578571
16720	-nan	-nan	-nan	2.286138e+07	1	0.016458	0.0165875	0.00490593	0.136701	0.00267232	0.1251	0.0537815	0.151739	0.977287	0.00426901	0.0104546	0.00456534	0.00601705	0.0384633	0.00610928	0.0199678	0.00349275	0.389573	0.173296	0.109745	0.00583826	0.248965	0.0725835	8.742938e-06	-nan	1	0.282088	0.217974	0.217968	0.28197	4	0.999734	0.999932	1.00007	1.00027	0.7532385	0.122347	0.00117521	0.0195517	0.00237004	0.753238	1.578571
16730	-nan	-nan	-nan	2.286138e+07	1	0.016458	0.0165875	0.00490593	0.136701	0.00267232	0.1251	0.0537815	0.151739	0.977287	0.00426901	0.0104546	0.00456534	0.00601705	0.0384633	0.00610928	0.0199678	0.00349275	0.389573	0.173296	0.109745	0.00583826	0.248965	0.0725835	8.742938e-06	-nan	1	0.282088	0.217974	0.217968	0.28197	4	0.999734	0.999932	1.00007	1.00027	0.7532385	0.0602479	0.0311119	0.61647	0.544303	0.753238	1.578571
16740	-nan	-nan	-nan	2.286138e+07	1	0.016458	0.0165875	0.00490593	0.136701	0.00267232	0.1251	0.0537815	0.151739	0.977287	0.00426901	0.0104546	0.00456534	0.00601705	0.0384633	0.00610928	0.0199678	0.00349275	0.389573	0.173296	0.109745	0.00583826	0.248965	0.0725835	8.742938e-06	-nan	1	0.282088	0.217974	0.217968	0.28197	4	0.999734	0.999932	1.00007	1.00027	0.7532385	0.0875617	0.0467633	0.143007	0.0144308	0.753238	1.578571
16750	-nan	-nan	-nan	2.286138e+07	1	0.016458	0.0165875	0.00490593	0.136701	0.00267232	0.1251	0.0537815	0.151739	0.977287	0.00426901	0.0104546	0.00456534	0.00601705	0.0384633	0.00610928	0.0199678	0.00349275	0.389573	0.173296	0.109745	0.00583826	0.248965	0.0725835	8.742938e-06	-nan	1	0.282088	0.217974	0.217968	0.28197	4	0.999734	0.999932	1.00007	1.00027	0.7532385	0.183782	0.734169	0.0566306	0.222392	0.753238	1.578571
16760	-nan	-nan	-nan	2.286138e+07	1	0.016458	0.0165875	0.00490593	0.136701	0.00267232	0.1251	0.0537815	0.151739	0.977287	0.00426901	0.0104546	0.00456534	0.00601705	0.0384633	0.00610928	0.0199678	0.00349275	0.389573	0.173296	0.109745	0.00583826	0.248965	0.0725835	8.742938e-06	-nan	1	0.282088	0.217974	0.217968	0.28197	4	0.999734	0.999932	1.00007	1.00027	0.7532385	0.00537177	0.00145351	0.00390368	0.00211147	0.753238	1.578571
16770	-nan	-nan	-nan	2.286138e+07	1	0.016458	0.0165875	0.00490593	0.136701	0.00267232	0.1251	0.0537815	0.151739	0.977287	0.00426901	0.0104546	0.00456534	0.00601705	0.0384633	0.00610928	0.0199678	0.00349275	0.389573	0.173296	0.109745	0.00583826	0.248965	0.0725835	8.742938e-06	-nan	1	0.282088	0.217974	0.217968	0.28197	4	0.999734	0.999932	1.00007	1.00027	0.7532385	0.0049189	0.00281049	0.00385085	0.779811	0.753238	1.578571
16780	-nan	-nan	-nan	2.286138e+07	1	0.016458	0.0165875	0.00490593	0.136701	0.00267232	0.1251	0.0537815	0.151739	0.977287	0.00426901	0.0104546	0.00456534	0.00601705	0.0384633	0.00610928	0.0199678	0.00349275	0.389573	0.173296	0.109745	0.00583826	0.248965	0.0725835	8.742938e-06	-nan	1	0.282088	0.217974	0.217968	0.28197	4	0.999734	0.999932	1.00007	1.00027	0.7532385	0.095473	0.00124048	0.363705	0.0551865	0.753238	1.578571
16790	-nan	-nan	-nan	2.286138e+07	1	0.016458	0.0165875	0.00490593	0.136701	0.00267232	0.1251	0.0537815	0.151739	0.977287	0.00426901	0.0104546	0.00456534	0.00601705	0.0384633	0.00610928	0.0199678	0.00349275	0.389573	0.173296	0.109745	0.00583826	0.248965	0.0725835	8.742938e-06	-nan	1	0.282088	0.217974	0.217968	0.28197	4	0.999734	0.999932	1.00007	1.00027	0.7532385	0.0175075	0.0846565	0.0195593	0.00197127	0.753238	1.578571
16800	-nan	-nan	-nan	2.286138e+07	1	0.016458	0.0165875	0.00490593	0.136701	0.00267232	0.1251	0.0537815	0.151739	0.977287	0.00426901	0.0104546	0.00456534	0.00601705	0.0384633	0.00610928	0.0199678	0.00349275	0.389573	0.173296	0.109745	0.00583826	0.248965	0.0725835	8.742938e-06	-nan	1	0.282088	0.217974	0.217968	0.28197	4	0.999734	0.999932	1.00007	1.00027	0.7532385	0.625485	0.138826	0.508185	0.00163213	0.753238	1.578571
16810	-nan	-nan	-nan	2.286138e+07	1	0.016458	0.0165875	0.00490593	0.136701	0.00267232	0.1251	0.0537815	0.151739	0.977287	0.00426901	0.0104546	0.00456534	0.00601705	0.0384633	0.00610928	0.0199678	0.00349275	0.389573	0.173296	0.109745	0.00583826	0.248965	0.0725835	8.742938e-06	-nan	1	0.282088	0.217974	0.217968	0.28197	4	0.999734	0.999932	1.00007	1.00027	0.7532385	0.144815	0.0101989	0.0737011	0.0965729	0.753238	1.578571
16820	-nan	-nan	-nan	2.286138e+07	1	0.016458	0.0165875	0.00490593	0.136701	0.00267232	0.1251	0.0537815	0.151739	0.977287	0.00426901	0.0104546	0.00456534	0.00601705	0.0384633	0.00610928	0.0199678	0.00349275	0.389573	0.173296	0.109745	0.00583826	0.248965	0.0725835	8.742938e-06	-nan	1	0.282088	0.217974	0.217968	0.28197	4	0.999734	0.999932	1.00007	1.00027	0.7532385	0.00674879	0.63571	0.01922	0.0121144	0.753238	1.578571
16830	-nan	-nan	-nan	2.286138e+07	1	0.016458	0.0165875	0.00490593	0.136701	0.00267232	0.1251	0.0537815	0.151739	0.977287	0.00426901	0.0104546	0.00456534	0.00601705	0.0384633	0.00610928	0.0199678	0.00349275	0.389573	0.173296	0.109745	0.00583826	0.248965	0.0725835	8.742938e-06	-nan	1	0.282088	0.217974	0.217968	0.28197	4	0.999734	0.999932	1.00007	1.00027	0.7532385	0.00144445	0.521175	0.0112192	0.00209281	0.753238	1.578571
16840	-nan	-nan	-nan	2.286138e+07	1	0.016458	0.0165875	0.00490593	0.136701	0.00267232	0.1251	0.0537815	0.151739	0.977287	0.00426901	0.0104546	0.00456534	0.00601705	0.0384633	0.00610928	0.0199678	0.00349275	0.389573	0.173296	0.109745	0.00583826	0.248965	0.0725835	8.742938e-06	-nan	1	0.282088	0.217974	0.217968	0.28197	4	0.999734	0.999932	1.00007	1.00027	0.7532385	0.00221582	0.725608	0.27314	0.525014	0.753238	1.578571
16850	-nan	-nan	-nan	2.286138e+07	1	0.016458	0.0165875	0.00490593	0.136701	0.00267232	0.1251	0.0537815	0.151739	0.977287	0.00426901	0.0104546	0.00456534	0.00601705	0.0384633	0.00610928	0.0199678	0.00349275	0.389573	0.173296	0.109745	0.00583826	0.248965	0.0725835	8.742938e-06	-nan	1	0.282088	0.217974	0.217968	0.28197	4	0.999734	0.999932	1.00007	1.00027	0.7532385	0.0186782	0.0551136	0.00158652	0.00902046	0.753238	1.578571
16860	-nan	-nan	-nan	2.286138e+07	1	0.016458	0.0165875	0.00490593	0.136701	0.00267232	0.1251	0.0537815	0.151739	0.977287	0.00426901	0.0104546	0.00456534	0.00601705	0.0384633	0.00610928	0.0199678	0.00349275	0.389573	0.173296	0.109745	0.00583826	0.248965	0.0725835	8.742938e-06	-nan	1	0.282088	0.217974	0.217968	0.28197	4	0.999734	0.999932	1.00007	1.00027	0.7532385	0.0547762	0.993504	0.284855	0.299243	0.753238	1.578571
16870	-nan	-nan	-nan	2.286138e+07	1	0.016458	0.0165875	0.00490593	0.136701	0.00267232	0.1251	0.0537815	0.151739	0.977287	0.00426901	0.0104546	0.00456534	0.00601705	0.0384633	0.00610928	0.0199678	0.00349275	0.389573	0.173296	0.109745	0.00583826	0.248965	0.0725835	8.742938e-06	-nan	1	0.282088	0.217974	0.217968	0.28197	4	0.999734	0.999932	1.00007	1.00027	0.7532385	0.00443682	0.0119216	0.0353418	0.693979	0.753238	1.578571
16880	-nan	-nan	-nan	2.286138e+07	1	0.016458	0.0165875	0.00490593	0.136701	0.00267232	0.1251	0.0537815	0.151739	0.977287	0.00426901	0.0104546	0.00456534	0.00601705	0.0384633	0.00610928	0.0199678	0.00349275	0.389573	0.173296	0.109745	0.00583826	0.248965	0.0725835	8.742938e-06	-nan	1	0.282088	0.217974	0.217968	0.28197	4	0.999734	0.999932	1.00007	1.00027	0.7532385	0.403779	0.0199742	0.0143078	0.0374647	0.753238	1.578571
16890	-nan	-nan	-nan	2.286138e+07	1	0.016458	0.0165875	0.00490593	0.136701	0.00267232	0.1251	0.0537815	0.151739	0.977287	0.00426901	0.0104546	0.00456534	0.00601705	0.0384633	0.00610928	0.0199678	0.00349275	0.389573	0.173296	0.109745	0.00583826	0.248965	0.0725835	8.742938e-06	-nan	1	0.282088	0.217974	0.217968	0.28197	4	0.999734	0.999932	1.00007	1.00027	0.7532385	0.0132015	0.0474858	0.00252479	0.0224208	0.753238	1.578571
16900	-nan	-nan	-nan	2.286138e+07	1	0.016458	0.0165875	0.00490593	0.136701	0.00267232	0.1251	0.0537815	0.151739	0.977287	0.00426901	0.0104546	0.00456534	0.00601705	0.0384633	0.00610928	0.0199678	0.00349275	0.389573	0.173296	0.109745	0.00583826	0.248965	0.0725835	8.742938e-06	-nan	1	0.282088	0.217974	0.217968	0.28197	4	0.999734	0.999932	1.00007	1.00027	0.7532385	0.504953	0.739246	0.136531	0.00392117	0.753238	1.578571
16910	-nan	-nan	-nan	2.286138e+07	1	0.016458	0.0165875	0.00490593	0.136701	0.00267232	0.1251	0.0537815	0.151739	0.977287	0.00426901	0.0104546	0.00456534	0.00601705	0.0384633	0.00610928	0.0199678	0.00349275	0.389573	0.173296	0.109745	0.00583826	0.248965	0.0725835	8.742938e-06	-nan	1	0.282088	0.217974	0.217968	0.28197	4	0.999734	0.999932	1.00007	1.00027	0.7532385	0.0729813	0.0526144	0.0302515	0.00243656	0.753238	1.578571
16920	-nan	-nan	-nan	2.286138e+07	1	0.016458	0.0165875	0.00490593	0.136701	0.00267232	0.1251	0.0537815	0.151739	0.977287	0.00426901	0.0104546	0.00456534	0.00601705	0.0384633	0.00610928	0.0199678	0.00349275	0.389573	0.173296	0.109745	0.00583826	0.248965	0.0725835	8.742938e-06	-nan	1	0.282088	0.217974	0.217968	0.28197	4	0.999734	0.999932	1.00007	1.00027	0.7532385	0.00178504	0.00289267	0.0864312	0.00270062	0.753238	1.578571
16930	-nan	-nan	-nan	2.286138e+07	1	0.016458	0.0165875	0.00490593	0.136701	0.00267232	0.1251	0.0537815	0.151739	0.977287	0.00426901	0.0104546	0.00456534	0.00601705	0.0384633	0.00610928	0.0199678	0.00349275	0.389573	0.173296	0.109745	0.00583826	0.248965	0.0725835	8.742938e-06	-nan	1	0.282088	0.217974	0.217968	0.28197	4	0.999734	0.999932	1.00007	1.00027	0.7532385	0.00902569	0.0145364	0.0514179	0.00438366	0.753238	1.578571
16940	-nan	-nan	-nan	2.286138e+07	1	0.016458	0.0165875	0.00490593	0.136701	0.00267232	0.1251	0.0537815	0.151739	0.977287	0.00426901	0.0104546	0.00456534	0.00601705	0.0384633	0.00610928	0.0199678	0.00349275	0.389573	0.173296	0.109745	0.00583826	0.248965	0.0725835	8.742938e-06	-nan	1	0.282088	0.217974	0.217968	0.28197	4	0.999734	0.999932	1.00007	1.00027	0.7532385	0.00713513	0.00106412	0.0312075	0.798671	0.753238	1.578571
16950	-nan	-nan	-nan	2.286138e+07	1	0.016458	0.0165875	0.00490593	0.136701	0.00267232	0.1251	0.0537815	0.151739	0.977287	0.00426901	0.0104546	0.00456534	0.00601705	0.0384633	0.00610928	0.0199678	0.00349275	0.389573	0.173296	0.109745	0.00583826	0.248965	0.0725835	8.742938e-06	-nan	1	0.282088	0.217974	0.217968	0.28197	4	0.999734	0.999932	1.00007	1.00027	0.7532385	0.00203545	0.00593572	0.215054	0.00111606	0.753238	1.578571
16960	-nan	-nan	-nan	2.286138e+07	1	0.016458	0.0165875	0.00490593	0.136701	0.00267232	0.1251	0.0537815	0.151739	0.977287	0.00426901	0.0104546	0.00456534	0.00601705	0.0384633	0.00610928	0.0199678	0.00349275	0.389573	0.173296	0.109745	0.00583826	0.248965	0.0725835	8.742938e-06	-nan	1	0.282088	0.217974	0.217968	0.28197	4	0.999734	0.999932	1.00007	1.00027	0.7532385	0.00184934	0.0141451	0.3195	0.582332	0.753238	1.578571
16970	-nan	-nan	-nan	2.286138e+07	1	0.016458	0.0165875	0.00490593	0.136701	0.00267232	0.1251	0.0537815	0.151739	0.977287	0.00426901	0.0104546	0.00456534	0.00601705	0.0384633	0.00610928	0.0199678	0.00349275	0.389573	0.173296	0.109745	0.00583826	0.248965	0.0725835	8.742938e-06	-nan	1	0.282088	0.217974	0.217968	0.28197	4	0.999734	0.999932	1.00007	1.00027	0.7532385	0.00520713	0.00140517	0.0068948	0.0290175	0.753238	1.578571
16980	-nan	-nan	-nan	2.286138e+07	1	0.016458	0.0165875	0.00490593	0.136701	0.00267232	0.1251	0.0537815	0.151739	0.977287	0.00426901	0.0104546	0.00456534	0.00601705	0.0384633	0.00610928	0.0199678	0.00349275	0.389573	0.173296	0.109745	0.00583826	0.248965	0.0725835	8.742938e-06	-nan	1	0.282088	0.217974	0.217968	0.28197	4	0.999734	0.999932	1.00007	1.00027	0.7532385	0.00219974	0.00297347	0.0134978	0.830702	0.753238	1.578571
16990	-nan	-nan	-nan	2.286138e+07	1	0.016458	0.0165875	0.00490593	0.136701	0.00267232	0.1251	0.0537815	0.151739	0.977287	0.00426901	0.0104546	0.00456534	0.00601705	0.0384633	0.00610928	0.0199678	0.00349275	0.389573	0.173296	0.109745	0.00583826	0.248965	0.0725835	8.742938e-06	-nan	1	0.282088	0.217974	0.217968	0.28197	4	0.999734	0.999932	1.00007	1.00027	0.7532385	0.228333	0.0265301	0.254445	0.384013	0.753238	1.578571
17000	-nan	-nan	-nan	2.286138e+07	1	0.016458	0.0165875	0.00490593	0.136701	0.00267232	0.1251	0.0537815	0.151739	0.977287	0.00426901	0.0104546	0.00456534	0.00601705	0.0384633	0.00610928	0.0199678	0.00349275	0.389573	0.173296	0.109745	0.00583826	0.248965	0.0725835	8.742938e-06	-nan	1	0.282088	0.217974	0.217968	0.28197	4	0.999734	0.999932	1.00007	1.00027	0.7532385	0.100252	0.32325	0.166577	0.00638206	0.753238	1.578571
17010	-nan	-nan	-nan	2.286138e+07	1	0.016458	0.0165875	0.00490593	0.136701	0.00267232	0.1251	0.0537815	0.151739	0.977287	0.00426901	0.0104546	0.00456534	0.00601705	0.0384633	0.00610928	0.0199678	0.00349275	0.389573	0.173296	0.109745	0.00583826	0.248965	0.0725835	8.742938e-06	-nan	1	0.282088	0.217974	0.217968	0.28197	4	0.999734	0.999932	1.00007	1.00027	0.7532385	0.0159317	0.142524	0.0325773	0.00104021	0.753238	1.578571
17020	-nan	-nan	-nan	2.286138e+07	1	0.016458	0.0165875	0.00490593	0.136701	0.00267232	0.1251	0.0537815	0.151739	0.977287	0.00426901	0.0104546	0.00456534	0.00601705	0.0384633	0.00610928	0.0199678	0.00349275	0.389573	0.173296	0.109745	0.00583826	0.248965	0.0725835	8.742938e-06	-nan	1	0.282088	0.217974	0.217968	0.28197	4	0.999734	0.999932	1.00007	1.00027	0.7532385	0.00159932	0.122799	0.00195087	0.689921	0.753238	1.578571
17030	-nan	-nan	-nan	2.286138e+07	1	0.016458	0.0165875	0.00490593	0.136701	0.00267232	0.1251	0.0537815	0.151739	0.977287	0.00426901	0.0104546	0.00456534	0.00601705	0.0384633	0.00610928	0.0199678	0.00349275	0.389573	0.173296	0.109745	0.00583826	0.248965	0.0725835	8.742938e-06	-nan	1	0.282088	0.217974	0.217968	0.28197	4	0.999734	0.999932	1.00007	1.00027	0.7532385	0.341268	0.156356	0.00100834	0.0059713	0.753238	1.578571
17040	-nan	-nan	-nan	2.286138e+07	1	0.016458	0.0165875	0.00490593	0.136701	0.00267232	0.1251	0.0537815	0.151739	0.977287	0.00426901	0.0104546	0.00456534	0.00601705	0.0384633	0.00610928	0.0199678	0.00349275	0.389573	0.173296	0.109745	0.00583826	0.248965	0.0725835	8.742938e-06	-nan	1	0.282088	0.217974	0.217968	0.28197	4	0.999734	0.999932	1.00007	1.00027	0.7532385	0.0960184	0.00570016	0.00117704	0.0148268	0.753238	1.578571
17050	-nan	-nan	-nan	2.286138e+07	1	0.016458	0.0165875	0.00490593	0.136701	0.00267232	0.1251	0.0537815	0.151739	0.977287	0.00426901	0.0104546	0.00456534	0.00601705	0.0384633	0.00610928	0.0199678	0.00349275	0.389573	0.173296	0.109745	0.00583826	0.248965	0.0725835	8.742938e-06	-nan	1	0.282088	0.217974	0.217968	0.28197	4	0.999734	0.999932	1.00007	1.00027	0.7532385	0.0074082	0.50497	0.00222443	0.0036069	0.753238	1.578571
17060	-nan	-nan	-nan	2.286138e+07	1	0.016458	0.0165875	0.00490593	0.136701	0.00267232	0.1251	0.0537815	0.151739	0.977287	0.00426901	0.0104546	0.00456534	0.00601705	0.0384633	0.00610928	0.0199678	0.00349275	0.389573	0.173296	0.109745	0.00583826	0.248965	0.0725835	8.742938e-06	-nan	1	0.282088	0.217974	0.217968	0.28197	4	0.999734	0.999932	1.00007	1.00027	0.7532385	0.968103	0.0136	0.136967	0.0117062	0.753238	1.578571
17070	-nan	-nan	-nan	2.286138e+07	1	0.016458	0.0165875	0.00490593	0.136701	0.00267232	0.1251	0.0537815	0.151739	0.977287	0.00426901	0.0104546	0.00456534	0.00601705	0.0384633	0.00610928	0.0199678	0.00349275	0.389573	0.173296	0.109745	0.00583826	0.248965	0.0725835	8.742938e-06	-nan	1	0.282088	0.217974	0.217968	0.28197	4	0.999734	0.999932	1.00007	1.00027	0.7532385	0.0685394	0.0112144	0.00596263	0.901043	0.753238	1.578571
17080	-nan	-nan	-nan	2.286138e+07	1	0.016458	0.0165875	0.00490593	0.136701	0.00267232	0.1251	0.0537815	0.151739	0.977287	0.00426901	0.0104546	0.00456534	0.00601705	0.0384633	0.00610928	0.0199678	0.00349275	0.389573	0.173296	0.109745	0.00583826	0.248965	0.0725835	8.742938e-06	-nan	1	0.282088	0.217974	0.217968	0.28197	4	0.999734	0.999932	1.00007	1.00027	0.7532385	0.0817622	0.0015164	0.950361	0.555605	0.753238	1.578571
17090	-nan	-nan	-nan	2.286138e+07	1	0.016458	0.0165875	0.00490593	0.136701	0.00267232	0.1251	0.0537815	0.151739	0.977287	0.00426901	0.0104546	0.00456534	0.00601705	0.0384633	0.00610928	0.0199678	0.00349275	0.389573	0.173296	0.109745	0.00583826	0.248965	0.0725835	8.742938e-06	-nan	1	0.282088	0.217974	0.217968	0.28197	4	0.999734	0.999932	1.00007	1.00027	0.7532385	0.0747927	0.00188322	0.0563094	0.0436701	0.753238	1.578571
17100	-nan	-nan	-nan	2.286138e+07	1	0.016458	0.0165875	0.00490593	0.136701	0.00267232	0.1251	0.0537815	0.151739	0.977287	0.00426901	0.0104546	0.00456534	0.00601705	0.0384633	0.00610928	0.0199678	0.00349275	0.389573	0.173296	0.109745	0.00583826	0.248965	0.0725835	8.742938e-06	-nan	1	0.282088	0.217974	0.217968	0.28197	4	0.999734	0.999932	1.00007	1.00027	0.7532385	0.549498	0.0405468	0.085685	0.00572303	0.753238	1.578571
17110	-nan	-nan	-nan	2.286138e+07	1	0.016458	0.0165875	0.00490593	0.136701	0.00267232	0.1251	0.0537815	0.151739	0.977287	0.00426901	0.0104546	0.00456534	0.00601705	0.0384633	0.00610928	0.0199678	0.00349275	0.389573	0.173296	0.109745	0.00583826	0.248965	0.0725835	8.742938e-06	-nan	1	0.282088	0.217974	0.217968	0.28197	4	0.999734	0.999932	1.00007	1.00027	0.7532385	0.028793	0.298435	0.0113346	0.0194462	0.753238	1.578571
17120	-nan	-nan	-nan	2.286138e+07	1	0.016458	0.0165875	0.00490593	0.136701	0.00267232	0.1251	0.0537815	0.151739	0.977287	0.00426901	0.0104546	0.00456534	0.00601705	0.0384633	0.00610928	0.0199678	0.00349275	0.389573	0.173296	0.109745	0.00583826	0.248965	0.0725835	8.742938e-06	-nan	1	0.282088	0.217974	0.217968	0.28197	4	0.999734	0.999932	1.00007	1.00027	0.7532385	0.00716987	0.156054	0.0304211	0.00807957	0.753238	1.578571
17130	-nan	-nan	-nan	2.286138e+07	1	0.016458	0.0165875	0.00490593	0.136701	0.00267232	0.1251	0.0537815	0.151739	0.977287	0.00426901	0.0104546	0.00456534	0.00601705	0.0384633	0.00610928	0.0199678	0.00349275	0.389573	0.173296	0.109745	0.00583826	0.248965	0.0725835	8.742938e-06	-nan	1	0.282088	0.217974	0.217968	0.28197	4	0.999734	0.999932	1.00007	1.00027	0.7532385	0.0259577	0.016319	0.196811	0.00354291	0.753238	1.578571
17140	-nan	-nan	-nan	2.286138e+07	1	0.016458	0.0165875	0.00490593	0.136701	0.00267232	0.1251	0.0537815	0.151739	0.977287	0.00426901	0.0104546	0.00456534	0.00601705	0.0384633	0.00610928	0.0199678	0.00349275	0.389573	0.173296	0.109745	0.00583826	0.248965	0.0725835	8.742938e-06	-nan	1	0.282088	0.217974	0.217968	0.28197	4	0.999734	0.999932	1.00007	1.00027	0.7532385	0.0408163	0.0451733	0.281639	0.00156818	0.753238	1.578571
17150	-nan	-nan	-nan	2.286138e+07	1	0.016458	0.0165875	0.00490593	0.136701	0.00267232	0.1251	0.0537815	0.151739	0.977287	0.00426901	0.0104546	0.00456534	0.00601705	0.0384633	0.00610928	0.0199678	0.00349275	0.389573	0.173296	0.109745	0.00583826	0.248965	0.0725835	8.742938e-06	-nan	1	0.282088	0.217974	0.217968	0.28197	4	0.999734	0.999932	1.00007	1.00027	0.7532385	0.932196	0.00235125	0.011204	0.0618737	0.753238	1.578571
