Iteration	Posterior	Likelihood	Prior	alpha	alpha_indicator	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	kappa	p_inv	p_inv_indicator	pi[1]	pi[2]	pi[3]	pi[4]	Q_indicator	site_rates[1]	site_rates[2]	site_rates[3]	site_rates[4]	sub_rate	sub_rate_vec[1]	sub_rate_vec[2]	sub_rate_vec[3]	sub_rate_vec[4]	sub_rate_vec[5]	TL
5990	-2545814	-2545840	25.4385	1e+08	0	0.00712364	0.0174863	0.00534635	0.142073	0.00283138	0.130777	0.0549601	0.159254	1.01744	0.00473924	0.00633647	0.010697	0.0207002	0.00354837	0.0408675	0.0104442	0.010744	0.17742	0.130824	0.0637025	0.240711	0.131077	0.256266	4.293806e-06	0	0	0.28218	0.217361	0.217841	0.282618	4	0.999873	0.999968	1.00003	1.00013	0.7194322	0.0660476	0.0124259	0.001271	0.0935493	0.719432	1.645373
6000	-2545814	-2545840	25.74216	1e+08	0	0.0068105	0.0176621	0.00530599	0.141339	0.00267418	0.130566	0.0553278	0.15835	1.0084	0.00448971	0.00597633	0.0108477	0.0209288	0.00359828	0.0399767	0.0102941	0.0110154	0.00991523	0.361135	0.085952	0.169043	0.350551	0.0234035	4.085865e-06	0	0	0.28218	0.217361	0.217841	0.282618	4	0.999873	0.999968	1.00003	1.00013	0.7263262	0.686671	0.0176547	0.00206047	0.00321406	0.726326	1.633566
6010	-2545834	-2545839	5.11717	4.883342e+07	1	0.00709592	0.017313	0.00556892	0.14004	0.00274364	0.129886	0.0549452	0.158422	1.00694	0.00448971	0.00625495	0.0104173	0.0204404	0.00362101	0.0404999	0.0100909	0.0111621	0.071365	0.10409	0.023827	0.273465	0.51232	0.0149325	4.381072e-06	0	0	0.282302	0.217455	0.217504	0.28274	4	0.999818	0.999954	1.00005	1.00018	0.7283091	0.396733	0.0599312	0.024529	0.00129034	0.728309	1.629935
6020	-2545818	-2545845	26.61154	1e+08	0	0.00659359	0.0174648	0.00553703	0.141357	0.00293321	0.130918	0.0550371	0.157449	1.01084	0.00463919	0.00633341	0.010449	0.0201087	0.00364133	0.0410529	0.0102569	0.0115464	0.496108	0.147152	0.0838899	0.0471564	0.205847	0.0198465	3.662776e-06	0	0	0.28218	0.217642	0.217692	0.282486	4	0.999873	0.999968	1.00003	1.00013	0.7245862	0.15141	0.0092202	0.00358327	0.00657174	0.724586	1.636157
6030	-2545817	-2545845	28.11614	1e+08	0	0.00754561	0.0176433	0.00518763	0.140347	0.00295534	0.129951	0.0554149	0.159661	1.00888	0.00436688	0.00610381	0.0105691	0.0203313	0.00367435	0.0408614	0.0102473	0.0105661	0.0774107	0.0635849	0.0529953	0.515713	0.00832931	0.281967	1.096743e-05	0	0	0.282007	0.217509	0.218172	0.282312	4	0.999873	0.999968	1.00003	1.00013	0.7253411	0.00670919	0.00174973	0.0118778	0.053289	0.725341	1.634302
6040	-2545832	-2545842	10.46379	5.371688e+07	1	0.00754152	0.017563	0.00543088	0.141867	0.0028065	0.130459	0.0546416	0.157894	1.0096	0.00462525	0.00629179	0.0103833	0.0207568	0.00350493	0.0402292	0.00996768	0.0105122	0.157554	0.122996	0.25161	0.0373795	0.307	0.123461	9.170992e-06	0	0	0.282315	0.217253	0.217834	0.282598	4	0.999827	0.999955	1.00004	1.00017	0.7242099	0.00112884	0.229968	0.0116105	0.0011477	0.72421	1.634079
6050	-2545845	-2545844	-1.036968	8.729712e+07	1	0.00732161	0.0175021	0.00538007	0.141753	0.00275222	0.132131	0.0554773	0.160252	1.01471	0.00449759	0.00596494	0.0106762	0.0203472	0.00360438	0.0405796	0.0103927	0.0100194	0.200621	0.455466	0.0951783	0.150068	0.0537624	0.0449047	6.046422e-06	0	0	0.282332	0.217313	0.21774	0.282615	4	0.999864	0.999965	1.00003	1.00014	0.7229026	0.0542999	0.604515	0.466513	0.0203755	0.722903	1.643359
6060	-2545820	-2545839	19.33971	1e+08	0	0.00733914	0.017753	0.00533148	0.141753	0.00279244	0.132116	0.0556186	0.158934	1.01721	0.00466515	0.00620485	0.0107577	0.020116	0.00359225	0.0408289	0.0101717	0.0108334	0.577307	0.0599352	0.0812795	0.037796	0.150448	0.093234	7.293263e-06	0	0	0.282188	0.217202	0.217629	0.282981	4	0.999873	0.999968	1.00003	1.00013	0.7211061	0.589302	0.073781	0.00446202	0.222037	0.721106	1.646017
6070	-2545813	-2545841	28.27291	1e+08	0	0.00701368	0.0175022	0.00541054	0.141382	0.00292692	0.130654	0.054327	0.158646	1.01204	0.00462865	0.00610797	0.0106298	0.020224	0.00345465	0.0406822	0.0103897	0.0109824	0.269397	0.00800279	0.239586	0.063516	0.367587	0.0519116	1.085136e-06	0	0	0.281913	0.217964	0.217417	0.282706	4	0.999873	0.999968	1.00003	1.00013	0.724299	0.00187081	0.0183243	0.0106632	0.0169386	0.724299	1.637004
6080	-2545831	-2545841	10.11559	2.186465e+07	1	0.00732267	0.0176819	0.00533973	0.140943	0.00291193	0.129696	0.0551116	0.158691	1.00208	0.0044706	0.00607843	0.0105129	0.0200529	0.00358036	0.0396149	0.0101398	0.0106203	0.202466	0.09465	0.0912479	0.106729	0.28099	0.223917	7.090048e-06	0	0	0.281931	0.217959	0.217412	0.282699	4	0.999728	0.999931	1.00007	1.00027	0.7288571	0.00111469	0.00659495	0.0543425	0.0133658	0.728857	1.624851
6090	-2545821	-2545842	21.19796	1e+08	0	0.00758001	0.0172907	0.00531515	0.140944	0.00272349	0.130447	0.0554916	0.157227	1.00668	0.0046152	0.00621964	0.0106389	0.020793	0.00346825	0.0400803	0.0103113	0.0103634	0.113582	0.391916	0.0549406	0.0780094	0.177239	0.184313	4.353854e-06	0	0	0.281931	0.217959	0.217412	0.282699	4	0.999873	0.999968	1.00003	1.00013	0.727313	0.105699	0.894307	0.00320337	0.0257678	0.727313	1.630186
6100	-2545823	-2545845	21.89015	1e+08	0	0.00676371	0.0178747	0.00500363	0.14022	0.00277332	0.130325	0.0550537	0.158228	1.00116	0.00450938	0.00612146	0.0103306	0.0203866	0.00375714	0.0406297	0.00993565	0.0105464	0.396328	0.00529783	0.0322092	0.201021	0.28345	0.0816931	3.80854e-07	0	0	0.281931	0.217959	0.217412	0.282699	4	0.999873	0.999968	1.00003	1.00013	0.7296155	0.883649	0.687933	0.0046781	0.0014617	0.729615	1.623624
6110	-2545809	-2545837	28.71356	1e+08	0	0.00686605	0.0174679	0.00507196	0.140492	0.00275172	0.129752	0.0550982	0.158017	1.00332	0.00452779	0.00595457	0.0102894	0.020682	0.00353877	0.0404	0.010326	0.0109002	0.305227	0.158449	0.121479	0.256934	0.10589	0.0520209	1.439445e-06	0	0	0.281919	0.217609	0.217716	0.282756	4	0.999873	0.999968	1.00003	1.00013	0.7303183	0.00386174	0.00356489	0.00672149	0.0479408	0.730318	1.625458
6120	-2545823	-2545838	15.07306	1e+08	0	0.00709283	0.0172887	0.00512287	0.14056	0.00278041	0.130015	0.0546416	0.157915	1.0053	0.00440502	0.00613251	0.0107475	0.0203656	0.00373285	0.040247	0.0101541	0.0105696	0.0832235	0.122731	0.329579	0.311135	0.14911	0.00422145	2.166965e-06	0	0	0.282482	0.217438	0.217546	0.282534	4	0.999873	0.999968	1.00003	1.00013	0.7273341	0.875499	0.551457	0.0659894	0.115481	0.727334	1.627074
6130	-2545817	-2545842	24.47134	1e+08	0	0.00706002	0.0174294	0.00517597	0.140195	0.00281362	0.130132	0.0541854	0.157472	1.00524	0.00447032	0.00620893	0.0105756	0.0206493	0.00370031	0.0405532	0.00961731	0.0106979	0.153595	0.261026	0.104813	0.126114	0.0319098	0.322542	2.28129e-06	0	0	0.282231	0.217417	0.21807	0.282283	4	0.999873	0.999968	1.00003	1.00013	0.7304029	0.0557832	0.279381	0.00724361	0.00271351	0.730403	1.62618
6140	-2545837	-2545839	1.820826	9.693364e+07	1	0.00707242	0.0174851	0.00531165	0.140275	0.00288424	0.130132	0.0546779	0.157291	1.0031	0.00466909	0.00613927	0.0103244	0.0201391	0.00348751	0.0397438	0.00986447	0.0109335	0.135955	0.110053	0.108324	0.247128	0.259534	0.139006	5.721973e-06	0	0	0.282231	0.217417	0.21807	0.282283	4	0.999871	0.999967	1.00003	1.00013	0.7307981	0.831184	0.464894	0.00592149	0.00943976	0.730798	1.623532
6150	-2545845	-2545845	0.2764383	9.308997e+07	1	0.00718922	0.0168414	0.00531144	0.140159	0.0027936	0.130766	0.0549727	0.156828	1.0017	0.00453926	0.00637703	0.0106653	0.0208447	0.00363306	0.0399748	0.0103235	0.0105987	0.0565091	0.130666	0.237009	0.114453	0.137855	0.323508	8.578109e-06	0	0	0.282353	0.217511	0.217731	0.282405	4	0.999868	0.999966	1.00003	1.00013	0.7288597	0.0227933	0.05217	0.409879	0.20821	0.72886	1.623516
6160	-2545838	-2545842	3.413108	3.901375e+07	1	0.00669442	0.017159	0.00526034	0.140367	0.00272277	0.130386	0.0549515	0.157542	1.0021	0.00440198	0.00599016	0.0104751	0.0201045	0.0036059	0.0403899	0.010302	0.0109991	0.11683	0.336682	0.0681368	0.401912	0.0337566	0.0426831	1.244427e-05	0	0	0.28296	0.216599	0.217429	0.283012	4	0.999797	0.999948	1.00005	1.0002	0.7297751	0.00208988	0.25658	0.0446661	0.183893	0.729775	1.62345
6170	-2545823	-2545846	23.0052	1e+08	0	0.0069987	0.0170477	0.0051404	0.140094	0.00286241	0.129976	0.055073	0.157751	1.00293	0.0045879	0.00610668	0.0103988	0.0212299	0.00374546	0.0408218	0.0102603	0.0107518	0.169581	0.154974	0.396388	0.0596631	0.0311013	0.188292	1.818823e-06	0	0	0.282867	0.217104	0.217366	0.282663	4	0.999873	0.999968	1.00003	1.00013	0.7302849	0.0451614	0.170847	0.00297582	0.0580455	0.730285	1.625776
6180	-2545821	-2545846	24.13348	1e+08	0	0.00717276	0.0176857	0.00540555	0.14106	0.00287357	0.13067	0.0545653	0.158025	0.997586	0.00448385	0.00604124	0.0107997	0.0203449	0.0035487	0.0398249	0.00989073	0.0107068	0.168456	0.223146	0.456751	0.069889	0.0518874	0.0298704	4.505475e-06	0	0	0.282908	0.217136	0.217252	0.282705	4	0.999873	0.999968	1.00003	1.00013	0.7330137	0.106143	0.0444359	0.00669848	0.0143096	0.733014	1.620685
6190	-2545836	-2545838	1.882354	2.39518e+07	1	0.00704585	0.0174098	0.00540555	0.141635	0.00281369	0.130266	0.0554495	0.157147	1.00284	0.00452249	0.00600384	0.0104101	0.0204413	0.00363945	0.0401872	0.0100245	0.0108234	0.31319	0.0424488	0.184702	0.0371354	0.220092	0.202432	1.6887e-06	0	0	0.282908	0.217136	0.217252	0.282705	4	0.99974	0.999934	1.00007	1.00026	0.729468	0.207727	0.0480666	0.0138285	0.143677	0.729468	1.626069
6200	-2545841	-2545846	5.062932	6.25308e+07	1	0.00712526	0.0171869	0.00538579	0.141468	0.00270648	0.130612	0.0551126	0.15854	1.00657	0.00459782	0.00637749	0.0107095	0.0200403	0.00346978	0.0403731	0.0107385	0.0109144	0.275756	0.382454	0.0705002	0.0927396	0.0962271	0.0823233	1.404562e-07	0	0	0.282988	0.217197	0.21703	0.282785	4	0.999839	0.999959	1.00004	1.00016	0.7249231	0.0540399	0.0109598	0.0132403	0.0997782	0.724923	1.63193
6210	-2545842	-2545841	-0.871564	1.786099e+07	1	0.00686861	0.0174494	0.00515266	0.1417	0.00277977	0.12975	0.0549196	0.157643	1.00536	0.00450269	0.00589417	0.0106613	0.0205786	0.00364467	0.0400544	0.0103197	0.0110162	0.0504568	0.00927058	0.0371699	0.0129886	0.87804	0.0120744	2.613679e-06	0	0	0.282888	0.217619	0.216891	0.282603	4	0.999699	0.999923	1.00008	1.0003	0.7271184	0.0753613	0.0920516	0.0443098	0.994351	0.727118	1.6283
6220	-2545823	-2545846	23.64974	1e+08	0	0.00724763	0.0172743	0.00543098	0.142368	0.00298568	0.130308	0.0544486	0.159214	1.00347	0.00453596	0.00628864	0.0104797	0.0206244	0.00352854	0.0401945	0.00999221	0.0103745	0.664701	0.0906797	0.0541596	0.107916	0.0680437	0.0145002	1.082976e-05	0	0	0.282616	0.21741	0.217644	0.282331	4	0.999873	0.999968	1.00003	1.00013	0.7260338	0.00918183	0.033031	0.281907	0.00798737	0.726034	1.628769
6230	-2545812	-2545838	26.83155	1e+08	0	0.00706506	0.0174974	0.00526681	0.141669	0.00268789	0.129825	0.0549027	0.158939	1.00826	0.00461249	0.00619718	0.0108218	0.0203227	0.00353586	0.0403779	0.00992079	0.0106699	0.184663	0.281395	0.26141	0.051271	0.0644923	0.156769	2.149054e-07	0	0	0.282481	0.217306	0.218016	0.282197	4	0.999873	0.999968	1.00003	1.00013	0.7264502	0.00198967	0.00289305	0.0482577	0.0981889	0.72645	1.63257
6240	-2545833	-2545841	7.463639	2.467676e+07	1	0.00678363	0.0170835	0.00530289	0.14049	0.00293839	0.129781	0.0552532	0.15766	1.00801	0.00445335	0.00607387	0.0102723	0.0207304	0.00358974	0.0401753	0.0103812	0.0109301	0.120665	0.00191331	0.0412575	0.54538	0.0812659	0.209518	9.144265e-07	0	0	0.282506	0.217326	0.218094	0.282074	4	0.999744	0.999935	1.00007	1.00026	0.7270546	0.00397364	0.0331548	0.187484	0.0029218	0.727055	1.629907
6250	-2545833	-2545840	7.541629	5210544	1	0.00688956	0.0173436	0.00518545	0.14089	0.00281787	0.129969	0.0551681	0.15746	1.00822	0.00454724	0.00605694	0.0104682	0.0203316	0.00354127	0.0401789	0.010079	0.0109301	0.340563	0.00156626	0.16921	0.0149296	0.237308	0.236423	2.547233e-05	0	0	0.281699	0.217401	0.217956	0.282944	4	0.999443	0.999858	1.00014	1.00056	0.7279493	0.00196222	0.00706732	0.943312	0.00508814	0.727949	1.630071
6260	-2545842	-2545841	-0.271381	8.100082e+07	1	0.00726162	0.0174275	0.00538326	0.141662	0.00283768	0.130552	0.0550028	0.157663	1.00644	0.00458936	0.00626302	0.0102686	0.0206351	0.00377281	0.0406558	0.0102084	0.0108448	0.128935	0.00158037	0.149134	0.230196	0.0156759	0.47448	1.413877e-05	0	0	0.281699	0.217401	0.217956	0.282944	4	0.999859	0.999965	1.00003	1.00014	0.7259001	0.0799332	0.0354498	0.598276	0.0960055	0.7259	1.631466
6270	-2545810	-2545841	31.32252	1e+08	0	0.00717165	0.01757	0.00556673	0.142522	0.00283768	0.132086	0.0553675	0.159421	1.01081	0.00447484	0.00603748	0.0105054	0.0204576	0.00376095	0.0409432	0.0103484	0.010487	0.113141	0.00622045	0.103958	0.189167	0.440243	0.147271	5.094648e-06	0	0	0.281699	0.217401	0.217956	0.282944	4	0.999873	0.999968	1.00003	1.00013	0.7228918	0.00111469	0.00240801	0.0360041	0.0029409	0.722892	1.640363
6280	-2545835	-2545844	9.309297	2.139894e+07	1	0.00722406	0.0170797	0.00509939	0.141186	0.00273541	0.131595	0.0552875	0.158875	1.01088	0.00480256	0.00609212	0.0107263	0.0203942	0.00372872	0.0409149	0.0103484	0.0105296	0.012489	0.0312844	0.175222	0.289531	0.331086	0.160388	1.23699e-05	0	0	0.281699	0.217401	0.217956	0.282944	4	0.999725	0.99993	1.00007	1.00027	0.7248517	0.00670615	0.239847	0.00372003	0.00177076	0.724852	1.637503
6290	-2545823	-2545841	18.66905	1e+08	0	0.00717769	0.0176223	0.00523673	0.142084	0.00270602	0.130386	0.0558586	0.158875	1.0081	0.00451498	0.00600507	0.0107263	0.0203942	0.00352793	0.0404669	0.00998995	0.0109506	0.0826068	0.138832	0.0512641	0.0803695	0.626169	0.0207589	1.303541e-05	0	0	0.281991	0.217627	0.217403	0.28298	4	0.999873	0.999968	1.00003	1.00013	0.7251945	0.216441	0.0838216	0.945398	0.00547319	0.725194	1.634617
6300	-2545834	-2545840	6.466178	4.142885e+07	1	0.00719228	0.0173739	0.00539322	0.140645	0.00274055	0.131763	0.0553173	0.158485	1.01084	0.00443213	0.00613863	0.0105128	0.0206399	0.00359107	0.0405537	0.0100861	0.0107842	0.100101	0.159313	0.027031	0.560418	0.145274	0.00786307	8.533807e-06	0	0	0.281674	0.218187	0.217853	0.282286	4	0.999803	0.99995	1.00005	1.0002	0.7242142	0.00137725	0.11009	0.135345	0.00896299	0.724214	1.636488
6310	-2545840	-2545844	3.574765	4.48077e+07	1	0.00677538	0.017092	0.00503117	0.142722	0.00274055	0.131857	0.0557566	0.159072	1.01125	0.00453081	0.00608951	0.0105335	0.0205869	0.00371449	0.0408732	0.0101837	0.0108916	0.14903	0.0345736	0.0701089	0.0884599	0.605769	0.0520581	1.591205e-06	0	0	0.28173	0.217645	0.217311	0.283314	4	0.99981	0.999952	1.00005	1.00019	0.7245747	0.264967	0.00113079	0.0137296	0.779828	0.724575	1.639697
6320	-2545817	-2545838	21.47374	1e+08	0	0.00674506	0.0174998	0.00548195	0.141156	0.00277893	0.130531	0.0555104	0.15874	1.00862	0.00452245	0.00602257	0.0107906	0.0202934	0.00350493	0.0403333	0.0102619	0.0111684	0.0446971	0.167169	0.0267481	0.148406	0.217157	0.395823	3.611864e-06	0	0	0.281664	0.217594	0.217494	0.283247	4	0.999873	0.999968	1.00003	1.00013	0.725034	0.0250317	0.383899	0.323201	0.00184192	0.725034	1.633959
6330	-2545839	-2545845	5.357195	1.934154e+07	1	0.00680016	0.0176835	0.00520618	0.142497	0.00278232	0.130899	0.0564749	0.160533	1.01934	0.00455946	0.00624477	0.0106299	0.020606	0.00362115	0.0406318	0.0103607	0.0112397	0.183066	0.0168403	0.272244	0.250714	0.128265	0.148871	7.863682e-06	0	0	0.282107	0.216363	0.217837	0.283693	4	0.999711	0.999926	1.00007	1.00029	0.7196337	0.00212147	0.267227	0.00164559	0.524866	0.719634	1.650108
6340	-2545820	-2545843	22.05194	1e+08	0	0.00708024	0.0173744	0.00536819	0.142213	0.00283266	0.13114	0.0553774	0.159107	1.0209	0.00459254	0.00618698	0.0110376	0.020862	0.00370046	0.0405784	0.010063	0.0111763	0.0708465	0.330233	0.094099	0.194826	0.231947	0.0780495	2.502801e-06	0	0	0.282321	0.216528	0.218002	0.283149	4	0.999873	0.999968	1.00003	1.00013	0.7187589	0.660007	0.00276307	0.813254	0.00186675	0.718759	1.649585
6350	-2545823	-2545843	20.65543	1e+08	0	0.00706265	0.0173102	0.00518743	0.142455	0.00276504	0.131384	0.055939	0.160486	1.01839	0.00476173	0.00625451	0.0105757	0.0209133	0.00359063	0.0409886	0.0101278	0.0109587	0.0062718	0.0238957	0.0318692	0.478561	0.392127	0.0672744	1.799757e-05	0	0	0.282346	0.216546	0.218021	0.283087	4	0.999873	0.999968	1.00003	1.00013	0.7196106	0.01486	0.102348	0.105804	0.0697443	0.719611	1.649151
6360	-2545848	-2545852	3.716054	4.331545e+07	1	0.00732153	0.0181028	0.00548594	0.142485	0.00272597	0.133017	0.0555553	0.159647	1.02043	0.00473414	0.0062474	0.0105038	0.0201102	0.00382284	0.0410299	0.0106998	0.0104272	0.0726787	0.265641	0.0501809	0.0740404	0.103335	0.434123	9.1983e-06	0	0	0.283224	0.217137	0.217049	0.282591	4	0.999807	0.999951	1.00005	1.00019	0.7174758	0.021058	0.0688552	0.136352	0.0125367	0.717476	1.652348
6370	-2545836	-2545842	6.032034	1.001369e+07	1	0.00697721	0.0174337	0.0055446	0.143768	0.00281383	0.132498	0.0554476	0.160714	1.02172	0.00466054	0.00623068	0.0106398	0.0208634	0.0037503	0.0415028	0.0102946	0.0110969	0.348512	0.101467	0.0202817	0.166271	0.201369	0.1621	6.610004e-06	0	0	0.283224	0.217137	0.217049	0.282591	4	0.999598	0.999897	1.0001	1.0004	0.7161419	0.00232619	0.0555851	0.359005	0.0050914	0.716142	1.655952
6380	-2545819	-2545844	24.51234	1e+08	0	0.0073269	0.0178254	0.00532964	0.143011	0.00290009	0.132824	0.055986	0.159696	1.02503	0.00464672	0.00627604	0.011335	0.0209337	0.00370854	0.0409521	0.0102946	0.0108567	0.011073	0.117297	0.1534	0.381914	0.141359	0.194957	4.660466e-07	0	0	0.281198	0.217595	0.21773	0.283478	4	0.999873	0.999968	1.00003	1.00013	0.7139465	0.00622374	0.497461	0.0457563	0.00153025	0.713947	1.658935
6390	-2545822	-2545846	24.6518	1e+08	0	0.00734535	0.0177842	0.00545292	0.142491	0.0028025	0.13421	0.0562563	0.161122	1.02718	0.0044878	0.00616707	0.0107327	0.0207894	0.0036126	0.0409821	0.0104023	0.0115727	0.284442	0.357256	0.0118664	0.127223	0.189294	0.0299186	1.526747e-06	0	0	0.281198	0.217595	0.21773	0.283478	4	0.999873	0.999968	1.00003	1.00013	0.713585	0.208289	0.00501066	0.146129	0.00118314	0.713585	1.66339
6400	-2545832	-2545850	18.22123	1e+08	0	0.00694167	0.0176416	0.00553575	0.14332	0.00275351	0.133464	0.0564709	0.15903	1.01888	0.00465787	0.00623636	0.0107874	0.0202687	0.00339348	0.0411865	0.0105163	0.01137	0.0734984	0.357775	0.0977746	0.185059	0.224529	0.0613646	2.575223e-06	0	0	0.281198	0.217595	0.21773	0.283478	4	0.999873	0.999968	1.00003	1.00013	0.7171541	0.191639	0.00945587	0.0731375	0.937781	0.717154	1.652452
6410	-2545821	-2545841	20.3527	1e+08	0	0.00719066	0.0178187	0.00552641	0.144221	0.00291327	0.133329	0.0562749	0.160747	1.02914	0.00468619	0.00610772	0.0107586	0.0207505	0.0036005	0.0407907	0.0103989	0.0111018	0.193701	0.193659	0.0880052	0.352676	0.153025	0.018933	8.7086e-06	0	0	0.281198	0.217595	0.21773	0.283478	4	0.999873	0.999968	1.00003	1.00013	0.7136701	0.00350094	0.0917617	0.750228	0.0540459	0.71367	1.665358
6420	-2545816	-2545842	25.42409	1e+08	0	0.00687157	0.0173585	0.00545554	0.142893	0.00286485	0.132557	0.0554712	0.159913	1.02281	0.00459192	0.00621168	0.0108747	0.0204548	0.00379268	0.0406591	0.0103445	0.0113455	0.113063	0.0768716	0.165586	0.167889	0.451718	0.0248734	7.527508e-06	0	0	0.281715	0.217995	0.21796	0.28233	4	0.999873	0.999968	1.00003	1.00013	0.7181811	0.011556	0.0029812	0.0616091	0.042663	0.718181	1.654466
6430	-2545836	-2545841	5.294431	4.814151e+07	1	0.00724719	0.0176839	0.00548867	0.143938	0.00286048	0.13174	0.0556094	0.161483	1.02184	0.00466716	0.00614677	0.0107462	0.0208194	0.00378346	0.0403458	0.0105679	0.0109437	0.0596625	0.0583119	0.455423	0.115774	0.189646	0.121182	6.137229e-06	0	0	0.281804	0.217294	0.217604	0.283298	4	0.999817	0.999953	1.00005	1.00018	0.7163767	0.0016826	0.00408691	0.578919	0.124141	0.716377	1.655912
6440	-2545817	-2545843	25.37289	1e+08	0	0.00716296	0.0176254	0.00528991	0.14426	0.00260755	0.132884	0.0564373	0.162293	1.02537	0.00454918	0.00652995	0.0107069	0.0209496	0.00367081	0.0416286	0.0102009	0.0110647	0.0888063	0.041464	0.513486	0.120449	0.164231	0.0715635	6.531615e-07	0	0	0.281801	0.217292	0.217601	0.283306	4	0.999873	0.999968	1.00003	1.00013	0.7115396	0.00513424	0.0228786	0.0633873	0.0118361	0.71154	1.663228
6450	-2545821	-2545842	20.88648	1e+08	0	0.00760159	0.0177737	0.00541823	0.143226	0.00290013	0.132346	0.0561341	0.161777	1.02529	0.00462309	0.00642948	0.0102363	0.0206725	0.00378886	0.0410055	0.0102113	0.0107546	0.0442813	0.108797	0.106907	0.237087	0.0468642	0.456064	4.979006e-07	0	0	0.281406	0.217967	0.218	0.282627	4	0.999873	0.999968	1.00003	1.00013	0.7144385	0.959158	0.128184	0.00180242	0.0362578	0.714438	1.660187
6460	-2545830	-2545839	8.352331	5.337748e+07	1	0.00703027	0.0176153	0.00551222	0.143321	0.00288108	0.132918	0.0555968	0.160769	1.02676	0.00459534	0.00628508	0.0106348	0.0208188	0.0036558	0.0410824	0.0102939	0.0113714	0.0133735	0.204579	0.0143898	0.744598	0.0010464	0.0220136	9.698916e-07	0	0	0.281467	0.218014	0.218048	0.282472	4	0.999826	0.999956	1.00004	1.00017	0.7159345	0.0129944	0.00885864	0.00200969	0.0953181	0.715935	1.661143
6470	-2545832	-2545839	6.967829	6.059443e+07	1	0.00745421	0.0176866	0.00536907	0.144476	0.00297267	0.134708	0.0567977	0.16299	1.03462	0.00463111	0.00627029	0.0108136	0.0209125	0.00345115	0.0415513	0.0102299	0.0110667	0.203457	0.271862	0.0304268	0.131514	0.00889253	0.353847	6.000145e-08	0	0	0.282698	0.21764	0.217674	0.281988	4	0.999837	0.999958	1.00004	1.00016	0.7077662	0.00473003	0.00176582	0.183111	0.0501946	0.707766	1.675998
6480	-2545835	-2545841	5.914856	7722468	1	0.00736924	0.0180345	0.00538228	0.145286	0.0029932	0.133418	0.0569084	0.164255	1.03701	0.00459158	0.0061476	0.0108953	0.0212279	0.00381048	0.0415299	0.0102029	0.0110376	0.38016	0.00321818	0.158781	0.338556	0.113597	0.00568834	1.76711e-07	0	0	0.282591	0.217557	0.217972	0.28188	4	0.999543	0.999883	1.00012	1.00046	0.7055442	0.0011313	0.0385604	0.00754644	0.643533	0.705544	1.6801
6490	-2545839	-2545844	4.697811	7.285601e+07	1	0.00734591	0.0176296	0.00565849	0.145213	0.00275506	0.134345	0.0564212	0.164097	1.03726	0.00466774	0.0061544	0.0110318	0.0208263	0.00370272	0.0416916	0.0104826	0.011118	0.645926	0.014301	0.174406	0.0291061	0.0307386	0.105522	8.868875e-06	0	0	0.282384	0.217398	0.218543	0.281674	4	0.999851	0.999961	1.00004	1.00015	0.7056947	0.00789795	0.037018	0.00322839	0.755552	0.705695	1.680403
6500	-2545822	-2545843	21.62633	1e+08	0	0.00743795	0.0175255	0.00539971	0.145121	0.00290592	0.133183	0.0559816	0.16369	1.03071	0.00456682	0.00627676	0.0103346	0.0208799	0.00353354	0.0417575	0.0105047	0.011118	0.717292	0.0123282	0.0559259	0.139502	0.0499478	0.0250044	5.0571e-07	0	0	0.282582	0.217664	0.217737	0.282018	4	0.999873	0.999968	1.00003	1.00013	0.7086631	0.249179	0.0270302	0.0185569	0.0277761	0.708663	1.670929
