Iteration	Posterior	Likelihood	Prior	alpha	alpha_indicator	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er_trans[1]	er_trans[2]	er_trans[3]	er_trans[4]	kappa	pi[1]	pi[2]	pi[3]	pi[4]	Q_indicator	site_rates[1]	site_rates[2]	site_rates[3]	site_rates[4]	TL
14310	-2544902	-2544918	16.10567	1e+08	0	0.0120146	0.0126788	0.00369466	0.102757	0.00216237	0.0948675	0.0403203	0.115315	0.735934	0.00347158	0.00347999	0.00797447	0.0296731	0.00435364	0.00453677	0.0147943	0.00256559	0.270186	0	0.229254	0.226905	0	0.273656	0.270186	0.229254	0.226905	0.273656	0.5992441	0.282952	0.217166	0.216669	0.283213	5	0.999873	0.999968	1.00003	1.00013	1.190594
14320	-2544897	-2544913	16.61467	1e+08	0	0.0120519	0.0125105	0.00413953	0.103038	0.00215716	0.0945107	0.0401046	0.115385	0.736377	0.00325864	0.00363568	0.0080095	0.029174	0.00423619	0.00438198	0.0145936	0.00251966	0.272404	0	0.230291	0.225649	0	0.271656	0.272404	0.230291	0.225649	0.271656	0.09533569	0.28308	0.216344	0.21697	0.283606	5	0.999873	0.999968	1.00003	1.00013	1.190084
14330	-2544919	-2544917	-1.80405	1.3004e+07	1	0.0123946	0.0124957	0.00402821	0.102242	0.00211872	0.095551	0.0401081	0.116213	0.734356	0.00339993	0.00385581	0.00797231	0.029174	0.00406468	0.00465013	0.0148526	0.00262842	0.271838	0	0.23	0.225364	0	0.272799	0.271838	0.23	0.225364	0.272799	0.09318294	0.282187	0.216613	0.21724	0.283959	5	0.999648	0.99991	1.00009	1.00035	1.190104
14340	-2544897	-2544911	13.71961	1e+08	0	0.0125056	0.0127714	0.00381012	0.103084	0.00199513	0.0947329	0.040017	0.115967	0.736783	0.00337986	0.00364561	0.00772267	0.0294032	0.00413355	0.00445106	0.0149732	0.00264583	0.271665	0	0.229854	0.225856	0	0.272625	0.271665	0.229854	0.225856	0.272625	2.971029	0.282295	0.216641	0.216913	0.284151	5	0.999873	0.999968	1.00003	1.00013	1.192022
14350	-2544910	-2544926	16.43336	1e+08	0	0.0124189	0.0129561	0.00372368	0.103537	0.00210906	0.0959063	0.0400755	0.116139	0.736665	0.00342764	0.00361225	0.00779693	0.0295464	0.00432786	0.00432386	0.0153657	0.0026495	0.272483	0	0.229679	0.227293	0	0.270546	0.272483	0.229679	0.227293	0.270546	0.2316885	0.282728	0.216421	0.217657	0.283194	5	0.999873	0.999968	1.00003	1.00013	1.194581
14360	-2544912	-2544910	-2.495824	2.800836e+07	1	0.0124138	0.0127952	0.00390715	0.103037	0.00206429	0.0951962	0.0397672	0.115248	0.736353	0.00331635	0.00347261	0.00795386	0.0294638	0.00435457	0.00441175	0.0145072	0.00261586	0.272031	0	0.229298	0.226045	0	0.272625	0.272031	0.229298	0.226045	0.272625	0.7772174	0.282728	0.216421	0.217657	0.283194	5	0.99976	0.999939	1.00006	1.00024	1.190878
14370	-2544925	-2544921	-3.938741	5572430	1	0.0125482	0.0122784	0.00397825	0.10203	0.00196832	0.0953154	0.0404342	0.113693	0.735776	0.00339719	0.00347283	0.0079366	0.0294426	0.00429433	0.00439692	0.0146013	0.00262688	0.272031	0	0.229298	0.226045	0	0.272625	0.272031	0.229298	0.226045	0.272625	2.247009	0.282439	0.2166	0.216826	0.284135	5	0.999462	0.999862	1.00014	1.00054	1.18819
14380	-2544916	-2544914	-2.093088	7.772767e+07	1	0.0121762	0.0127684	0.0038181	0.101857	0.00204354	0.0945821	0.0396782	0.115191	0.733166	0.00325455	0.00371436	0.00795351	0.0289109	0.00415521	0.00453075	0.0148687	0.00252126	0.272615	0	0.230204	0.226298	0	0.270883	0.272615	0.230204	0.226298	0.270883	0.4313617	0.282439	0.2166	0.216826	0.284135	5	0.999856	0.999963	1.00004	1.00014	1.18519
14390	-2544903	-2544919	16.5079	1e+08	0	0.0122633	0.0125569	0.00419031	0.102964	0.00204354	0.0955135	0.0400211	0.116002	0.733708	0.0033955	0.00377592	0.00758009	0.0290265	0.00422673	0.00433976	0.0145963	0.0025873	0.272964	0	0.230499	0.225927	0	0.27061	0.272964	0.230499	0.225927	0.27061	0.2150453	0.282272	0.216531	0.217761	0.283437	5	0.999873	0.999968	1.00003	1.00013	1.188791
14400	-2544899	-2544916	16.58575	1e+08	0	0.0125762	0.0126436	0.00385453	0.102568	0.00207067	0.0951886	0.0405078	0.11565	0.734383	0.00335891	0.00343059	0.00774112	0.0291387	0.00442047	0.00459227	0.0151075	0.00262177	0.271819	0	0.230574	0.227013	0	0.270594	0.271819	0.230574	0.227013	0.270594	0.1265673	0.282272	0.216531	0.217761	0.283437	5	0.999873	0.999968	1.00003	1.00013	1.189853
14410	-2544919	-2544917	-2.725211	8.02208e+07	1	0.012458	0.0126198	0.0039467	0.102009	0.00206372	0.0950756	0.0401004	0.114345	0.734194	0.00335778	0.0034784	0.00774478	0.0294963	0.00431299	0.00443753	0.0148394	0.00255237	0.274754	0	0.228948	0.225412	0	0.270887	0.274754	0.228948	0.225412	0.270887	1.045061	0.282272	0.216531	0.217761	0.283437	5	0.999858	0.999964	1.00004	1.00014	1.187032
14420	-2544916	-2544914	-2.110574	3.007427e+07	1	0.0124563	0.0125968	0.0039557	0.103427	0.00209072	0.0945419	0.0404462	0.115684	0.734887	0.00322309	0.00363682	0.00769324	0.0293396	0.00433987	0.00431111	0.0146392	0.00266201	0.272203	0	0.230995	0.22564	0	0.271161	0.272203	0.230995	0.22564	0.271161	0.4014396	0.282272	0.216531	0.217761	0.283437	5	0.999768	0.999941	1.00006	1.00023	1.18993
14430	-2544896	-2544912	16.23219	1e+08	0	0.0124806	0.0128968	0.00373611	0.1027	0.00206444	0.0953589	0.0399629	0.11524	0.734887	0.00326291	0.00339906	0.00788076	0.0292448	0.00438168	0.0044494	0.0146534	0.00259951	0.272321	0	0.230689	0.226185	0	0.270805	0.272321	0.230689	0.226185	0.270805	0.4866777	0.282427	0.21665	0.217881	0.283042	5	0.999873	0.999968	1.00003	1.00013	1.189199
14440	-2544899	-2544915	16.63763	1e+08	0	0.0120558	0.0128916	0.00390717	0.102292	0.00197436	0.0955865	0.0398348	0.1151	0.735093	0.00331077	0.00369292	0.0078502	0.0290086	0.00439369	0.00434313	0.0148486	0.00259951	0.273498	0	0.228762	0.225419	0	0.27232	0.273498	0.228762	0.225419	0.27232	0.08538478	0.282799	0.217001	0.217142	0.283058	5	0.999873	0.999968	1.00003	1.00013	1.188784
14450	-2544918	-2544911	-6.945467	9.680204e+07	1	0.0121359	0.0126029	0.00397386	0.102418	0.00203444	0.0952412	0.0396094	0.114803	0.73476	0.00335247	0.00364339	0.00777705	0.0294364	0.00438741	0.00438676	0.0147296	0.00269897	0.27216	0	0.229447	0.225287	0	0.273106	0.27216	0.229447	0.225287	0.273106	5.255735	0.282672	0.216903	0.217044	0.283381	5	0.999871	0.999967	1.00003	1.00013	1.18799
14460	-2544898	-2544914	16.16656	1e+08	0	0.0127075	0.0128988	0.00391092	0.103421	0.00208393	0.0952959	0.0395669	0.115269	0.737448	0.00322224	0.00369002	0.0077712	0.0294551	0.00409197	0.00438676	0.0146913	0.00264816	0.271848	0	0.229267	0.225995	0	0.27289	0.271848	0.229267	0.225995	0.27289	0.5187086	0.282672	0.216903	0.217044	0.283381	5	0.999873	0.999968	1.00003	1.00013	1.192559
14470	-2544903	-2544917	13.4373	1e+08	0	0.0125434	0.0125366	0.00383971	0.104011	0.00217319	0.0949092	0.0401126	0.115856	0.73575	0.00325793	0.00349401	0.00779976	0.0294173	0.0041429	0.00446855	0.0144238	0.0026206	0.273323	0	0.229835	0.225069	0	0.271773	0.273323	0.229835	0.225069	0.271773	3.259983	0.282751	0.216879	0.21702	0.283349	5	0.999873	0.999968	1.00003	1.00013	1.191357
14480	-2544894	-2544910	15.43625	1e+08	0	0.0124727	0.0125713	0.00394277	0.102956	0.00204439	0.0948046	0.0399609	0.115103	0.736515	0.00315285	0.00339668	0.00780601	0.0292375	0.00415422	0.00444389	0.0146649	0.00266599	0.272458	0	0.230109	0.225337	0	0.272096	0.272458	0.230109	0.225337	0.272096	1.275671	0.282957	0.216817	0.216958	0.283268	5	0.999873	0.999968	1.00003	1.00013	1.189893
14490	-2544925	-2544919	-6.251526	2.951411e+07	1	0.0126897	0.0127699	0.0036894	0.103872	0.00209167	0.0947853	0.0404317	0.115785	0.734551	0.00323537	0.00348539	0.00796049	0.0291476	0.00431384	0.00429274	0.0149042	0.00255916	0.272744	0	0.23035	0.224524	0	0.272382	0.272744	0.23035	0.224524	0.272382	4.536053	0.282967	0.21632	0.217169	0.283544	5	0.999766	0.99994	1.00006	1.00023	1.190564
14500	-2544919	-2544917	-1.932843	8.557953e+07	1	0.0122636	0.0127884	0.0038706	0.103071	0.00202979	0.0955945	0.0401425	0.115073	0.734942	0.00331238	0.00366305	0.00794739	0.0289098	0.00449113	0.00448768	0.014459	0.00248528	0.273628	0	0.22997	0.224153	0	0.272249	0.273628	0.22997	0.224153	0.272249	0.2276998	0.283004	0.216218	0.217197	0.283581	5	0.999862	0.999965	1.00004	1.00014	1.189531
14510	-2544901	-2544917	16.23689	1e+08	0	0.0123712	0.0128199	0.00377338	0.102611	0.00203607	0.0945662	0.0402566	0.115607	0.73719	0.00323551	0.0032208	0.00796774	0.0291783	0.00420807	0.0042363	0.0150627	0.002671	0.272378	0	0.2298	0.225724	0	0.272098	0.272378	0.2298	0.225724	0.272098	0.4638377	0.283311	0.216452	0.217365	0.282872	5	0.999873	0.999968	1.00003	1.00013	1.191013
14520	-2544914	-2544912	-1.961322	6.322458e+07	1	0.0122655	0.0126881	0.00391877	0.102916	0.00212601	0.0947922	0.0401873	0.115226	0.737207	0.00341781	0.00345169	0.00796774	0.0288679	0.00442358	0.00447219	0.0145003	0.00253671	0.272063	0	0.230111	0.22603	0	0.271796	0.272063	0.230111	0.22603	0.271796	0.2418518	0.282957	0.216089	0.217002	0.283952	5	0.999841	0.999959	1.00004	1.00016	1.190964
14530	-2544895	-2544911	16.12927	1e+08	0	0.0120388	0.0127501	0.00392358	0.103016	0.00209366	0.0944344	0.0401469	0.114997	0.732783	0.00328729	0.00360563	0.00787661	0.0293637	0.00408071	0.0043559	0.0148809	0.0026911	0.271959	0	0.230023	0.225943	0	0.272075	0.271959	0.230023	0.225943	0.272075	0.6183176	0.282957	0.216089	0.217002	0.283952	5	0.999873	0.999968	1.00003	1.00013	1.186326
14540	-2544898	-2544912	14.19234	1e+08	0	0.0124216	0.0126505	0.00403488	0.102524	0.00206331	0.0956212	0.040121	0.114869	0.736009	0.00337281	0.00346521	0.00800558	0.0295525	0.00406429	0.00458537	0.014631	0.00258141	0.272049	0	0.229853	0.225979	0	0.272119	0.272049	0.229853	0.225979	0.272119	2.512776	0.283307	0.216357	0.21727	0.283066	5	0.999873	0.999968	1.00003	1.00013	1.190573
14550	-2544897	-2544912	14.44496	1e+08	0	0.0124924	0.0125987	0.00365932	0.102681	0.00211222	0.0950017	0.0406333	0.115247	0.735779	0.00321997	0.00366393	0.00771715	0.029462	0.00409199	0.00439354	0.0147798	0.00248408	0.272205	0	0.229391	0.226129	0	0.272274	0.272205	0.229391	0.226129	0.272274	2.265726	0.283353	0.216391	0.217144	0.283112	5	0.999873	0.999968	1.00003	1.00013	1.190017
14560	-2544917	-2544915	-2.398727	3.152043e+07	1	0.0122701	0.0125769	0.00388901	0.10276	0.00210249	0.0943848	0.0402544	0.115247	0.736085	0.00335666	0.00360975	0.00784004	0.0290905	0.00428998	0.00452457	0.0151412	0.00252672	0.271921	0	0.229155	0.226931	0	0.271994	0.271921	0.229155	0.226931	0.271994	0.6894148	0.282874	0.217715	0.216777	0.282634	5	0.999774	0.999942	1.00006	1.00023	1.189948
14570	-2544905	-2544919	13.62439	1e+08	0	0.0122909	0.0124185	0.00380213	0.102828	0.0019875	0.0944323	0.0392289	0.114911	0.736888	0.00327036	0.00346075	0.00775135	0.0293748	0.00421322	0.00445508	0.0145927	0.00267984	0.270766	0	0.23079	0.224834	0	0.27361	0.270766	0.23079	0.224834	0.27361	3.100603	0.282874	0.217715	0.216777	0.282634	5	0.999873	0.999968	1.00003	1.00013	1.188585
14580	-2544899	-2544915	16.35166	1e+08	0	0.0121813	0.0129426	0.00376674	0.10195	0.0019183	0.0953119	0.0400298	0.115144	0.733747	0.00329306	0.00370497	0.00778188	0.0292257	0.00422679	0.00448335	0.0147287	0.00265807	0.270766	0	0.23079	0.224834	0	0.27361	0.270766	0.23079	0.224834	0.27361	0.388253	0.282791	0.21765	0.217009	0.28255	5	0.999873	0.999968	1.00003	1.00013	1.187094
14590	-2544916	-2544913	-2.084531	1.639253e+07	1	0.0121813	0.0127047	0.00392355	0.102429	0.00209588	0.0948867	0.0400128	0.115888	0.732852	0.00335029	0.00354437	0.00792852	0.0294994	0.00443639	0.00436096	0.0148196	0.0025394	0.271075	0	0.2295	0.225183	0	0.274243	0.271075	0.2295	0.225183	0.274243	0.4001773	0.283069	0.217592	0.216951	0.282387	5	0.999686	0.99992	1.00008	1.00031	1.187452
14600	-2544900	-2544917	16.46047	1e+08	0	0.0121392	0.012433	0.00386731	0.102269	0.00217036	0.0944084	0.0397584	0.11445	0.736438	0.00330779	0.00341552	0.00775466	0.0292839	0.00441489	0.0045062	0.0144588	0.00260488	0.271549	0	0.229062	0.225669	0	0.273719	0.271549	0.229062	0.225669	0.273719	0.2735788	0.282693	0.217169	0.216529	0.283609	5	0.999873	0.999968	1.00003	1.00013	1.18768
14610	-2544897	-2544913	16.72348	1e+08	0	0.0123572	0.012617	0.00384153	0.102633	0.00208101	0.0953297	0.0404191	0.115543	0.731531	0.00333478	0.00360343	0.00797384	0.0298196	0.00424566	0.00456783	0.0147137	0.00261499	0.271478	0	0.229458	0.225417	0	0.273647	0.271478	0.229458	0.225417	0.273647	0.01512395	0.283671	0.216873	0.216234	0.283222	5	0.999873	0.999968	1.00003	1.00013	1.187225
14620	-2544913	-2544911	-2.607195	9.359948e+07	1	0.0121763	0.0127112	0.00392826	0.102427	0.0019642	0.094659	0.0402143	0.115202	0.734932	0.00339325	0.00366712	0.00774044	0.0294182	0.00403064	0.00437344	0.0145833	0.00261396	0.272436	0	0.230268	0.226212	0	0.271084	0.272436	0.230268	0.226212	0.271084	0.9170072	0.283345	0.216623	0.217135	0.282897	5	0.999869	0.999966	1.00003	1.00013	1.188036
14630	-2544909	-2544907	-1.776202	6.117377e+07	1	0.0122037	0.0126886	0.00396684	0.102912	0.00197947	0.0949636	0.0401324	0.115314	0.735706	0.0033334	0.00343325	0.00778223	0.0295	0.00421924	0.00445957	0.0146802	0.00256057	0.271984	0	0.2299	0.225598	0	0.272518	0.271984	0.2299	0.225598	0.272518	0.06801551	0.283255	0.216872	0.217066	0.282807	5	0.999837	0.999958	1.00004	1.00016	1.189836
14640	-2544906	-2544922	16.16111	1e+08	0	0.0121764	0.0127123	0.00404998	0.102048	0.00195721	0.0955793	0.0401907	0.116143	0.739364	0.00322696	0.00323553	0.00796262	0.028865	0.00457907	0.00453559	0.0147041	0.002639	0.27098	0	0.228921	0.227037	0	0.273062	0.27098	0.228921	0.227037	0.273062	0.5100587	0.283827	0.216623	0.216925	0.282624	5	0.999873	0.999968	1.00003	1.00013	1.193968
14650	-2544896	-2544912	15.68113	1e+08	0	0.012297	0.0126325	0.00368961	0.10257	0.0019421	0.0950415	0.0395721	0.115852	0.736804	0.00330673	0.00361492	0.00789713	0.0292949	0.00427307	0.00442697	0.0147585	0.00260381	0.27113	0	0.229397	0.226158	0	0.273316	0.27113	0.229397	0.226158	0.273316	1.023948	0.283384	0.216285	0.216587	0.283745	5	0.999873	0.999968	1.00003	1.00013	1.190578
14660	-2544899	-2544915	15.85896	1e+08	0	0.0124057	0.012572	0.003869	0.101681	0.00207013	0.0950707	0.0403624	0.115271	0.734021	0.00333122	0.00344184	0.00795436	0.0292949	0.00427131	0.00447161	0.0148055	0.00278894	0.272673	0	0.229596	0.226354	0	0.271377	0.272673	0.229596	0.226354	0.271377	0.8750712	0.283032	0.215796	0.21778	0.283392	5	0.999873	0.999968	1.00003	1.00013	1.187682
14670	-2544899	-2544916	16.3883	1e+08	0	0.0123488	0.0128043	0.00385109	0.103353	0.00201033	0.0958566	0.040423	0.115685	0.732241	0.00330771	0.00345802	0.0079573	0.0293155	0.00422714	0.00450152	0.014457	0.00270004	0.272457	0	0.228917	0.226175	0	0.27245	0.272457	0.228917	0.226175	0.27245	0.3375831	0.28319	0.215916	0.217343	0.283551	5	0.999873	0.999968	1.00003	1.00013	1.188497
14680	-2544898	-2544915	16.4483	1e+08	0	0.0124762	0.0127718	0.00377607	0.102514	0.00196592	0.0938562	0.0397483	0.115835	0.733443	0.00320579	0.00367507	0.00791325	0.0292465	0.00422714	0.00443358	0.0146812	0.00262174	0.273333	0	0.230036	0.225775	0	0.270856	0.273333	0.230036	0.225775	0.270856	0.2986384	0.282874	0.216792	0.2171	0.283234	5	0.999873	0.999968	1.00003	1.00013	1.186392
14690	-2544901	-2544916	14.76434	1e+08	0	0.0124287	0.0125162	0.00387809	0.102364	0.00200312	0.0946167	0.039469	0.115095	0.731483	0.0033478	0.00334623	0.00778998	0.0294887	0.00450167	0.00440868	0.0146863	0.00268997	0.272437	0	0.229925	0.224714	0	0.272924	0.272437	0.229925	0.224714	0.272924	2.005375	0.282567	0.216557	0.216865	0.284012	5	0.999873	0.999968	1.00003	1.00013	1.184114
14700	-2544917	-2544915	-2.539968	1.787969e+07	1	0.0126325	0.0127577	0.00381042	0.102958	0.00193199	0.0945965	0.0400393	0.116169	0.734261	0.00340397	0.00371901	0.00761513	0.0291231	0.00431399	0.00444385	0.0147408	0.0026002	0.272579	0	0.229083	0.22503	0	0.273308	0.272579	0.229083	0.22503	0.273308	0.8389713	0.282722	0.217019	0.216984	0.283275	5	0.999699	0.999923	1.00008	1.0003	1.189117
14710	-2544898	-2544913	15.23164	1e+08	0	0.0124464	0.0126276	0.00393992	0.10195	0.00212497	0.0947979	0.0397999	0.115406	0.7328	0.0033352	0.00352355	0.0076404	0.0291973	0.00409637	0.00438557	0.0149655	0.00268093	0.272586	0	0.228886	0.225116	0	0.273412	0.272586	0.228886	0.225116	0.273412	1.522034	0.282766	0.217053	0.216862	0.283319	5	0.999873	0.999968	1.00003	1.00013	1.185717
14720	-2544904	-2544920	15.60681	1e+08	0	0.0124865	0.0127483	0.00404924	0.102291	0.00195348	0.0945431	0.0394551	0.114493	0.73713	0.00330862	0.0035151	0.00778623	0.0287997	0.00432674	0.00424263	0.0146718	0.00271062	0.271292	0	0.230541	0.226054	0	0.272114	0.271292	0.230541	0.226054	0.272114	1.118925	0.28256	0.216894	0.216539	0.284008	5	0.999873	0.999968	1.00003	1.00013	1.188511
14730	-2544897	-2544913	16.44169	1e+08	0	0.012384	0.012598	0.00397521	0.102544	0.00205201	0.0939764	0.0403526	0.115354	0.735119	0.00330483	0.00368944	0.00794178	0.0291497	0.00408381	0.00449913	0.0144415	0.00263229	0.271367	0	0.228719	0.227067	0	0.272847	0.271367	0.228719	0.227067	0.272847	0.2881881	0.282699	0.216489	0.216531	0.284281	5	0.999873	0.999968	1.00003	1.00013	1.188097
14740	-2544899	-2544915	16.30787	1e+08	0	0.012384	0.0124538	0.00383119	0.102902	0.00206723	0.0945184	0.040156	0.115083	0.734088	0.00336731	0.00351631	0.00773822	0.0298409	0.00402374	0.00445677	0.0151038	0.00264887	0.271367	0	0.228719	0.227067	0	0.272847	0.271367	0.228719	0.227067	0.272847	0.4211852	0.282663	0.216589	0.216503	0.284245	5	0.999873	0.999968	1.00003	1.00013	1.18818
14750	-2544894	-2544910	16.54433	1e+08	0	0.0123428	0.01292	0.00391612	0.10291	0.00202363	0.0950591	0.039841	0.115254	0.73578	0.00331395	0.0037064	0.0077764	0.0293182	0.00421012	0.00441813	0.0147189	0.0025374	0.2726	0	0.228875	0.225376	0	0.273149	0.2726	0.228875	0.225376	0.273149	0.1660588	0.282663	0.216589	0.216503	0.284245	5	0.999873	0.999968	1.00003	1.00013	1.190046
14760	-2544907	-2544923	16.214	1e+08	0	0.0123142	0.0127587	0.00409415	0.102096	0.00204327	0.0941053	0.0401351	0.11585	0.736099	0.00311791	0.00367017	0.00760989	0.0290202	0.00449753	0.00459902	0.0148976	0.00246052	0.272228	0	0.228563	0.22636	0	0.272848	0.272228	0.228563	0.22636	0.272848	0.503168	0.282663	0.216589	0.216503	0.284245	5	0.999873	0.999968	1.00003	1.00013	1.189368
14770	-2544916	-2544914	-1.898185	2.899536e+07	1	0.0125174	0.0125519	0.00401584	0.102199	0.00202035	0.0948987	0.0398142	0.114609	0.73424	0.00326053	0.00379691	0.0078515	0.0292281	0.00400254	0.00452238	0.01481	0.00273951	0.272426	0	0.228588	0.226259	0	0.272726	0.272426	0.228588	0.226259	0.272726	0.2175739	0.282654	0.216864	0.216246	0.284236	5	0.999764	0.99994	1.00006	1.00024	1.187078
14780	-2544916	-2544914	-1.886336	3.732783e+07	1	0.0121842	0.0126992	0.00379737	0.102427	0.00200624	0.0950774	0.0406141	0.115632	0.735959	0.00334876	0.00389546	0.00792899	0.0289969	0.00417039	0.00448317	0.0145595	0.00262217	0.271378	0	0.228917	0.226585	0	0.273119	0.271378	0.228917	0.226585	0.273119	0.1724928	0.28266	0.21687	0.216228	0.284242	5	0.999792	0.999947	1.00005	1.00021	1.190401
14790	-2544901	-2544917	16.27273	1e+08	0	0.0125907	0.0123479	0.00400279	0.103031	0.00199979	0.0955695	0.0404093	0.116274	0.736964	0.00337094	0.00352026	0.00793011	0.0296795	0.0041951	0.00436723	0.0149591	0.00265369	0.271669	0	0.229163	0.226828	0	0.272341	0.271669	0.229163	0.226828	0.272341	0.3994732	0.282907	0.216816	0.217284	0.282994	5	0.999873	0.999968	1.00003	1.00013	1.193865
14800	-2544896	-2544913	16.50952	1e+08	0	0.0123086	0.0129004	0.00391854	0.102756	0.00202926	0.0949976	0.0398745	0.114984	0.739044	0.00332585	0.00358735	0.00772395	0.029121	0.00409985	0.00434288	0.0148002	0.00270277	0.271962	0	0.229056	0.226464	0	0.272518	0.271962	0.229056	0.226464	0.272518	0.1761664	0.283622	0.2166	0.217067	0.282711	5	0.999873	0.999968	1.00003	1.00013	1.192517
14810	-2544917	-2544914	-2.698042	8.308731e+07	1	0.0123188	0.0127611	0.00388191	0.102735	0.00210523	0.0950815	0.0402156	0.114786	0.734412	0.0032867	0.00412181	0.00762449	0.0293892	0.00418772	0.00434639	0.0146707	0.00258035	0.272127	0	0.229195	0.225995	0	0.272683	0.272127	0.229195	0.225995	0.272683	1.003163	0.283545	0.216541	0.217046	0.282867	5	0.999861	0.999964	1.00004	1.00014	1.188505
14820	-2544916	-2544913	-2.287663	7.67384e+07	1	0.0122364	0.0123882	0.00408047	0.103143	0.00208871	0.094645	0.0398846	0.115466	0.734706	0.00327782	0.0035766	0.00797685	0.0295566	0.00413961	0.00446653	0.0149992	0.00256688	0.270522	0	0.230585	0.22583	0	0.273063	0.270522	0.230585	0.22583	0.273063	0.5858506	0.283513	0.216629	0.217022	0.282835	5	0.999855	0.999963	1.00004	1.00014	1.189198
14830	-2544916	-2544914	-2.176869	2.408118e+07	1	0.0125517	0.0128705	0.00381492	0.102268	0.00211284	0.0952096	0.0400313	0.115529	0.737108	0.00338145	0.00352429	0.00798434	0.0294574	0.00421231	0.00440412	0.0146437	0.00267113	0.270905	0	0.230911	0.225756	0	0.272428	0.270905	0.230911	0.225756	0.272428	0.4492877	0.283448	0.217351	0.216431	0.28277	5	0.999741	0.999934	1.00007	1.00026	1.191775
14840	-2544901	-2544917	15.85111	1e+08	0	0.0121291	0.0127727	0.00394143	0.103235	0.00206334	0.0953106	0.0405573	0.115686	0.732872	0.0033889	0.0035341	0.00785281	0.0287101	0.00419009	0.00452761	0.0145594	0.00252649	0.270661	0	0.230703	0.225269	0	0.273367	0.270661	0.230703	0.225269	0.273367	0.8811734	0.282911	0.217514	0.216593	0.282982	5	0.999873	0.999968	1.00003	1.00013	1.187857
14850	-2544897	-2544914	16.48122	1e+08	0	0.0122807	0.0127616	0.00397575	0.103184	0.0019248	0.0950116	0.0399453	0.115324	0.734765	0.00334745	0.00380191	0.00780265	0.0287721	0.00405905	0.00441508	0.0146161	0.00266547	0.270661	0	0.230703	0.225269	0	0.273367	0.270661	0.230703	0.225269	0.273367	0.2431092	0.283617	0.217275	0.216436	0.282671	5	0.999873	0.999968	1.00003	1.00013	1.188652
14860	-2544911	-2544924	13.11505	1e+08	0	0.0124622	0.0128047	0.0038032	0.102516	0.00204954	0.0947338	0.0397435	0.11575	0.734415	0.00356279	0.0036544	0.00781248	0.0300441	0.00390237	0.00429618	0.0146371	0.00256473	0.27111	0	0.231086	0.225643	0	0.27216	0.27111	0.231086	0.225643	0.27216	3.608277	0.283617	0.217275	0.216436	0.282671	5	0.999873	0.999968	1.00003	1.00013	1.188753
14870	-2544917	-2544915	-2.216052	6.991967e+07	1	0.0122	0.0126901	0.00383621	0.103448	0.00207519	0.0947433	0.0400216	0.115056	0.738084	0.0032963	0.00352982	0.00789596	0.0298045	0.00413428	0.00447645	0.0150679	0.00271808	0.270541	0	0.230158	0.225827	0	0.273474	0.270541	0.230158	0.225827	0.273474	0.4754425	0.28346	0.217154	0.216316	0.28307	5	0.999848	0.999961	1.00004	1.00015	1.193078
