Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha	alpha_indicator	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er_trans[1]	er_trans[2]	er_trans[3]	er_trans[4]	kappa	pi[1]	pi[2]	pi[3]	pi[4]	Q_indicator	site_rates[1]	site_rates[2]	site_rates[3]	site_rates[4]	TL
7534	0	-2544220	-2544237	16.36628	1e+08	0	0.00501274	0.0126231	0.00380436	0.102401	0.00199027	0.0945643	0.0399556	0.115217	0.731999	0.00338167	0.0074684	0.0147336	0.00793147	0.00717105	0.00258928	0.00445687	0.0292661	0.270669	0	0.22975	0.225032	0	0.27455	0.270669	0.22975	0.225032	0.27455	0.3989141	0.283999	0.216776	0.216374	0.282852	5	0.999873	0.999968	1.00003	1.00013	1.184566
7535	1	-2544919	-2544916	-2.978513	1.057879e+07	1	0.0124166	0.0126262	0.00380602	0.103112	0.00206151	0.0950201	0.0399099	0.11571	0.736975	0.00335675	0.00382935	0.00769242	0.0294176	0.00389611	0.00443201	0.0148719	0.00257227	0.270549	0	0.228428	0.22846	0	0.272563	0.270549	0.228428	0.22846	0.272563	1.251632	0.2832	0.216321	0.217046	0.283433	5	0.999609	0.9999	1.0001	1.00039	1.191705
7536	0	-2544225	-2544242	16.71584	1e+08	0	0.00474813	0.0125733	0.00378207	0.102856	0.00209466	0.0954745	0.0407258	0.115538	0.730022	0.00327295	0.00768643	0.0147557	0.00827898	0.00743963	0.00256002	0.00425462	0.0295741	0.270519	0	0.229622	0.227216	0	0.272643	0.270519	0.229622	0.227216	0.272643	0.03863697	0.283761	0.216328	0.216192	0.283719	5	0.999873	0.999968	1.00003	1.00013	1.185637
7537	1	-2544903	-2544920	16.49048	1e+08	0	0.012465	0.0126468	0.00398807	0.102823	0.00184938	0.0948589	0.0396967	0.115491	0.735554	0.00335168	0.00360296	0.00782358	0.0289284	0.00428874	0.00437442	0.0145372	0.00266304	0.270103	0	0.228744	0.228185	0	0.272969	0.270103	0.228744	0.228185	0.272969	0.2309534	0.2832	0.216321	0.217046	0.283433	5	0.999873	0.999968	1.00003	1.00013	1.188942
7538	0	-2544221	-2544237	16.63318	1e+08	0	0.00503104	0.0128382	0.00401488	0.102485	0.00202094	0.0946818	0.0397672	0.115137	0.732848	0.00320742	0.00745245	0.014787	0.0080211	0.00749179	0.00266262	0.00420404	0.0295345	0.27169	0	0.230616	0.225162	0	0.272532	0.27169	0.230616	0.225162	0.272532	0.1158264	0.282302	0.216666	0.217249	0.283782	5	0.999873	0.999968	1.00003	1.00013	1.186185
7539	1	-2544917	-2544914	-2.482352	8.509391e+07	1	0.0122772	0.0126576	0.00379519	0.10292	0.00196412	0.095411	0.0396928	0.115152	0.735721	0.00335493	0.00335829	0.00796979	0.0294218	0.00419779	0.00432579	0.0146449	0.0025042	0.273062	0	0.228961	0.226738	0	0.271239	0.273062	0.228961	0.226738	0.271239	0.7788252	0.283144	0.216476	0.217003	0.283377	5	0.999863	0.999964	1.00004	1.00014	1.18937
7540	0	-2544239	-2544235	-3.827045	9343521	1	0.00496827	0.0129287	0.00376236	0.103374	0.0021308	0.0951286	0.040207	0.114732	0.734399	0.00336168	0.00769282	0.0146472	0.00798212	0.00724428	0.00251025	0.00448333	0.0294262	0.271399	0	0.229868	0.225002	0	0.273731	0.271399	0.229868	0.225002	0.273731	2.127421	0.283204	0.217044	0.216716	0.283037	5	0.999584	0.999894	1.00011	1.00042	1.188979
7541	1	-2544899	-2544914	15.70741	1e+08	0	0.012588	0.0127691	0.00406802	0.102568	0.0019748	0.0946052	0.0402846	0.114939	0.736007	0.00326598	0.00364618	0.0076616	0.0293966	0.00427406	0.00433859	0.015043	0.0026448	0.273848	0	0.228713	0.226493	0	0.270946	0.273848	0.228713	0.226493	0.270946	1.002692	0.283004	0.216138	0.216896	0.283961	5	0.999873	0.999968	1.00003	1.00013	1.190075
7542	0	-2544216	-2544232	16.51926	1e+08	0	0.00496827	0.0126612	0.00394871	0.102924	0.0019611	0.0951876	0.0397926	0.115389	0.735283	0.00327407	0.00785769	0.0148306	0.00795858	0.0072921	0.0026395	0.00450836	0.029209	0.271677	0	0.229168	0.227398	0	0.271758	0.271677	0.229168	0.227398	0.271758	0.1947377	0.283282	0.216308	0.216775	0.283635	5	0.999873	0.999968	1.00003	1.00013	1.189685
7543	1	-2544922	-2544919	-3.031377	3.132401e+07	1	0.012352	0.0123034	0.00382755	0.102885	0.00213176	0.0951857	0.039985	0.116053	0.733269	0.00329619	0.00353789	0.00814586	0.0294648	0.00443256	0.00424187	0.0148575	0.00257424	0.273497	0	0.22842	0.226203	0	0.27188	0.273497	0.22842	0.226203	0.27188	1.336115	0.282867	0.216133	0.216891	0.284109	5	0.999773	0.999942	1.00006	1.00023	1.188543
7544	0	-2544244	-2544242	-1.929734	9790214	1	0.00482184	0.0124231	0.00371029	0.10273	0.00214308	0.0949107	0.0394883	0.114401	0.733847	0.00325042	0.00764475	0.0145104	0.0079011	0.00753655	0.00242663	0.00435082	0.029209	0.272597	0	0.22962	0.225105	0	0.272678	0.272597	0.22962	0.225105	0.272678	0.2668443	0.283233	0.216443	0.216738	0.283586	5	0.999594	0.999896	1.0001	1.00041	1.185306
7545	1	-2544899	-2544915	16.48482	1e+08	0	0.0120251	0.0125493	0.00390609	0.10373	0.00198179	0.0952383	0.0399636	0.115326	0.734121	0.00340947	0.0034102	0.00797373	0.0294576	0.00438443	0.00445241	0.0150596	0.00261395	0.2734	0	0.228692	0.226123	0	0.271785	0.2734	0.228692	0.226123	0.271785	0.2300056	0.282899	0.216308	0.216916	0.283876	5	0.999873	0.999968	1.00003	1.00013	1.189602
7546	0	-2544216	-2544232	16.371	1e+08	0	0.00505521	0.0125821	0.00392084	0.10317	0.00202399	0.0945927	0.0400342	0.115773	0.730029	0.00324616	0.00765842	0.014899	0.0080357	0.00750134	0.00257725	0.00438969	0.0294271	0.272203	0	0.229486	0.225877	0	0.272434	0.272203	0.229486	0.225877	0.272434	0.390691	0.282563	0.216645	0.216941	0.283851	5	0.999873	0.999968	1.00003	1.00013	1.184916
7547	1	-2544913	-2544911	-1.726769	9.533152e+07	1	0.0121299	0.0129719	0.00383005	0.102738	0.00199617	0.0944891	0.0399883	0.115852	0.736684	0.0032157	0.00349183	0.00785221	0.0292774	0.00420084	0.00448294	0.0146223	0.00268088	0.272168	0	0.229489	0.226321	0	0.272022	0.272168	0.229489	0.226321	0.272022	0.01189957	0.282899	0.216308	0.216916	0.283876	5	0.99987	0.999967	1.00003	1.00013	1.190504
7548	0	-2544218	-2544233	15.29601	1e+08	0	0.00532935	0.0127185	0.00404337	0.102813	0.00207881	0.094733	0.0398169	0.115297	0.735519	0.00320132	0.00776628	0.0149946	0.00785701	0.00729667	0.00255853	0.00446408	0.0292923	0.271819	0	0.230081	0.22605	0	0.27205	0.271819	0.230081	0.22605	0.27205	1.417035	0.282563	0.216645	0.216941	0.283851	5	0.999873	0.999968	1.00003	1.00013	1.18978
7549	1	-2544913	-2544911	-2.128083	5.271246e+07	1	0.0125381	0.0125113	0.00387445	0.102553	0.00206348	0.094475	0.039868	0.115174	0.735488	0.00325635	0.00367761	0.00770324	0.029103	0.00418661	0.00436306	0.0148376	0.00278902	0.271905	0	0.229572	0.226403	0	0.272121	0.271905	0.229572	0.226403	0.272121	0.4336314	0.282647	0.217006	0.216723	0.283624	5	0.999825	0.999955	1.00004	1.00018	1.188462
7550	0	-2544215	-2544231	15.7209	1e+08	0	0.00493402	0.0126341	0.00379801	0.102332	0.00199988	0.0946336	0.039944	0.114878	0.734195	0.0033043	0.00779064	0.0148256	0.00785701	0.00739386	0.00251766	0.00438225	0.0292923	0.272175	0	0.228989	0.226346	0	0.27249	0.272175	0.228989	0.226346	0.27249	1.022834	0.282563	0.216645	0.216941	0.283851	5	0.999873	0.999968	1.00003	1.00013	1.186711
7551	1	-2544898	-2544914	15.93418	1e+08	0	0.0123829	0.0127306	0.00401351	0.103494	0.00197088	0.0946975	0.0403068	0.115201	0.736424	0.00327668	0.00364049	0.00770324	0.0296177	0.0041142	0.00419577	0.0146641	0.00269964	0.272124	0	0.229766	0.22577	0	0.27234	0.272124	0.229766	0.22577	0.27234	0.7653447	0.282578	0.217027	0.216744	0.283651	5	0.999873	0.999968	1.00003	1.00013	1.191133
7552	0	-2544236	-2544232	-3.698721	9.360184e+07	1	0.0051782	0.012642	0.00375443	0.102332	0.00197544	0.0948982	0.040572	0.114705	0.734461	0.0032758	0.00756829	0.0148256	0.00757901	0.0072673	0.00262372	0.00446658	0.0293249	0.271968	0	0.229523	0.226194	0	0.272315	0.271968	0.229523	0.226194	0.272315	2.014396	0.28248	0.216944	0.216847	0.283729	5	0.999868	0.999967	1.00003	1.00013	1.187449
7553	1	-2544902	-2544919	16.58173	1e+08	0	0.0120307	0.0127467	0.00402312	0.102604	0.00200351	0.0958235	0.0401381	0.115612	0.735414	0.00324164	0.00366509	0.00798627	0.0293695	0.00403676	0.00419577	0.0145128	0.00248451	0.272138	0	0.229778	0.22617	0	0.271914	0.272138	0.229778	0.22617	0.271914	0.1302395	0.282729	0.217143	0.216326	0.283802	5	0.999873	0.999968	1.00003	1.00013	1.189888
7554	0	-2544236	-2544234	-1.906543	1.656161e+07	1	0.00514838	0.0127154	0.00382662	0.102858	0.00200213	0.0942811	0.0400738	0.114804	0.730948	0.00339777	0.00785212	0.0150497	0.00778736	0.00733846	0.00261017	0.00436353	0.0293356	0.271448	0	0.229397	0.22607	0	0.273085	0.271448	0.229397	0.22607	0.273085	0.252786	0.282953	0.217307	0.21721	0.28253	5	0.999688	0.99992	1.00008	1.00031	1.184393
7555	1	-2544896	-2544912	16.61287	1e+08	0	0.0125217	0.0128558	0.00398091	0.103461	0.00205267	0.094592	0.039777	0.115106	0.73392	0.00332896	0.00371602	0.00767264	0.0293431	0.00409397	0.00450054	0.0150928	0.0026771	0.271759	0	0.229415	0.226083	0	0.272744	0.271759	0.229415	0.226083	0.272744	0.1110562	0.28358	0.216885	0.216069	0.283466	5	0.999873	0.999968	1.00003	1.00013	1.188693
7556	0	-2544220	-2544236	16.03766	1e+08	0	0.00503983	0.0125652	0.00396814	0.102903	0.00196521	0.094764	0.0402389	0.114359	0.735002	0.00324989	0.00750497	0.0151033	0.00782706	0.00720214	0.00260129	0.00432122	0.029461	0.271632	0	0.229553	0.225543	0	0.273271	0.271632	0.229553	0.225543	0.273271	0.692435	0.282927	0.217378	0.217191	0.282505	5	0.999873	0.999968	1.00003	1.00013	1.188076
7557	1	-2544919	-2544916	-2.676577	8.600774e+07	1	0.0124228	0.0127798	0.00391699	0.102468	0.00206985	0.0952183	0.0406856	0.114034	0.734011	0.00320823	0.00366089	0.00781352	0.0296763	0.00434493	0.00433939	0.0149112	0.00263358	0.271759	0	0.229415	0.226083	0	0.272744	0.271759	0.229415	0.226083	0.272744	0.9848075	0.283569	0.217221	0.216061	0.283149	5	0.999863	0.999965	1.00004	1.00014	1.188194
7558	0	-2544242	-2544239	-3.235073	7.197985e+07	1	0.00527259	0.0124891	0.00396029	0.102361	0.00204064	0.0943665	0.0399734	0.11559	0.737603	0.00335591	0.00766862	0.0150399	0.00745383	0.00739471	0.00264246	0.00434254	0.0289943	0.271975	0	0.229843	0.224566	0	0.273616	0.271975	0.229843	0.224566	0.273616	1.519763	0.283305	0.216463	0.217198	0.283034	5	0.99985	0.999961	1.00004	1.00015	1.190548
7559	1	-2544894	-2544910	16.69243	1e+08	0	0.0124609	0.0127314	0.00396018	0.102877	0.00210167	0.0947136	0.0400171	0.115396	0.734484	0.00332604	0.0035888	0.00781227	0.0292275	0.00429497	0.00448037	0.0149942	0.00250749	0.273369	0	0.228794	0.226013	0	0.271824	0.273369	0.228794	0.226013	0.271824	0.028688	0.283344	0.215962	0.216545	0.284149	5	0.999873	0.999968	1.00003	1.00013	1.188974
7560	0	-2544229	-2544244	15.80748	1e+08	0	0.00558572	0.0126882	0.0037637	0.101939	0.00204521	0.0949007	0.0405642	0.115702	0.731029	0.00324362	0.00766742	0.0149215	0.00782751	0.00756443	0.00252612	0.00438685	0.0286258	0.272395	0	0.228971	0.224913	0	0.273721	0.272395	0.228971	0.224913	0.273721	0.9535519	0.283302	0.217015	0.216654	0.28303	5	0.999873	0.999968	1.00003	1.00013	1.184982
7561	1	-2544916	-2544913	-2.772436	9.237461e+07	1	0.0124313	0.0127124	0.00374402	0.102559	0.00208612	0.0954638	0.040353	0.114788	0.736519	0.00338087	0.00362587	0.00762151	0.0290178	0.00424293	0.0043768	0.0147184	0.0026249	0.273345	0	0.228861	0.225993	0	0.2718	0.273345	0.228861	0.225993	0.2718	1.059953	0.283357	0.215972	0.216595	0.284076	5	0.999868	0.999966	1.00003	1.00013	1.190265
7562	0	-2544240	-2544238	-2.83684	3.533485e+07	1	0.00484016	0.0127864	0.00403959	0.102149	0.00209484	0.0942827	0.039865	0.114633	0.733272	0.00321765	0.0076901	0.0145491	0.00804388	0.00739302	0.00253196	0.00444702	0.0292564	0.272395	0	0.228971	0.224913	0	0.273721	0.272395	0.228971	0.224913	0.273721	1.176092	0.283056	0.216827	0.217332	0.282785	5	0.999786	0.999946	1.00005	1.00021	1.185092
7563	1	-2544902	-2544915	13.67504	1e+08	0	0.0124795	0.0127699	0.00396043	0.102219	0.00220177	0.0945131	0.0398499	0.115416	0.73306	0.00327594	0.00352044	0.0076428	0.0291047	0.00414021	0.00456435	0.0145654	0.00253216	0.270818	0	0.23	0.226624	0	0.272558	0.270818	0.23	0.226624	0.272558	3.077655	0.283902	0.216572	0.217012	0.282514	5	0.999873	0.999968	1.00003	1.00013	1.185815
7564	0	-2544217	-2544232	15.41346	1e+08	0	0.00523555	0.0126451	0.00389831	0.103335	0.0020157	0.094637	0.039697	0.115269	0.732289	0.00336796	0.00774351	0.0148664	0.00782258	0.0073638	0.00258931	0.00441826	0.0290317	0.272519	0	0.229075	0.225848	0	0.272558	0.272519	0.229075	0.225848	0.272558	1.335131	0.283056	0.216827	0.217332	0.282785	5	0.999873	0.999968	1.00003	1.00013	1.186226
7565	1	-2544896	-2544912	15.97619	1e+08	0	0.0124632	0.0126121	0.00382439	0.102804	0.00204842	0.094606	0.0405809	0.115139	0.735767	0.00334517	0.00359757	0.00770827	0.0290339	0.00439717	0.00448847	0.0147406	0.00267939	0.270818	0	0.23	0.226624	0	0.272558	0.270818	0.23	0.226624	0.272558	0.736308	0.283091	0.216665	0.217609	0.282635	5	0.999873	0.999968	1.00003	1.00013	1.189835
7566	0	-2544245	-2544243	-1.915419	7901510	1	0.00463959	0.0128213	0.0040042	0.102398	0.0018958	0.0943637	0.0401149	0.115637	0.732683	0.00333835	0.00780676	0.0148396	0.00826356	0.00745961	0.00244379	0.00441826	0.0288607	0.271779	0	0.228758	0.226327	0	0.273135	0.271779	0.228758	0.226327	0.273135	0.2457169	0.282638	0.216506	0.217011	0.283846	5	0.999548	0.999884	1.00012	1.00045	1.185987
7567	1	-2544913	-2544910	-2.427972	1.089112e+07	1	0.0124384	0.0126334	0.00394573	0.10264	0.00213227	0.0954136	0.040086	0.115585	0.732448	0.00329976	0.00375255	0.00763687	0.0288643	0.00419858	0.00446416	0.0148172	0.00259843	0.271999	0	0.229761	0.226977	0	0.271263	0.271999	0.229761	0.226977	0.271263	0.7486043	0.282877	0.216502	0.216912	0.283709	5	0.999615	0.999902	1.0001	1.00039	1.186954
7568	0	-2544239	-2544235	-3.504668	4.055506e+07	1	0.0052769	0.0127156	0.00377825	0.102085	0.0019904	0.0954882	0.0400798	0.114953	0.731411	0.00331215	0.00783231	0.0148542	0.00772269	0.00710495	0.00261218	0.00447115	0.0297694	0.271351	0	0.230197	0.225748	0	0.272704	0.271351	0.230197	0.225748	0.272704	1.840259	0.282702	0.216326	0.217061	0.283911	5	0.999801	0.999949	1.00005	1.0002	1.185458
7569	1	-2544893	-2544909	16.22117	1e+08	0	0.0122196	0.0125846	0.00393893	0.102651	0.00196996	0.094792	0.0398992	0.115258	0.735826	0.00340909	0.00358238	0.00784091	0.0296444	0.00414204	0.0044731	0.0149166	0.0026763	0.272526	0	0.230207	0.225479	0	0.271788	0.272526	0.230207	0.225479	0.271788	0.4914462	0.282753	0.216846	0.216817	0.283584	5	0.999873	0.999968	1.00003	1.00013	1.189824
7570	0	-2544224	-2544238	14.04123	1e+08	0	0.00506649	0.0128138	0.00381345	0.102473	0.00210885	0.0947196	0.0402445	0.115343	0.731527	0.00321468	0.00764071	0.0145124	0.00810184	0.00731612	0.00265587	0.0043095	0.029684	0.271366	0	0.23021	0.225705	0	0.272719	0.271366	0.23021	0.225705	0.272719	2.71417	0.282876	0.215846	0.217194	0.284085	5	0.999873	0.999968	1.00003	1.00013	1.185545
7571	1	-2544902	-2544918	16.43543	1e+08	0	0.0122556	0.0127846	0.00396565	0.102656	0.00209239	0.0941087	0.0399015	0.116581	0.735864	0.00328345	0.0035117	0.00783009	0.02923	0.00427263	0.00462442	0.0142343	0.0026763	0.272869	0	0.229238	0.225763	0	0.27213	0.272869	0.229238	0.225763	0.27213	0.2766971	0.282753	0.216846	0.216817	0.283584	5	0.999873	0.999968	1.00003	1.00013	1.189873
7572	0	-2544223	-2544239	15.74943	1e+08	0	0.00528153	0.0125443	0.0039183	0.103044	0.00202983	0.0944948	0.0403903	0.114805	0.731121	0.00316977	0.00753675	0.0145723	0.00764462	0.0072769	0.00273107	0.00458224	0.0293141	0.272001	0	0.230198	0.225694	0	0.272107	0.272001	0.230198	0.225694	0.272107	1.01685	0.282876	0.215846	0.217194	0.284085	5	0.999873	0.999968	1.00003	1.00013	1.184458
7573	1	-2544902	-2544918	16.23991	1e+08	0	0.0122725	0.0127554	0.00380763	0.102778	0.00188223	0.0953862	0.0399588	0.113823	0.735912	0.00328632	0.00361151	0.00787839	0.0292041	0.00431077	0.00463335	0.0147418	0.00267294	0.273352	0	0.229641	0.226163	0	0.270844	0.273352	0.229641	0.226163	0.270844	0.4817938	0.282753	0.216846	0.216817	0.283584	5	0.999873	0.999968	1.00003	1.00013	1.188915
7574	0	-2544238	-2544233	-4.887956	5.308458e+07	1	0.00519741	0.0125725	0.00387217	0.102364	0.00208414	0.0948051	0.0398279	0.114809	0.730919	0.00323837	0.00745517	0.015007	0.00792357	0.00752631	0.0025408	0.00445299	0.0295713	0.272505	0	0.228772	0.226112	0	0.272611	0.272505	0.228772	0.226112	0.272611	3.236451	0.282753	0.216187	0.217099	0.283961	5	0.999825	0.999956	1.00004	1.00017	1.184168
7575	1	-2544918	-2544916	-1.941996	9834683	1	0.0126772	0.0128645	0.00388333	0.102266	0.00206917	0.0947834	0.040576	0.116184	0.732012	0.00329349	0.00361151	0.00802311	0.029842	0.00427985	0.0044624	0.0147094	0.00262618	0.271622	0	0.230035	0.226551	0	0.271793	0.271622	0.230035	0.226551	0.271793	0.2505354	0.282749	0.216843	0.216828	0.28358	5	0.999595	0.999896	1.0001	1.00041	1.188163
7576	0	-2544237	-2544235	-1.919284	6.376552e+07	1	0.00537188	0.0126421	0.00384133	0.103098	0.00208064	0.0944971	0.0397528	0.11501	0.733871	0.00323837	0.00745517	0.0150892	0.00758636	0.0073651	0.0025585	0.00455314	0.0292499	0.272311	0	0.22861	0.225952	0	0.273127	0.272311	0.22861	0.225952	0.273127	0.2368464	0.282582	0.216471	0.216968	0.283979	5	0.999841	0.99996	1.00004	1.00016	1.187261
7577	1	-2544898	-2544914	16.16289	1e+08	0	0.0125437	0.0127334	0.00396883	0.102935	0.0020942	0.0944678	0.040028	0.11553	0.732515	0.00342266	0.00390598	0.00769231	0.0293697	0.00404444	0.00441857	0.0144821	0.00253067	0.271702	0	0.229598	0.226827	0	0.271873	0.271702	0.229598	0.226827	0.271873	0.5811354	0.282554	0.217383	0.216679	0.283385	5	0.999873	0.999968	1.00003	1.00013	1.186682
7578	0	-2544218	-2544234	15.50927	1e+08	0	0.00528301	0.0124484	0.00398513	0.103129	0.00217278	0.094583	0.0402316	0.114939	0.732679	0.0033452	0.00771057	0.0147415	0.00773138	0.00729868	0.00251042	0.00445741	0.029392	0.271195	0	0.229182	0.226233	0	0.273389	0.271195	0.229182	0.226233	0.273389	1.235198	0.282879	0.216883	0.217196	0.283042	5	0.999873	0.999968	1.00003	1.00013	1.186638
7579	1	-2544896	-2544912	16.26538	1e+08	0	0.0123521	0.0126688	0.00400277	0.103256	0.00197633	0.0950865	0.0400475	0.115729	0.735352	0.00334361	0.00394039	0.00787078	0.0287101	0.004048	0.00445492	0.0148361	0.00254281	0.272196	0	0.229937	0.225592	0	0.272275	0.272196	0.229937	0.225592	0.272275	0.4433004	0.282554	0.217383	0.216679	0.283385	5	0.999873	0.999968	1.00003	1.00013	1.190217
7580	0	-2544222	-2544239	16.66568	1e+08	0	0.0047544	0.0125916	0.00395039	0.10259	0.00217024	0.0958479	0.0401328	0.1155	0.729897	0.00326973	0.00776237	0.0147388	0.00798872	0.00736742	0.00256419	0.0044892	0.029275	0.270522	0	0.231096	0.225672	0	0.27271	0.270522	0.231096	0.225672	0.27271	0.09627244	0.282879	0.216883	0.217196	0.283042	5	0.999873	0.999968	1.00003	1.00013	1.18489
7581	1	-2544896	-2544912	16.28973	1e+08	0	0.0124918	0.0126837	0.00380356	0.103082	0.00204431	0.095308	0.0401005	0.115382	0.734711	0.00337019	0.00353078	0.00770247	0.0285398	0.00431869	0.00443206	0.0148361	0.00255718	0.270843	0	0.229702	0.226428	0	0.273026	0.270843	0.229702	0.226428	0.273026	0.432171	0.28284	0.216798	0.216898	0.283464	5	0.999873	0.999968	1.00003	1.00013	1.188895
7582	0	-2544224	-2544240	16.66728	1e+08	0	0.00527163	0.0130638	0.00367483	0.102374	0.00202522	0.0942967	0.0400358	0.115549	0.735867	0.00329291	0.00791549	0.014658	0.00776282	0.00754862	0.0025841	0.00452856	0.0294047	0.270519	0	0.231106	0.225669	0	0.272707	0.270519	0.231106	0.225669	0.272707	0.04504758	0.282879	0.216883	0.217196	0.283042	5	0.999873	0.999968	1.00003	1.00013	1.189853
7583	1	-2544912	-2544910	-1.854898	8.13777e+07	1	0.0122155	0.0127337	0.00399427	0.102304	0.00200489	0.0943166	0.0400206	0.116121	0.736664	0.00323042	0.00353078	0.00783006	0.0291796	0.0041651	0.0044067	0.0146727	0.00261348	0.270596	0	0.230423	0.226222	0	0.272759	0.270596	0.230423	0.226222	0.272759	0.1450398	0.282891	0.216837	0.216758	0.283514	5	0.999859	0.999964	1.00004	1.00014	1.190003
7584	0	-2544218	-2544234	16.63389	1e+08	0	0.00540338	0.0128461	0.00388431	0.102488	0.00209953	0.0943537	0.0399703	0.115301	0.735473	0.00326853	0.00745958	0.0150247	0.00786728	0.00742453	0.00261324	0.00443372	0.0295059	0.273143	0	0.23008	0.22528	0	0.271497	0.273143	0.23008	0.22528	0.271497	0.08278162	0.282953	0.21694	0.21699	0.283117	5	0.999873	0.999968	1.00003	1.00013	1.189418
7585	1	-2544909	-2544922	12.89852	1e+08	0	0.0122836	0.0128537	0.00379033	0.102632	0.00208726	0.0961079	0.040175	0.115145	0.733648	0.00327128	0.00338464	0.00756773	0.0287247	0.0043776	0.00464596	0.0149878	0.00262583	0.272601	0	0.230179	0.224748	0	0.272471	0.272601	0.230179	0.224748	0.272471	3.829233	0.282185	0.21748	0.217528	0.282807	5	0.999873	0.999968	1.00003	1.00013	1.188309
7586	0	-2544218	-2544233	14.59574	1e+08	0	0.00521852	0.0124403	0.00391465	0.102985	0.00197489	0.0948233	0.0399703	0.115034	0.7335	0.00326495	0.00768762	0.0146305	0.00765312	0.00728823	0.00261324	0.00455805	0.0295587	0.272689	0	0.230314	0.224966	0	0.272031	0.272689	0.230314	0.224966	0.272031	2.143965	0.282382	0.216502	0.21761	0.283507	5	0.999873	0.999968	1.00003	1.00013	1.187114
7587	1	-2544898	-2544913	15.5699	1e+08	0	0.0122596	0.012591	0.00405462	0.102378	0.00198327	0.0953829	0.0399314	0.115508	0.737565	0.00340255	0.00355473	0.00801941	0.0294698	0.00431576	0.00437062	0.0146939	0.00257845	0.272601	0	0.230179	0.224748	0	0.272471	0.272601	0.230179	0.224748	0.272471	1.120365	0.28255	0.217369	0.217417	0.282663	5	0.999873	0.999968	1.00003	1.00013	1.192059
7588	0	-2544216	-2544232	16.28756	1e+08	0	0.00527881	0.0126135	0.00388829	0.10253	0.00190475	0.0953714	0.0399444	0.11497	0.731368	0.00336934	0.00776746	0.0149734	0.0075946	0.00745062	0.00265174	0.00443664	0.0296072	0.271467	0	0.229675	0.226451	0	0.272407	0.271467	0.229675	0.226451	0.272407	0.466078	0.28306	0.216436	0.217084	0.28342	5	0.999873	0.999968	1.00003	1.00013	1.185721
7589	1	-2544921	-2544919	-2.149173	3176578	1	0.0123591	0.0126798	0.00381091	0.102072	0.00204216	0.0945281	0.0394788	0.116014	0.733474	0.00321925	0.00367117	0.00777666	0.0291641	0.00440757	0.00444574	0.0147741	0.00265374	0.27323	0	0.230392	0.225267	0	0.271111	0.27323	0.230392	0.225267	0.271111	0.4736331	0.281871	0.217575	0.217623	0.282931	5	0.999287	0.999818	1.00018	1.00071	1.186571
7590	0	-2544217	-2544234	16.24424	1e+08	0	0.00514416	0.0125525	0.00371755	0.102321	0.00199011	0.0948117	0.0405516	0.114912	0.73295	0.00337329	0.007748	0.0149829	0.00773491	0.00714532	0.00268624	0.00451921	0.0297141	0.271859	0	0.230007	0.225334	0	0.2728	0.271859	0.230007	0.225334	0.2728	0.4980599	0.282948	0.216747	0.216998	0.283308	5	0.999873	0.999968	1.00003	1.00013	1.186855
