Iteration	Replicate_ID	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er_trans[1]	er_trans[2]	er_trans[3]	er_trans[4]	pi[1]	pi[2]	pi[3]	pi[4]
9248	0	-2544496	-2544515	19.0214	0.00579537	0.0127045	0.00437988	0.101572	0.00200841	0.0938421	0.0403279	0.118694	0.73402	0.00335045	0.00738758	0.0043851	0.0340606	0.00417829	0.00248142	0.00443919	0.0155767	0.270961	0	0.228788	0.225824	0	0.274427	0.270961	0.228788	0.225824	0.274427	0.283414	0.216452	0.21672	0.283413
9249	1	-2544215	-2544234	19.03497	0.00528566	0.012861	0.0039509	0.102684	0.00203335	0.0954798	0.0398133	0.115699	0.733054	0.00318308	0.00768621	0.0292307	0.007707	0.00441277	0.00254361	0.00754871	0.0146728	0.271205	0	0.229674	0.227093	0	0.272028	0.271205	0.229674	0.227093	0.272028	0.283432	0.216374	0.216933	0.283261
9250	0	-2544500	-2544519	19.02932	0.00593752	0.0128507	0.00434996	0.101543	0.0021277	0.0940743	0.0399248	0.118537	0.733274	0.00343409	0.0073793	0.00449844	0.033419	0.00418776	0.00271166	0.0044275	0.0157355	0.270961	0	0.228788	0.225824	0	0.274427	0.270961	0.228788	0.225824	0.274427	0.283414	0.216452	0.21672	0.283413
9251	1	-2544215	-2544234	19.08294	0.00501581	0.0127505	0.00400165	0.102312	0.00206764	0.0942969	0.0399164	0.115638	0.72975	0.00323247	0.007699	0.0291101	0.00794453	0.00448599	0.00268683	0.00747983	0.0146616	0.272321	0	0.229424	0.226523	0	0.271732	0.272321	0.229424	0.226523	0.271732	0.28326	0.216426	0.216985	0.283329
9252	0	-2544493	-2544512	19.00325	0.00575546	0.0126993	0.00446861	0.102245	0.00218181	0.0946633	0.0401669	0.1181	0.735136	0.00334508	0.00747896	0.00444881	0.0334949	0.00431652	0.00256679	0.00442377	0.0155278	0.271757	0	0.229311	0.226341	0	0.272591	0.271757	0.229311	0.226341	0.272591	0.283414	0.216452	0.21672	0.283413
9253	1	-2544221	-2544240	19.0675	0.0050454	0.0128166	0.0038086	0.102192	0.00214067	0.0945442	0.0405078	0.114476	0.731573	0.00343837	0.00758453	0.0296168	0.00791786	0.00447191	0.00240833	0.00751871	0.0145328	0.272409	0	0.22919	0.226947	0	0.271455	0.272409	0.22919	0.226947	0.271455	0.283054	0.216268	0.216827	0.283851
9254	0	-2544501	-2544520	19.04457	0.00580382	0.0124703	0.00419931	0.102107	0.00203067	0.0946259	0.0403393	0.119007	0.729963	0.00334986	0.00696454	0.00433417	0.034152	0.00463566	0.00257888	0.00443688	0.0158884	0.272544	0	0.229415	0.227126	0	0.270916	0.272544	0.229415	0.227126	0.270916	0.283439	0.216584	0.216652	0.283325
9255	1	-2544213	-2544232	19.04844	0.00527918	0.012682	0.00393615	0.102461	0.00214671	0.0951812	0.0398572	0.116086	0.731588	0.00330074	0.00769529	0.0293293	0.00776923	0.00447665	0.00262256	0.00734137	0.0147467	0.272983	0	0.229566	0.22555	0	0.2719	0.272983	0.229566	0.22555	0.2719	0.282921	0.216637	0.216725	0.283718
9256	0	-2544496	-2544515	19.01496	0.00550893	0.0126586	0.00427089	0.101489	0.00202426	0.0948702	0.0399925	0.117985	0.734399	0.00322912	0.00747345	0.00444171	0.0347115	0.00427739	0.00271361	0.0043462	0.0154571	0.271385	0	0.228996	0.226845	0	0.272775	0.271385	0.228996	0.226845	0.272775	0.28318	0.216194	0.216933	0.283692
9257	1	-2544222	-2544241	19.03396	0.00491323	0.0126559	0.00386427	0.102349	0.00197485	0.0939563	0.0400572	0.115637	0.735213	0.00320438	0.00758843	0.0289328	0.00807989	0.0046043	0.00279567	0.00732146	0.0148002	0.270999	0	0.22996	0.225937	0	0.273104	0.270999	0.22996	0.225937	0.273104	0.28275	0.216506	0.216594	0.28415
9258	0	-2544497	-2544516	19.05652	0.0055742	0.0126851	0.00449067	0.101835	0.00212409	0.0937999	0.039881	0.118812	0.730248	0.00328493	0.00752961	0.00437927	0.034008	0.00428037	0.00256599	0.00433879	0.0158546	0.270531	0	0.228384	0.226808	0	0.274277	0.270531	0.228384	0.226808	0.274277	0.283945	0.216778	0.216007	0.28327
9259	1	-2544219	-2544238	19.07116	0.0055338	0.0125824	0.0040479	0.102358	0.00206955	0.0948546	0.0397807	0.114912	0.731319	0.00344445	0.00745126	0.0290489	0.00765865	0.00441734	0.00260475	0.00732235	0.0148218	0.270999	0	0.22996	0.225937	0	0.273104	0.270999	0.22996	0.225937	0.273104	0.282651	0.21643	0.216869	0.284051
9260	0	-2544511	-2544530	19.04094	0.00537146	0.0128325	0.00447687	0.101885	0.00208618	0.0941878	0.0403808	0.118363	0.73061	0.00325424	0.00802021	0.00423623	0.0337212	0.00416993	0.00265938	0.00461402	0.0163802	0.27023	0	0.228129	0.22767	0	0.273971	0.27023	0.228129	0.22767	0.273971	0.283999	0.216819	0.216047	0.283135
9261	1	-2544217	-2544236	19.04811	0.00529604	0.0128043	0.00382842	0.102944	0.00206402	0.0951277	0.0402099	0.1146	0.732279	0.00329109	0.0075209	0.0293928	0.00806803	0.00438655	0.00262903	0.00728568	0.0148049	0.273206	0	0.229543	0.224648	0	0.272602	0.273206	0.229543	0.224648	0.272602	0.28251	0.216094	0.217114	0.284282
9262	0	-2544504	-2544523	19.00018	0.00563708	0.0124348	0.00435474	0.101659	0.00212269	0.0937674	0.04023	0.119463	0.735095	0.00329688	0.00734412	0.00432241	0.034252	0.00443714	0.00245231	0.00435772	0.0160998	0.270908	0	0.228536	0.226097	0	0.274459	0.270908	0.228536	0.226097	0.274459	0.284146	0.216932	0.21616	0.282762
9263	1	-2544221	-2544240	19.03992	0.00515422	0.0126029	0.00371292	0.103493	0.00211182	0.0947289	0.0395088	0.114732	0.733887	0.00325219	0.00746746	0.02932	0.00759781	0.0046526	0.00272331	0.00742329	0.014983	0.271714	0	0.229782	0.226419	0	0.272084	0.271714	0.229782	0.226419	0.272084	0.283201	0.216409	0.21743	0.28296
9264	0	-2544499	-2544518	19.06744	0.00549286	0.0123732	0.00433014	0.102083	0.00203445	0.0946767	0.0398619	0.1175	0.729758	0.00326152	0.00757323	0.00441548	0.0341221	0.00430874	0.0026858	0.00445769	0.0156647	0.271438	0	0.228369	0.225933	0	0.27426	0.271438	0.228369	0.225933	0.27426	0.2841	0.216896	0.215924	0.28308
9265	1	-2544221	-2544240	19.05665	0.00549692	0.0125537	0.00400311	0.102249	0.00211441	0.0951839	0.0407766	0.115111	0.730832	0.00335743	0.00771915	0.029262	0.00746193	0.00441235	0.00276127	0.00757705	0.0148079	0.271714	0	0.229782	0.226419	0	0.272084	0.271714	0.229782	0.226419	0.272084	0.283201	0.216409	0.21743	0.28296
9266	0	-2544499	-2544518	19.00621	0.00604137	0.0128549	0.0042433	0.102349	0.00202862	0.0951006	0.0402631	0.117977	0.733154	0.00327739	0.00734537	0.00466205	0.0340507	0.004288	0.00267314	0.00453427	0.015879	0.271099	0	0.229333	0.22565	0	0.273917	0.271099	0.229333	0.22565	0.273917	0.28329	0.217141	0.216168	0.2834
9267	1	-2544219	-2544238	19.04	0.00528709	0.0127348	0.00381933	0.102993	0.00202878	0.0945165	0.039646	0.114683	0.733534	0.003366	0.00771124	0.0300375	0.00788668	0.00447011	0.00272091	0.00733496	0.0145743	0.27216	0	0.228863	0.226447	0	0.272531	0.27216	0.228863	0.226447	0.272531	0.283188	0.216413	0.217434	0.282965
9268	0	-2544494	-2544513	19.04838	0.005697	0.0128141	0.00424573	0.10198	0.0019745	0.094092	0.0397941	0.118023	0.731441	0.00337291	0.00735346	0.00422814	0.0337659	0.00449961	0.00265949	0.00458947	0.0159752	0.271486	0	0.229829	0.225972	0	0.272714	0.271486	0.229829	0.225972	0.272714	0.282839	0.217086	0.216387	0.283688
9269	1	-2544213	-2544232	19.0381	0.00508483	0.0125572	0.00381173	0.102857	0.00197764	0.0950277	0.040123	0.114961	0.734155	0.00326549	0.00765651	0.0291375	0.00780786	0.00442315	0.00245286	0.00753874	0.0146962	0.271905	0	0.229586	0.226234	0	0.272275	0.271905	0.229586	0.226234	0.272275	0.283188	0.216413	0.217434	0.282965
9270	0	-2544496	-2544515	19.03762	0.00565565	0.0126301	0.00413661	0.101656	0.00196257	0.094622	0.0399468	0.118549	0.731183	0.00340421	0.00733057	0.00457118	0.0341503	0.00457801	0.00271346	0.00454266	0.0159502	0.27151	0	0.229758	0.225993	0	0.272739	0.27151	0.229758	0.225993	0.272739	0.282744	0.217013	0.21665	0.283593
9271	1	-2544216	-2544235	19.05198	0.00503662	0.0127555	0.00394382	0.102439	0.00213923	0.0942229	0.0402403	0.11581	0.73247	0.00322565	0.0074771	0.0292896	0.00816331	0.0044193	0.00249618	0.00738047	0.0146363	0.271882	0	0.229194	0.226131	0	0.272793	0.271882	0.229194	0.226131	0.272793	0.283111	0.216625	0.217375	0.282889
9272	0	-2544493	-2544512	19.05265	0.00565008	0.0126543	0.00445826	0.101332	0.00203279	0.0944823	0.0404093	0.118862	0.730616	0.00326895	0.0076253	0.00447008	0.0335115	0.00430763	0.00253186	0.00444294	0.0154238	0.271417	0	0.229679	0.225915	0	0.27299	0.271417	0.229679	0.225915	0.27299	0.282744	0.217013	0.21665	0.283593
9273	1	-2544219	-2544238	19.0467	0.00470084	0.0129377	0.0039209	0.103048	0.001918	0.0947518	0.0398936	0.115778	0.732033	0.00334031	0.0076909	0.0291205	0.00798374	0.00449958	0.00261078	0.00761857	0.0148278	0.272165	0	0.229433	0.226367	0	0.272034	0.272165	0.229433	0.226367	0.272034	0.282589	0.216226	0.216973	0.284212
9274	0	-2544495	-2544514	18.99403	0.00606577	0.0124233	0.00434412	0.101751	0.00202825	0.0947422	0.0401647	0.118405	0.736052	0.00341719	0.0071993	0.00430288	0.0338012	0.00443358	0.00272713	0.00452587	0.0155567	0.272094	0	0.229574	0.225812	0	0.27252	0.272094	0.229574	0.225812	0.27252	0.282808	0.216837	0.216699	0.283656
9275	1	-2544224	-2544243	19.06393	0.00458873	0.0126053	0.00381073	0.104143	0.00211694	0.0948317	0.0398301	0.114907	0.730805	0.00334034	0.00747575	0.0290867	0.00818814	0.00457533	0.00260379	0.00744824	0.0145935	0.272445	0	0.229465	0.226226	0	0.271864	0.272445	0.229465	0.226226	0.271864	0.282763	0.216242	0.216891	0.284104
9276	0	-2544495	-2544514	19.03418	0.00553276	0.0128437	0.00417634	0.102726	0.0020322	0.0940939	0.0402365	0.117937	0.731877	0.00335574	0.00761104	0.00435724	0.0337901	0.00456986	0.00261176	0.00435045	0.0158244	0.270834	0	0.229809	0.226276	0	0.273081	0.270834	0.229809	0.226276	0.273081	0.283151	0.216733	0.216595	0.283521
9277	1	-2544218	-2544237	19.05592	0.00524933	0.0127681	0.00380364	0.101911	0.00202451	0.0946619	0.0400805	0.115528	0.731834	0.00339586	0.00771713	0.0297553	0.00782065	0.00454736	0.00268366	0.00740854	0.014562	0.271871	0	0.229571	0.225802	0	0.272755	0.271871	0.229571	0.225802	0.272755	0.283029	0.216446	0.216153	0.284372
9278	0	-2544502	-2544521	19.02123	0.00523472	0.0124767	0.00452626	0.101073	0.00206029	0.0942555	0.039675	0.11769	0.735551	0.00340523	0.00805978	0.00438488	0.034007	0.00434397	0.00251978	0.00440577	0.015551	0.270945	0	0.229904	0.225583	0	0.273568	0.270945	0.229904	0.225583	0.273568	0.282394	0.216962	0.216824	0.28382
9279	1	-2544214	-2544233	19.0546	0.00495115	0.0124629	0.0039101	0.102402	0.00204756	0.095147	0.0402843	0.115235	0.732015	0.0032621	0.00747243	0.0293474	0.0079711	0.00442651	0.00254127	0.00751427	0.014893	0.271871	0	0.229571	0.225802	0	0.272755	0.271871	0.229571	0.225802	0.272755	0.283861	0.217082	0.216789	0.282268
9280	0	-2544493	-2544512	19.03341	0.00555684	0.012766	0.00431684	0.101146	0.00207101	0.0945197	0.0399373	0.118819	0.732695	0.00319003	0.00769185	0.00441116	0.0336131	0.00436482	0.00264053	0.00443067	0.0158333	0.272261	0	0.22899	0.225331	0	0.273418	0.272261	0.22899	0.225331	0.273418	0.282394	0.216962	0.216824	0.28382
9281	1	-2544212	-2544231	19.03739	0.00479964	0.0126955	0.00392831	0.102429	0.00210399	0.095093	0.0400414	0.115509	0.733472	0.00324582	0.00764066	0.0290517	0.00826234	0.00451027	0.002562	0.00749942	0.0147607	0.271796	0	0.230035	0.225489	0	0.27268	0.271796	0.230035	0.225489	0.27268	0.283433	0.216755	0.216851	0.282961
9282	0	-2544498	-2544517	19.01508	0.00581497	0.0127045	0.00452811	0.101553	0.00217557	0.0939119	0.0406135	0.118208	0.734261	0.00325167	0.0076018	0.0043168	0.0336084	0.0043282	0.00270561	0.00444437	0.015808	0.272651	0	0.229317	0.226684	0	0.271348	0.272651	0.229317	0.226684	0.271348	0.282499	0.216421	0.216904	0.284176
9283	1	-2544218	-2544237	19.02708	0.00507037	0.012723	0.00391304	0.102223	0.00222784	0.0948252	0.0404606	0.116046	0.733141	0.00329161	0.0077037	0.0297224	0.00766708	0.00448664	0.00257289	0.00762616	0.0149355	0.272025	0	0.230229	0.225679	0	0.272066	0.272025	0.230229	0.225679	0.272066	0.28326	0.216622	0.216718	0.2834
9284	0	-2544497	-2544516	19.02254	0.00583868	0.012502	0.0045477	0.101172	0.00197468	0.0945372	0.0401119	0.118739	0.734032	0.00326736	0.00726297	0.0042525	0.0338168	0.00415614	0.00261822	0.00444532	0.015815	0.271387	0	0.230068	0.226308	0	0.272236	0.271387	0.230068	0.226308	0.272236	0.282499	0.216421	0.216904	0.284176
9285	1	-2544215	-2544234	19.04378	0.00504367	0.0127974	0.00391786	0.10226	0.00197992	0.0953097	0.0398637	0.114649	0.733925	0.00339367	0.00762106	0.029267	0.00803881	0.00447381	0.00263881	0.00714803	0.0146385	0.270858	0	0.230241	0.226859	0	0.272043	0.270858	0.230241	0.226859	0.272043	0.283047	0.216686	0.216782	0.283484
9286	0	-2544498	-2544517	19.02728	0.00561849	0.0123953	0.00445562	0.101805	0.00198515	0.0948302	0.0404732	0.118749	0.732278	0.00347553	0.00733516	0.00452674	0.0336682	0.00440355	0.00251756	0.00445201	0.0156462	0.271387	0	0.230068	0.226308	0	0.272236	0.271387	0.230068	0.226308	0.272236	0.283524	0.217206	0.217131	0.282139
9287	1	-2544221	-2544240	19.04705	0.0049091	0.0128902	0.00379528	0.103304	0.00189367	0.0953324	0.0402189	0.115164	0.731554	0.00336214	0.00751831	0.0295077	0.00828051	0.00447314	0.00263266	0.00706347	0.0147404	0.270842	0	0.230285	0.226846	0	0.272027	0.270842	0.230285	0.226846	0.272027	0.28296	0.216466	0.216716	0.283858
9288	0	-2544494	-2544513	19.0133	0.00533239	0.0126164	0.00434222	0.101203	0.00205202	0.0945357	0.0402617	0.119065	0.733927	0.00325675	0.00798814	0.00424054	0.0342567	0.00433117	0.00260287	0.00444676	0.0155556	0.270909	0	0.229663	0.22591	0	0.273518	0.270909	0.229663	0.22591	0.273518	0.283141	0.216472	0.217094	0.283294
9289	1	-2544222	-2544241	19.07455	0.0050362	0.012624	0.00381602	0.102933	0.00190911	0.095414	0.0399578	0.115529	0.729607	0.00324818	0.00767354	0.0291646	0.00793493	0.00456238	0.00257355	0.00723369	0.0146713	0.273792	0	0.230143	0.224205	0	0.271859	0.273792	0.230143	0.224205	0.271859	0.282764	0.216525	0.216775	0.283936
9290	0	-2544493	-2544512	19.03909	0.0057858	0.0125413	0.00445839	0.101298	0.00208034	0.0939859	0.0400526	0.117976	0.733035	0.00321367	0.00754912	0.00441507	0.0340428	0.00454884	0.00255335	0.00434704	0.0155524	0.272194	0	0.228766	0.225734	0	0.273306	0.272194	0.228766	0.225734	0.273306	0.283052	0.216404	0.217026	0.283519
9291	1	-2544222	-2544241	19.04054	0.00494357	0.0127196	0.00380238	0.102778	0.00201994	0.0942904	0.0403233	0.115187	0.733037	0.00335428	0.00771666	0.029404	0.00832119	0.00465604	0.0027151	0.00745423	0.0145665	0.274126	0	0.229206	0.224478	0	0.27219	0.274126	0.229206	0.224478	0.27219	0.282281	0.216508	0.217378	0.283832
9292	0	-2544502	-2544521	19.00945	0.00568586	0.0123604	0.00429694	0.102307	0.00200625	0.0946587	0.039989	0.117963	0.735505	0.00319757	0.00735095	0.00417428	0.0341198	0.00413511	0.00265441	0.00422796	0.0157662	0.271846	0	0.228473	0.226725	0	0.272956	0.271846	0.228473	0.226725	0.272956	0.283052	0.216404	0.217026	0.283519
9293	1	-2544217	-2544236	19.01651	0.0052044	0.0128049	0.00378315	0.103103	0.0020585	0.0954258	0.0403464	0.113814	0.735543	0.00331763	0.00777687	0.0291252	0.00793475	0.0044704	0.00258385	0.00744181	0.0149601	0.273036	0	0.229841	0.2251	0	0.272022	0.273036	0.229841	0.2251	0.272022	0.282326	0.216543	0.217413	0.283718
9294	0	-2544491	-2544510	19.02783	0.0056074	0.0126021	0.00437693	0.101911	0.00204703	0.0941298	0.0400969	0.118675	0.732329	0.00330734	0.00757157	0.00421656	0.0342652	0.00445893	0.00258685	0.00455054	0.0158286	0.271399	0	0.228613	0.226864	0	0.273124	0.271399	0.228613	0.226864	0.273124	0.283035	0.216448	0.217014	0.283503
9295	1	-2544218	-2544237	19.02065	0.00494318	0.0125237	0.00367013	0.103027	0.00202641	0.0946415	0.0403723	0.115161	0.735491	0.0033845	0.00777024	0.0287264	0.00804427	0.00445717	0.00260664	0.00751468	0.0149176	0.272425	0	0.230453	0.225709	0	0.271414	0.272425	0.230453	0.225709	0.271414	0.282326	0.216543	0.217413	0.283718
9296	0	-2544502	-2544521	19.02586	0.00559069	0.0125379	0.00441757	0.101413	0.00195955	0.0951868	0.0393809	0.118859	0.733341	0.00309122	0.00778976	0.00429748	0.0338255	0.00431441	0.00259223	0.00440802	0.0157526	0.271537	0	0.22873	0.227109	0	0.272624	0.271537	0.22873	0.227109	0.272624	0.283716	0.216585	0.215891	0.283808
9297	1	-2544215	-2544234	19.05839	0.0051405	0.0127749	0.00380213	0.103083	0.00206116	0.0953732	0.040009	0.115164	0.730437	0.00320873	0.00765588	0.0296791	0.00794184	0.00441312	0.0026923	0.0072305	0.0148375	0.2715	0	0.230785	0.226033	0	0.271681	0.2715	0.230785	0.226033	0.271681	0.282356	0.216565	0.217332	0.283747
9298	0	-2544497	-2544516	19.06038	0.00560227	0.0123712	0.0041228	0.101374	0.00207372	0.0942593	0.0401845	0.117885	0.731329	0.00328747	0.00760151	0.00440504	0.0337415	0.00437947	0.00261511	0.00434449	0.0157282	0.272106	0	0.22945	0.225248	0	0.273196	0.272106	0.22945	0.225248	0.273196	0.282955	0.216004	0.217995	0.283046
9299	1	-2544217	-2544236	19.06052	0.00523218	0.0124918	0.00401513	0.102503	0.00205523	0.0945849	0.0397283	0.114887	0.732267	0.00323073	0.0075053	0.0292698	0.00777889	0.00449709	0.00267132	0.00773957	0.0148343	0.271354	0	0.23008	0.226583	0	0.271983	0.271354	0.23008	0.226583	0.271983	0.282275	0.216789	0.21727	0.283666
9300	0	-2544497	-2544516	19.03535	0.0057279	0.0125416	0.0042034	0.101442	0.00199752	0.0944387	0.040285	0.117826	0.732517	0.00331002	0.0073375	0.00439915	0.0341566	0.00461851	0.00262761	0.0043738	0.0160072	0.273832	0	0.229636	0.224954	0	0.271578	0.273832	0.229636	0.224954	0.271578	0.282741	0.216068	0.21806	0.283131
9301	1	-2544216	-2544235	19.05011	0.00526516	0.012582	0.00382084	0.102141	0.00199123	0.0954366	0.0403268	0.115608	0.731575	0.00340849	0.00794527	0.029047	0.00794165	0.00446631	0.00263431	0.00738421	0.0147595	0.272086	0	0.229849	0.226356	0	0.27171	0.272086	0.229849	0.226356	0.27171	0.282275	0.216789	0.21727	0.283666
9302	0	-2544497	-2544516	19.00871	0.00552263	0.0126934	0.00425882	0.101444	0.00201238	0.0946145	0.0397926	0.118299	0.735553	0.00324588	0.00752697	0.00423609	0.0340615	0.00423691	0.00265053	0.0043701	0.0159542	0.273512	0	0.229371	0.224691	0	0.272425	0.273512	0.229371	0.224691	0.272425	0.282804	0.216049	0.218041	0.283106
9303	1	-2544216	-2544236	19.05154	0.00515689	0.0124004	0.00391798	0.102337	0.00200093	0.0948339	0.0403126	0.114351	0.733319	0.00328043	0.00777823	0.0293946	0.0076478	0.00436858	0.00255544	0.00736195	0.0151736	0.27176	0	0.229574	0.226085	0	0.27258	0.27176	0.229574	0.226085	0.27258	0.282091	0.217298	0.217129	0.283482
9304	0	-2544497	-2544516	19.01772	0.00563425	0.012706	0.00424605	0.102213	0.00202066	0.0945879	0.039668	0.118438	0.733279	0.00323184	0.00751367	0.00441596	0.0341029	0.00451548	0.00270663	0.00449444	0.0157983	0.271681	0	0.229732	0.225734	0	0.272853	0.271681	0.229732	0.225734	0.272853	0.283136	0.216248	0.218296	0.28232
9305	1	-2544216	-2544235	19.00966	0.00524081	0.0127718	0.00393929	0.102588	0.00197195	0.0956526	0.0399017	0.114639	0.735777	0.00333809	0.00744535	0.0296922	0.00782507	0.00443179	0.00271465	0.00746411	0.0149834	0.271583	0	0.22963	0.22614	0	0.272647	0.271583	0.22963	0.22614	0.272647	0.283732	0.216802	0.216632	0.282834
9306	0	-2544492	-2544511	19.03025	0.00543497	0.0127777	0.0043756	0.101341	0.00189442	0.0940239	0.0400707	0.118582	0.733313	0.00328693	0.00769836	0.00426984	0.0338032	0.00446268	0.00269763	0.00449411	0.0157933	0.271816	0	0.229689	0.225692	0	0.272803	0.271816	0.229689	0.225692	0.272803	0.283451	0.216231	0.21724	0.283078
9307	1	-2544216	-2544235	19.02186	0.00540684	0.0127783	0.00384018	0.103049	0.00207301	0.0945683	0.0404234	0.115861	0.734489	0.00320683	0.00766052	0.0292474	0.00763958	0.00437836	0.00263796	0.00724424	0.0146537	0.271862	0	0.228784	0.226373	0	0.272982	0.271862	0.228784	0.226373	0.272982	0.283732	0.216802	0.216632	0.282834
9308	0	-2544494	-2544513	19.01609	0.00578081	0.0126715	0.00423543	0.101138	0.00208185	0.0944956	0.0400967	0.118607	0.733827	0.00339772	0.00757229	0.00463902	0.0343331	0.00439519	0.00261645	0.00437428	0.0154731	0.27173	0	0.229931	0.225621	0	0.272717	0.27173	0.229931	0.225621	0.272717	0.283451	0.216231	0.21724	0.283078
9309	1	-2544217	-2544236	19.0264	0.00543001	0.0126831	0.00383651	0.102318	0.00206823	0.095633	0.0402764	0.114989	0.733799	0.0034393	0.00770476	0.0293476	0.00788811	0.00447406	0.00257684	0.00756917	0.0146704	0.271628	0	0.229436	0.22619	0	0.272747	0.271628	0.229436	0.22619	0.272747	0.283869	0.216906	0.216255	0.28297
9310	0	-2544497	-2544516	19.04761	0.00580035	0.0126975	0.00454118	0.101238	0.00204319	0.0936112	0.039833	0.118098	0.732548	0.00331849	0.00728445	0.00471651	0.0338127	0.0043292	0.00260139	0.00442334	0.0156866	0.27173	0	0.229931	0.225621	0	0.272717	0.27173	0.229931	0.225621	0.272717	0.283784	0.216485	0.21632	0.283411
9311	1	-2544220	-2544239	19.03353	0.00514099	0.0126368	0.00400997	0.103222	0.00219048	0.0951701	0.0400669	0.114501	0.733579	0.00320765	0.00764525	0.0291497	0.00785919	0.00436539	0.00261701	0.00766843	0.01496	0.271244	0	0.230328	0.226067	0	0.272361	0.271244	0.230328	0.226067	0.272361	0.283552	0.216664	0.216013	0.28377
9312	0	-2544497	-2544516	18.98857	0.00557735	0.0125103	0.0043442	0.102873	0.00194524	0.0944053	0.0398818	0.119217	0.734711	0.00339419	0.0076177	0.0043449	0.0342092	0.00437692	0.00272443	0.00446175	0.0158927	0.272116	0	0.228624	0.226198	0	0.273062	0.272116	0.228624	0.226198	0.273062	0.283615	0.216605	0.216538	0.283242
9313	1	-2544215	-2544234	19.06295	0.00526184	0.0125319	0.00375222	0.102069	0.00204751	0.0949726	0.0400187	0.114971	0.731751	0.00326322	0.00751974	0.0295947	0.00809962	0.00444322	0.00260154	0.00727175	0.01488	0.271244	0	0.230328	0.226067	0	0.272361	0.271244	0.230328	0.226067	0.272361	0.283709	0.216784	0.216133	0.283374
9314	0	-2544498	-2544517	19.05924	0.00597035	0.012533	0.00431161	0.101356	0.00201525	0.0945865	0.0402393	0.118676	0.729288	0.00351095	0.0071646	0.00441678	0.0341177	0.00436441	0.00264699	0.00451206	0.0157105	0.272362	0	0.228214	0.225792	0	0.273632	0.272362	0.228214	0.225792	0.273632	0.283687	0.216405	0.216594	0.283315
