Iteration	Replicate_ID	Posterior	Likelihood	Prior	alpha	alpha_indicator	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	er_cats[1]	er_cats[2]	er_cats[3]	er_cats[4]	er_indicator	er_scale	m_er	m_er_dist	m_pi	m_pi_dist	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	pi_cats[1]	pi_cats[2]	pi_cats[3]	pi_cats[4]	pi_indicator	pi_scale	Q_indicator	site_rates[1]	site_rates[2]	site_rates[3]	site_rates[4]	TL
2531	1	-275.6736	-227.5344	-48.13916	8.334577e+07	1	0.200411	0.0277677	0.00232928	0.133209	0.0396867	0.0158815	0.101504	0.0247808	0.00723889	0.00860378	0.278717	0.0787061	0.0319554	0.00268168	0.105486	0.0661961	0.0270996	0.497129	0.499339	0.500709	0.502824	1	24903.35	1	48103.56	1	11305.96	0.432789	0.232056	0.19195	0.143205	0.497298	0.499384	0.500663	0.502656	1	28133.73	2	0.999861	0.999964	1.00003	1.00014	1.152255
2532	0	-246.8276	-230.4389	-16.38872	1e+08	0	0.0711455	0.0497784	0.0262663	0.103635	0.0227466	0.0472253	0.0105961	0.0215313	0.03019	0.000719904	0.0435914	0.0117966	0.0813801	0.07711	0.152189	0.169323	0.0035427	0.498242	0.49956	0.500347	0.501851	0	62000	17557.48	17557.48	1	10592.98	0.0474132	0.731842	0.108575	0.112169	0.497132	0.49933	0.500703	0.502835	1	24831.96	3	0.999873	0.999968	1.00003	1.00013	0.9227673
2533	1	-262.6455	-225.5907	-37.05479	1.564239e+07	1	0.234046	0.0321312	0.00970362	0.155959	0.00852741	0.0176084	0.129447	0.0327458	0.0418532	0.0260474	0.181039	0.19999	0.00521655	0.00056574	0.00586157	0.0661961	0.000368322	0.498242	0.49956	0.500347	0.501851	0	62000	9460.698	9460.698	1	57220.82	0.120765	0.00573832	0.0269571	0.84654	0.495235	0.498788	0.50118	0.504797	1	8835.483	2	0.999679	0.999918	1.00008	1.00032	1.147306
2534	0	-257.4673	-223.2724	-34.1949	3.41999e+07	1	0.254749	0.0336595	0.0303256	0.139947	0.00911472	0.0103686	0.0168992	0.00983304	0.00740282	0.00749286	0.0290744	0.0374593	0.0342362	0.0506122	0.0480993	0.126356	0.0156879	0.498242	0.49956	0.500347	0.501851	0	62000	47283.91	47283.91	1	47105.3	0.218096	0.160706	0.284326	0.336873	0.497761	0.499468	0.50051	0.502261	1	39879.01	2	0.999783	0.999944	1.00006	1.00022	0.8613175
2535	1	-269.9127	-224.7177	-45.19503	9.012887e+07	1	0.0842393	0.0215109	0.00970362	0.123118	0.0281706	0.0214002	0.0982682	0.00397223	0.0511124	0.00242255	0.117157	0.109749	0.0343732	3.40624e-05	0.0104504	0.0901258	0.0520342	0.496343	0.499132	0.50092	0.503605	1	15316.01	1	12135.43	1	10032.61	0.0142194	0.898967	0.0841273	0.00268619	0.497303	0.499324	0.500626	0.502747	1	27252.23	3	0.999866	0.999966	1.00003	1.00013	0.8578413
2536	0	-275.8189	-229.6743	-46.14458	3656032	1	0.274197	0.00460847	0.00399134	0.196791	0.0641276	0.014539	0.0821658	0.0228902	0.0317045	0.00118583	0.0640979	0.00951883	0.0342362	0.0525782	0.0230995	0.0656175	0.00744722	0.498165	0.499613	0.500412	0.501811	1	60740	1	51735.42	1	36510.88	0.0242725	0.10519	0.137093	0.733445	0.495428	0.498843	0.501132	0.504597	1	9608.673	2	0.999335	0.99983	1.00017	1.00066	0.9527963
2537	1	-254.114	-225.2992	-28.81476	1e+08	0	0.311046	0.0214952	0.0133854	0.136138	0.0164672	0.00907368	0.055132	0.036092	0.0138995	0.00374465	0.215604	0.0905558	0.0584191	0.00724932	0.0113602	0.0143977	0.0478217	0.496706	0.49922	0.500819	0.503255	1	18839.36	1	38904.22	1	7729.22	0.553304	0.326567	0.0242337	0.0958951	0.497993	0.499524	0.500439	0.502043	1	49256.76	2	0.999873	0.999968	1.00003	1.00013	1.061882
2538	0	-256.1187	-221.8611	-34.25764	8.739011e+07	1	0.202302	0.0278993	0.0256645	0.138616	0.00771439	0.00204242	0.0250833	0.0234053	0.0181381	0.000945041	0.000692418	0.0140286	0.0659749	0.0484024	0.124514	0.130935	0.011233	0.498242	0.49956	0.500347	0.501851	0	62000	34315.09	34315.09	1	48242.65	0.191323	0.400934	0.176958	0.230784	0.497283	0.499362	0.500656	0.502699	1	27537.66	3	0.999864	0.999965	1.00003	1.00014	0.8675915
2539	1	-259.4057	-223.9293	-35.47639	4.197544e+07	1	0.219984	0.0228111	0.0092668	0.125536	0.0228089	0.0103052	0.0301295	0.0269433	0.0367358	0.0396416	0.145078	0.0799799	0.0765718	0.0384632	0.0176533	0.0649325	0.0226248	0.498242	0.49956	0.500347	0.501851	0	62000	33255.46	33255.46	1	61571.51	0.103784	0.587474	0.116969	0.191773	0.498166	0.499601	0.500404	0.501829	1	60202.13	3	0.999804	0.99995	1.00005	1.0002	0.9894664
2540	0	-249.9695	-223.4181	-26.55135	1e+08	0	0.139962	0.00355219	0.00224022	0.144169	0.0304931	0.029322	0.00180687	0.0206417	0.0145158	0.0362823	0.027513	0.0368931	0.0371511	0.11318	0.053897	0.124338	0.0195837	0.497844	0.499545	0.500517	0.502095	1	44693.71	1	28637.78	1	48655.5	0.104322	0.093755	0.509697	0.292226	0.493476	0.498352	0.501648	0.506525	1	4744.272	2	0.999873	0.999968	1.00003	1.00013	0.8355417
2541	1	-248.5291	-230.6248	-17.90435	1e+08	0	0.211673	0.0238803	0.0045679	0.181369	0.0150281	0.00864562	0.0223422	0.0512983	0.0175069	0.00402884	0.210535	0.0576682	0.04308	0.0623105	0.042661	0.0950176	0.0227169	0.498242	0.49956	0.500347	0.501851	0	62000	58637.36	58637.36	1	13282.23	0.115901	0.212196	0.645858	0.0260452	0.498195	0.499572	0.500375	0.501858	1	60194	3	0.999873	0.999968	1.00003	1.00013	1.07433
2542	0	-258.3248	-229.5418	-28.78309	1e+08	0	0.120014	0.0669723	0.0222739	0.121757	0.011731	0.0015484	0.00115333	0.0779613	0.0328221	0.0214389	0.00676428	0.00486297	0.0886303	0.0732236	0.149595	0.220409	0.0375585	0.497817	0.499534	0.500523	0.502127	1	43490.1	1	27883.3	1	14262.98	0.141197	0.406305	0.0387748	0.413723	0.497579	0.499442	0.500575	0.502404	1	34700.19	2	0.999873	0.999968	1.00003	1.00013	1.058715
2543	1	-259.7622	-226.0749	-33.68733	7.283605e+07	1	0.116678	0.0133064	0.0336237	0.154015	0.0252562	0.0201323	0.0416629	0.0257364	0.0724102	0.00178409	0.139545	0.0790141	0.0247059	0.0286983	0.0123548	0.0109999	0.010637	0.498242	0.49956	0.500347	0.501851	0	62000	4557.773	4557.773	1	38355.39	0.281766	0.373089	0.000143181	0.345002	0.497603	0.499488	0.50059	0.502319	1	36323.7	2	0.999851	0.999962	1.00004	1.00015	0.8105605
2544	0	-253.3191	-225.2265	-28.09264	1e+08	0	0.157173	0.0161273	0.0265276	0.20426	0.0153305	0.0388322	0.0596147	0.00229768	0.0321034	0.00636511	0.0207043	0.0471304	0.0385222	0.0527	0.0590449	0.209402	0.00353453	0.498179	0.499573	0.500384	0.501865	1	59463.76	1	23750.91	1	21057.1	0.0375024	0.356536	0.134725	0.471236	0.493725	0.498406	0.501578	0.506291	1	5115.426	2	0.999873	0.999968	1.00003	1.00013	0.9896702
2545	1	-272.1992	-226.8366	-45.36267	8.346602e+07	1	0.110565	0.04533	0.0170759	0.162431	0.0254074	0.0322184	0.00319593	0.0126282	0.0291752	0.007095	0.075162	0.0984918	0.037591	0.108124	0.040979	0.0594195	0.0097173	0.496476	0.49916	0.500881	0.503483	1	16451.42	1	11654.34	1	33142.95	0.377682	0.0204442	0.463754	0.138119	0.494663	0.498678	0.501352	0.505308	1	7129.165	2	0.999861	0.999965	1.00004	1.00014	0.8746058
2546	0	-263.878	-230.2063	-33.67168	3.092048e+07	1	0.104992	0.0215945	0.00846849	0.0735652	0.0303724	0.0113972	0.0267365	0.000428738	0.0886809	0.0133128	0.00320046	0.0216957	0.0396348	0.177254	0.0545589	0.128627	0.0044757	0.498242	0.49956	0.500347	0.501851	0	62000	60534.17	60534.17	1	43522.28	0.136239	0.226402	0.242263	0.395096	0.497132	0.499324	0.500699	0.502845	1	24745.51	3	0.999771	0.999942	1.00006	1.00023	0.8089952
2547	1	-253.5854	-226.2065	-27.37892	1e+08	0	0.156107	0.00390238	0.0245329	0.272088	0.0330185	0.0143311	0.0495523	0.0126282	0.019013	0.00357504	0.126808	0.0916754	0.0362251	0.000690788	0.00730772	0.0463299	0.0205133	0.494043	0.498513	0.50151	0.505933	1	5713.878	1	8193.56	1	58767.89	0.243328	0.323205	0.181235	0.252232	0.494465	0.498605	0.50139	0.50554	1	6586.358	3	0.999873	0.999968	1.00003	1.00013	0.9182988
2548	0	-255.1839	-221.6649	-33.51898	9.390679e+07	1	0.120748	0.00593001	0.00556075	0.211364	0.0135116	0.0186798	0.020777	0.0159619	0.0142071	0.000454487	0.0192703	0.00180971	0.033193	0.066189	0.119468	0.110839	0.0157604	0.498242	0.49956	0.500347	0.501851	0	62000	43624.75	43624.75	1	48144.54	0.48563	0.135306	0.183717	0.195347	0.497918	0.49948	0.500448	0.502155	1	45002.57	3	0.999869	0.999967	1.00003	1.00013	0.7937253
2549	1	-241.4794	-228.0417	-13.43771	1e+08	0	0.0935993	0.0298235	0.0232259	0.0808231	0.0147459	0.00453955	0.0105794	0.0148233	0.0148311	0.00278078	0.131536	0.0916754	0.00748502	0.0138124	0.00715339	0.0822642	0.00396756	0.498242	0.49956	0.500347	0.501851	0	62000	1087.194	1087.194	1	2765.226	0.196489	0.14653	0.55603	0.100951	0.497967	0.499543	0.500461	0.502028	1	48978.48	2	0.999873	0.999968	1.00003	1.00013	0.627666
2550	0	-249.5112	-223.0641	-26.4471	1e+08	0	0.0946567	0.0184929	0.010676	0.152767	0.00241508	0.00428009	0.0176057	0.00221108	0.078091	0.0148356	0.0276998	0.0290842	0.0660351	0.0770517	0.0848564	0.132702	0.0116554	0.49683	0.499199	0.500754	0.503217	1	19807.27	1	22824.02	1	33524.66	0.26285	0.198584	0.500535	0.0380313	0.496947	0.499243	0.50073	0.50308	1	21472.71	2	0.999873	0.999968	1.00003	1.00013	0.8251159
2551	1	-250.8917	-224.8241	-26.06762	1e+08	0	0.105445	0.0142129	0.00276987	0.0597166	0.0167851	0.0107352	0.065224	0.0266626	0.0117264	0.00357643	0.223849	0.101982	0.0417736	0.0196152	0.0319576	0.0454399	0.00569681	0.498076	0.49959	0.500439	0.501896	1	55351.06	1	20968.73	1	16844.66	0.22261	0.23897	0.467441	0.0709789	0.495862	0.498959	0.50102	0.504159	1	11733.61	3	0.999873	0.999968	1.00003	1.00013	0.787168
2552	0	-266.524	-229.6933	-36.83069	7.755966e+07	1	0.232419	0.0377663	0.0139571	0.264568	0.0301516	0.0178037	0.038351	0.00986872	0.0734204	0.030992	0.0551451	0.0190692	0.0405953	0.0532425	0.0329476	0.154655	0.0199443	0.498242	0.49956	0.500347	0.501851	0	62000	15214.84	15214.84	1	1087.319	0.288015	0.347342	0.0380633	0.32658	0.496638	0.499153	0.500808	0.503401	1	17663.38	2	0.999856	0.999963	1.00004	1.00014	1.124897
2553	1	-250.0465	-222.071	-27.97551	1e+08	0	0.173728	0.0121682	0.00288357	0.108495	0.0242564	0.0163767	0.0615012	0.0313497	0.0142642	0.00024869	0.322082	0.109183	0.0509551	0.0150338	0.00655831	0.0248044	0.00406832	0.497066	0.499256	0.500687	0.50299	1	23022.74	1	4418.55	1	16685.72	0.358489	0.132306	0.20994	0.299265	0.496748	0.499171	0.500773	0.503309	1	18768.14	3	0.999873	0.999968	1.00003	1.00013	0.9779574
2554	0	-255.4511	-227.5377	-27.91342	1e+08	0	0.244991	0.00152846	0.0150097	0.0909092	0.00871015	0.0147765	0.0462357	0.0471147	0.0200468	0.0143278	0.0318014	0.0831016	0.024117	0.0330261	0.115848	0.148187	0.0320178	0.496543	0.499146	0.500845	0.503467	1	16848.95	1	18986.07	1	9908.879	0.054464	0.138528	0.0293461	0.777662	0.497825	0.499511	0.500506	0.502158	1	43036.29	2	0.999873	0.999968	1.00003	1.00013	0.9717487
2555	1	-275.357	-228.7697	-46.58735	4.203199e+07	1	0.144945	0.00692402	0.00578156	0.153479	0.000616122	0.0482286	0.0770221	0.0263917	0.04783	0.0256005	0.0866957	0.224021	0.0735034	0.0123271	0.0095746	0.0525558	0.00157605	0.497713	0.499432	0.50051	0.502345	1	37648.73	1	22509.51	1	10283.7	0.449956	0.174579	0.144136	0.231329	0.491306	0.497792	0.502206	0.508695	1	2671.327	3	0.999804	0.99995	1.00005	1.0002	0.9970729
2556	0	-269.2687	-224.2548	-45.01397	6.111733e+07	1	0.10752	0.0467649	0.0161222	0.0946862	0.00419297	0.00881776	0.0519073	0.0147237	0.0321838	0.00386489	0.00387026	0.0255387	0.00812668	0.173165	0.0800278	0.164772	0.00345083	0.498021	0.499527	0.500429	0.502024	1	50412.55	1	6341.382	1	12868.4	0.571202	0.309567	0.116462	0.00276951	0.497778	0.499462	0.500499	0.502261	1	40197.78	2	0.999838	0.999958	1.00004	1.00016	0.839735
2557	1	-278.3525	-232.5233	-45.82921	3.413051e+07	1	0.138396	0.0054957	0.0212316	0.21078	0.0350267	0.0370084	0.00144057	0.00316058	0.0142385	0.0315429	0.110288	0.137206	0.0218971	0.0419569	0.00960291	0.0979455	0.00404166	0.498064	0.499531	0.500412	0.501994	1	52295.58	1	32945.5	1	49276.08	0.0601038	0.486875	0.192824	0.260197	0.497429	0.499366	0.500595	0.50261	1	30103.7	2	0.999782	0.999944	1.00006	1.00022	0.9212597
2558	0	-244.3402	-226.5485	-17.79169	1e+08	0	0.143748	0.00755092	0.0133614	0.265887	0.00700579	0.000969973	0.145313	0.00285359	0.00822306	0.0126652	0.00176339	0.00460032	0.0497392	0.105436	0.0514644	0.219073	0.0234105	0.498242	0.49956	0.500347	0.501851	0	62000	20200.39	20200.39	1	28767.97	0.411132	0.420409	0.157362	0.0110973	0.497724	0.499474	0.50053	0.502272	1	39066.02	2	0.999873	0.999968	1.00003	1.00013	1.063064
2559	1	-251.2922	-224.0495	-27.24276	1e+08	0	0.241117	0.00136616	0.0016771	0.169126	0.063422	0.0272878	0.00530907	0.0024381	0.0142385	0.0170964	0.105298	0.0958483	0.0534764	0.00757708	0.0171425	0.0216196	0.0606423	0.497198	0.499318	0.500667	0.502817	1	25581.21	1	22963.43	1	9499.066	0.00702562	0.54025	0.387801	0.0649233	0.497403	0.499363	0.500605	0.502629	1	29578.49	3	0.999873	0.999968	1.00003	1.00013	0.904682
2560	0	-256.4384	-229.9414	-26.49703	1e+08	0	0.115582	0.0180537	0.00550569	0.110045	0.0568586	0.00466835	0.0865217	0.0390084	0.0117047	0.0291771	0.0211135	0.00985155	0.0402539	0.128708	0.0340044	0.0710535	0.048	0.497958	0.499502	0.500442	0.502098	1	47139.31	1	8188.392	1	40349.75	0.00498404	0.188458	0.253439	0.55312	0.497646	0.499431	0.500539	0.502383	1	35998.44	3	0.999873	0.999968	1.00003	1.00013	0.8301096
2561	1	-275.9002	-229.1581	-46.74205	2.451563e+07	1	0.18799	0.0557111	0.00762863	0.10396	0.0737066	0.0439534	0.00430764	0.0315976	0.0421701	0.047531	0.145986	0.136685	0.0697922	0.0174274	0.00514292	0.00832106	0.0306328	0.49705	0.499261	0.500697	0.502991	1	22884.49	1	27053.48	1	54402.7	0.0109785	0.365088	0.306866	0.317068	0.497912	0.499575	0.500504	0.502009	1	48131.25	3	0.999743	0.999934	1.00007	1.00026	1.012543
2562	0	-271.102	-226.9882	-44.11384	2.16461e+07	1	0.088716	0.0155624	0.00844166	0.119429	0.0189979	0.00920521	0.023083	0.00126513	0.0481018	0.00213418	0.027611	0.0482624	0.0317182	0.0829845	0.0826696	0.110191	0.0313489	0.49711	0.499283	0.500684	0.502922	1	23915.37	1	27308.37	1	52243.3	0.00496599	0.142712	0.02593	0.826392	0.497966	0.499556	0.500469	0.50201	1	49395.26	3	0.999727	0.99993	1.00007	1.00027	0.7497218
2563	1	-267.7328	-221.1154	-46.61741	1820624	1	0.188996	0.0333571	0.00427099	0.145133	0.00684028	0.0340705	0.00988742	0.00879815	0.0235421	0.0195868	0.219131	0.15507	0.0605334	0.0132896	0.0234609	0.0189101	0.0352009	0.4975	0.499445	0.500611	0.502445	1	33033.98	1	27462.78	1	40199.29	0.142712	0.145337	0.139689	0.572262	0.495609	0.49888	0.501078	0.504433	1	10376.56	3	0.999058	0.999759	1.00024	1.00094	1.000079
2564	0	-270.6168	-225.1409	-45.47586	9.875922e+07	1	0.122238	0.0192934	0.00526955	0.118472	0.063723	0.00764103	0.060615	0.00360622	0.0643198	0.0043836	0.00587686	0.0343003	0.0287463	0.100029	0.0262981	0.171419	0.049694	0.494138	0.498532	0.501482	0.505849	1	5890.452	1	4209.508	1	28425.74	0.223442	0.234468	0.0147575	0.527333	0.496206	0.499059	0.500935	0.503799	1	14012.54	2	0.999872	0.999968	1.00003	1.00013	0.8859241
2565	1	-261.256	-226.9765	-34.27953	7.648751e+07	1	0.158058	0.0626526	0.0024701	0.13288	0.0315621	0.0193589	0.0947129	0.0294979	0.0235421	0.000949739	0.140574	0.0847417	0.0140865	0.00401216	0.00585671	0.0153746	0.0494503	0.498242	0.49956	0.500347	0.501851	0	62000	51284.04	51284.04	1	45208.41	0.350328	0.190815	0.179599	0.279258	0.498111	0.499547	0.500399	0.501943	1	55029.32	3	0.999855	0.999963	1.00004	1.00015	0.8697799
2566	0	-271.3411	-225.8579	-45.48322	4.966763e+07	1	0.157932	0.0501467	0.00385825	0.0811545	0.0217429	0.00575855	0.0416942	0.0111819	0.0243097	0.00455156	0.0372837	0.0909766	0.0176821	0.128749	0.0392346	0.12071	0.049694	0.497393	0.499375	0.500616	0.502616	1	29620.79	1	50207.09	1	34127.04	0.464145	0.0537346	0.259656	0.222465	0.496512	0.499174	0.500874	0.50344	1	16829.33	2	0.99982	0.999954	1.00005	1.00018	0.8866602
2567	1	-271.2826	-226.3002	-44.98242	6.275091e+07	1	0.149205	0.0234053	0.0110141	0.127176	0.0623766	0.0187207	0.0782691	0.0104613	0.0269883	0.000583596	0.120817	0.107516	0.0620604	0.00852584	0.00260498	0.00356273	0.0232931	0.496988	0.499255	0.50072	0.503037	1	22076.72	1	10385.95	1	35436.34	0.270871	0.0747837	0.420187	0.234158	0.497737	0.499471	0.500522	0.50227	1	39313.24	2	0.99984	0.999959	1.00004	1.00016	0.8365805
2568	0	-243.3509	-228.4779	-14.87302	1e+08	0	0.118604	0.0185918	0.0314725	0.0628964	0.0544883	0.00749047	0.0219076	0.0765339	0.0272698	0.00100172	0.00887372	0.0621123	0.0322702	0.057853	0.034083	0.143133	0.0126156	0.498242	0.49956	0.500347	0.501851	0	62000	723.9704	723.9704	1	43710.2	0.411465	0.28605	0.0977733	0.204712	0.49733	0.499327	0.500616	0.502727	1	27734.85	2	0.999873	0.999968	1.00003	1.00013	0.7711976
2569	1	-263.9265	-230.2269	-33.69959	1.589421e+07	1	0.175212	0.0234053	0.052598	0.0917432	0.00260599	0.00736711	0.0174542	0.00809625	0.0132853	0.0189662	0.139623	0.0928251	0.0399966	0.0425364	0.0134641	0.0465198	0.0260871	0.498242	0.49956	0.500347	0.501851	0	62000	10683.73	10683.73	1	19086.9	0.400018	0.270678	0.205252	0.124051	0.497297	0.499329	0.500631	0.502742	1	27243.9	2	0.999681	0.999919	1.00008	1.00032	0.8117864
2570	0	-244.1315	-227.3777	-16.75381	1e+08	0	0.138131	0.0130796	0.000865904	0.167145	0.0307849	0.0444522	0.0219076	0.0469075	0.00862749	0.00619875	0.04953	0.0391359	0.0999387	0.0876551	0.0133279	0.138845	0.0527433	0.498242	0.49956	0.500347	0.501851	0	62000	34174.23	34174.23	1	31073.63	0.0435256	0.0457345	0.266608	0.644132	0.498033	0.499583	0.500454	0.50193	1	53179.01	2	0.999873	0.999968	1.00003	1.00013	0.9592761
2571	1	-246.7301	-220.0752	-26.65492	1e+08	0	0.189025	0.047808	0.0104177	0.0917432	0.0062895	0.00443996	0.00330651	0.00476977	0.0320836	0.0037021	0.138171	0.104457	0.0242657	0.0219144	0.0141311	0.0873205	0.0620536	0.497478	0.499429	0.500611	0.502482	1	32254.52	1	34796.12	1	6027.541	0.0906483	0.727589	0.122691	0.0590718	0.495602	0.498927	0.501109	0.504362	1	10525.88	3	0.999873	0.999968	1.00003	1.00013	0.8458985
2572	0	-259.3883	-224.0919	-35.29637	5.144765e+07	1	0.251446	0.0218922	0.0259141	0.16069	0.00235542	0.031931	0.0203644	0.0150149	0.0173913	0.0181239	0.070537	0.0176853	0.04312	0.0869779	0.0367121	0.125956	0.0253527	0.498242	0.49956	0.500347	0.501851	0	62000	49441.89	49441.89	1	58724.38	0.271163	0.0202853	0.39993	0.308622	0.497851	0.4995	0.500488	0.502161	1	43483.16	2	0.999823	0.999955	1.00005	1.00018	0.9714641
2573	1	-239.8911	-222.5806	-17.31049	1e+08	0	0.189025	0.0150294	0.0270816	0.080766	0.000152197	0.00518548	0.0534358	0.0067804	0.0552276	0.00406007	0.199475	0.196322	0.00470157	0.0243693	0.00298834	0.0873205	0.0630239	0.498242	0.49956	0.500347	0.501851	0	62000	44127.4	44127.4	1	29496.6	0.957068	0.000813259	0.0272872	0.0148319	0.497884	0.499492	0.50047	0.502154	1	44307.98	2	0.999873	0.999968	1.00003	1.00013	1.014944
2574	0	-268.0068	-221.5995	-46.40727	7.515163e+07	1	0.190627	0.02747	0.00104889	0.20516	0.0112331	0.0202169	0.0204356	0.0373881	0.035771	0.00433292	0.00950765	0.0112644	0.0690144	0.0869779	0.0504325	0.161787	0.036398	0.497968	0.499567	0.500475	0.50199	1	49928.31	1	26443.62	1	14092.81	0.153354	0.544413	0.150132	0.152101	0.497575	0.499442	0.500576	0.502407	1	34597.09	3	0.999853	0.999962	1.00004	1.00015	0.979065
2575	1	-262.6598	-227.4147	-35.24516	7.458717e+07	1	0.198666	0.0452573	0.066726	0.0655743	4.44745e-05	0.0380891	0.0179686	0.0178245	0.0293163	0.0110052	0.165474	0.047348	0.0201229	0.0364947	0.00480422	0.122943	0.078684	0.498242	0.49956	0.500347	0.501851	0	62000	4180.296	4180.296	1	13076.81	0.0408336	0.0227086	0.731631	0.204827	0.497271	0.499367	0.500664	0.502698	1	27429.16	3	0.999853	0.999963	1.00004	1.00015	0.966343
2576	0	-250.8595	-222.3481	-28.51148	1e+08	0	0.191714	0.0184232	0.0100985	0.146421	0.00866053	0.0337535	0.00205913	0.0178688	0.114418	0.00350969	0.0223858	0.0222214	0.074881	0.0852719	0.0580544	0.213756	0.00805832	0.497705	0.499467	0.500534	0.502294	1	38365.08	1	6640.085	1	15141.17	0.276781	0.624637	0.0957224	0.0028602	0.497093	0.499321	0.500714	0.502871	1	24195.2	3	0.999873	0.999968	1.00003	1.00013	1.031555
2577	1	-251.5565	-224.2283	-27.32816	1e+08	0	0.107496	0.0156906	0.0114793	0.190771	0.000603967	0.00178478	0.0175616	0.0206445	0.0293163	0.0346742	0.246613	0.0613071	0.0135254	0.0172312	0.0335723	0.0688472	0.0421039	0.497664	0.499499	0.50057	0.502267	1	38116.95	1	23740.26	1	8062.298	0.3154	0.00926343	0.216728	0.458609	0.497199	0.499316	0.500665	0.50282	1	25572.83	2	0.999873	0.999968	1.00003	1.00013	0.913222
2578	0	-239.4548	-224.4137	-15.04115	1e+08	0	0.115351	0.00561663	0.000585631	0.114298	0.0175209	0.0042397	0.0103366	0.00100572	0.0474739	0.0361767	0.0204933	0.00841721	0.0688999	0.0570841	0.108696	0.159117	0.0126986	0.498242	0.49956	0.500347	0.501851	0	62000	60992.02	60992.02	1	28040.97	0.0284711	0.142915	0.819602	0.00901263	0.498096	0.499552	0.500409	0.501943	1	54595.05	3	0.999873	0.999968	1.00003	1.00013	0.7880102
2579	1	-255.1914	-221.9033	-33.28812	5.271856e+07	1	0.0946335	0.0156906	0.00776168	0.177629	0.029616	0.00267948	0.0127236	0.00412053	0.023849	0.00238258	0.112352	0.0775751	0.00916998	0.0219471	0.00990417	0.07702	0.0915848	0.498242	0.49956	0.500347	0.501851	0	62000	22322.88	22322.88	1	17136.36	0.0565843	0.106091	0.476165	0.36116	0.497765	0.499432	0.500488	0.502316	1	39012.07	3	0.999825	0.999955	1.00005	1.00018	0.770639
2580	0	-236.0389	-220.8831	-15.15572	1e+08	0	0.209662	0.0272918	0.00828942	0.143395	0.000198784	0.00875492	0.00664712	0.00574674	0.0373834	0.0147501	0.0173306	0.00103198	0.0437392	0.112509	0.0354482	0.11459	0.0126986	0.498242	0.49956	0.500347	0.501851	0	62000	55598.88	55598.88	1	35520.96	0.116026	0.137219	0.129554	0.6172	0.472412	0.492952	0.50705	0.527586	1	265.0148	3	0.999873	0.999968	1.00003	1.00013	0.7994678
2581	1	-237.6781	-222.3441	-15.33398	1e+08	0	0.141808	0.0420171	0.00558817	0.0982887	0.00220123	0.0112127	0.0415864	0.0249577	0.0654349	0.000546325	0.210207	0.0707624	0.0128049	0.00247853	0.0104577	0.0576206	0.0193205	0.498242	0.49956	0.500347	0.501851	0	62000	25289.89	25289.89	1	27151.66	0.121268	0.632065	0.170338	0.0763289	0.497929	0.499562	0.500489	0.502019	1	48297.52	2	0.999873	0.999968	1.00003	1.00013	0.8172933
2582	0	-255.5949	-226.8426	-28.7523	1e+08	0	0.234742	0.0289146	0.0232792	0.0461964	9.15525e-06	0.032617	0.0108844	0.0166863	0.00590287	0.00671625	0.0425005	0.00128398	0.100012	0.168108	0.134213	0.191076	0.0124952	0.497379	0.499413	0.500644	0.502565	1	30037.4	1	15988.39	1	1282.452	0.145178	0.235311	0.405529	0.213981	0.495206	0.49879	0.501193	0.504811	1	8756.629	2	0.999873	0.999968	1.00003	1.00013	1.055636
2583	1	-269.1797	-223.932	-45.24772	8.515971e+07	1	0.0824219	0.00828477	0.00424241	0.121126	0.0191313	0.0446088	0.0313623	0.00489879	0.0421311	0.000342999	0.153528	0.133129	0.000662356	0.00334021	0.0252101	0.107943	0.0807477	0.498046	0.499605	0.500461	0.501888	1	54736.22	1	6705.258	1	11895.93	0.647119	0.278375	0.0706322	0.00387446	0.495877	0.498949	0.501008	0.504166	1	11758.47	2	0.999862	0.999965	1.00003	1.00014	0.8631108
2584	0	-252.0911	-226.656	-25.43508	6.881436e+07	1	0.156505	0.018897	0.00748122	0.244749	0.00488199	0.0358309	0.0580022	0.0271198	0.0237453	0.00543962	0.0235419	0.0147674	0.0899256	0.0154673	0.0604002	0.254771	0.0472987	0.498242	0.49956	0.500347	0.501851	0	62000	34674.25	34674.25	2.865664	2.865664	0.111163	0.268266	0.232238	0.388332	0.498242	0.49956	0.500347	0.501851	0	62000	2	0.999847	0.999961	1.00004	1.00015	1.088825
